 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.375941680967	0.236862340994	0.079319435937	0.0557816392674	0.00312529458131	0.0222263598341	0.0413763634888	0.0198616817485	0.014211114885	0.00844972838528	0.14284438809
a	0.404698593236	0.261763109451	0.094520981781	0.111068938603	0.0316188572888	0.0085880053407	0.0150361249173	0.010166139287	0.00495182840795	0.00306828427759	0.0545191439746
p	0.351870110092	0.193143292282	0.1436656976	0.147133307144	0.0608304047104	0.0196124349167	0.0118859088363	0.033091913521	0.00228698018363	0.0114818689129	0.0249980924129
e	0.271154613142	0.193584234729	0.223722049	0.160754123638	0.0494001107041	0.0229217399639	0.01115583213	0.0408464830826	0.00136137600567	0.0142747618591	0.0108246882542
t	0.16822177425	0.277238829673	0.24436147758	0.167679493707	0.0348885888734	0.0202916569511	0.0147226601252	0.0276443180837	0.00282899975561	0.021335257031	0.0207869477514
ì	0.080230165455	0.271335544944	0.308368660107	0.158750212769	0.0682198109771	0.0200488320477	0.018285006916	0.0237513556737	0.00332144262081	0.0236887607534	0.0240002014077
a	0.0535780176018	0.177569943148	0.422851301369	0.184658125723	0.0844792154257	0.0138219899955	0.0250793554089	0.0199586284647	0.00172773838896	0.00793554175809	0.00834013374501
e	0.0282762604693	0.083241951148	0.411910276723	0.302158031241	0.0788614368952	0.0276087570191	0.0334007942196	0.0262277570279	0.00219506439494	0.00277379342215	0.0033458779238
s	0.0120910011363	0.0487663721567	0.270400637948	0.39789217908	0.0812754689651	0.0549352908094	0.0448316835307	0.0433353020554	0.00844896302712	0.0161529507229	0.0218701610422
ò	0.00517255758954	0.0432269910153	0.183679848423	0.43888526236	0.131498633588	0.0506005451042	0.0451114535796	0.0437844188537	0.0096654354109	0.0205605974245	0.0278142612134
z	0.0699961916273	0.0676011474641	0.133332076474	0.397183783547	0.137220504729	0.0312436702691	0.0485523574439	0.0514744480679	0.00731741455643	0.0130452924171	0.0430331031852
u	0.093273394518	0.0620106280743	0.116746833318	0.316708520742	0.19195655031	0.052810058913	0.0463979889653	0.0543892843126	0.00696773231848	0.0105629052766	0.0481760960543
n	0.0357494188368	0.0322851200908	0.0987124896193	0.292622993714	0.28358643517	0.068417149421	0.0365718079018	0.0659661311119	0.0210929520262	0.0354845803614	0.029510927596
e	0.0150050559715	0.0197990614819	0.0725168050254	0.243816493438	0.32765183679	0.116509769629	0.0384162518006	0.0708255151473	0.0279609094147	0.04419428099	0.0233040289734
f	0.00860658423519	0.0122043941058	0.0642883105141	0.158514900613	0.385081055197	0.128395418532	0.0470058956002	0.0849682660178	0.0319680951009	0.0370337992511	0.0419332795629
à	0.0055535131045	0.00970312875213	0.0310321998514	0.096497516071	0.453055533999	0.101632944394	0.0709963677334	0.108384159593	0.0379885766716	0.036384717145	0.0487713247877
i	0.00249070734516	0.0071321369809	0.0215666290311	0.0754015080237	0.3775898474	0.177795708291	0.150884037244	0.128366446351	0.0250175691712	0.0156554492486	0.0180999564683
t	0.00277819643219	0.00642088636185	0.0174132582687	0.0768479690079	0.183089747333	0.228811940373	0.211582034815	0.180568090297	0.0203507252277	0.0342719301751	0.0378652266021
o	0.00260554788731	0.00407668465943	0.0149022221347	0.090029562916	0.136375650511	0.271973636219	0.194277531238	0.164725058499	0.0334910306359	0.043154409965	0.044388656508
g	0.00737739171251	0.00694224281639	0.015646702433	0.0716237594587	0.127151394037	0.238170989414	0.170857103553	0.192636134833	0.0785825199253	0.051456721173	0.0395550308613
e	0.00882032202648	0.00822097968778	0.0133309617469	0.0571860069849	0.124316175612	0.229088235436	0.163123136224	0.220906683311	0.0838880957751	0.0527462697843	0.0383731141404
l	0.00429880203953	0.00416966982024	0.00916832583287	0.0469557641936	0.117760005271	0.23975931317	0.190230620981	0.21592648927	0.0633869788584	0.0450785009881	0.0632655051535
à	0.00275035692256	0.0022979189937	0.00504979418022	0.0205990320659	0.083653996357	0.153751909862	0.250800804634	0.221409405157	0.0798915831528	0.104932736529	0.0748624523912
t	0.00902905374127	0.00184731005462	0.00590882756387	0.0148756161536	0.062984674159	0.124906621453	0.278234063545	0.227450847719	0.102573100318	0.127984481776	0.0442054047037
o	0.0112141168007	0.00173082131332	0.00682910517301	0.0179321695516	0.0550795642677	0.143700211928	0.250774456848	0.22876198204	0.137171035839	0.0944913688587	0.0523151812679
p	0.0117389943505	0.00344543577212	0.00883498375889	0.0152223023348	0.0430471997706	0.134894786706	0.189897869683	0.240709072147	0.18376035088	0.11741898482	0.0510300392426
r	0.0153932491268	0.00669048945771	0.0112626222763	0.0104966016705	0.0353399972102	0.0935642320953	0.133024966894	0.259871941449	0.205656947893	0.173930936473	0.0547680215342
ì	0.00881272338197	0.00505828637503	0.00655265433195	0.0070842898935	0.0227188139547	0.065005689612	0.116089822842	0.20610884583	0.171682597431	0.274311933758	0.116574332145
m	0.0340512194792	0.0066239651378	0.0122620147568	0.0144212747912	0.0159213330362	0.0336813618442	0.0947583196913	0.19067538949	0.141079150077	0.329016189653	0.127509780675
a	0.0427862274125	0.00744901049702	0.0144260247102	0.0194275420488	0.0185607073831	0.0316408088108	0.0655135681618	0.180945664363	0.182006548159	0.270279326284	0.166964580385
k	0.0285679877474	0.00655181847616	0.00842196905101	0.0127361916443	0.0144621254447	0.0271850892463	0.0433730812386	0.141620942721	0.250060365586	0.295492324495	0.171528105862
