 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.713214750242	0.0721577699672	0.0575890142008	0.0429615582008	0.00236789637535	0.00319280664429	0.00511925167476	0.00520791653157	0.0981890370508
f	0.582676957414	0.108589084	0.0663054712846	0.0833664178836	0.00781553367924	0.0163756582014	0.0905452957596	0.00462333806778	0.0397022615149
è	0.464750003805	0.241384680744	0.0422184584583	0.0789033666216	0.011523414679	0.0194882863507	0.117640445702	0.0045344197012	0.0195569485628
n	0.408131743162	0.345152043515	0.0409138089588	0.0928290964142	0.0260479720385	0.0219705780698	0.0487310033984	0.0078419730981	0.0083817801655
e	0.269664849984	0.442573224572	0.0902173852503	0.104396863165	0.031331012146	0.0227255817347	0.0258456304649	0.00874513194547	0.00450030222048
t	0.130299391618	0.459890304924	0.127742369811	0.123230566987	0.0628713694646	0.0175248395024	0.0592105272411	0.00605554546808	0.0131750809093
e	0.0734200487762	0.369598872375	0.230181230227	0.138252493517	0.0804635238855	0.0162815232265	0.0705845589741	0.00514061051813	0.016077159577
k	0.0718043204553	0.263935152585	0.257698792932	0.128496706172	0.0822828378018	0.0607603944992	0.10674586523	0.021487361316	0.00678858578179
a	0.0650555482125	0.173509163055	0.267851994724	0.158967860124	0.103364758801	0.0791958731904	0.120970699532	0.0273399635781	0.00374413864973
o	0.0319881980692	0.139607187392	0.339144507137	0.254288538441	0.0904322663337	0.0476848863301	0.0557997793687	0.0389093616355	0.00214527262962
l	0.0141595759541	0.0527413788527	0.219407582452	0.244930971787	0.0974989669359	0.125697233999	0.166986573588	0.075822877213	0.00275484650978
à	0.0104537688641	0.0319245605856	0.0962160755567	0.264521380369	0.148587328203	0.185434205366	0.19852008109	0.0613346797376	0.00300792929746
d	0.0138796111741	0.0280727638879	0.0969209761142	0.294173592123	0.146573681988	0.235154831955	0.101815178475	0.0682321520898	0.0151772084334
r	0.0446486766712	0.017644844636	0.117476151785	0.188995773334	0.127157436449	0.243666556445	0.142406463743	0.0806839472086	0.0373201624238
o	0.052257822759	0.0168687076185	0.0867597803128	0.125438086938	0.15116281015	0.199612282875	0.235307073148	0.0611148692895	0.0714785863739
m	0.025581102588	0.0163624697878	0.0414405014621	0.0589755772927	0.122854148683	0.278619280258	0.312363218316	0.0776679302532	0.0661357679246
b	0.0155335362822	0.0131055044844	0.0249379197874	0.0370822405806	0.162314732881	0.371798928719	0.272683004039	0.0752627671077	0.0272813512655
ì	0.0111913793468	0.0119294634131	0.0233648350847	0.0399001869259	0.203053962107	0.341854882973	0.193514517413	0.0708955851692	0.104295165912
k	0.0227051519478	0.022591189418	0.0147618530145	0.0358922685346	0.169990534649	0.306878399658	0.197674869204	0.0959280549064	0.133577643948
e	0.0243459663146	0.0243518860845	0.00691840935937	0.0203063777087	0.12677726645	0.282910610269	0.245701101735	0.172168178312	0.0965201760933
a	0.0100780323439	0.0108816266199	0.00377572425226	0.0106635340614	0.0674136792367	0.20468173084	0.286324443845	0.298433060197	0.107748164431
p	0.00490855514723	0.00609651078729	0.00289656410627	0.0080501826742	0.0432859759142	0.217333976047	0.221480480982	0.424171293512	0.0717764564037
ò	0.00205440295176	0.00357078371662	0.00194077915834	0.00613662142887	0.0323971240919	0.216111885999	0.160023762607	0.533547878017	0.0442167491946
t	0.00301703546527	0.00193381172039	0.00207957020399	0.00604599074049	0.0287602786065	0.184266585116	0.152587567916	0.574407446552	0.0469017108449
t	0.0140169855496	0.00207331782483	0.00616086598466	0.0117941924297	0.0578227735432	0.163296416879	0.130276772439	0.486627193397	0.127931474302
u	0.0157219478697	0.00192983265304	0.00661115031864	0.011739971163	0.0577598749091	0.0924727800309	0.0907050470997	0.344669232799	0.378390151141
</S>	0.00794731326986	0.00123267914576	0.00336190053275	0.00594529387044	0.0298225232611	0.0558857865622	0.0595816810798	0.2855476449	0.55067517757
