 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.427346186928	0.376916653694	0.039881204397	0.0026574342138	0.011744449738	0.0043444840332	0.00307785893027	0.00155114152245	0.00129589793098	0.00261602903348	0.0179093496645	0.110659315906
m	0.230603074682	0.564851879698	0.0565393823923	0.00897875614313	0.035310798548	0.0106585305407	0.00482872257951	0.0084470048791	0.00879820561815	0.00667337993475	0.0264878944786	0.0378223626854
a	0.133278011027	0.637925894366	0.0726433590574	0.0196589720717	0.043546407571	0.0140251531933	0.00564834451179	0.0107446350274	0.0113025738829	0.00805919378404	0.0293728951721	0.0137945342284
r	0.115207341281	0.583560331189	0.105878451886	0.0648703175092	0.0433336720169	0.0112203422889	0.00957788379878	0.00864655943151	0.00676087430138	0.00466552089927	0.0237775163646	0.0225011675306
ì	0.0904424417339	0.53468532413	0.171262242095	0.0784769311911	0.0406148997851	0.00896136901107	0.0123150096806	0.00794669765378	0.0052464378786	0.00349208593998	0.0218842104093	0.0246723446909
o	0.0358883425659	0.434661593577	0.395370890698	0.0567726184748	0.0278890809409	0.014201858457	0.0106693321899	0.00432410405656	0.0027332342972	0.00151055847991	0.00748529331701	0.00849310550912
t	0.0155762436097	0.197063668359	0.528463400499	0.135021467855	0.0536444660796	0.0200553838318	0.0176432074829	0.0106134055814	0.00614030343156	0.00213768172938	0.00291937443576	0.0107214131403
è	0.00863590470483	0.168878716886	0.512620763766	0.187288745992	0.0550351160623	0.011932250734	0.0233481539215	0.0113429757935	0.00640015727447	0.00201937469239	0.00122021065457	0.0112776367804
l	0.0230697628105	0.205041442362	0.454574852789	0.189785538371	0.0380855197765	0.0218315485401	0.0217919396955	0.00903006272083	0.00646028141927	0.00290644800403	0.00418178672885	0.0232408043481
i	0.0298192834672	0.159850601187	0.336557811396	0.307139384657	0.0614771767922	0.03131346822	0.0178506323551	0.0122179752414	0.00807684255632	0.00325542843038	0.0051724604706	0.0272689247813
f	0.0213681111466	0.085249604747	0.271963368332	0.370235079252	0.13548520902	0.03173945492	0.0174706052112	0.0156773316975	0.0183695907136	0.0116327756729	0.0109445137929	0.00986436398678
a	0.0158797015716	0.0465878344119	0.207597389244	0.399317598184	0.192102526829	0.0410721457067	0.0195973432019	0.0214420537699	0.0245958655646	0.0147274478844	0.0129957894012	0.00408429972728
m	0.0115792029921	0.0305757135556	0.126912187215	0.392698976995	0.25905899521	0.0526428870689	0.0281273494866	0.0218182188993	0.0260240235508	0.0260925639643	0.0221327912535	0.00233707912327
è	0.00925627590319	0.0187792665626	0.0937857002717	0.320234459598	0.31349500467	0.0622237587496	0.0574468551582	0.029460092518	0.0319304675884	0.0348870901216	0.0255634077871	0.00293761517617
n	0.0208724444807	0.0101895900063	0.129201878951	0.246006503646	0.312283098141	0.0528118340765	0.0563604802967	0.0365664657842	0.0510563689452	0.0319395206322	0.0488465571548	0.00386524902574
o	0.0248869973631	0.00619975209099	0.116833574792	0.162293402195	0.302518537298	0.133912636159	0.0494843277822	0.0460489878881	0.0702367976357	0.0280269054333	0.0564202911144	0.00313778284551
a	0.0085523319495	0.00455245103401	0.0879876847893	0.110466629958	0.237893337433	0.253943234906	0.111149107994	0.0575747862627	0.0588747499861	0.0439101668961	0.0233087757258	0.00178675077252
p	0.010127834302	0.00381549939546	0.0866511188838	0.0657712094793	0.263768663431	0.208066261655	0.121036964985	0.0477122474809	0.0503921841496	0.0664628350202	0.0736303100197	0.00256489116653
p	0.0360415567788	0.0183588329065	0.0575244563846	0.140477671046	0.321194386697	0.113600076052	0.0876695683817	0.0372489792003	0.0438651441132	0.0496776735331	0.0885593002159	0.00578236099884
è	0.0377290460004	0.0226479029872	0.0279180935655	0.167837020309	0.323855856499	0.109751606017	0.111637245527	0.0577072652868	0.0665843369731	0.0328952965917	0.0341335404333	0.00730278465295
n	0.0222497729353	0.00904284649886	0.0285674269288	0.0827073594101	0.34012521652	0.104142372099	0.136497396329	0.0660948897356	0.0913141280404	0.0485573699869	0.0650410251538	0.00566018259765
a	0.0168930712624	0.00440264458549	0.0287980747394	0.0477091671947	0.258956866727	0.14754210846	0.17150119033	0.0939562033119	0.100175086029	0.052255901054	0.0736916531388	0.00411802392628
o	0.00574403112827	0.00223956881917	0.0163474744059	0.0298299595349	0.137333488836	0.187042199193	0.248408358643	0.129468966437	0.097199714323	0.104599201412	0.0389572115773	0.00282982566283
m	0.00572883578195	0.00272677084053	0.0140569258639	0.0317483445903	0.146156256805	0.172952300171	0.239323113848	0.111052974812	0.0789126211943	0.127876530231	0.0667153673286	0.00274995057728
a	0.00708207714083	0.00289283575294	0.0115493595373	0.0383522075921	0.200925894868	0.195514466124	0.192723500383	0.131000875271	0.0808806979314	0.068592642477	0.0667309442942	0.00375449367376
r	0.00453474359796	0.00149467827647	0.0102906618724	0.0254994374394	0.157735938063	0.184205454941	0.236335227221	0.12273895371	0.0951003428971	0.0568809966123	0.0977447181027	0.00743884752392
è	0.00239421558106	0.00100680566243	0.00901834521893	0.0152641569674	0.092492800861	0.125949430134	0.271688191034	0.106139287923	0.117101046286	0.0963300080574	0.149219509901	0.0133961916393
i	0.000904745960374	0.00047130779634	0.00543418297073	0.00625986306283	0.0549835929843	0.0669565219507	0.213123992338	0.186362679641	0.102869818295	0.168870905552	0.17502396822	0.0187384038114
k	0.00151253595321	0.00063030414264	0.00538938758315	0.0147042866364	0.0343090379988	0.0442459189029	0.197234791533	0.191744490814	0.085607596965	0.176141305451	0.23187090746	0.0166094054021
a	0.00196314529584	0.000675621567227	0.00385362347141	0.0186416017449	0.0462311060863	0.037764614101	0.183694668204	0.185561054605	0.151914877522	0.162204233217	0.191897099327	0.0155983165274
è	0.00100439524273	0.000686023572173	0.00244477839696	0.00808560772061	0.0458460962604	0.025090564407	0.143000760535	0.209559774468	0.163889577541	0.228776683472	0.155222302149	0.0163934214648
p	0.00162411593866	0.00111457185541	0.00693074126008	0.00528516825932	0.0254829668584	0.027476879529	0.182349296328	0.145553172423	0.10582791248	0.231497081557	0.25393060585	0.0129274901813
l	0.00997393031602	0.00252002070714	0.00909151839223	0.0220105567767	0.0257656237128	0.0412960697963	0.159781979325	0.0848897344077	0.0975794246933	0.226563093052	0.302711177683	0.0178168736578
è	0.011552154819	0.00253419573569	0.00448164098061	0.0256329710604	0.0226148890336	0.0311649163548	0.0827667700283	0.0567840121359	0.0893052054978	0.245548767817	0.322759059981	0.104855407433
