 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.624331659206	0.088936456689	0.116308977079	0.0148929954135	0.0116944091613	0.014676981347	0.0194685043557	0.00169298967149	0.00384141197895	0.0132586834831	0.00614425723721	0.0213644360454	0.00429975447267	0.0590884781577
n	0.484948143544	0.229462394063	0.161024113975	0.0181138402393	0.00476352098716	0.012033860602	0.00673609534893	0.0130630547461	0.00475360261238	0.00530321067199	0.00328681575983	0.00768104206055	0.00154113144477	0.0472891765691
ì	0.281186619606	0.487797110688	0.120642022042	0.0202436916937	0.00270452119456	0.0110004002454	0.00249631066379	0.0168326799514	0.00505564534762	0.0026462732667	0.00233376141009	0.00311663568755	0.000600323309473	0.0433440132714
c	0.157804390822	0.609534130363	0.0783835311513	0.023721236822	0.0168547231452	0.0201070433718	0.0158259957181	0.0116856986744	0.00470613977023	0.00197140260509	0.00278270029689	0.00219259140246	0.014115893008	0.0403145462473
h	0.11512401555	0.566112570921	0.129113474917	0.0314835047653	0.0242765753589	0.0249669922307	0.0245730768433	0.0108586759935	0.00475644649868	0.00183773513221	0.00296089651794	0.00197115472833	0.018634854322	0.0433300506703
e	0.0943232629703	0.516413384354	0.278095911012	0.0295593815254	0.0144013559472	0.0105932045746	0.0126479466731	0.0134929586155	0.00236550620101	0.000886803006198	0.00108786513661	0.00104869362566	0.00635062843769	0.0187331352703
t	0.0392548388421	0.369826991298	0.375465538023	0.0519617220055	0.0315735388075	0.0119369304319	0.019859929638	0.0288080520517	0.00688846592578	0.00301151012857	0.00405407469338	0.00257020279992	0.0268356092169	0.0279526314458
o	0.0336642942622	0.282317483999	0.419592876381	0.0812734592465	0.0374244563118	0.0140178917434	0.0223577930066	0.0252388266445	0.0079254409992	0.00366324169597	0.00499023437459	0.00298425610175	0.0335493421298	0.0310004160242
r	0.0309911148981	0.267838751166	0.3781539913	0.0925569829268	0.0769737529932	0.0214510138526	0.0406472940663	0.0350975972425	0.0156974946055	0.00400686425824	0.00486721209912	0.00346430159603	0.0132877795551	0.0149658486223
ì	0.0388094289866	0.268156738209	0.277175747693	0.136681817882	0.108662656889	0.0321695890041	0.0519745940418	0.0392004208876	0.0184909854534	0.00429732318187	0.00485311114965	0.00346045641675	0.006528969348	0.00953815543616
s	0.0462031639535	0.25546964689	0.224066779511	0.213942873101	0.103252845068	0.032886649848	0.044619023091	0.02265820042	0.00917250191504	0.00490589403257	0.00468102367348	0.005896151765	0.0126039538061	0.0196412990043
o	0.0327038938437	0.223663108748	0.15335987679	0.299299371247	0.113428257276	0.0434260263293	0.0415810340057	0.0253266920465	0.0115403357832	0.0063079907743	0.00503090852334	0.00673953788997	0.0146294405679	0.0229635333339
n	0.0240620558489	0.171916294725	0.106744703497	0.304408791779	0.159419325865	0.0468002960764	0.0284112928706	0.0529815242013	0.0330964621673	0.0107973256977	0.00955097227429	0.00902651667316	0.0251761742492	0.0176082569062
t	0.0444915908134	0.0707206479837	0.115953675433	0.25525382231	0.205615157555	0.0541940689788	0.0582131123369	0.0630619552624	0.0438077424852	0.0138381342741	0.0119229307999	0.0133029495989	0.0292570256152	0.0203671708519
a	0.0601518380035	0.0925065100492	0.0925731159977	0.23316769379	0.179408855218	0.12198132714	0.0616336874523	0.0613310563875	0.0454813651618	0.0127257041626	0.00811182311507	0.00861307719727	0.0103688798184	0.0119450681366
t	0.0299223862581	0.0996541595822	0.0453907584992	0.19150181255	0.196377401306	0.177007518693	0.0741641618441	0.0693994533238	0.0443032004773	0.0148786081477	0.0132090325192	0.0198086496604	0.010469963997	0.013912911166
a	0.0256187607304	0.0799994562272	0.0313487510131	0.151832062583	0.191112431389	0.224406000811	0.094436987448	0.0642484993946	0.0499340498375	0.0203509141486	0.0173024495783	0.0242931414417	0.0104947489538	0.0146217594571
s	0.0242445537154	0.0733440158607	0.0190356204624	0.109107753921	0.20271508795	0.23958763721	0.0954041646493	0.0728229595715	0.064468230696	0.0242626733722	0.021853736689	0.0314985234597	0.00577150120814	0.0158835446339
ì	0.012132054711	0.0655586957212	0.00891965253747	0.0772924536603	0.243243238783	0.221107670643	0.0986125046831	0.0936178275905	0.0612520341328	0.0379473489167	0.0233510440595	0.0351541517307	0.0043828354576	0.0174284793382
n	0.0148941739547	0.0672855629372	0.00531759346836	0.0809586567094	0.201602172994	0.237289944674	0.080507941361	0.10000721353	0.0582724440709	0.0413861011049	0.0181622480696	0.0211267610473	0.0554363760288	0.0177528025549
n	0.0380641413258	0.0347429487519	0.0177932170167	0.0877297799991	0.147213669665	0.252243263645	0.098470912787	0.0923532452433	0.0494558319903	0.0349362182616	0.0167907868249	0.0375780526896	0.0730638324202	0.0195640931832
e	0.0404157897688	0.023579273473	0.0232280016851	0.0674634375734	0.087810822535	0.271878415933	0.124295807942	0.134359530681	0.0861576380301	0.0427563119205	0.0235986666976	0.0383385365909	0.0255793376229	0.0105384334522
f	0.0160849062068	0.021864969693	0.0119842733365	0.0404230648715	0.0580643968023	0.221784171382	0.137599069234	0.188884535294	0.104436207987	0.0463630754868	0.0358793136959	0.041758910318	0.0679828517058	0.00689025535463
a	0.00682047949456	0.0146672370635	0.00663971029323	0.0284583605825	0.0468383515581	0.188540755281	0.180979836731	0.194866115965	0.112211233573	0.0482882744489	0.0416422067486	0.042549768908	0.081980569301	0.00551708491388
t	0.0029636993725	0.0131523838522	0.00369759712521	0.0187990162062	0.048376385766	0.183927944787	0.209629743657	0.190583936455	0.111791383444	0.0425093737963	0.0378247024962	0.0507547338663	0.0436625245926	0.0423265495126
e	0.00229400884648	0.0129414746892	0.00319424059404	0.0163859692887	0.044402165282	0.162349301909	0.176555419139	0.198274884885	0.137991519668	0.0535292406254	0.0491085331721	0.0572147402051	0.0310702619563	0.0546882163019
s	0.00197731923148	0.0104300430342	0.00261096373112	0.0129709229596	0.0271445792207	0.127888296356	0.182637306366	0.199561538962	0.157747255156	0.0683624168551	0.0605729483374	0.073182537975	0.021036380341	0.0538774790736
m	0.00586593573318	0.00727698189162	0.00449083327884	0.0615021343432	0.0433736793736	0.113908292159	0.203586666855	0.161400626747	0.106096995299	0.056272876045	0.0403405698758	0.0826424160163	0.0180329704755	0.0952090147899
à	0.00707775555656	0.00369736573076	0.00474960524678	0.0768609829955	0.0407032332245	0.113829356904	0.197048156782	0.165890289609	0.135652774213	0.058571137795	0.0447994116019	0.0547040200514	0.0170532240037	0.0793626974286
n	0.014785057973	0.00414636752604	0.0026462212231	0.0315337622485	0.0242027897715	0.078322183452	0.185312553291	0.223276183936	0.134763318671	0.074441051265	0.0597331081273	0.0551188085251	0.0772137493146	0.0345048584229
t	0.020885264047	0.00502805743605	0.00311981141984	0.0256700360917	0.0352068279385	0.069169904724	0.147408034397	0.269173906792	0.099342293357	0.0865162929083	0.0585226747558	0.0634226499284	0.0922969967135	0.0242372472988
e	0.0107246134329	0.00368347354183	0.00232309785991	0.0182981781699	0.0312284597486	0.0535052090207	0.0942212977297	0.260370000717	0.201830355252	0.107452502656	0.0809110969653	0.0678347837961	0.0402347953505	0.0273821141361
ì	0.00372203560605	0.00494364185269	0.000858490962448	0.00643693792135	0.011504534196	0.0367846630696	0.0720247697166	0.222458903186	0.240375240933	0.113380646552	0.109707094122	0.057110757992	0.0985810239295	0.0221112426877
c	0.00255542509104	0.0282550061075	0.00782598568446	0.00981506139253	0.0549113821647	0.0530131903532	0.0768119671082	0.174678053529	0.13059588212	0.104540079672	0.102017346267	0.0418514326507	0.197075191559	0.0160539861209
h	0.00330924752524	0.0333696309334	0.0122354388547	0.0197255102542	0.0886075314056	0.0637322973644	0.0812336587294	0.171432759803	0.115009125867	0.115654790179	0.0933755729157	0.0374976870436	0.150646817949	0.014169911123
e	0.0023178521235	0.0116312531343	0.00626594292305	0.0156498211018	0.0498593950657	0.0406441349848	0.0670496274965	0.183851628921	0.209714301822	0.126942410193	0.114269166839	0.0617109526279	0.0827788579497	0.0273146546503
a	0.000841715726729	0.00427084632225	0.00218723735895	0.00547891099471	0.0180823627912	0.0189166394709	0.0362203393455	0.117026557227	0.232388781917	0.146243340038	0.16022944268	0.0971344181426	0.128066826192	0.0329125865881
n	0.000408878688809	0.00307467217644	0.00149952563446	0.00227215931736	0.0111115652853	0.00955964634297	0.0820177679085	0.0639138295423	0.164168043842	0.164680631919	0.16996991826	0.109876320734	0.156811977606	0.0606350513427
o	0.000511394584823	0.00344999390465	0.00131230122615	0.00146440881702	0.00802829097583	0.0283123173677	0.0978938923295	0.0562677563074	0.135551081507	0.175901914906	0.18294565612	0.130239948131	0.109154640447	0.0689664157429
ì	0.000432412198887	0.0168576870694	0.000508131885274	0.000876534592	0.00457137886914	0.0349607042492	0.0501945956918	0.0552991617158	0.113965485832	0.177758918769	0.226547220773	0.126760232844	0.159760990547	0.0315065693996
s	0.000675735092997	0.0250737331125	0.000388623838535	0.00483041338421	0.0132107545164	0.0568021033964	0.0676295290526	0.0543396377253	0.0917102533407	0.149990792816	0.192114324924	0.100434602735	0.218471635062	0.0243278822319
o	0.000806927579795	0.0131526350965	0.000343839608618	0.00618149067057	0.0148819279804	0.0663630209608	0.0837816216842	0.0700536308884	0.10763813238	0.132476826165	0.169594752241	0.136213889098	0.162698582823	0.035812736044
n	0.000589188541725	0.00487914494944	0.000525004825146	0.00290886091645	0.00626251948095	0.0281917354193	0.0666103683614	0.0572244878295	0.09481935606	0.121265386188	0.194673175374	0.174453223033	0.204253490303	0.0433440501413
t	0.00164700569887	0.00257190996152	0.00105568134462	0.00584527706625	0.02084005052	0.0223578138148	0.0691617672271	0.0478416720965	0.0767930092867	0.118077103529	0.201226017751	0.180211054811	0.194037235768	0.0583343934151
a	0.00177385583469	0.00151580111881	0.000863734094274	0.00614124879033	0.0252030954772	0.0202072913274	0.0571329481884	0.0586992816688	0.0968691366289	0.121893140976	0.186415206317	0.196823237737	0.113463150589	0.112998862026
k	0.00097398052934	0.00238948116462	0.000841774549292	0.00285152497735	0.00989464983276	0.0097060927436	0.0270584803488	0.0443848590863	0.0913112038563	0.115677705012	0.185176429172	0.241103840179	0.163289580063	0.105340390015
a	0.000693910783011	0.00257353446642	0.000811080391657	0.00171713308603	0.00505069780133	0.00622915296853	0.0228572351496	0.0411810872488	0.104165569199	0.103791952124	0.193938886257	0.235166791726	0.21045357935	0.0713693904117
ì	0.000254106396148	0.0024063648905	0.00028181375985	0.00063864940454	0.0032721720745	0.00386361265922	0.0197779838065	0.0487104713069	0.0974727891063	0.0874768175747	0.201362033952	0.164433482375	0.304123113579	0.0659265809572
c	0.00502540721425	0.0091797803901	0.00763325679782	0.00525722148879	0.0386151974908	0.0174154832121	0.0369806112455	0.0535758411996	0.0472840218188	0.0744706411849	0.16820075925	0.113461835445	0.38021441422	0.0426855164924
h	0.00751963085855	0.0100780216979	0.0115489709064	0.0143925626368	0.0683701327063	0.0316827051927	0.0679713412592	0.0543994851999	0.0706486000163	0.068812425555	0.144145366616	0.124795741668	0.267708779767	0.0579262378641
e	0.0034218144013	0.00352268975554	0.00532632414992	0.0124223815085	0.0416495086433	0.0204742429862	0.0490230841924	0.0323475439693	0.0757602942788	0.0562324093117	0.129580766672	0.143243139136	0.261036603322	0.165959199035
n	0.00117674357615	0.00152965786457	0.00184972578562	0.00423911991446	0.0141673023268	0.00710292010573	0.0173862166335	0.0134864142332	0.0358989056121	0.044811542403	0.10924559068	0.191920377249	0.376888049441	0.180297445845
a	0.000465392017452	0.00103799501614	0.00070406539958	0.00153680096983	0.0052503516944	0.00500259051968	0.0145159705932	0.0280370405925	0.0495138234499	0.0397253671734	0.11346039275	0.22151109744	0.358410532434	0.160828606115
v	0.000512376584819	0.00252537000254	0.00156172808225	0.00203829652201	0.00343209229443	0.00573532580867	0.0164635064057	0.0348062070048	0.0550781694202	0.0399369561845	0.10369808844	0.176288094	0.408657648431	0.149266164205
r	0.00430259104203	0.00338791770986	0.00462188393066	0.00933408113695	0.0189954338777	0.0100636485894	0.0321273717206	0.0182474273016	0.0306220265103	0.0432339443148	0.0908131729367	0.149910864387	0.46832152401	0.116018131722
è	0.00526462472775	0.00199826609627	0.00435800532186	0.0102977341598	0.022803046055	0.00987728849397	0.0336212624178	0.00963982513213	0.0166518939408	0.0289135025043	0.0611804094589	0.103429458876	0.512540934537	0.179423764861
t	0.00455925156858	0.00478414076111	0.00494302130013	0.00744885605692	0.0150397646962	0.00798688290502	0.0262537019462	0.00620167057298	0.0114099631416	0.0311199834408	0.060328130333	0.135332052905	0.530324630446	0.15426794844
s	0.0112025264313	0.00607390491192	0.00533088573733	0.00828254065524	0.0267031987158	0.012597150471	0.052140566451	0.00640318073766	0.0164587353445	0.0399354364136	0.0623068625443	0.181828674835	0.343057113575	0.227679205811
i	0.010669306547	0.00277349301268	0.00201362836685	0.00458079351948	0.0232175212462	0.00960556092151	0.0460668745081	0.00482797341435	0.0166049623315	0.0256909250779	0.0388835281214	0.127184670345	0.222846831818	0.465033917581
</S>	0.00540236732549	0.00149057415613	0.00103991970131	0.00231558165424	0.0116749256033	0.00501305019551	0.0234469491693	0.00374918238587	0.0134541501807	0.015652272449	0.0291058316707	0.0927780914725	0.223257281109	0.571619808791
