 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.562158114103	0.116298018151	0.0978892119509	0.0232387375771	0.0295196924955	0.0282420349754	0.016516881944	0.12613729659
t	0.627671313436	0.175781467007	0.0951216835486	0.0196147483577	0.0187573083032	0.0117462712742	0.00748791612007	0.0438192797827
e	0.643796272479	0.240117249536	0.0567345145663	0.0234903923279	0.00913629846378	0.00595096306971	0.00439079940744	0.0163834972964
l	0.49207297016	0.271682349412	0.0919387746968	0.0502626620073	0.0476237050265	0.015873371958	0.0154408784539	0.0151052796611
a	0.35970873552	0.332127351037	0.116077715977	0.0768587265691	0.0615929301582	0.0196141808303	0.0191871676663	0.0148331773078
e	0.22479003857	0.379374868152	0.258967947859	0.070458515223	0.0376988115661	0.00986817738537	0.0134727343023	0.00536889024085
M	0.0905782551667	0.299510729919	0.321848380393	0.120004270474	0.0664210840374	0.0422457582205	0.0443974873505	0.0149940420032
a	0.138850407569	0.322470352309	0.167091053597	0.180550114311	0.0700099276377	0.0537533652277	0.0482085375881	0.0190662544032
r	0.27505161915	0.280071621731	0.0979193575159	0.136398411917	0.0543380849228	0.0379367662024	0.052675017347	0.0656091265845
ì	0.298638332814	0.200554295736	0.184919666338	0.0927525524457	0.0553818395013	0.0325985108105	0.0544100709404	0.0807447333848
a	0.178706944755	0.161844530184	0.323769978655	0.185016706402	0.0714189519338	0.0210501929076	0.0289666229512	0.0292260712455
à	0.0672354381974	0.0821682027343	0.411259073552	0.237097679781	0.122125197111	0.0281826482559	0.0392400791844	0.0126916789452
v	0.0260702503608	0.0522692342338	0.399791058631	0.1805740484	0.12341151637	0.0426066934386	0.138845652803	0.0364315250914
v	0.133004543349	0.03946835292	0.235880930259	0.144898661267	0.086364366486	0.0685739736929	0.214243224658	0.0775659178699
r	0.293228488854	0.0266502060133	0.0861109351507	0.148745181192	0.090162307318	0.101162896844	0.187878537223	0.0660614364813
i	0.229329655545	0.0207829776752	0.0491295915129	0.1657402869	0.146536827566	0.146570709081	0.146790278208	0.0951196686938
n	0.0833645733979	0.0179058445559	0.0379950960843	0.158182989587	0.153670486702	0.209719460627	0.235023368603	0.104138177211
a	0.0492139429871	0.0332559815604	0.0260924954081	0.134101233749	0.169290372147	0.238166201142	0.265152978201	0.0847267983837
r	0.0415184251768	0.0392427392432	0.0229725579834	0.0952828466097	0.161779530136	0.252959993714	0.299768856734	0.0864750544612
t	0.0987066289256	0.0302092691858	0.0123318296171	0.0628361088032	0.109295862879	0.292147400305	0.321846873711	0.0726260371537
i	0.112904929828	0.0272777562794	0.00784588724403	0.0406378381605	0.0936693263597	0.282798407768	0.244611942704	0.190253911585
s	0.039587116159	0.0112090976349	0.00955720911888	0.0218558781169	0.0485664823532	0.228357407003	0.399201964235	0.241664848462
e	0.0146046158449	0.00744034297463	0.00935761530343	0.013105444463	0.0272951027644	0.191245417481	0.500770657878	0.236180826754
m	0.00614381662552	0.00588071691246	0.00644836575714	0.00960859963433	0.0252065456901	0.181064850294	0.556183905759	0.209463213051
è	0.00316130579975	0.00286555225822	0.00654487932611	0.00527555615424	0.0166739900987	0.142566735945	0.64023351992	0.18267844875
n	0.00349001072936	0.00361468806527	0.00688772820977	0.00441493111421	0.0220962759469	0.116795512162	0.65817083864	0.184530001317
a	0.00367315828704	0.0040406273246	0.00508185368364	0.0039707247064	0.0262130030136	0.0976086343207	0.511484381813	0.347927604572
</S>	0.00243708825911	0.00330072668247	0.0043080242714	0.0032946508757	0.0187195185328	0.0621957853603	0.345158524307	0.560585659286
