 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.519828739542	0.290271254486	0.0174842813658	0.0228127136905	0.0104284208868	0.0018745365303	0.00161313737088	0.00828648021549	0.00671382279192	0.028400981533	0.0922856216037
m	0.361921400981	0.434241681495	0.0208169887553	0.0242805027128	0.0161631541393	0.00648191163597	0.0096325817806	0.0257019989996	0.0300852809903	0.0326706737341	0.038003838195
à	0.226176758527	0.565556885832	0.0365344195784	0.0153300997463	0.0252753707815	0.00794202327599	0.0120215129745	0.0286348633668	0.0368494391366	0.0317000192955	0.0139786203878
k	0.161654155842	0.640199371277	0.0703126755661	0.0245513937468	0.0269870300293	0.0136450039267	0.0107796989668	0.0105014649273	0.0132933415855	0.0114756671826	0.016600197746
i	0.161477858194	0.608519757092	0.114920818055	0.0401811319896	0.0163542510203	0.0159691413941	0.0104789131575	0.00446747534363	0.00544026368922	0.0047327092233	0.0174576809974
n	0.096489312215	0.574944726364	0.156735089752	0.0667268068372	0.040752142012	0.0197782945559	0.0111102646633	0.0062139457452	0.013458412142	0.00519792570116	0.008593070386
a	0.052935436207	0.438203043321	0.244192911917	0.117752282079	0.0764353036107	0.024648116212	0.0117811001119	0.00681688197757	0.0161479310358	0.00541403633975	0.00567294615096
e	0.0332518501301	0.321572980674	0.318122753572	0.135503602226	0.126892568277	0.0321704136907	0.0115157818081	0.00314385498224	0.00664234357821	0.00507387370166	0.0061099732262
k	0.0501604939192	0.215868853071	0.225868076837	0.109310418809	0.182994045532	0.0517011812302	0.0255786171834	0.0301625238408	0.0406936518316	0.0442396586413	0.0234224690765
l	0.1468045662	0.11039040137	0.119436299689	0.141607441528	0.225115195293	0.0477862840567	0.0278968585825	0.039625802361	0.0604542181021	0.0546851807818	0.0261977541682
à	0.143263034901	0.0941706649077	0.103536235526	0.204036059101	0.286051945173	0.0641542616322	0.0267883940862	0.0180274200537	0.030656921538	0.0190800748516	0.0102350151003
