 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.684711695166	0.174572370755	0.00837186564846	0.0151475927764	0.00361383527839	0.00481766839999	0.00988542190194	0.0988795237734
s	0.646811339972	0.250295526521	0.0034701672562	0.00574196274283	0.00128124972648	0.00268766870818	0.0513425972751	0.0383694735267
o	0.609960737997	0.298072666647	0.00396060434798	0.00282016625111	0.000505184501675	0.00197776590207	0.0645950592323	0.0181078241157
t	0.537652107572	0.328467152509	0.0125229954192	0.0230377428713	0.00437658935825	0.00393776032596	0.0265416323859	0.0634640301664
r	0.553599743671	0.226241988091	0.0870045073824	0.0299697855332	0.00575310976995	0.00460884492894	0.0138615902885	0.0789604153502
a	0.501847401874	0.268429173451	0.160515496735	0.0137755268446	0.00209239377382	0.00221190632734	0.00658663550018	0.0445414460761
ù	0.246926218152	0.49727789315	0.150358239942	0.0081050842246	0.000862422171403	0.00466878737013	0.0381087258658	0.053692619768
d	0.105276784767	0.481376267583	0.160157918765	0.0611060436179	0.0173875243715	0.0270155954669	0.100523433575	0.0471564208777
i	0.0631123947248	0.322677822728	0.297231563988	0.125649251373	0.0242551608767	0.0353985695307	0.0960252653536	0.0356499614409
ì	0.028802266115	0.266081116509	0.453558195429	0.0959477381577	0.0132940021839	0.0615369481903	0.0471577898689	0.033621950225
r	0.0120453282731	0.187264198643	0.40796276431	0.153211968552	0.0276478757102	0.0922844420431	0.0889457700297	0.0306376751344
t	0.0333785911482	0.088066802336	0.318276426319	0.292584483977	0.0484871904019	0.0732943122204	0.104329352147	0.0415828562822
e	0.0401297378458	0.0531520559379	0.263097292855	0.416349596452	0.0585305282473	0.0578660796748	0.0632761497591	0.0475985672982
g	0.0234374835621	0.0432517446836	0.159689488098	0.473962580284	0.115241204842	0.0572121092136	0.0850948486593	0.0421105587133
r	0.0367843263579	0.0240484097145	0.126651956046	0.453034734228	0.143668898261	0.0644249627512	0.0884931899651	0.0628935291602
a	0.0333029458468	0.0141938795002	0.117929838569	0.458916468343	0.13630118264	0.0989992070771	0.0610439149617	0.0793125556241
m	0.0145193859986	0.0144276619181	0.0705857522537	0.437605838314	0.136383433433	0.158621369446	0.100969645979	0.06688690115
m	0.068219928533	0.011776903202	0.0991630753316	0.309975070905	0.109923883818	0.143116597738	0.140813958995	0.117010567721
è	0.0836700468767	0.00617498400333	0.11148225936	0.292968994235	0.124977246013	0.130661178249	0.100224648402	0.149840648841
n	0.0415601071376	0.00547871860942	0.0544833517607	0.341656136345	0.200572138138	0.153558226116	0.111348295534	0.0913430402803
o	0.027716519261	0.00488517629671	0.0368603876436	0.272786487448	0.294604089313	0.178166043039	0.121922404545	0.0630589047868
t	0.0112786804849	0.00344330113589	0.0273551950692	0.216153640596	0.337970282904	0.262567246346	0.0913025237883	0.0499291360156
è	0.00524822591607	0.00265085000703	0.0143905767151	0.161230092979	0.362722603435	0.285615513782	0.124004700903	0.0441374359232
s	0.00549542637759	0.00797494859441	0.0134291412832	0.158510122126	0.330567816165	0.264778157794	0.168685195434	0.0505591802724
s	0.0194567733515	0.0107320665671	0.0251673778373	0.173855029442	0.321362509075	0.260334673798	0.142537585698	0.0465539681675
e	0.0205229430329	0.00487025495699	0.0237152970415	0.123020627007	0.322747562358	0.289187210599	0.128724494699	0.0872115998992
r	0.00947981353472	0.00221240930445	0.0101319260275	0.0661029208157	0.270193386206	0.4136031062	0.140197517833	0.0880789220731
u	0.00568936623615	0.0014250963059	0.0096475181797	0.0784186086546	0.218088972822	0.505799520733	0.119434392944	0.061496536731
c	0.00273266074297	0.00372997286598	0.00960425924243	0.136080290434	0.157626285065	0.420015333244	0.199458974091	0.070752241437
h	0.0130865277688	0.00486999542866	0.0278760488185	0.154474524131	0.137038357412	0.335068972615	0.270906307673	0.0566792800257
r	0.0224799130469	0.00250790482875	0.0355430210852	0.103474836272	0.128222732724	0.331133719672	0.319809542224	0.0568283334452
ò	0.0142569915384	0.00120940350622	0.0142542532912	0.0407330970082	0.0919816936947	0.236927456157	0.452514585141	0.148122519298
n	0.00589586344275	0.00195341841482	0.00740041258325	0.0351651634916	0.0958200544316	0.209977605386	0.47616044438	0.167627033099
u	0.00403912193094	0.00225895165782	0.00661349083864	0.0660103787039	0.124317894631	0.237991755529	0.34287239186	0.215896018366
a	0.00256102032644	0.00104867179888	0.00668237283465	0.0582531366288	0.155824821917	0.238115636643	0.279635567687	0.257878788789
m	0.00243135388649	0.00118442859341	0.00550272616155	0.0245362277658	0.14444798769	0.271378995348	0.403631376562	0.146886910496
p	0.056045296432	0.00222779459932	0.0145303919167	0.0282833999639	0.105112252434	0.275369416116	0.440990448887	0.0774409818187
ì	0.0726877807329	0.00201373662183	0.0172551145158	0.027313269508	0.0818780238847	0.198535514705	0.463973582329	0.13634295336
</S>	0.0364864642448	0.00111254361935	0.00883869629865	0.014213688624	0.0460371158924	0.123510596952	0.549404683164	0.22039619168
