 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.708517301005	0.0811922633644	0.00182774897345	0.00074824947333	0.000583075151895	0.000284155672629	0.000207880969757	0.000405749186814	0.000553309625998	0.000468477363681	0.000141996878945	0.000365616255005	0.00111158841202	0.000126190695525	0.00172895382666	0.103020176086	0.0987172573726
ò	0.671079082174	0.123970191098	0.00222228609132	0.000504331877968	0.000842300525328	0.000142800067127	8.84613083782e-05	0.000147558516024	0.000219523484888	0.000159800149072	5.15703338086e-05	0.000128334397638	0.000375699027649	4.4045484216e-05	0.000642048155759	0.102606408154	0.0967755501629
p	0.601503367711	0.158886004404	0.0128763033791	0.00137177211738	0.00768556855614	0.000652477383585	0.000546808313106	0.000184658358453	0.00626285872422	0.000132468587292	0.000252313625806	0.000304901909813	0.000228958479285	6.84635200545e-05	0.000645351564252	0.0974506035591	0.110947104847
o	0.468405556095	0.277049366997	0.022757053229	0.00228998160939	0.0110181079054	0.000818229991597	0.000702654484962	0.000282192929754	0.0083210595991	0.000146362137929	0.000341789516223	0.000365535016542	0.000181390185107	7.66407079745e-05	0.000971024153611	0.104677318628	0.10159572854
G	0.332603864459	0.381144793248	0.056918707993	0.0140072679502	0.0256658885802	0.0275683634448	0.00664789619994	0.00249618233809	0.00706787059333	0.00133076450834	0.00175487248642	0.00252644672664	0.00128973314598	0.00216429582382	0.00319936063435	0.0493476498621	0.0842660261414
i	0.259229024835	0.456087006016	0.0979636340843	0.0267148706587	0.0353971090706	0.0367482328198	0.00865053471258	0.00320264106431	0.00663201870151	0.00171371591212	0.00221547175689	0.00324839398923	0.00166262282964	0.00286327547126	0.0041619662217	0.0191277898168	0.0343816769402
o	0.213295563768	0.474627010457	0.160109462688	0.0208089295132	0.021071783436	0.0127258455066	0.00292382884358	0.00113578448229	0.00224077711805	0.000587511379781	0.000761072618676	0.0010886984796	0.000574568845715	0.000957769635605	0.0021796135709	0.0221330085397	0.0627787717647
v	0.173367245553	0.379470752738	0.227117775869	0.0272821122361	0.0174378248072	0.0109333729594	0.012265210223	0.0020346316588	0.00134673824475	0.00139523379169	0.00120402756651	0.00161015510623	0.00321681852366	0.00139416190053	0.00522107577561	0.0487470537917	0.0859558059304
à	0.100268242182	0.368186284235	0.286975633923	0.0300134373987	0.0139646877257	0.0103505893482	0.015426860274	0.00237700031941	0.00108235155844	0.00166682688109	0.00135274895553	0.00179461984551	0.00409535585532	0.00154403240089	0.00729725687675	0.0703758264367	0.083228247065
n	0.0518060060407	0.278980059454	0.281681282941	0.0887480887862	0.0211498828272	0.0112289461405	0.014240414529	0.00912412617552	0.0107131901152	0.00720667021356	0.0186264859925	0.0136013166475	0.00223199611824	0.00119688876211	0.00608286526663	0.100398488111	0.0829832975066
n	0.135016262452	0.163491111285	0.234278033514	0.148687887502	0.0455387527731	0.0295135540382	0.0211991694523	0.0145985855763	0.0157024693375	0.00944924532054	0.0252517026047	0.0181172790781	0.0017893035657	0.00153896848976	0.00481756998113	0.0841653546682	0.0468447611908
i	0.155632053511	0.106404100402	0.287776644705	0.212472039141	0.0551032594044	0.0322762194241	0.0151165695508	0.0258614218132	0.0156364220065	0.00671368213779	0.0141323643908	0.00743925795747	0.000892733763612	0.000982685051768	0.00302006344714	0.0320040470313	0.0285364468583
j	0.0945757567707	0.0589224692273	0.290333161395	0.262833759831	0.0548825599455	0.0405234217387	0.0105598564338	0.0285034332477	0.0174864496543	0.00593511759525	0.0105847252715	0.00603745280947	0.00329521276603	0.00798414532773	0.00560232178679	0.0792844681674	0.0226557045866
ù	0.0703885267923	0.0889286201051	0.275116894778	0.244942291994	0.0457426428125	0.0433799365982	0.0099642695004	0.0123916817996	0.00988723732666	0.00268444572936	0.00472323008775	0.00503250145833	0.00437413121222	0.0103500203209	0.026487103606	0.103849167396	0.0417573327383
r	0.0543317593147	0.090835487275	0.249511383859	0.282387419931	0.0503143988375	0.0489052619074	0.00850085512107	0.00698247266807	0.00632621405198	0.0017996361155	0.0027353150063	0.00316558792498	0.00252873641173	0.0126723384957	0.0316279640436	0.0609827491235	0.0863924541528
i	0.0487599671964	0.0455550289059	0.172849678953	0.39762017731	0.0717906405858	0.0649010441691	0.0107538994904	0.013013149434	0.00989979782006	0.00422510480285	0.00710797773679	0.00438455330497	0.00211811814376	0.0134415634393	0.0130780521596	0.0394811034187	0.0810201596136
s	0.0209302441004	0.0253235891456	0.114214186758	0.47505638477	0.0648388724819	0.0806876627764	0.0220354973748	0.0188119449313	0.013419670297	0.0054587774325	0.0096457749966	0.0086406903261	0.00321881842135	0.00748961430526	0.00781099813323	0.0799839120028	0.0424333745266
e	0.013092211869	0.0166909678701	0.0881545121327	0.444977433923	0.127213170534	0.0913876275788	0.0309885534563	0.0268687260804	0.0136683355215	0.0053800023807	0.00919964931167	0.0111670101588	0.00328765125899	0.00548779019362	0.00560119415874	0.0901817562144	0.0166534102334
o	0.044979772478	0.0170500801908	0.0760156583034	0.326525654767	0.252519086778	0.0677061064429	0.0268825417807	0.0449141580859	0.0112849658818	0.0061027194463	0.00904477949989	0.00766725634613	0.00179939433729	0.00198167387822	0.00301349039585	0.0946383156866	0.00787433920458
v	0.0788074586836	0.0356070064949	0.0487112804936	0.199423123715	0.220772975166	0.075118393631	0.0805966031222	0.0439883406111	0.0171378510212	0.0115722037376	0.00726455312956	0.005303335178	0.00287134594459	0.0041482199936	0.00554132136025	0.154204816497	0.00893116317074
r	0.117866652079	0.0383473322503	0.0394323994579	0.143063101985	0.126778249109	0.14255723319	0.111043990867	0.0325651420857	0.0298378038129	0.0148387681832	0.00623893690985	0.00652769691467	0.00372655497953	0.0136421663063	0.00644602414582	0.148961260212	0.0181266721812
à	0.10580982282	0.0468503696927	0.033099735324	0.117479707542	0.129118074463	0.170621558983	0.0739249292223	0.0529448095706	0.046528658051	0.0196937255317	0.00825946431728	0.00857018190022	0.00357971702904	0.0136440044347	0.0227718488935	0.094679432004	0.0524239411271
i	0.036114346072	0.0492025136806	0.0260948988267	0.0871314195807	0.130744557501	0.141922179701	0.0792138244741	0.126844793037	0.055503696697	0.0357404182106	0.0371952902698	0.0137242819494	0.0112302217182	0.00706812185257	0.0349610713623	0.0428430459015	0.0844653108978
è	0.0282855972662	0.0359864345864	0.0281644409479	0.0451785240869	0.123532117127	0.101971357087	0.103322541025	0.218985063859	0.0440328417257	0.0341540166902	0.0468457374166	0.0147387882098	0.0154477692227	0.00500346490072	0.0328258961425	0.027375055818	0.094150354017
s	0.0272897946485	0.0323463566436	0.031606767941	0.048090224189	0.137366992709	0.104865164416	0.139382178975	0.196672461093	0.0469793857152	0.0274719060834	0.0230706218055	0.0123083024899	0.0124036236049	0.0205189641364	0.0331763803263	0.0348642423224	0.0715866308137
s	0.0555334053576	0.0232081579968	0.0335029051359	0.0589599883963	0.124963751312	0.148861526205	0.156843853392	0.0966406213643	0.0504343317051	0.0733137123411	0.0128758536718	0.011213027952	0.0119755238456	0.0567588262695	0.0219551176688	0.0328376241607	0.0301217763579
u	0.0628666605667	0.0196247268991	0.0332053133897	0.0481233197014	0.095639583462	0.151130437828	0.135555359631	0.0974349965614	0.0620321189617	0.0948945306604	0.0437603873873	0.032413430442	0.0211662451352	0.0523641993172	0.01230352986	0.0174204833263	0.0200646915606
ì	0.0372120138857	0.0279827054323	0.0317182162049	0.0320290028445	0.0753224118513	0.106461576969	0.127062414744	0.20306931832	0.0710252153872	0.0573792210201	0.0576482392891	0.0437689107433	0.0263175183851	0.0204741261191	0.0215646111277	0.0163229881092	0.044641523317
b	0.031744908508	0.0386031547948	0.0313531648503	0.0225004147762	0.0662101388851	0.075795425923	0.127718404212	0.234050010917	0.0829690120017	0.047807796544	0.0313569458737	0.0241680262904	0.0166986574337	0.0161466808656	0.0335737567486	0.0740697711327	0.0452337290431
b	0.0517873478152	0.0305002742981	0.0368263893569	0.0297402416674	0.0717002913255	0.0990450080447	0.104891249408	0.14208202976	0.105345465601	0.123557191842	0.0195268330583	0.0127939750865	0.0113805711499	0.0302852498578	0.0249013839522	0.0868333791716	0.0188031025717
i	0.0557883293569	0.0236237126737	0.0341038252139	0.0255566442518	0.0540492530732	0.0970902864186	0.0954272482427	0.0960215944313	0.112399706728	0.175363085204	0.0580017307958	0.0340901400426	0.0239983433766	0.0456333579059	0.0116239722014	0.039405724254	0.0178230296752
e	0.0192175112545	0.0128369993393	0.0148379475523	0.0138872257463	0.0319771598779	0.0631504114062	0.108955963681	0.17062109441	0.106610056923	0.123259432068	0.104025914265	0.0549168493542	0.0461711811922	0.0379767588313	0.0186436124787	0.0336195591791	0.0392923147137
