 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.356205236227	0.347760194201	0.0184466814474	0.022943631007	0.003953142602	0.0890842571724	0.00965301233113	0.00591122219194	0.146042627074
e	0.283231876684	0.514069547134	0.0583009339625	0.0330086538823	0.00733516742213	0.032253318838	0.00325089608734	0.00288636601712	0.0656632530165
t	0.160413780757	0.543049854178	0.126540209188	0.0849550780168	0.0262334116362	0.016932073268	0.00118082182362	0.0091278824892	0.0315668950317
i	0.0764442393103	0.590246580526	0.153100487663	0.111258727899	0.0313811347241	0.0116472974701	0.000491675793072	0.011210132169	0.0142197235454
p	0.0520717998281	0.543611417309	0.180977042388	0.134166207566	0.0164986246407	0.0442388030224	0.0136080890137	0.00857139242648	0.00625662253
à	0.06342718649	0.376302764236	0.243318250029	0.215805579655	0.0155662894009	0.0554364145269	0.0182529041406	0.00783809648061	0.00405251282774
s	0.0531180886513	0.332037929212	0.29250458961	0.236463217885	0.0192858635676	0.0343218308763	0.0101514187209	0.0114371643152	0.0106799059882
t	0.0515441115888	0.247482716804	0.350698134683	0.204158084402	0.0507273339212	0.0604456189844	0.00721242028583	0.0125120726988	0.015219518244
a	0.0529651291507	0.154209912201	0.356582846108	0.251756644374	0.112593269888	0.0547413365552	0.00297011821617	0.00480400868082	0.00937673585315
ì	0.0240641819392	0.0919227770403	0.244874626103	0.457924215458	0.117216588827	0.0334732714437	0.00237245215942	0.0184665506421	0.00968533961092
t	0.0122000784499	0.0628801674601	0.133588628168	0.567567679819	0.0777113079305	0.0890254289968	0.0179278170571	0.0290948562458	0.0100040359744
e	0.0104234880112	0.095377024101	0.101357538743	0.44690433614	0.189412603977	0.106449578619	0.0273212594094	0.0171145349819	0.00563963463827
l	0.0141974487357	0.0856047431747	0.128529246754	0.3310719941	0.250711632834	0.091958240313	0.0732747116535	0.0163097905219	0.00834218647961
e	0.0135770736597	0.0564803287225	0.136050316151	0.256809597353	0.26780749792	0.129861684211	0.111152422544	0.0179541094129	0.0103069637928
à	0.00805776535616	0.0404646106209	0.0859990788323	0.224062860384	0.345483140173	0.129845220497	0.090175161608	0.038821328871	0.037090838079
l	0.00444157674215	0.0283894776961	0.0556099092294	0.236744735328	0.293589451858	0.153548379059	0.117126714056	0.0562648794563	0.0542848879341
a	0.00386731052064	0.0249118073452	0.0386386506929	0.163858175783	0.208366331953	0.284714407686	0.182735294072	0.0541866490134	0.038721372218
t	0.00617372378033	0.0204554724556	0.0430146808708	0.0927643463023	0.152051582198	0.330023143762	0.254373982024	0.0654072777398	0.035735792848
o	0.00739731657968	0.0192024845746	0.0416662113768	0.0627159297853	0.0970852091927	0.262562327054	0.399543400675	0.0765521530486	0.0332749802293
n	0.00494290437746	0.011771153249	0.0187638546715	0.0278729253313	0.0486830707176	0.178216109685	0.535800628892	0.135600070833	0.0383492868698
ì	0.00321907916145	0.00661164637674	0.0108593584144	0.0149738070386	0.0246726541085	0.129261340682	0.523620446297	0.238875216494	0.0479064585799
c	0.0245749566865	0.0479801164313	0.02965396788	0.0389253381887	0.0146980391035	0.130546858614	0.436160834538	0.228840553698	0.0486193188633
h	0.0512727007108	0.0810793296299	0.0541301775927	0.0593131762029	0.0348742977725	0.189558775605	0.340422955218	0.143767783433	0.0455807891478
a	0.0374013573151	0.0474803199778	0.0387418398727	0.0351940337657	0.0396009154765	0.195361429229	0.233474549206	0.218504298678	0.154241267009
v	0.0168979529944	0.0215199997243	0.0269319863905	0.0223108647373	0.0219350082552	0.138955316171	0.227972377935	0.335631707559	0.18784479527
à	0.010016069058	0.0122239963661	0.0255088642741	0.0180521042714	0.0165669431978	0.108872086872	0.216613147645	0.45402858852	0.13811820029
l	0.00697830465827	0.00996130140401	0.0214405445355	0.0127667624834	0.0149134251541	0.0905083007727	0.182553698082	0.52543245484	0.135445205717
o	0.00784702504293	0.0113829513116	0.0221895530906	0.0117279191802	0.0148142680092	0.0893928710102	0.177816142141	0.44521462628	0.219614653259
n	0.00542916438081	0.00752980907768	0.0134116170948	0.00732691579002	0.0103653463347	0.0579989733227	0.153991319627	0.447474377427	0.296472502353
t	0.00851454209837	0.00944005903169	0.0090529569592	0.00844191481662	0.0181795280856	0.0934402497142	0.188431429476	0.382188843876	0.282310498031
a	0.00924702573716	0.00903596416755	0.00756569640614	0.00715509085187	0.0192460788341	0.0951713278603	0.156269823999	0.235424461359	0.46088453799
</S>	0.00491956866258	0.00486185844595	0.00485148587997	0.00389956486884	0.0102629890045	0.0497155470034	0.0979627808595	0.207284724679	0.616241483995
