 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.700135969245	0.0174930106336	0.0098012447441	0.00261771175847	0.00158516699826	0.00956594282534	0.00112889596656	0.0257993588761	0.0761068983092	0.155765778727
ò	0.745347825415	0.0410286809445	0.00610646601103	0.00121503599616	0.000630804536734	0.00328871585427	0.000452954440421	0.00891358449527	0.0526405033828	0.14037541972
t	0.742534457237	0.0623912348975	0.00567954720441	0.000767877282199	0.00114428153013	0.00139123889386	0.00161298691769	0.00414873167329	0.0738816990988	0.106447946581
t	0.621853700507	0.205105187664	0.0243756879383	0.0102481548377	0.00359357631378	0.00103188577844	0.00223696732363	0.00282078160596	0.0792565621365	0.0494774976842
i	0.416031984298	0.434517772744	0.0697981013376	0.0152510023826	0.00635252634971	0.000721122073356	0.0011075363914	0.00146583689972	0.0272176813866	0.0275364474285
ì	0.287855071645	0.524338522873	0.0781736707405	0.0101603083654	0.00502223725866	0.000434685111773	0.000594202352253	0.00205013022533	0.0188742107648	0.0724969733605
r	0.249934470954	0.45388171825	0.0754255110282	0.0105374851502	0.0301187293339	0.00537530147085	0.00854313153962	0.00414180512367	0.0760448898639	0.085996966155
t	0.302673984716	0.379149467025	0.0931477155074	0.0333388326267	0.0438422663648	0.00730451470586	0.0113496143958	0.00359774330362	0.0857256984774	0.0398701640007
e	0.253404322033	0.35682465215	0.239352662227	0.0533314877096	0.0371248585463	0.00385233853611	0.0050097137703	0.00175032465203	0.0289009256722	0.0204487152432
è	0.170552509167	0.255432792047	0.385817194702	0.0668388186453	0.0307795165557	0.00610961585145	0.00500873527108	0.0102083779136	0.0228579903964	0.0463944722938
t	0.156551100164	0.159775846053	0.365274916977	0.0719560139439	0.0536186436878	0.0165167956999	0.0156008559751	0.0174787213026	0.0891889405235	0.0540381847574
t	0.135890413992	0.138437957838	0.353117293932	0.100091272185	0.073106847771	0.017285780012	0.0186459807371	0.0125321072932	0.111796093635	0.0390962533437
a	0.108173399892	0.139252642856	0.353454075867	0.196113281575	0.0836044994401	0.0122244358628	0.0120869205163	0.00768689761376	0.0512050165612	0.0361988331068
s	0.0543261144567	0.099974456119	0.305557267489	0.241041795038	0.132245412061	0.0476322000454	0.0185379846276	0.010454212593	0.0554146782731	0.0348158596141
e	0.0286578656331	0.0867570397487	0.217247145363	0.338735459133	0.13657871938	0.0696279654348	0.021716508961	0.0124630194159	0.0568149906916	0.031401243479
o	0.0777400599292	0.0751836418548	0.12651790537	0.47201601084	0.0897020602733	0.0393989949336	0.0147565559889	0.0078951632266	0.0797426884364	0.0170469038457
G	0.130870416274	0.0359568003519	0.130991675372	0.410283289422	0.0586740625578	0.0323211212019	0.0172520011902	0.0235474157286	0.104419306675	0.0556839135279
i	0.0949213316476	0.055687920024	0.161939204457	0.373356685274	0.0902729859859	0.0566956475446	0.0201188799967	0.0297262568129	0.0522331967244	0.0650478838358
u	0.0833166811208	0.052718899462	0.111366302467	0.404270088909	0.156641607422	0.0521938616482	0.0190885357589	0.013629706607	0.0799793297913	0.0267949819811
v	0.128828830469	0.0255306552347	0.087207572137	0.327023463721	0.204575273234	0.0374533553227	0.027746981553	0.0189012937303	0.104798734491	0.0379338531084
à	0.102622618632	0.0163541382262	0.0805390154123	0.27173100288	0.280992451278	0.0396819999142	0.0387332300377	0.0215250027121	0.0622195312673	0.0856010190881
n	0.0399095964602	0.009421637608	0.0487463020194	0.21367093052	0.350075834693	0.0545801153714	0.0778142654792	0.0337838046194	0.0841180897704	0.0878794107127
n	0.0456132145129	0.0177594040242	0.0309997853485	0.142939079827	0.373814622898	0.101635362824	0.0963676314264	0.0504772919598	0.0906455544251	0.0497480514942
i	0.0444841129416	0.0197028621662	0.0289334913362	0.125335560809	0.352464958299	0.181138975541	0.101315334542	0.0554322975199	0.0476173453717	0.0435750828381
e	0.0202480243501	0.00920228005943	0.0265190024134	0.0936545082937	0.3181929005	0.20286826438	0.162068249247	0.04861999744	0.0815234701662	0.0371033132067
A	0.0115840965836	0.00359028616702	0.0273469015159	0.106661588725	0.312988389767	0.140538341393	0.199972724282	0.0319883110833	0.119430572111	0.045898772885
n	0.00727824319482	0.00685602700171	0.0264822735677	0.107347048468	0.289084306056	0.107462088198	0.203458427527	0.0515507857844	0.14796226584	0.0525185097524
n	0.02400447998	0.01944905464	0.0244887749246	0.067626923684	0.263180365419	0.143479381933	0.164208690076	0.124930054615	0.135379209823	0.0332530556061
a	0.0304867323249	0.0211734480915	0.0271159531267	0.052685018736	0.22244318784	0.239018439311	0.129854553559	0.170189262138	0.0686646758743	0.038368734062
a	0.014706744643	0.0100125545681	0.0188211262617	0.0338739070255	0.189798597047	0.251068392904	0.19150658452	0.149110965646	0.104911719731	0.036189414254
n	0.0113366998302	0.0073465496882	0.0109488133584	0.021149168792	0.177612342882	0.161746887921	0.238349890973	0.157293029749	0.16261478387	0.0516018309047
k	0.102901844999	0.0169796494264	0.0146631059066	0.031431313404	0.164133212374	0.137310132402	0.171989230821	0.172510400803	0.126785558713	0.0612955482622
ò	0.129300586772	0.0165751118005	0.0159640094045	0.0342980594847	0.119541840538	0.167546902809	0.137499240904	0.158591234888	0.162753403501	0.0579296237281
r	0.0497610681299	0.00897497965817	0.0157451207637	0.0241209823306	0.0641685304327	0.150427533803	0.157234960701	0.199128288896	0.260672742634	0.0697658057427
a	0.0294321920914	0.01398906865	0.0240925806122	0.0343682263286	0.0559816562402	0.103694954254	0.139018341034	0.231400451499	0.282593701945	0.0854288206142
ì	0.0465566575024	0.0125620325228	0.0288605003039	0.0327925785625	0.0555074093261	0.105019614318	0.154335264011	0.175996548966	0.306751165848	0.0816182240581
c	0.113472653338	0.00880492339677	0.0378478674274	0.0440736156944	0.0518597942387	0.112538140853	0.13751144147	0.121067845855	0.316656822996	0.0561668946327
h	0.109743804548	0.0106369065302	0.0370746094371	0.0576556926461	0.0847038346996	0.102873543753	0.111487674723	0.153985466218	0.271202405179	0.0606360440642
