 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.673700494021	0.095973236859	0.0307638786764	0.0118325758406	0.0102519979845	0.00619635067181	0.0229144451926	0.0108518364288	0.00413103700414	0.0316815264644	0.10170262806
t	0.694072312007	0.160915939615	0.0355445869381	0.0321758041906	0.00806511125795	0.00535928528913	0.00909651986669	0.00507733656085	0.00299596673773	0.0121244392382	0.0345727018918
e	0.555693685402	0.281594330738	0.0932440776314	0.0354854224169	0.00486271305398	0.00199087883358	0.00441295089307	0.002768642713	0.0025854651089	0.00525888431418	0.0121029318829
l	0.342524162401	0.391812758646	0.12708294572	0.062486776419	0.0176611361405	0.00315903140147	0.00915136414576	0.00637286967004	0.0264806197881	0.00383936451113	0.00942897776994
a	0.220848086634	0.449752428882	0.146789986302	0.0906243339063	0.0232220072668	0.00365467925396	0.0109675626931	0.00760363678902	0.0344770430614	0.00342932868182	0.00863094131484
è	0.207115359012	0.394564857321	0.226707711347	0.0990981029888	0.0289819996969	0.00550362357795	0.00603005302581	0.0152405719155	0.01223571671	0.00136364161043	0.00315839494141
n	0.144056431551	0.2636142768	0.2759326459	0.17153268135	0.0591192707336	0.0136957174738	0.0180355197449	0.0268381938639	0.0198250637695	0.00426126136673	0.00308894658849
a	0.0735520108476	0.200613927315	0.338507885387	0.22320169505	0.0772453729779	0.0161452631713	0.0223901435426	0.0184286477858	0.0217535959071	0.00514414087516	0.00301730741136
b	0.0500147423732	0.127208169553	0.35194631047	0.216407675683	0.0909434274593	0.0315475510078	0.0249292537712	0.017506591639	0.08160639999	0.00618346659091	0.00170640464611
a	0.0313328463395	0.090592675375	0.277392897165	0.251306330828	0.134572896553	0.0439120741799	0.0380571501864	0.0216626171846	0.102829307478	0.00685002448382	0.00149118816816
r	0.0277437694682	0.072188757049	0.210265369535	0.249879616109	0.174908381318	0.07491305156	0.0404557814355	0.0235320527311	0.11247025494	0.00717497345892	0.00646800444151
m	0.0916655620827	0.103168761216	0.147857953592	0.198074423203	0.157458019286	0.116003709181	0.0288049468658	0.0198488584473	0.117438658011	0.00697309973243	0.0127060232938
è	0.107385080306	0.128034133461	0.100249701104	0.253525345068	0.168983604409	0.0978365128683	0.0436203932359	0.029135394102	0.0523547479277	0.00260542409733	0.0162696801535
n	0.0616892825264	0.0754178922537	0.0867678945763	0.247304493723	0.215773556396	0.0883361754361	0.062464647252	0.057535875378	0.0675669306391	0.0192971559782	0.0178460949968
a	0.0461247160938	0.0442992962507	0.0793218153871	0.155551840408	0.273931109125	0.117894652132	0.0937450266907	0.0753402291593	0.0758635721078	0.0259081577797	0.0120195685663
f	0.0252055310946	0.0253122808794	0.0534752402024	0.099992637136	0.317081927708	0.150579945984	0.100320047197	0.0689202002664	0.129270017315	0.0226171051227	0.00722505973945
ù	0.0150152272327	0.0132550637411	0.0351309704801	0.0695830075787	0.306730958996	0.199825506621	0.0787512977657	0.0949416497821	0.158312330588	0.0223164755764	0.0061375086545
r	0.00755994935986	0.00827961406263	0.0152818580887	0.0701549329929	0.304467144159	0.21226696524	0.0801096621886	0.113777196761	0.107422262553	0.0645453568259	0.0161350610862
n	0.0837208298234	0.0163541735785	0.0213580031656	0.057135770551	0.258488527186	0.220844409053	0.0874749208629	0.0793136336537	0.077121463191	0.0779849820626	0.0202032969794
o	0.107569904558	0.0174850350188	0.021815004089	0.0414295552289	0.181554436522	0.194905955678	0.226952635221	0.0941759369512	0.0666002508903	0.0305559631985	0.0169553169445
n	0.0423100409494	0.0083312166142	0.00994392941983	0.0265887023816	0.157920726074	0.116122810803	0.307117320654	0.13091316145	0.14588243387	0.0389647060238	0.0159049442688
a	0.020108329591	0.00468886318995	0.00608943461648	0.017220629938	0.133162661551	0.113199115069	0.305453325131	0.157569773417	0.18721215949	0.0449167641853	0.0103789449603
k	0.00858225218115	0.00358400379767	0.00532847139369	0.0143789231901	0.126564062004	0.115449015467	0.26636140091	0.157357405406	0.209110873897	0.0798890387711	0.0133945692774
à	0.00436258380675	0.00272038284818	0.00379984366176	0.0102581972	0.108413567748	0.106521951496	0.175418678703	0.216457213869	0.245597918166	0.108673557724	0.0177761317558
n	0.00344928348019	0.00199454387892	0.00216663574319	0.00796156043167	0.059243716176	0.0889716795453	0.144703998301	0.259640310823	0.220769226122	0.190844988648	0.0202540672153
i	0.00426461781402	0.00225282248058	0.00212898664258	0.00846069126152	0.0556261881665	0.0625499875638	0.1662878899	0.225596634208	0.205444282641	0.235137156489	0.0322507576251
k	0.00325648116212	0.00209514743171	0.00225499869238	0.00793217953283	0.0610427566567	0.0536819167299	0.1716936245	0.205450214736	0.252978978814	0.208769392563	0.0308443396484
a	0.00188955651065	0.00158299096619	0.00185394367643	0.00524207207262	0.0525314743656	0.0628902292113	0.135128873367	0.205407689179	0.284028648005	0.215274238588	0.0341703045895
l	0.00180193460042	0.00139413215787	0.00240838062964	0.00376160352219	0.0379433607752	0.0588655577318	0.107805481336	0.193286919726	0.319527220402	0.235638772643	0.0375666301565
ò	0.0016692886116	0.00123614791882	0.00246113982067	0.00232739882606	0.0230713088451	0.0289894566239	0.061482212612	0.170283142242	0.354799286067	0.314174621328	0.0395059894788
r	0.00262716414199	0.00140237509647	0.00138231770058	0.00235076091875	0.0118234023884	0.0171054088346	0.0336925909373	0.148382911881	0.349064678622	0.384836640709	0.0473317350663
ù	0.00295841354791	0.00146865503392	0.00102725429616	0.00213500039196	0.00706347502213	0.00868473831153	0.0205244134058	0.106090048227	0.335561777074	0.42158636717	0.0928998224621
s	0.00411301845508	0.00223192314314	0.00140231546802	0.00247318952839	0.00608331593004	0.00574753223718	0.0167181401419	0.097259532809	0.306089536158	0.440985733057	0.116895736254
t	0.0395402858779	0.00936884683349	0.00516585287068	0.00633508077632	0.0182643228705	0.0402849042827	0.018847191714	0.108898184803	0.244078258786	0.357080465479	0.152136586695
i	0.0483846776319	0.0101214568248	0.00544750767475	0.00632149835453	0.0209426033888	0.050017115582	0.0164872684847	0.0914961901743	0.173015835415	0.236012900973	0.341752929409
