 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.479716492038	0.145884073089	0.0493165937823	0.057218031427	0.056910699761	0.0423512235739	0.16860287476
a	0.595507036013	0.176505396962	0.0478056134264	0.055068919121	0.0264802627691	0.0385912642134	0.0600415180393
n	0.537166777264	0.267038254144	0.0371726369842	0.0900560525177	0.0165501226162	0.0173250326576	0.0346911487648
o	0.421293043481	0.371952814706	0.0447065020497	0.103525897618	0.0134191305918	0.0104121162846	0.0346905298714
n	0.351473592635	0.341074494323	0.141861782009	0.0792015470543	0.0108542808223	0.0385619292005	0.0369724032191
ò	0.266411534086	0.381896448072	0.194949356203	0.0721738491201	0.0091088020629	0.0475448176154	0.0279151971591
n	0.241233289529	0.423393182395	0.175620050021	0.04866560751	0.0119584669931	0.0762713902247	0.0228580203245
t	0.227316243172	0.386625452392	0.221800825667	0.0399763102587	0.011503246413	0.0858321347495	0.0269458028192
a	0.224280087553	0.346065885511	0.265216063252	0.0725438749016	0.0238936530617	0.0415196305775	0.0264808112697
t	0.132890636044	0.271081339817	0.312707004982	0.109683115774	0.0676563979939	0.0667577511809	0.0392237520808
e	0.100287082453	0.217779580499	0.308554724143	0.161873012758	0.107852110165	0.0660041411886	0.0376493481788
s	0.0769778534522	0.13526168904	0.288985799714	0.231072603613	0.143339996255	0.0532056344485	0.0711564205148
m	0.0371071795962	0.149321731793	0.326698426958	0.186576222724	0.121340629213	0.0494127836194	0.129543004611
à	0.0737724388293	0.169649254958	0.326172947181	0.196179116255	0.103342164159	0.0251407110477	0.105743343854
n	0.115531545359	0.0926813428311	0.290026280816	0.255316327545	0.100678592186	0.0921099348979	0.0536559564847
t	0.0920280396741	0.0644897470288	0.271315735285	0.260953005708	0.0755651624353	0.121656908281	0.113991379001
e	0.0479100950435	0.0479822548783	0.177105815102	0.269900489969	0.217078614545	0.0733017687403	0.166720955853
a	0.0173719062273	0.0237350382961	0.0670337425663	0.304528525676	0.378228617582	0.10336589593	0.105736279318
n	0.00620972746493	0.0093747672	0.0494229666004	0.284047363745	0.355377306127	0.188934855875	0.10663303096
o	0.00368800646822	0.00934943197207	0.0464631068441	0.195082001388	0.431989206642	0.20013848928	0.113289776447
ò	0.00341917506716	0.00816877930228	0.0199331652467	0.227191602173	0.481790300241	0.1991241158	0.060372867469
k	0.00265236403369	0.00803418413095	0.0716608415792	0.285105753444	0.336404880707	0.252036479393	0.044105506703
a	0.0015750065456	0.00867604713245	0.131019600788	0.208886482877	0.211257164569	0.336141992778	0.102443717501
v	0.0208078751803	0.025865765447	0.0878422354527	0.107946213912	0.197944815756	0.447180617373	0.112412475567
r	0.0272252258354	0.0372969671983	0.0790259242209	0.0498150829907	0.189404596819	0.507991290191	0.109240910949
è	0.00938670509579	0.0190053686972	0.0754060702703	0.0274079494222	0.0982097732063	0.575274805797	0.195309326763
c	0.00830139116878	0.0345878378379	0.0424291800496	0.0900645147414	0.0722754806754	0.565887843892	0.186453753741
h	0.0079524955296	0.0463494454027	0.0727668182424	0.126824968719	0.113778211298	0.393178927817	0.239149147114
i	0.00315079713767	0.0224418828649	0.0688445996361	0.0696534903539	0.0970135062643	0.240401003032	0.498494730571
</S>	0.00202087974973	0.0117643713221	0.0376209883345	0.0388812582233	0.0561313078796	0.202682479316	0.650898716286
