 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.536141773205	0.149579368662	0.032038309244	0.00382030457835	0.0058792283905	0.00929959841651	0.0108669210102	0.00895719583442	0.00973034872734	0.0151157836253	0.00537209250141	0.0339151563726	0.025122622539	0.0149717452104	0.0212183482087	0.00144371149695	0.00334845338604	0.00391316942116	0.0143347396399	0.0949311402747
M	0.582378039068	0.250354082967	0.014252753078	0.00692581571637	0.0090378914731	0.00982258771241	0.00694565137465	0.00744295201582	0.00669054117617	0.00721819601737	0.00274667069342	0.0143505040111	0.0100749298077	0.00553910350904	0.00737877013514	0.000613724911894	0.00117470582585	0.00141306308564	0.0102079132935	0.0454321057688
a	0.490255933689	0.401597445682	0.010698099252	0.00889331626672	0.0102131060063	0.0100402223653	0.00567866508767	0.00694940447092	0.00571085846542	0.00461050120078	0.00188376350752	0.00783995342427	0.00511347364861	0.00242503818311	0.00278284260503	0.000340521127263	0.00045457809175	0.000592264016945	0.00554960054279	0.0183704170612
r	0.382364822763	0.473828229894	0.044473236954	0.0211999681819	0.010193649666	0.00848759545841	0.00518262262911	0.00490053859979	0.0070796211747	0.00607506188655	0.00205627230587	0.00283910249808	0.00273943590461	0.00201300247642	0.00170704890772	0.000433013463294	0.000271333636893	0.000450821954866	0.00240762753816	0.0212970184798
ì	0.322986785101	0.516799608938	0.0611783487487	0.0261718980419	0.0102310922023	0.00793336117096	0.00498685131059	0.0042093815871	0.00750449370648	0.00654204080726	0.00210528323817	0.00116093615981	0.00189363722576	0.00184547531798	0.00133098975327	0.000457286143778	0.000181992853256	0.000343928342586	0.0013467653255	0.020789877218
a	0.262263674125	0.582340924399	0.0354607490936	0.0296027518353	0.00447758785319	0.00272192483019	0.00199335745808	0.00148062950373	0.00251360531188	0.00228960021437	0.000758083964105	0.000399325018563	0.000650801845619	0.000632575808413	0.000490882657484	0.000170997128466	0.000121972439233	0.000494544965662	0.0581671651547	0.0129688560609
p	0.196022556061	0.456765207	0.131533884789	0.0487085056518	0.0103082964723	0.00721675585997	0.00517924295789	0.0110852951614	0.00537115342923	0.00337501612704	0.00245547827815	0.00271385982068	0.000908153558123	0.000877221980448	0.000342949586316	0.000337237685989	0.000154113707749	0.000759720990907	0.0978348353364	0.0180504951754
e	0.14502958243	0.416812631933	0.213864241196	0.0702370770573	0.0192015053761	0.0121860011849	0.00639685548094	0.0160582479281	0.00684682095851	0.00417309475521	0.00313017335932	0.00359512355059	0.00112550508154	0.00101522444707	0.000278814934556	0.000397795321485	0.000139443175824	0.000659715107868	0.0548273073155	0.0240248045163
r	0.0797194057124	0.414804977204	0.220821442465	0.0917041834458	0.0225220760507	0.0251361665734	0.00930605623129	0.0172087229635	0.0118557326658	0.0146674313306	0.00600128050996	0.0148537139645	0.00146603543987	0.00220732174887	0.0023491316291	0.00147075636322	0.000395552290635	0.000546155168088	0.0250773783433	0.037886453663
ò	0.0591816747955	0.313593875795	0.298537616282	0.120192439435	0.0272919608969	0.0275008986989	0.0106280800818	0.0163984779212	0.0135621425823	0.0179606888066	0.00743782721025	0.0185899670151	0.0016739101248	0.00277877670411	0.00309761578689	0.00188436053507	0.000538325051602	0.000363108027733	0.0149807789587	0.0438074799885
s	0.0569567979172	0.207069107088	0.393546694974	0.108372779132	0.044401674359	0.020563160177	0.0101886126663	0.0114690195471	0.00903920716903	0.0141569688646	0.0111199905325	0.0177398033489	0.00191234608584	0.00471236789483	0.00300977226998	0.00316264261922	0.000965375480822	0.000476654320723	0.0367388770626	0.0443981663597
t	0.0960703185758	0.103151992339	0.475252791421	0.060042317744	0.0736221521863	0.0203703644123	0.0112450205808	0.0119043076592	0.00810333258486	0.0131931468092	0.0124448188641	0.0176103102075	0.0030684623616	0.0079364960025	0.00292360676771	0.00352855101293	0.00101868731234	0.000474552700199	0.0427216281985	0.0353171654175
