 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.373151680644	0.214248391885	0.082515869577	0.0419853117381	0.0384586829309	0.0352830392114	0.00521211279065	0.00976554392121	0.0179559650417	0.0197413454327	0.0151824905136	0.0175638817787	0.0117023724405	0.117233298504
p	0.339942455708	0.174234703512	0.163427011812	0.079054382318	0.0542005155199	0.0457916606677	0.0294873248789	0.013361843962	0.0149042854604	0.0085820251266	0.0128336263475	0.00657511466487	0.00692650483344	0.0506785449307
e	0.296228921091	0.170953413581	0.217695215411	0.114518610567	0.0374425815866	0.0476505847022	0.0393149474518	0.00980216912476	0.0138232346138	0.00451781636588	0.0119480433841	0.00282580865558	0.00518859878821	0.0280900652525
t	0.211455669412	0.228410715567	0.239611026437	0.125017574365	0.0285770596972	0.0342951027512	0.0351724473957	0.00953643074865	0.0193873541302	0.00993675209387	0.0185830120032	0.00186590363386	0.0129806814579	0.0251702817383
ì	0.0983060453907	0.244237242956	0.310614243479	0.122346545055	0.0521729116695	0.0302714641469	0.033757059153	0.0131646966546	0.0212769145011	0.0119056529937	0.0208214377613	0.0015444607856	0.0155765199206	0.0240048059297
a	0.0644447398125	0.1780833886	0.425232193426	0.157541199418	0.0609340988898	0.0377591866296	0.0206395436985	0.0126982519893	0.00919624265724	0.00863097530665	0.0105240813183	0.000799921779719	0.0052197414648	0.00829641552828
e	0.0379355457808	0.0884800979833	0.435194962475	0.258201856139	0.0527524234166	0.0568879838725	0.0220873935823	0.0132509411509	0.00916218177457	0.00970427410752	0.00985252533327	0.00107927848184	0.00182081054408	0.00358971583354
s	0.0194054655726	0.0633701819955	0.309537510692	0.33714809238	0.0568759795055	0.0584455054908	0.0337060025814	0.0222940173042	0.0359691022174	0.0218450704688	0.0178018421586	0.00342136479327	0.00472894131638	0.0154509266697
ò	0.00740511384453	0.0639464009284	0.230546811831	0.36587533046	0.0975231304352	0.0495424427503	0.0445486268805	0.0295986773863	0.0410436200419	0.0239405724658	0.017829258936	0.0036889684924	0.00564851596652	0.0188625238014
z	0.0684228332598	0.0759576512363	0.16196746601	0.3413988661	0.103607889878	0.0400236557368	0.0549116128142	0.0218883730684	0.0162498375617	0.0342166837455	0.0298951153876	0.00238520300563	0.00616735225613	0.0429074388541
u	0.0900344844215	0.0588908809761	0.125557618557	0.266054216247	0.147230899559	0.0892045622789	0.0635565317321	0.0183042913645	0.0100878202209	0.0374030954533	0.0343358357655	0.002011583689	0.00634025554909	0.0509878940076
n	0.0330018597328	0.038571203693	0.104648930799	0.269538173682	0.21522476552	0.121251659176	0.083772157244	0.0239455426482	0.0131123718278	0.0229317671069	0.0270788450114	0.0059915109327	0.015473131345	0.0254580682601
e	0.0127596645652	0.0297776092262	0.0602360613243	0.237897377894	0.263644978107	0.146925788342	0.109377861215	0.0378651661494	0.0160326456439	0.0181590418536	0.0244793393774	0.0073982470079	0.0185322606552	0.0169139495483
f	0.0074165045826	0.0177643363808	0.0472734515461	0.138471890031	0.338218813036	0.157091178174	0.102088246138	0.0481485053365	0.0208666420806	0.0270481786239	0.0383859792542	0.0108686270656	0.0165724349456	0.029785198908
à	0.0049807556743	0.0138604190252	0.0277547372554	0.090552673077	0.366707300479	0.130271917118	0.0982256211127	0.0969637970655	0.0289866113589	0.03259773544	0.0464167845031	0.0125484921012	0.0159607273453	0.0341724193427
i	0.00229541621333	0.0085189530579	0.0254896118883	0.0882098787323	0.274063892026	0.180037259573	0.154020678371	0.129131377355	0.0267654884606	0.030776987072	0.056125056763	0.00668176983698	0.00589351926341	0.0119900999411
e	0.00136004138816	0.00682827876758	0.0346307072951	0.0881124384641	0.133344003542	0.204722186191	0.265490971457	0.111322247718	0.0243171057691	0.0407634672707	0.0729623521035	0.00854988249747	0.00298090456975	0.00461539753864
s	0.000618169354497	0.00451309958701	0.029322640634	0.072146678288	0.0785540070473	0.15483565425	0.332250190619	0.095065593306	0.0310711528297	0.0513592832969	0.0774451860817	0.0163934298483	0.0176889994594	0.0387359009789
ò	0.000447976342925	0.0028821021243	0.0181495643991	0.057708734696	0.0860130329091	0.133312499603	0.34719238074	0.113330139702	0.0330277405806	0.0488208796923	0.0677118063719	0.0173961789941	0.0227085411303	0.0512984224478
z	0.0437207522545	0.00787022030843	0.0159822680317	0.0357197875787	0.095787391443	0.121505957108	0.32203360318	0.115781871601	0.0301448302642	0.0497724899508	0.081949236218	0.0162649849327	0.0175107641241	0.0459558704201
u	0.0580509935054	0.00900545560005	0.0111200214976	0.0252059946509	0.0611707216877	0.122879668343	0.264847270393	0.118769345767	0.0885344605414	0.0551478586836	0.109833487247	0.0165421617002	0.0157146401654	0.0431779549687
n	0.0207511992809	0.00392642563604	0.00655823532711	0.0196906351946	0.0364825600559	0.110680719971	0.235390893731	0.140828376289	0.123586403507	0.0555527480745	0.129203551418	0.0263906668294	0.0355440685531	0.0554135384969
f	0.0168892352775	0.00823163866596	0.0054627443186	0.0137647250778	0.0424640102853	0.0590251890203	0.18627043651	0.147770692663	0.107439549476	0.0785758515248	0.160284165606	0.0400015321631	0.0579363422164	0.075883897703
à	0.0142936811565	0.00896542737109	0.00403121295607	0.0150057598766	0.0401170172018	0.0463063927134	0.157060227103	0.241165526021	0.123743152515	0.0933284830549	0.127437494935	0.0378496803544	0.0451193545188	0.045576586201
i	0.00508803351691	0.00411643355789	0.00324075904374	0.0132839672175	0.0205580462468	0.0360681776645	0.138570992388	0.22246951402	0.151317515355	0.159629197598	0.153834753545	0.0398191182515	0.0304734841029	0.0215300000137
o	0.00207118911734	0.00286932962437	0.00595088297334	0.011512167516	0.0127221066331	0.0400761231615	0.102772439349	0.131616236353	0.183680109092	0.203099970533	0.181575963402	0.0804557250505	0.0296382547243	0.0119594923326
g	0.00903810103525	0.00549163598704	0.011207911357	0.011133762734	0.0112815625916	0.0427781038605	0.0766992959163	0.126646269584	0.163806501424	0.149963403911	0.182822823987	0.122932946617	0.0636766049948	0.0225210577922
e	0.0113055311262	0.00630236151257	0.0108614695719	0.0117526195203	0.0174386618712	0.0458978980068	0.0753925662921	0.114369738461	0.201296043961	0.12051028457	0.194121006329	0.100117828039	0.0646734308849	0.0259605456041
l	0.00466748927212	0.00297661057681	0.00568242030621	0.00942667927577	0.0192421787951	0.0403178689849	0.0692221546174	0.11041052848	0.21448994974	0.14613024497	0.19688890751	0.063294358713	0.058342010515	0.0589085975047
à	0.00244760203215	0.00153352920335	0.0030372833738	0.00518709444339	0.0125271242397	0.019445387411	0.0422917932991	0.101265314887	0.147525404033	0.194975535203	0.191176757277	0.065554742971	0.133267219372	0.0797652106316
o	0.000972737265144	0.000936383383342	0.00208195480267	0.00392205861209	0.00874482921326	0.0146182293806	0.031996266393	0.0672441675023	0.139024058023	0.251761536034	0.172139636132	0.0889629313903	0.166297267324	0.0512979323905
p	0.00287091887328	0.00218868087677	0.00721230784256	0.00380752034655	0.00687028246005	0.0224425661725	0.021774941451	0.0403843470141	0.112982345493	0.230400146725	0.205083938711	0.10461518313	0.195659385575	0.0437074146635
