 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.384473960968	0.255463958487	0.013719257632	0.107883426185	0.0419846522713	0.005725478777	0.00425453981168	0.00499464361033	0.0350511294277	0.0125788523841	0.133870074554
a	0.409847787769	0.292337380282	0.0213392558665	0.144656898122	0.0361706825892	0.0156201468919	0.00222108029971	0.00186733638979	0.0121137685399	0.00590895733889	0.057916694563
p	0.375220650143	0.222615716365	0.0959707272854	0.169452163359	0.0408387782884	0.0296821568973	0.00525664875375	0.00199185240229	0.00748746579427	0.00453526271108	0.0469485724247
e	0.291769273029	0.253197913481	0.152401902648	0.199416297571	0.0253413943403	0.024204906074	0.00585378445277	0.00194141021679	0.00574730418258	0.0039898356684	0.0361359656827
d	0.203607375038	0.329672474204	0.211079720329	0.159153906024	0.0236695052282	0.0168649651277	0.00573163480994	0.0092692150771	0.0142057952752	0.0110165490237	0.0157288545855
ì	0.115522589085	0.246527054349	0.411542196003	0.133931262328	0.0214694075921	0.0138400043128	0.00603899695575	0.0117687755112	0.0171800474918	0.0133551672858	0.00882450532403
a	0.0514877871824	0.138406377453	0.506893706001	0.227198890376	0.030310841064	0.0142309900905	0.00557510278754	0.00705947113341	0.0082343383825	0.00514162659842	0.00546088446194
m	0.0395467725162	0.105600440372	0.409725615934	0.288935457525	0.064011886388	0.0186913240162	0.00778822698063	0.00986100934213	0.0416707534914	0.00935787287672	0.00481066037548
i	0.0447056543216	0.116219456463	0.347828831711	0.293651634842	0.0861941639293	0.0330718968187	0.00675534753754	0.00846276535671	0.0507617723719	0.0101088273319	0.00223965740924
n	0.0332685428948	0.108363221579	0.326002616504	0.276195876547	0.0949802481098	0.0492243952396	0.00653045924651	0.0157972805116	0.055777563059	0.0131478494782	0.0207119454215
c	0.0587960069197	0.159702676644	0.270860507168	0.200625899916	0.0909898250366	0.0740598671865	0.0163889556622	0.019263945167	0.0608540009187	0.0143473755295	0.0341109495514
i	0.0795623974551	0.180231485155	0.252984567789	0.205939537039	0.104819473079	0.0955502589688	0.0189515624341	0.00900129172033	0.025460289042	0.00504466230297	0.0224544772453
à	0.0410534376399	0.101475907983	0.31679740913	0.240631198613	0.158846024293	0.0783613000963	0.0203777666847	0.00476896711644	0.0242662313915	0.00198747063172	0.0114342685332
è	0.0143670757368	0.0414500597984	0.31690860871	0.251462950804	0.238511491364	0.0698694238988	0.0281336932416	0.00430569567715	0.0297133665178	0.00112382942337	0.00415381225013
r	0.015145242938	0.020095976056	0.205580347743	0.300573448868	0.269670172388	0.0675281176996	0.0327804811739	0.0193761713677	0.0417510555929	0.020112002636	0.00738701207243
k	0.0431734330507	0.090963700856	0.116233266394	0.299002536089	0.236639070396	0.0670973903665	0.037421538798	0.0256312662472	0.0429184016056	0.0273649140761	0.0135544860965
u	0.0438534870092	0.115401811329	0.117087238741	0.252904098363	0.209081417332	0.157489922922	0.0428897609393	0.0183369154737	0.0223909079539	0.0105094888894	0.0100549475506
t	0.0304494646179	0.0574330301279	0.106482430408	0.247139620854	0.210609863611	0.189362379601	0.0469007461044	0.0401802521046	0.019060499607	0.0474218897761	0.00495983419113
t	0.0322853125548	0.065382364797	0.070337246588	0.239323352685	0.20228030837	0.175357338694	0.0652695711128	0.0626170439549	0.0177421924481	0.0623786640217	0.00702660667211
e	0.0190589822062	0.0547509762979	0.0744631597812	0.172274284635	0.20573869179	0.257580931365	0.0904620287309	0.068588555185	0.022070912322	0.0249673960572	0.0100440690854
n	0.0102465856455	0.021699885995	0.0534177938103	0.0893205392317	0.254580496277	0.227979395575	0.095912359697	0.0826489128883	0.04580914417	0.0810260303737	0.0373588487019
d	0.0182602664976	0.0216610702751	0.0436394260748	0.0531955862906	0.229383060372	0.200404392712	0.119541146686	0.0977506942561	0.0620472989727	0.107161345736	0.046955716062
i	0.0176329972235	0.0217728672328	0.0494336421404	0.0484371455169	0.171452675791	0.287652312837	0.147035370295	0.102087103905	0.0567697986176	0.048263117682	0.04946297053
m	0.0163153612075	0.0151252825253	0.0320089325823	0.0336509461923	0.134963404064	0.323753741532	0.131638495058	0.113494660722	0.0710065485125	0.050085444844	0.0779571807627
è	0.015862659373	0.0103317304641	0.0366976109296	0.0305043373814	0.111802018488	0.327825884497	0.142911808246	0.109983813974	0.0944148623442	0.0509201642547	0.0687451021669
n	0.0129204745532	0.00475997736	0.035915247279	0.0324932791378	0.131689615363	0.293293954792	0.150048966749	0.111519544791	0.109376900335	0.0818950431716	0.0360869790976
i	0.0118407103349	0.00292831850546	0.0167496665735	0.0281486352346	0.132910571134	0.261370220357	0.139068231716	0.149410645864	0.137124159258	0.100830911531	0.0196179291879
à	0.00406273398276	0.00117540579748	0.0189627104637	0.0249657537458	0.0962428158713	0.232288430252	0.169126392772	0.149926263688	0.184796722019	0.094262330417	0.0241904389666
t	0.00419043854061	0.000759437572422	0.0185483815796	0.0262816252419	0.111461277937	0.178051213151	0.140806422524	0.139155220963	0.215456351973	0.141802285406	0.0234873405262
t	0.0160818908824	0.00595659798833	0.0147154025566	0.0238064100949	0.113218209992	0.15315722125	0.144216246841	0.180883612588	0.203447488891	0.122150907869	0.0223660213827
o	0.0172525395657	0.00746712314782	0.0125647721784	0.0138795635132	0.0667208978987	0.126070898483	0.156588628547	0.259587268929	0.198401503164	0.0904452367963	0.0510215789682
n	0.00811821936529	0.00346167335576	0.0076768425376	0.00849611005055	0.0477138537209	0.0793446650477	0.096853216649	0.296159779843	0.208794166855	0.188654342772	0.0547271343361
c	0.0211271474908	0.00989515843277	0.0117985438818	0.00867340396148	0.055554506807	0.102440089103	0.097567121083	0.246542656234	0.176168331818	0.226813718951	0.043419318372
i	0.0231937491137	0.0114212646915	0.0138630679429	0.0103163802082	0.0628054180197	0.125339130434	0.109431080628	0.227329528298	0.161551158339	0.183616063544	0.0711331637707
ù	0.00779283636427	0.00405569723957	0.0080899215607	0.00692303424013	0.0371172364512	0.070513839398	0.102258575189	0.193678026499	0.222625891313	0.261376347515	0.0855685953236
r	0.00659608313813	0.00170645359711	0.00509779267623	0.00814182300224	0.0400315399297	0.0381919355727	0.146971391576	0.1206621239	0.250062788771	0.304483096838	0.0780549595945
i	0.00627442734486	0.00097160838824	0.00420445686909	0.00936440169449	0.0504652637055	0.0322402579242	0.140831898412	0.119736142147	0.222400068524	0.277981289179	0.135530184285
c	0.0133260795029	0.0206178761844	0.0184744910481	0.0098304952981	0.0499811759455	0.0556418639501	0.0715199310913	0.113652901939	0.182156961508	0.294141829826	0.170656407946
e	0.0156941503641	0.0273035878363	0.0241398940292	0.00979639595403	0.0499789725825	0.0692736140387	0.0657059791111	0.11493073329	0.154119753036	0.294779533542	0.174277397166
à	0.00533759967534	0.00929312594448	0.0100187536774	0.00452710907659	0.0280314565415	0.0408574834929	0.074492661437	0.106035039563	0.181511249745	0.361792699581	0.178102816122
t	0.00540285846429	0.00346345998468	0.00544881573328	0.00746664412941	0.0202866331793	0.0181232579843	0.083865400999	0.071819751721	0.242475217782	0.391396855127	0.150251101347
t	0.0196642127187	0.00332124124452	0.00803848894836	0.0107561097604	0.0256429331918	0.0178608830081	0.0992482151463	0.074694582687	0.294884244527	0.263549462642	0.182339622556
