 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.538390340564	0.280477360381	0.005816980706	0.0149920709353	0.0128936093381	0.0038882962598	0.00114129704985	0.0020513386854	0.00197881141078	0.00241866720001	0.00462541484387	0.00251321869448	0.0070754665455	0.00866204012923	0.00689017409401	0.00855753365667	0.0103775425811	0.0117238565133	0.00455594726202	0.0258130194934	0.00877957808102	0.0363774080061
m	0.401213365875	0.385855124927	0.0122682489287	0.0172497723713	0.0267203563054	0.0084026845262	0.00695888197489	0.008470118315	0.00620671623695	0.00574235048017	0.00495534296532	0.00216012048924	0.00504995073639	0.00490038681689	0.00826392433168	0.00399600879903	0.0535453982734	0.00565165069782	0.00238212885112	0.0103187167103	0.00397383510147	0.0157149125894
à	0.253589985845	0.430289880776	0.103179102076	0.0210228954591	0.0305261430514	0.0101531943253	0.00938821045909	0.0105117892294	0.00767652289834	0.0068507370239	0.00493412131648	0.00193514675561	0.0043717203147	0.00364676050273	0.00872252235917	0.00247628864137	0.0676167027107	0.00362771726676	0.00165745152104	0.00515266074653	0.00238531517746	0.0102851261552
n	0.198108855218	0.446464355859	0.159657868892	0.038334648035	0.0292170291679	0.0199923693873	0.0145743370765	0.020862365806	0.00925627664847	0.00508386953562	0.00299294120889	0.00170834620412	0.00254685819342	0.00508613074185	0.00304820437723	0.000893191756896	0.022708446784	0.00177211037164	0.00578120255182	0.00193206809922	0.00242723241853	0.00755126233414
a	0.172449175007	0.365736003553	0.250183859164	0.0663699236297	0.0261103855062	0.0250756004554	0.0167138170794	0.0254080684964	0.00984778203464	0.00454644328277	0.00235349476248	0.00161886800681	0.00193848436826	0.00557368325406	0.00115803728917	0.000364010883829	0.00773947131448	0.00115557169445	0.00715962061608	0.000861644374408	0.00242881787321	0.00520720687126
c	0.131035498253	0.260349980562	0.296106920588	0.0871506708279	0.0725704921645	0.0417544993825	0.018579614729	0.0274191203075	0.0124791126601	0.0136590786465	0.00532158853082	0.00211830997084	0.00399708626866	0.00274635535781	0.00124502543873	0.000660141233933	0.0129854236325	0.00164873178435	0.00313623656443	0.000746190120023	0.00154588797768	0.00274400686039
e	0.109347187421	0.155993666299	0.358583061063	0.114239319043	0.0887824690215	0.0510019714455	0.0204552245083	0.0299100353312	0.0138734034551	0.0169667366779	0.0064682674479	0.00232134164568	0.00470699778251	0.00191074413661	0.00129507667136	0.000760346681714	0.0147360370527	0.00183127860342	0.00186299151805	0.000711985677393	0.00129213149355	0.00294969859629
o	0.0565678113494	0.126386853426	0.503650365688	0.14155698381	0.0529576392738	0.0491933934132	0.0147281087068	0.0209250912611	0.00695076899873	0.00656449840034	0.00320604004085	0.00199846569035	0.00182721064521	0.00125837423157	0.000523337855558	0.000274498861983	0.00492772816116	0.000711147643605	0.00125337675312	0.000272625116852	0.00049827447343	0.0037673925932
c	0.0474445110374	0.085277706798	0.383733695789	0.155094013668	0.0964129931579	0.0583965274444	0.0175925715923	0.0257258658937	0.0116200329791	0.0110696136226	0.00866693149348	0.009315035181	0.0150967408342	0.00595598477653	0.00735889866508	0.00136506365839	0.0387592575008	0.00677424102016	0.00320335352087	0.00317799161971	0.00124144420153	0.0067175363986
i	0.0530850324873	0.0457434733093	0.355871983823	0.178087886292	0.108705998033	0.0478905931681	0.0216523837041	0.0269078628599	0.0140410572984	0.0132867220254	0.010169223812	0.0106284072595	0.0193570665984	0.00714317912303	0.00965073292717	0.0017156442294	0.0500298470959	0.0087911334658	0.0033369785205	0.0042435589736	0.00146968777116	0.00819156656136
