 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.535029046553	0.224970456408	0.0108121481973	0.00951258468521	0.000560580889017	0.00038919440079	0.00192257834716	0.00168415654753	0.00356394102019	0.117801252287	0.0937540359978
t	0.560391748236	0.219627706729	0.0200975584202	0.0148710107796	0.0021372255691	0.00323138804373	0.000751129540126	0.00515160033387	0.00824661484	0.1060490612	0.0594449443546
t	0.655489301192	0.13965224549	0.0309653014157	0.0604113756666	0.00288408585561	0.00414812352725	0.000345939180376	0.00700266846297	0.0101508046812	0.0405843215022	0.0483658373255
ù	0.572147506291	0.258035129697	0.0584425071319	0.0685696585324	0.00199813550796	0.00156691122728	0.000179513440065	0.00309294761356	0.00375672614087	0.0135706013545	0.0186403681086
a	0.306517564435	0.508406444766	0.082592529144	0.054506013033	0.00717074948265	0.00276377138096	0.00282186592734	0.00226629212342	0.00160834803964	0.0229813036882	0.00836512836521
n	0.124260197094	0.491759965015	0.165883195648	0.0584931418717	0.0219825001009	0.0387004055098	0.00543175062415	0.00797754266235	0.00952822129767	0.0285995133817	0.0473835648561
k	0.170288653223	0.321404737098	0.241511418529	0.0609187650106	0.0294022697503	0.0490992942659	0.00504881975078	0.0172060296959	0.0270979371787	0.0125987070766	0.065423352264
ò	0.195333517992	0.289991706699	0.29208150049	0.0893262632342	0.0303457552714	0.0266487935328	0.00376142354879	0.0147332585319	0.0244537395206	0.00477614663073	0.0285478655267
r	0.0945594397045	0.26398111478	0.348346038297	0.121112877375	0.0445945076618	0.0507460327605	0.00631383279146	0.0151348489376	0.0212290636568	0.00962063214736	0.0243615755834
a	0.0469337385207	0.204508758659	0.382110169432	0.147822847925	0.0660189157006	0.0734253295868	0.00797751906539	0.0163432393983	0.0207329434441	0.0112295335855	0.0228969811543
s	0.0253606892081	0.141789674252	0.412957606611	0.162833008308	0.0760906768469	0.0850954840636	0.00959275110017	0.0162489760408	0.0434308569661	0.00804487500103	0.0185553889692
t	0.013653991018	0.084460887424	0.452066154004	0.163451873369	0.0603056419223	0.0658866275345	0.0117070575342	0.0224449634596	0.0956947763214	0.00884575216414	0.0214822600541
è	0.0104470598427	0.117772043794	0.405356015001	0.19797513395	0.0795916081208	0.0642810875008	0.010328155815	0.0187438740529	0.0786165309815	0.00488143555616	0.0120070262023
o	0.00595672683373	0.144230751955	0.243940665267	0.21644586421	0.15539064828	0.138373529463	0.0190294698733	0.0201631205666	0.0289307838572	0.0137643515801	0.0137740687719
n	0.00334038857662	0.0930111210363	0.154221985756	0.174799025183	0.230926252273	0.190532102574	0.0212663069398	0.0242144548155	0.0548006959118	0.0207363477584	0.032151330158
m	0.00581853681087	0.0539728221321	0.155603404852	0.192602062041	0.238720707291	0.141126167958	0.0266519291799	0.0239485214585	0.115607652692	0.011556005005	0.0343922069291
o	0.00789374221664	0.046127103609	0.149799300444	0.232250872147	0.225387535184	0.142052422266	0.0341175923266	0.0342830380955	0.105252946688	0.00459313057598	0.0182423225369
l	0.00543991503857	0.0262511236133	0.106135579975	0.194931987049	0.246245350041	0.175796061255	0.0433564044222	0.0418582783745	0.111062897707	0.00374493123558	0.0451774773373
ì	0.00488631474706	0.0509780939038	0.0979407975477	0.164241624616	0.256575321487	0.150993919085	0.0680197617741	0.0403518392248	0.109231997665	0.0034242255586	0.0533561091465
m	0.0358192912314	0.0608731842753	0.0847292062719	0.150909510139	0.259281741922	0.154038905395	0.0943274886447	0.0512882217349	0.0609622128227	0.026211371724	0.0215588541096
o	0.0474426563043	0.0279048773932	0.0565903923571	0.107089610944	0.223812723541	0.245658392665	0.110256426082	0.0692252317316	0.066707193977	0.0338320058799	0.0114804707479
a	0.0193514315221	0.0199590472178	0.0508053897831	0.065352494154	0.148253749214	0.385233541088	0.105618514161	0.106028177977	0.0782901290817	0.014357094452	0.00675043777677
n	0.00742983108902	0.0149219477132	0.034799076812	0.033567671146	0.102667451811	0.386862752363	0.118019234794	0.126694349926	0.0957979982719	0.0315810808212	0.0476586252717
