 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.61922569654	0.092619251264	0.134270131554	0.013068884174	0.00986175011213	0.000848563285561	0.0103258925231	0.00668252777148	0.020928378242	0.00527440877378	0.0868945009453
n	0.477254362415	0.218388742355	0.186678910062	0.00578292955883	0.0184897324246	0.00385817089441	0.00477231776109	0.00329508796769	0.00809984889459	0.0021624661165	0.0712174148923
e	0.263721646158	0.453765922718	0.175616245436	0.00396171886464	0.0215208193208	0.00490827911303	0.00291925913829	0.00216664590782	0.00380631488752	0.000822139466289	0.0667909928655
v	0.181620262047	0.521276244693	0.169869794919	0.0384250832824	0.031378716325	0.0206952124689	0.00292094772674	0.00438627266075	0.00207009306993	0.00190794743969	0.0254493984175
ò	0.150270573559	0.536501771351	0.167649906499	0.0579302226563	0.0381165391241	0.0262057694551	0.00299549721594	0.0051370511385	0.00159547387746	0.00234077017056	0.0112564197367
ì	0.106933728393	0.64594156845	0.157239988159	0.0349016535352	0.0218355964792	0.00920427954558	0.0101740110906	0.0048687367281	0.0032481938383	0.00123351646093	0.0044187541514
c	0.062927405595	0.58570474715	0.196272629526	0.0334461027927	0.0251503234111	0.00615602774096	0.0160964217278	0.00640946919496	0.00491145974582	0.0529147419922	0.0100106937224
h	0.093708807301	0.403878431941	0.278380701809	0.0579533734909	0.0217433100944	0.0053709081857	0.00962013236537	0.00388342505024	0.00431762674526	0.0700836549819	0.0510596446924
a	0.109637022293	0.280310508672	0.369719428736	0.0706453527036	0.0668871399095	0.00968374841163	0.00607433802096	0.00224907583027	0.00365503761778	0.0241368699399	0.0570014791516
d	0.0429815907579	0.210741656211	0.380292816379	0.121583771881	0.102088666909	0.0237263159859	0.0100274402545	0.0108554222116	0.00317970161537	0.0732990712827	0.0212235283971
ò	0.0214613103764	0.196503967246	0.31284608532	0.177491160045	0.11052770371	0.0316434617297	0.0249949522481	0.0168092033069	0.00938746803672	0.0893828627618	0.00895182865795
n	0.0180472596032	0.169528468171	0.236153505027	0.225872800793	0.129408870303	0.0247314892536	0.0282676871793	0.0132307069811	0.0159294382047	0.125067513671	0.0137622778442
