 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.752798647876	0.0928744180778	0.0112268153414	0.00902364835242	0.0141008504369	0.00265088478624	0.00259645609118	0.00158387306205	0.00212648854354	0.00553512247793	0.00447559099348	0.024761798941	0.0762454654009
ù	0.695383823292	0.192031584773	0.036949143879	0.0108267934491	0.0129539924003	0.00344761627862	0.00491793899894	0.00129872050533	0.00150806828328	0.00420808766209	0.00172951063648	0.00883287363715	0.0259118826277
r	0.470227328244	0.306996906658	0.0674173994889	0.0490181891433	0.00964910676779	0.00306386918234	0.0041319598452	0.0424910217997	0.0101214822566	0.00212378679746	0.00325224404928	0.00385464391726	0.0276520771057
u	0.220723610381	0.519674235953	0.075120908483	0.0671031021908	0.00868970818266	0.00215006972451	0.00187080360472	0.0562435621421	0.0130004721891	0.00142736380596	0.00375944900718	0.00219624790113	0.0280404779616
k	0.103486868934	0.552865914584	0.122445949401	0.0656309279533	0.056706594595	0.00585518256694	0.00186280691289	0.0423343284997	0.0145503794797	0.00331263149417	0.00686568871513	0.0108326976388	0.0132500397199
a	0.0605470440107	0.475029383461	0.210105399234	0.0819321154311	0.0759439517927	0.00786606660865	0.00197871618545	0.0376841779553	0.0150628710957	0.00394251514658	0.00790022188232	0.0137123337882	0.00829522210892
s	0.0435591790096	0.40503528742	0.282634263745	0.112072555924	0.0562264077053	0.00966490677122	0.00823159995697	0.032390605923	0.0145936951955	0.00284029049022	0.0108698591603	0.0059823114054	0.0158990584782
ì	0.0529040349501	0.30250988294	0.324331577455	0.158752353041	0.0499138541789	0.0132208197244	0.0162645733855	0.0313837335508	0.0144799365175	0.002536641554	0.0118730671226	0.00340459086376	0.0184249380364
t	0.0575453554436	0.25457771838	0.339812145158	0.194666403947	0.0450182140034	0.0174295856421	0.0137491309284	0.0331104960526	0.01265728365	0.00923650708681	0.010451313279	0.00394210505858	0.00780373764377
a	0.0367499110304	0.211409384741	0.324822677386	0.219776437316	0.0948848439545	0.0236685566874	0.0128458034203	0.0336801644657	0.0123276067606	0.0114642463437	0.00998498565381	0.00412069712576	0.00426469911333
m	0.0330011890402	0.163240281694	0.223731815115	0.212573618439	0.243582556472	0.0329820592225	0.0142571783693	0.0278203599447	0.0137134244725	0.012315758306	0.0103049201579	0.00950962898039	0.00296722420245
i	0.0356697536999	0.120067890777	0.127917484425	0.238816127813	0.338668035911	0.0448528938675	0.0102303744588	0.0299834648459	0.015156939046	0.012694488717	0.0105618397003	0.0113095104397	0.00407120207731
a	0.0285142540844	0.108952636253	0.083161037277	0.250258644938	0.330120275244	0.0872011079025	0.0116040634676	0.0667845438798	0.0120527199196	0.0059966390314	0.00646278210784	0.00389674344451	0.00499455435948
f	0.0448124743711	0.0539597940703	0.0459269583343	0.176646560779	0.321961034935	0.113934704261	0.0387800886999	0.11512458354	0.0277986983992	0.0127003046776	0.0211260325169	0.00922135508631	0.0180074267273
o	0.0616184037582	0.0471615616252	0.0358000379714	0.155597667126	0.323042561325	0.126417860394	0.0663853852266	0.0859264892933	0.0292962348424	0.0137564992639	0.0237009111943	0.0108814804338	0.0204149248075
r	0.0360732872631	0.0432742726811	0.0331336631438	0.163853214109	0.318064076722	0.125985198838	0.0793327435822	0.0750797670444	0.0247661519615	0.0102394947126	0.0243941805396	0.0142990107849	0.0515049324472
à	0.0160839524477	0.0319808402291	0.0298044895149	0.15584119895	0.259711196181	0.154781580046	0.104421132694	0.101112402068	0.0257024062052	0.0161240557875	0.0269454080822	0.0156005713311	0.0618907635093
s	0.0140651254146	0.0286758725431	0.0254357595052	0.15172825963	0.2408704434	0.192865946715	0.0988764674313	0.110237469756	0.0390472970197	0.0252006933992	0.0301635722314	0.0136900069393	0.02914309489
o	0.0123196806713	0.0243996268355	0.0185144176297	0.136228158799	0.213478755533	0.236097538705	0.0798410349504	0.126624566985	0.0678348312046	0.0238618520797	0.0293950143831	0.0130630600063	0.0183414629221
l	0.00848537217165	0.0218351707461	0.0146196619963	0.114441427016	0.165205911311	0.272566576635	0.0854857029015	0.156447216728	0.0739990459015	0.0201554050932	0.0260085632944	0.0283408066717	0.0124091333595
a	0.00760145924467	0.0159266412007	0.0117283065672	0.094639260812	0.13355446817	0.254271144878	0.0920929352585	0.206576812776	0.0905734510338	0.0221246902977	0.0260293805295	0.0337410808068	0.0111403777535
m	0.0123462999767	0.0200501931501	0.00731238744607	0.079917599322	0.14795310399	0.226121683779	0.0991543950028	0.199069241525	0.104700734945	0.0273089728259	0.0247831075778	0.0385858168644	0.0126964759448
è	0.0118705567372	0.0178646617979	0.00399551612699	0.0511172070987	0.137306779228	0.18848761584	0.0864807629309	0.238696240242	0.0905290834483	0.0357738718553	0.0782935855026	0.0449109395761	0.0146731943596
n	0.045593606516	0.00756900273221	0.0032789236185	0.0324285444376	0.067491169436	0.171117760267	0.0666090983699	0.321667576747	0.0706507687961	0.0306380367918	0.117820093651	0.054641388249	0.0104940372039
t	0.0573390032065	0.00434864214679	0.00839456015923	0.0184393118507	0.082177340874	0.138014522116	0.0787258501629	0.319548604262	0.0681957094454	0.0615286391573	0.0882189292603	0.0552817247613	0.019787163065
e	0.020000138585	0.00318920220395	0.0095890340233	0.0143377566755	0.0780515267833	0.101714145283	0.072723486313	0.277818626034	0.170094070148	0.134730784852	0.0579189141001	0.0274586899284	0.0323736366613
e	0.00689577265276	0.00242820435197	0.00490899888159	0.014739200838	0.0373937164024	0.0692296537783	0.0379243495737	0.238424656278	0.275432364049	0.171114084624	0.0722168734667	0.0384297271475	0.0308624013315
s	0.0033917162356	0.00309161616881	0.0059610718381	0.014748864296	0.0256091229368	0.0486625381461	0.0442583656352	0.209201655826	0.23126764951	0.173394799548	0.127340845405	0.0795973110928	0.0334744471596
a	0.00276016914947	0.00362776339115	0.00593242542337	0.0189543194205	0.0248181161409	0.0413176508687	0.0509736273584	0.179708276275	0.23465816133	0.177211578829	0.146588096031	0.0820333662899	0.0314164640959
l	0.00170568009516	0.00352209386447	0.00373027835336	0.0213487784843	0.0246324862556	0.0424877655896	0.0358981632435	0.200404686765	0.225663549217	0.167053606456	0.109228066757	0.129106617803	0.0352182238413
l	0.0172954624877	0.00446475051642	0.0157894016585	0.0171718978461	0.0567631612719	0.0486707794565	0.0581559757452	0.199965448462	0.125732663046	0.160905086485	0.0866682962657	0.143657068388	0.0647599841031
i	0.0229590902802	0.00380870089101	0.018783162072	0.0124583398579	0.065406887644	0.0351199551455	0.0592214009664	0.160424251821	0.120981721149	0.157847198135	0.132285395155	0.0769544209293	0.133749449784
m	0.0124865170803	0.0159250356652	0.00770203312765	0.025893068895	0.0326291082713	0.0196859108352	0.0357689485755	0.124698429474	0.139722249916	0.157209269352	0.181608683998	0.108618367843	0.138052355884
o	0.00939892371492	0.0199450423505	0.00437841155235	0.028783108635	0.0230543363184	0.0198092280344	0.0301648881956	0.0976904692247	0.189909684172	0.191451933517	0.170731208079	0.130367405154	0.0843153500707
n	0.00447651529086	0.00723632698125	0.00448979643498	0.0131130969135	0.0111501070028	0.0249206606075	0.0189020711735	0.115268551968	0.180943164871	0.209064685659	0.146308430853	0.204164296391	0.0599622972169
ò	0.00188757094935	0.00277196088504	0.00374175264573	0.00635726920484	0.0048388594492	0.0198084774798	0.0103320479494	0.097438705616	0.0929693395703	0.153787017316	0.208283374144	0.357677058557	0.0401065833456
m	0.0135107242404	0.00549851287597	0.00432946915845	0.0163554862503	0.00831186156467	0.0144574071973	0.0152323665515	0.0776850615387	0.0719861177234	0.0946879421813	0.233606209515	0.401979968946	0.0423589000152
à	0.0173162843073	0.00639051051974	0.00449146041711	0.0195943175034	0.00940893976002	0.0122453627988	0.0162171329178	0.0768418504822	0.0528318565745	0.0649087484268	0.24621127793	0.407142011582	0.0664002621584
i	0.00582874646191	0.00226043696164	0.00160306468665	0.00679834315078	0.00355732229512	0.00467892784753	0.00614305294867	0.0418720046634	0.0292428527848	0.0508626897646	0.231536004501	0.451026483994	0.164590074253
</S>	0.00298103981729	0.00130227839379	0.000900256530315	0.00370672046992	0.00233498154053	0.00292564838617	0.00330280371253	0.0285415221317	0.0248978639824	0.0550218883663	0.157024044951	0.474744322997	0.242316637826
