 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.475364101757	0.154153861249	0.031294675758	0.121497452749	0.0610647602482	0.029859462039	0.126765662871
n	0.423223956742	0.247090748521	0.0980185411703	0.103279323577	0.0693641188599	0.0120025462927	0.0470207461931
a	0.316673105783	0.368263936174	0.148520947354	0.0690606574873	0.0713877367786	0.00605762551034	0.0200359748299
a	0.224232223944	0.409718877567	0.191499833557	0.0916471115421	0.0629155085219	0.00233162532839	0.017654829528
f	0.117441232409	0.251601133031	0.239315143868	0.210751287172	0.120148577017	0.0308031896674	0.0299394704167
o	0.148070441451	0.173866151277	0.280205676089	0.224930161904	0.108485127398	0.0405444538255	0.0238979932404
r	0.156038292943	0.266785185759	0.277273481496	0.138890903548	0.093590281614	0.0248374006668	0.042584435275
à	0.107086707577	0.225021941946	0.246633524585	0.152368026776	0.181224004705	0.0213805918388	0.0662852103212
s	0.0943764702981	0.0993746230753	0.241113162548	0.240542907119	0.220332594008	0.0233971063996	0.0808631585386
o	0.0872559053691	0.0879242252078	0.228415409076	0.328967997973	0.165513703476	0.0242524802695	0.0776702921989
t	0.0786036517929	0.0756311220163	0.200192054719	0.408987332924	0.143686317885	0.0396406485948	0.053258890977
o	0.044647820404	0.0675027361257	0.149741660433	0.458845252975	0.175979295115	0.0496118870036	0.0536713783554
t	0.0347345188931	0.0570454527216	0.099843891551	0.449380232058	0.196292526565	0.0809448279112	0.0817585647682
s	0.02090770819	0.0391952310017	0.094800811197	0.475962951086	0.160557696588	0.0884033997437	0.120172205736
o	0.012828074418	0.0316017522262	0.0843384732305	0.380270186007	0.192863058729	0.0582351463279	0.239863323319
m	0.0761742219514	0.0375814192344	0.049016023075	0.232128945314	0.258550987576	0.0829807202626	0.263567688913
ì	0.0969343323205	0.0385306977906	0.0370412831746	0.164451122345	0.301727676059	0.170166883421	0.191148008064
p	0.0412201487402	0.0136999670694	0.0161358183945	0.107287762888	0.332875643486	0.31734116954	0.171439507355
à	0.0215797461185	0.00531901441165	0.00838335775185	0.067646536212	0.311628797429	0.442815277247	0.142627286785
s	0.0265245570539	0.00744343039937	0.024532508895	0.0966559453667	0.308494828543	0.414962392682	0.121386337595
s	0.0317212861626	0.00892736651516	0.0309993108402	0.120580316402	0.272433542381	0.334553577161	0.200784596465
i	0.0148201866572	0.00391322529927	0.0119384367379	0.058998139148	0.180871602594	0.33802108972	0.391437321755
n	0.0217821682349	0.0127304676234	0.00705501516137	0.02188812141	0.190137025131	0.394402269973	0.352004941652
i	0.0240498551848	0.0157005784375	0.0052751589429	0.009624724858	0.191403986244	0.434924079391	0.319021615617
m	0.0232745144499	0.0508014461727	0.00615015620081	0.00543462270733	0.133730389148	0.48887335909	0.291735503726
è	0.0231713691296	0.0623803951634	0.00640285364102	0.00415577989511	0.100934614123	0.62112207299	0.181832918429
r	0.0103917171687	0.0217443153932	0.00491494012363	0.0106651531377	0.098357295201	0.705070860997	0.14885572461
a	0.00608630252557	0.00827223678734	0.00450380840385	0.0124933869581	0.0896365681637	0.528366897666	0.35064080267
</S>	0.00353002102604	0.00429107687218	0.00246216581288	0.00632470895736	0.0490146080969	0.337963124833	0.596414300335
