 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.747217407	0.1555862151	0.020231811324	0.008691833374	0.011531672325	0.0037860769471	0.00568749103	0.00843004176189	0.00550186877646	0.00620957346699	0.00412645707464	0.00456791132428	0.0020540087869	0.00370564164914	0.00186430484073	0.00272097443774	0.000589951610659	0.000538936091091	0.000662516483438	0.00139248367079	0.000701522590179	0.00420130496407
m	0.5547205534	0.225925182367	0.0769326123613	0.021263676114	0.0388714945483	0.00924659611243	0.00685902473513	0.00726573694856	0.00532447880713	0.00487403426392	0.00237424067811	0.00311875229861	0.00595684754457	0.00297067299196	0.00222436132473	0.0060955469064	0.00171575550433	0.00192598019576	0.0028461206792	0.00154582610328	0.000794098418455	0.0171484017046
ì	0.4010317942	0.262774384322	0.189989971072	0.0253033666807	0.0432646612894	0.0103485733361	0.00428295277504	0.00454774545885	0.00493755079638	0.00219534613997	0.00182750549337	0.00258972018674	0.00672889721286	0.00145737691165	0.00211867987318	0.00724257085947	0.00197402387824	0.00237242004155	0.00357663480933	0.000806261315967	0.000725427644022	0.0199041528728
s	0.387909178	0.300353272307	0.189526613682	0.0198182906896	0.0205263978965	0.0075235308507	0.0117001819365	0.0119993271243	0.00276600993133	0.00289100011119	0.00324782571606	0.00879562384145	0.00391375579629	0.00256061393055	0.00421252711479	0.00507763546982	0.00112253646969	0.000937024363957	0.00164287179471	0.000386696094322	0.000579666514561	0.01250949752
e	0.2917178246	0.412388428769	0.152942932227	0.0434263671832	0.0140770575922	0.0078809940349	0.0153938653936	0.0144111026806	0.00208951783398	0.00315513743666	0.00370687591629	0.0108539266225	0.00311445192143	0.00291291240082	0.00487783113155	0.00417731458831	0.000816479857468	0.000421677433379	0.000965795734385	0.000235925496238	0.000490011587622	0.00994362361845
g	0.129792474676	0.43146183099	0.224061524456	0.0952450397944	0.0200007002574	0.0106055629563	0.00853368204187	0.00701370729267	0.00602035215299	0.00203825718189	0.00335687669676	0.00507142354483	0.00675592085648	0.00174598772591	0.004194740993	0.0167131434785	0.00334012711285	0.00399111972697	0.00581843784568	0.000479281221797	0.00124119330915	0.0125186028025
a	0.0603028663443	0.341865668463	0.283622771932	0.169491480065	0.0275280376191	0.0131473560488	0.011776258927	0.00497017378022	0.0082672383086	0.00236777670923	0.00384567653625	0.00343223508161	0.00862652319749	0.00194213615484	0.00447647296047	0.0211314742911	0.00446484740487	0.00540784946319	0.00750198252503	0.00076065571871	0.00152645725312	0.0135440285038
p	0.0291513451734	0.273442368754	0.278856519997	0.237841433822	0.039632704673	0.0200016360129	0.0182478119033	0.00512204821807	0.00854472821113	0.00335334282601	0.00652665702075	0.0115316549559	0.0113024013072	0.00281254971915	0.00421626192496	0.0171747478486	0.00345677546011	0.00420815411139	0.00591308652534	0.000742909719681	0.00131086710358	0.0166100023149
ù	0.0225154403005	0.154992667751	0.267037146019	0.312415189274	0.0803629003577	0.025070703871	0.0191237555011	0.00993164273269	0.00845040301704	0.00404701941227	0.00746677912492	0.0198645208546	0.0114469635591	0.00316981060272	0.00436351423165	0.0171083212209	0.00292983381234	0.00362116959753	0.00555027565645	0.000841886787027	0.00132974275499	0.0183603816071
m	0.0230408360802	0.10390086585	0.237400916673	0.359160152291	0.127166951253	0.023408240357	0.0179564071797	0.0140863872069	0.00833514364901	0.00376255082469	0.00439058919871	0.0171995543815	0.00603000590237	0.00337452212844	0.00453560816155	0.00965712038697	0.00187265286176	0.00220925736941	0.00464072559708	0.000754495567102	0.0019025315422	0.0252145755801
e	0.0171321060755	0.0760382599233	0.177939593691	0.41484536063	0.149804417884	0.0394680303523	0.0244410461946	0.0114008068076	0.0104325365259	0.00382840859883	0.00397388175264	0.0107474424283	0.00880023735279	0.00380579983935	0.00482815497141	0.00581084820192	0.00158027246495	0.00181276259526	0.00413270480238	0.000548300558981	0.00197895390537	0.0266501558062
s	0.00684579362474	0.0359033392964	0.118543101124	0.446000367543	0.193504320361	0.0656901940174	0.0266867342802	0.00816041161187	0.0134543660082	0.00624238808028	0.00980546052155	0.0116022294306	0.0116446273169	0.00429227394038	0.0070684343757	0.00661640233824	0.00346822425636	0.00128783495898	0.00210607476655	0.000929236364247	0.00152681718016	0.0186214382024
e	0.00345763702992	0.0207084632295	0.0753556244013	0.420352286514	0.242230425254	0.0907920052725	0.0327023664494	0.00812536709996	0.0154806337961	0.00756265234276	0.0126078345385	0.0122686325735	0.0118600227703	0.00469895658839	0.00836821036103	0.00697348157375	0.00435446809072	0.00146807455239	0.00177751648236	0.00121662318355	0.00141344818032	0.0162253282471
s	0.00213161819219	0.0131912647749	0.0540160321004	0.367042472171	0.287680830885	0.127646874024	0.0375362158458	0.00809320065599	0.0148351764987	0.00697268478692	0.0128628586228	0.0117425590412	0.0126994580281	0.0046137936248	0.00762919199348	0.00640253525892	0.00442544623751	0.00148750398366	0.00156223042229	0.00125081820438	0.00124480940197	0.0149324535293
è	0.00167650038422	0.00996581152133	0.0307452676468	0.251519518724	0.404095109628	0.155089508675	0.0279467858486	0.018703459772	0.0124725572996	0.00719410018697	0.0119052716836	0.0167063138371	0.0095229680787	0.00436286800293	0.00662635186916	0.00700051342431	0.00407438968077	0.00105073445535	0.00125149939843	0.00132918278513	0.00147135526701	0.0152899240536
n	0.00151441840821	0.00652928566424	0.0287444477209	0.177431542908	0.468900823476	0.175430722758	0.0242870365495	0.0343508296707	0.0152254786439	0.00666874585259	0.00619054824253	0.015225790911	0.0055541233689	0.00542350177831	0.00563560980705	0.0056454202261	0.00178967753959	0.00058958564005	0.00110417622408	0.001268415803	0.00182544986442	0.0106643476942
a	0.00137021579438	0.00395146442975	0.0398356659973	0.123301684969	0.380103662425	0.269160525453	0.0618397428498	0.0380080754836	0.021280273952	0.00813586121713	0.00590513623284	0.00969601031567	0.0071219293523	0.0064434352741	0.00582899406262	0.0043821554607	0.0011765137766	0.000623106721643	0.00112713637996	0.00098145292002	0.00163052876947	0.00809641732907
t	0.0012897898976	0.00268130005351	0.0338804759841	0.072321706923	0.277233162475	0.388373453151	0.0815387174833	0.0323027830279	0.0250021982773	0.00962280717104	0.0116700819009	0.00893573587322	0.00900991277343	0.0052456050127	0.00820922625381	0.0086171055789	0.00575547141947	0.00274403230637	0.00167059534032	0.00207687183241	0.00165445266782	0.0101644756081
s	0.00225262747193	0.00528406873023	0.0571471322814	0.0498780203743	0.205448660772	0.338211640384	0.0766343905944	0.0284813603826	0.0357869605391	0.0105104708557	0.0226956853036	0.0124643936124	0.0266006669778	0.00864234226623	0.0184917474699	0.0297744065063	0.0127917809148	0.0119224839706	0.0132739165668	0.0080283695798	0.00572526781127	0.0199536034584
a	0.00198011226134	0.0052794195812	0.0733606385032	0.0333003030501	0.154925115777	0.306651306795	0.0944833068981	0.0486273357675	0.0499953504464	0.0166331388719	0.0268060149679	0.0125893409441	0.0356917750726	0.0124855055827	0.02131651433	0.0310812182621	0.0109173540316	0.0135707991569	0.0173229049349	0.00893559139993	0.00654223432549	0.0175047715781
l	0.00266204052608	0.00322250467567	0.0366834022681	0.023033331178	0.125505352299	0.361734418265	0.099312219966	0.0706007867892	0.0625966242821	0.0183359120173	0.027999776856	0.0144987553467	0.0301408977975	0.0109116182476	0.01858403675	0.0306212909407	0.00978927050387	0.0087294769523	0.0096783325043	0.00590925216531	0.0101997994569	0.0192509345907
ì	0.00279549752721	0.00253440566654	0.0159813042947	0.016025287596	0.118557001433	0.301910913222	0.125655164589	0.141280543996	0.062534897094	0.0220663439524	0.0253978269253	0.0214901754809	0.0282395762592	0.0104317854559	0.0155868968593	0.0317190991016	0.00869351206996	0.00635778239477	0.00620400932943	0.00507105720937	0.0118149689452	0.0196519584842
e	0.00110571325267	0.00120353477318	0.00844790220844	0.009818866539	0.107143084944	0.232375096861	0.13796604413	0.218879209999	0.0792702428313	0.0313997735508	0.0244756349484	0.0359074070936	0.0473886471464	0.0125714694653	0.0102535519638	0.0146736224952	0.00351374940199	0.00270369590762	0.00378794414181	0.00296121375272	0.00529686555011	0.0088567401274
s	0.00131982983297	0.00087623051555	0.00384451490596	0.00558358068267	0.063594904374	0.216577646807	0.104828610043	0.220588725666	0.116666941477	0.0292530552569	0.0331310943161	0.0411475010245	0.0618744570888	0.0127903874484	0.0143771378959	0.0239085710384	0.00545818674933	0.00426840238523	0.0052338587446	0.00510138655024	0.00781199870821	0.0217629798265
e	0.00135470971113	0.000687530068941	0.00221846103465	0.00307718335896	0.0361883839419	0.165482571062	0.090404802281	0.225028880889	0.168128319826	0.0469349106923	0.049616943972	0.0403786770682	0.0543746288763	0.0155167947295	0.0174164080053	0.0270686653195	0.00635318257311	0.00500356631254	0.0051587693842	0.00561177394075	0.00841670410007	0.0255781685535
m	0.00277535265436	0.000969810387562	0.0021727773698	0.00347428017628	0.0263868794812	0.108236577281	0.102251139027	0.225598868163	0.206473634609	0.0522423800241	0.0580651337907	0.0481551201961	0.0513982133388	0.0159913157165	0.0181466115351	0.0219397431465	0.00654055290237	0.00570257455098	0.00860169612407	0.00364390493625	0.00650959084136	0.0247238801605
è	0.00321803519262	0.00100666827856	0.00226022623992	0.00369842338265	0.0209088729071	0.0773515568137	0.108556898392	0.284664513921	0.16381920887	0.051953706068	0.0571216529302	0.0591278719054	0.0488407213929	0.0224612889788	0.0174335161784	0.0221399276488	0.00633277964412	0.00542852344166	0.00971225335069	0.00329081524248	0.00600754876512	0.0246649826722
r	0.00288646396994	0.00141239219211	0.00310424329598	0.00289131594901	0.0132269695657	0.0478832829912	0.106072913607	0.35012243364	0.11786136849	0.0582703722227	0.0547499113101	0.0591896749018	0.0441458624443	0.0354181581929	0.0194737295728	0.0191659937163	0.00780063860471	0.00513149241855	0.00880170050623	0.00781792217789	0.0110951682397	0.0234779886741
e	0.00278307928883	0.00155090592809	0.00276336165946	0.00231893027398	0.00803180947493	0.0309648759151	0.100059269676	0.259809341813	0.177106777697	0.0847217049409	0.0646240238367	0.0589899893673	0.0459280211814	0.0473793208643	0.0260002086043	0.0182970954521	0.00949771127024	0.00609082600885	0.00842947655541	0.00916834818063	0.0126260659652	0.0228588154474
c	0.00313277571019	0.00119510398003	0.00151025769636	0.00149863782216	0.005652402914	0.0220480022897	0.0907881525233	0.159074849538	0.235582008566	0.090373792547	0.0907821764122	0.0777547069824	0.0511629168605	0.0431204742588	0.0342778556348	0.0288235829974	0.00920590508541	0.00907772363895	0.0130651605718	0.00479624937888	0.0076385821004	0.0194386363358
e	0.00328277098019	0.00110917320347	0.00105641640866	0.00128265837786	0.00489561678013	0.0187223433221	0.0930299505124	0.115966558246	0.214711953789	0.0901287344157	0.114672310137	0.0912110458541	0.0616838103535	0.0530536031903	0.0390339495116	0.0333031423125	0.00947996267514	0.0105650047008	0.0143900421386	0.00332255254696	0.00615323553947	0.0189451297019
e	0.0012381826283	0.000527282094498	0.000652114145608	0.000888856567751	0.00357667699069	0.0107998334397	0.0827177366893	0.0781291774153	0.159445723863	0.101904084805	0.146984677779	0.131486468685	0.103315660584	0.0696891416634	0.0414342265572	0.0255090244842	0.00816496466105	0.00813133296207	0.00957627163753	0.00321438789499	0.00361810742382	0.0089960716033
s	0.000618490482636	0.000342697179794	0.00042231407713	0.00073952733801	0.00438509308321	0.0119456657734	0.0500314936249	0.0645737633651	0.122021671354	0.0669193227683	0.165015848926	0.165801959028	0.112274681528	0.0516928666145	0.0461686804057	0.0608887957614	0.0104519110364	0.0113125005747	0.0122310935158	0.005874999817	0.00811498280594	0.0281717004134
e	0.000401618624783	0.000240229041273	0.000338663057576	0.000652758387859	0.004062952028	0.0112750592326	0.0356468147696	0.0572040890017	0.121246813745	0.0574835709561	0.163662823575	0.169119376476	0.0990617813093	0.0636863223315	0.0494951034686	0.0787156595205	0.0116593334255	0.0144063372942	0.0114667588519	0.00674229219233	0.00915202742731	0.0342796491847
s	0.000424300746409	0.000259256204316	0.000361205667688	0.000620443999078	0.00261693881421	0.00679700218253	0.0305382755072	0.0500439459419	0.108334888742	0.0534488530187	0.147711043192	0.177228764159	0.0989069268698	0.0726154009772	0.0577806025562	0.0872869075068	0.0143353698952	0.0165702734874	0.0138363139306	0.00839613802411	0.0137538785678	0.0381332897642
ò	0.000433651236408	0.000228994037106	0.000629977926886	0.000448977587958	0.00202859680259	0.00474634408571	0.0227281247176	0.105034151869	0.0729491405073	0.0467129117062	0.113418877931	0.188327909253	0.0824265596566	0.0839320538591	0.0626617772521	0.102198665036	0.0140366928784	0.0139967210551	0.0134714139735	0.0102336503327	0.0190133290759	0.0403414891661
