 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.6414467895	0.33336599768	0.00935791603	0.0014548869552	0.00151524748355	0.00142934507378	0.00108811798909	0.000480699343475	0.00029481353021	0.0015172853146	0.00804888300593
p	0.427254901167	0.461580294305	0.0389916091367	0.0131087856741	0.0204359304276	0.00562717127011	0.00783983905829	0.00570779659681	0.000900132355143	0.00276954435787	0.0157839586453
e	0.363483698279	0.49092996898	0.0545923066856	0.017752212344	0.0270864342723	0.00730740965404	0.0101393640139	0.00748589166044	0.00112057152293	0.00318277230753	0.0169192898524
t	0.336866770596	0.515784912247	0.0620522360352	0.0306165252507	0.0126519997072	0.012986004458	0.00874285381514	0.00565590048765	0.00350829991169	0.00184199581462	0.00929241616242
à	0.24066069105	0.562344416736	0.0927474597517	0.0419604201069	0.00866256695573	0.0167730951447	0.00847429069138	0.00651571432748	0.00516296456686	0.00206470253501	0.0146335710986
c	0.266288040921	0.524315851979	0.127160024431	0.0270508005956	0.00751625263191	0.0085335287529	0.00676801489346	0.00553708437343	0.00304147109975	0.0017359131534	0.0220529327909
i	0.266667069976	0.333730320126	0.279528048544	0.0463223291119	0.0178061083106	0.0139009072976	0.00958182418782	0.00686088254421	0.00223828051765	0.00237424042047	0.0209899649623
a	0.119890572043	0.190454448518	0.503012394848	0.0873883218373	0.0372596277035	0.0185997066532	0.0151949572128	0.00572951938627	0.00184394690656	0.002785965749	0.0178405007672
k	0.0524190725856	0.090609014082	0.521483758549	0.153998512679	0.0664563606345	0.0265551157917	0.0249576611411	0.00935796746056	0.00437754341313	0.00763423379985	0.0421507453422
è	0.0341968473322	0.0558713254607	0.430162569116	0.261282435826	0.0832303362782	0.0317760909772	0.023201825355	0.0139292535002	0.00586694918438	0.00988336025395	0.0505990343554
c	0.0260503440497	0.0500785450202	0.410134469039	0.291839652875	0.0836787878594	0.0213622012324	0.032674153625	0.0135293004601	0.00571867235346	0.00763680311332	0.0572970726785
c	0.0546824162746	0.0540105169734	0.347908938813	0.251282770758	0.0803951817198	0.0304559762508	0.0375751250503	0.0304525158954	0.00701090132649	0.0218617509924	0.0843639297595
i	0.0556845902804	0.0466708152285	0.231270820471	0.254073287786	0.169122658573	0.0806797148636	0.0351399967417	0.0337840737385	0.00615794456683	0.0255186196515	0.0618975415598
a	0.0198408235369	0.0178452731996	0.123907240624	0.293405773329	0.305816212191	0.127454569355	0.0489346518022	0.0168830634908	0.00454942361854	0.0123053365763	0.0290576554666
f	0.0112064650192	0.00802874666152	0.0627764955347	0.30169368451	0.317708529397	0.137865228518	0.0578925857741	0.0310495651103	0.0110886197551	0.0176876876772	0.0430023726822
o	0.00808823697184	0.00468806728277	0.0339967475489	0.238386771437	0.322124345799	0.195633887706	0.0731519148914	0.0407023749301	0.014916591409	0.0203120508764	0.0479989795407
r	0.0109046547953	0.00482775719175	0.020686427821	0.180490381546	0.3054819586	0.239204335235	0.110655846597	0.0463321295367	0.0144889786783	0.0188639666895	0.0480635201402
à	0.0115870536734	0.0088857608271	0.0175163120597	0.166067449715	0.270849016533	0.198881125012	0.152992983199	0.0854319534322	0.0178033824708	0.0191227096998	0.0508622087267
e	0.00404761054954	0.00832309790738	0.00906040992818	0.11451911555	0.270789337978	0.220466351604	0.2081312148	0.106374204664	0.0154381009283	0.0123941968559	0.0304563855756
n	0.00569579060384	0.00347938944823	0.00496216790634	0.0551848122147	0.212484198359	0.258589548401	0.2504497472	0.116845715021	0.0144481135561	0.0234432697713	0.0544173294339
d	0.0193472244356	0.003333760731	0.00567994221278	0.0335021709649	0.149995660886	0.207768453334	0.227567286067	0.134977467607	0.029686878152	0.0562852434371	0.131855936387
ì	0.0198459198521	0.00504855672118	0.00612858379893	0.0284020519683	0.121977882995	0.143890473818	0.243044667022	0.206104300802	0.043225086864	0.0571673311257	0.125165115762
n	0.0101058512407	0.00498001576889	0.00528931620264	0.0267358121081	0.108526298332	0.130223935113	0.310757521607	0.235840402934	0.0383792639213	0.0501606880552	0.079000889234
n	0.0228594145913	0.00904096250588	0.00969098336521	0.0236723633747	0.098918579644	0.121429397171	0.271523585536	0.204436061245	0.0506346471404	0.0773192112984	0.110474786791
o	0.0245180246493	0.00947989208699	0.00949754971996	0.0177530312183	0.07451200628	0.118210314657	0.190103686245	0.279960516682	0.0851623871135	0.0773116824328	0.113490881797
t	0.00963486448905	0.0039608759529	0.00416257199725	0.00820021719121	0.038873689372	0.105055257139	0.204832535415	0.337699900361	0.0987901968378	0.0859011286109	0.102888789395
t	0.00451067819458	0.00422211327126	0.00268391859613	0.00836755844214	0.024516282404	0.0897023077663	0.193559758138	0.265797318254	0.103803730546	0.13648554207	0.166350815791
e	0.00264666875771	0.00388817786045	0.00167266446337	0.00779808479988	0.0204036597187	0.0935803564021	0.141326963626	0.279799962751	0.133880072449	0.143795883623	0.17120745426
p	0.00568489694282	0.00183389861523	0.00226148212094	0.00406699440513	0.0121869877904	0.06410467369	0.128149224855	0.31239800585	0.160711638883	0.155671349474	0.15293079257
ù	0.0061795158841	0.00306977361837	0.00239794027201	0.00391458837878	0.0105302221257	0.0364256821893	0.118056385552	0.344608462217	0.158217330361	0.168363234491	0.148236855607
r	0.00524312184091	0.00384129390204	0.00203211220152	0.00448849775435	0.0106655611466	0.0256591418271	0.122056730744	0.370176270072	0.156120139054	0.186889741097	0.112827475522
u	0.00542420763603	0.0021363235647	0.00183427615781	0.0033910189395	0.00681554869933	0.019490571403	0.103581804915	0.247401188691	0.223120740618	0.247489150632	0.139315330094
m	0.0113670460599	0.00125391714569	0.00227157745542	0.00207303186025	0.00414522082704	0.0133655720585	0.073745620505	0.190690795764	0.262253995939	0.275676112211	0.163157218789
a	0.0133651526995	0.00105833978657	0.00253838304173	0.00164074848808	0.00258620999281	0.00866323981503	0.055775234479	0.154570164255	0.25302419058	0.333376887404	0.173401538354
n	0.00547278978798	0.000720522854798	0.00166612230282	0.00124882691619	0.00182367187007	0.00542623131388	0.0313188102503	0.0897541407517	0.22571658666	0.435757226468	0.201095144621
e	0.002437996505	0.000468570208828	0.0012677895582	0.00103827699778	0.00132802526336	0.00410857768749	0.0191092093134	0.0598787049572	0.178099977487	0.514476534823	0.21778642671
