 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.618952037	0.232559383134	0.05076921018	0.032990065928	0.0052470632238	0.0103742524265	0.00672280595315	0.0423851822669
g	0.397512403587	0.421220819245	0.0768889377267	0.0333814680733	0.00565710864327	0.0104322383415	0.00644637000915	0.0484606334198
r	0.258690610229	0.617717280415	0.0630160304422	0.0184607499778	0.00492133232376	0.00491119674983	0.00452262696305	0.0277601589963
a	0.207882621968	0.619318636138	0.138098416881	0.0133971864926	0.00415869262792	0.00260972701528	0.00332157727382	0.0112131265148
t	0.116010293507	0.623831230713	0.18814383736	0.0184026629709	0.00866010720797	0.00278082291776	0.00419837193741	0.0379726596812
s	0.0997851086223	0.631287068904	0.152702482987	0.0232595567703	0.0152433467027	0.0126810501099	0.00811368202714	0.0569276833885
a	0.0878015016428	0.457684839968	0.358049059262	0.0270000639701	0.0133694714916	0.0166649978673	0.00816951114971	0.0312605399816
è	0.0416045141787	0.219089092588	0.589797651754	0.0911812498567	0.0126803630579	0.0112431173231	0.0135380735225	0.0208659307165
n	0.0211454381493	0.117246675374	0.628076735918	0.147404489819	0.02015805158	0.0114161268224	0.0161509727054	0.038401461015
a	0.0118756989003	0.070604752434	0.618106469306	0.182599099406	0.0496977987733	0.0158947153615	0.00985571081713	0.0413657156571
n	0.00754251596857	0.0344437062353	0.483752620702	0.272331207602	0.0985232727444	0.0202668265672	0.00913945738304	0.0740003754197
g	0.0106595541748	0.0276396456398	0.314126677167	0.315391430734	0.120903254715	0.0302160455091	0.0231152881477	0.157948043993
r	0.0221501119316	0.0474378365466	0.242804902656	0.295989142445	0.105561733305	0.0442346138497	0.0351878739026	0.206633680863
à	0.0216150012041	0.0481014006552	0.167084174352	0.324266148348	0.120002637302	0.0439833474699	0.108218724908	0.166728505548
m	0.0154350835357	0.0288957043342	0.100540181317	0.388678544383	0.170306642701	0.0374861065433	0.143592926903	0.115064809699
m	0.0327800186213	0.0346967611809	0.0974555159057	0.392204059861	0.192220413167	0.0347072334278	0.111873792148	0.104062194813
a	0.0330071533898	0.0268296123794	0.0768685953086	0.25516650498	0.255980685856	0.171924607589	0.0933671838893	0.086855624651
a	0.0125115596726	0.0111145221278	0.0321642403735	0.09719026008	0.290254363552	0.43896685253	0.0564845343764	0.061313642617
d	0.00487471301665	0.00839063216573	0.0136465135418	0.0540096958	0.268209639184	0.44820361351	0.130518789499	0.072146407429
r	0.00369341516273	0.00868225795284	0.0180466929539	0.0610424972467	0.213059062261	0.26941364097	0.239308504233	0.186753995658
e	0.00276852937451	0.00537019153146	0.0185493393346	0.0483974748902	0.128087424634	0.280210007457	0.254438930744	0.262178210197
f	0.00160579903075	0.00388065506887	0.00776124040173	0.0239028877247	0.116295279091	0.322424427286	0.293641469248	0.23048836667
ù	0.0013584381154	0.00305658742598	0.00483888177411	0.0153179062949	0.0934556647903	0.243645665629	0.450481924083	0.187845025161
m	0.00275904650268	0.00415345741876	0.00543953296537	0.015286553945	0.0625987256901	0.206439381876	0.548802680694	0.15452063872
m	0.0132902134256	0.0129190830011	0.0160300141691	0.025137534195	0.06304889023	0.170093588825	0.517752424898	0.181728185102
u	0.0154192427814	0.0138660788837	0.0182089472278	0.021896623789	0.0443841962167	0.125562064742	0.448392355633	0.312270371229
</S>	0.00871777673996	0.0082841224269	0.010648962741	0.0112920811805	0.0270967450184	0.130976906171	0.398636436816	0.404346839615
