 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.699956295	0.1470831568	0.02746481198	0.009422770344	0.004339734659	0.0058082158528	0.00331108078587	0.0156713049907	0.00425211405363	0.00340042642417	0.0012452889137	0.00180326543882	0.0146980585864	0.0615434593428
n	0.431023403947	0.323206761933	0.107003249727	0.027131034844	0.011020844635	0.0052841242654	0.00385057665987	0.00929462051537	0.00264357400496	0.00219855277277	0.00108546010703	0.00138229400255	0.0140933871942	0.0607820596197
ì	0.154114494526	0.605419577978	0.150293417829	0.029479933432	0.012950166399	0.00322310688447	0.00396770187599	0.00446268634846	0.00178324692685	0.00110322172739	0.00134097810112	0.00066996969007	0.00533609240173	0.0258553590548
c	0.0788309031137	0.675285135993	0.16157522013	0.020878376908	0.0118478917603	0.00518680771549	0.00446613377908	0.00975075518429	0.0010740182374	0.000907102564543	0.00143206298506	0.00048060883921	0.00362315670923	0.0246618012692
h	0.0609918316439	0.652942159331	0.175261580443	0.0194115890493	0.0137165021208	0.00812177486676	0.0111123319938	0.0179213011539	0.00443434309935	0.00202115633716	0.00452468651063	0.000735465019303	0.00357745207441	0.0252278429035
e	0.033612932236	0.501458485624	0.350278457881	0.0447445089898	0.012379140365	0.00632919725185	0.0113222473275	0.0137341641026	0.00561225402782	0.00209260875657	0.00510341792928	0.000720336795658	0.00197692415971	0.0106353463111
t	0.0196695883787	0.228385047988	0.560304925294	0.10539925073	0.034181894019	0.00973124686328	0.00974212898363	0.0087275230778	0.00467776435367	0.00340238829714	0.00350925505646	0.00131503423318	0.00112369210621	0.00983027318687
o	0.0118741319729	0.122050170076	0.584313335098	0.185125785577	0.0447118635977	0.0113542501051	0.00918072852934	0.00788719873993	0.00432332084056	0.00403068217031	0.00292318503389	0.0016271718225	0.00089854786843	0.00969965809026
r	0.00791154360297	0.0718269909053	0.522529808366	0.238227226526	0.0772650743239	0.014604731959	0.0174422423112	0.010197579174	0.00930730476952	0.0077711012017	0.00491024482636	0.00373509345414	0.0013670448673	0.0129040044061
ì	0.00632786636579	0.0732642415818	0.404172655455	0.273190192842	0.137256493175	0.015975032913	0.0231565429037	0.013126427738	0.0118074699452	0.0090805592677	0.00760301978879	0.00452457886125	0.0026073729912	0.0179074262747
s	0.00785249729643	0.0860968783739	0.370143810485	0.295308256147	0.145097073258	0.0107494385843	0.0187537529012	0.0115442066527	0.00986929252373	0.00878883916903	0.00978075180293	0.00814862794635	0.00262530576303	0.0152411434989
o	0.00763409192179	0.0560235843265	0.269753544495	0.431053303249	0.145153230353	0.0164960478348	0.0164324207444	0.0105303780509	0.00861608402324	0.00874813462214	0.00851496887231	0.00925536160058	0.00150356679252	0.0102852156172
n	0.00311265423842	0.021616187322	0.131041430632	0.525423671083	0.221331521384	0.0294544868983	0.0198554304761	0.0113388346703	0.00792379384975	0.00610025852505	0.0054408853421	0.00443739395786	0.00142885086501	0.0114945801707
t	0.00194494265665	0.0127067828187	0.0976235850107	0.449821852361	0.249698966795	0.0581739336328	0.033138990076	0.0265059430701	0.0156647087032	0.011299441156	0.0117159397207	0.00608355805142	0.00577812299167	0.0198431963596
a	0.00113769159314	0.00744271528119	0.0689146940702	0.46279025212	0.246184573265	0.0799095894109	0.031806892212	0.0341133533967	0.0154976304911	0.011703728608	0.0116848187566	0.00616483509074	0.00682035503354	0.0158288191124
t	0.00125966561902	0.00427672348752	0.0308624249501	0.40794820184	0.338764792422	0.092921014937	0.036423004724	0.0268254470922	0.012716449687	0.010970041664	0.0103143699952	0.00770802879051	0.00402546925616	0.0149843407918
a	0.00128241214705	0.00327101611485	0.01666318503	0.310322960413	0.410240854141	0.132853031112	0.0410933745413	0.0250290319974	0.012460762913	0.0107050368	0.0098580545984	0.0081527363435	0.00326635467114	0.0148011251293
