 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.5675300463	0.3116970082	0.01263450368	0.002154588493	0.00564747769058	0.004167799541	0.00153637095223	0.00315952167749	0.0163660622821	0.0751065543129
t	0.306131845578	0.528251270067	0.04971979336	0.0145107337483	0.0118423017199	0.004150740941	0.0016177086769	0.00299207852929	0.0137458426411	0.0670376186479
e	0.130605179324	0.735035460689	0.06719789082	0.0184462298001	0.0121799252266	0.00389072895127	0.00166594878962	0.00136203517551	0.00494464108971	0.0246719289142
l	0.0669111091547	0.789892218896	0.0960318754067	0.0125287704487	0.0106454625289	0.00514929910136	0.00485728631786	0.00167204906239	0.00238854284658	0.0099234049468
ì	0.0336649962804	0.804120018965	0.120980784869	0.0115372214356	0.0101539952996	0.00513956365912	0.00611465307595	0.00176891528819	0.00152281295179	0.00499708405909
s	0.0295691949692	0.796654018322	0.119179858023	0.0114307967652	0.0112875661699	0.00797731891171	0.00719818428865	0.00608584027219	0.00148589153286	0.00913132790778
i	0.0296944208091	0.561117414907	0.328979514674	0.0266850499551	0.0162312471633	0.0098299819439	0.00798207689622	0.00757616212806	0.00148776622362	0.0104163028779
n	0.015242925289	0.330231727569	0.543959976225	0.0401262167717	0.0348717492211	0.0107673160613	0.00674203778541	0.00523668090869	0.00212177894721	0.0106995853296
a	0.0085402301448	0.18810010511	0.659706910742	0.0658625661106	0.0422736509537	0.0113927547618	0.00570836648647	0.0046191299183	0.00241696814007	0.0113793827049
z	0.00676795425833	0.09116024969	0.686651447581	0.0835428816369	0.0645308166979	0.0230437298019	0.0105713453668	0.0143983696715	0.00333862690169	0.0159946207253
ì	0.00588686188778	0.08625497519	0.60723060586	0.110319211279	0.091805317366	0.0319119950206	0.0201119500623	0.0184568301838	0.0052877196579	0.0227345573488
s	0.00571695158784	0.0756448408967	0.59403950262	0.128888204526	0.0880321850553	0.0364438244935	0.0241830942941	0.0163981873166	0.0078889755033	0.0227642800156
