 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.69760091025	0.15412677874	0.02706672747	0.006575603402	0.004925997041	0.003087119317	0.00299331491292	0.00216158569813	0.00351465007853	0.0023759164967	0.00135892697513	0.00390954947684	0.00483136486297	0.0854716001584
n	0.425190277427	0.346134820247	0.0850233203367	0.0167769939207	0.0140148437983	0.003417290803	0.00271441341312	0.00351845513613	0.00480221487187	0.0019641316551	0.00103401654913	0.00214456655777	0.0043058100703	0.0889588559342
ì	0.152550836889	0.615161525416	0.125551589846	0.0210539747242	0.0165866829801	0.00390466606367	0.00384670439891	0.00852364196484	0.00432201275662	0.0012418056091	0.00156917623751	0.00128308708859	0.00311519354206	0.041289096372
c	0.0634477218423	0.695048793139	0.150519809482	0.0169134810894	0.0128729252156	0.00506740053069	0.00344201667922	0.010634765045	0.00309623205982	0.000889159280807	0.0016457107141	0.000916739326033	0.0030000500837	0.032505220606
h	0.0411177756001	0.70495740438	0.152732332561	0.0164406019738	0.0119852746159	0.00685306362236	0.00278907624319	0.00930753735985	0.00832876039602	0.00218504731626	0.0025507053983	0.00191776417451	0.00489582980013	0.0339388288613
e	0.0266290110088	0.555523743747	0.32516578972	0.0250220473046	0.0141327674884	0.00514100488879	0.00270529141326	0.00722258025971	0.00889744394754	0.00246642780265	0.00272423797417	0.00208356983444	0.00455352735649	0.0177325282678
t	0.0162232975291	0.289466561002	0.534011429907	0.0758348473015	0.0306655063428	0.00982087749893	0.00489344124295	0.00818456438936	0.00637926296225	0.0028491542207	0.00283084779132	0.00169699086861	0.0030148580521	0.0141282592586
o	0.0117498469995	0.174715212377	0.562217368636	0.1585730371	0.0350919156343	0.0134304596996	0.00696535240752	0.00814636058097	0.00585736872008	0.00321652894377	0.00286787126177	0.00159879454141	0.00248663614983	0.013083078046
r	0.00843988821497	0.111809587168	0.514974395545	0.230424360367	0.0392947648981	0.0181687744332	0.0107819019307	0.0182174957662	0.010336874366	0.00762372134359	0.00467236544519	0.00385906200281	0.00403391556374	0.0173627754677
ì	0.00674633859459	0.0899588748793	0.427535811182	0.278716306122	0.0467880949194	0.0220277285177	0.0225760496998	0.0371469126987	0.0150423283033	0.00939883683953	0.00582971951133	0.00545100826314	0.00828839734325	0.0244935030336
s	0.00880621931943	0.0886019483208	0.383245086394	0.318626790041	0.0495242655731	0.0203714534792	0.0309927861179	0.0342810853529	0.0148810205024	0.00773483464131	0.00968811713378	0.00375583224878	0.00827748873508	0.0212130437223
o	0.00866570188345	0.0603319007466	0.252301617265	0.44850461268	0.104802020458	0.0269139598264	0.029839300604	0.0184357196452	0.0116417163195	0.00678828269924	0.0105475135053	0.00240539629666	0.00453303957049	0.0142892840385
n	0.0036519275732	0.0240180642032	0.122111518355	0.56746215356	0.157800747153	0.0422390413421	0.02200967557	0.0212663796827	0.0106367027685	0.00507763542281	0.0054720383091	0.00222747357422	0.00324761876296	0.0127790454662
t	0.00285148916544	0.0160980674535	0.087175313585	0.531783521853	0.163533371651	0.0674381265807	0.016483435972	0.0362212396009	0.0170022612862	0.00967228189934	0.010209053217	0.00720270425274	0.00977768232365	0.0245514955267
a	0.00197884271705	0.0104248732472	0.0583141154083	0.473964175284	0.231597521817	0.0984845502602	0.021695256464	0.0289268621459	0.0144265752447	0.00939452771311	0.0105125602903	0.00814941730691	0.0108192824028	0.0213114953596
c	0.00102562174097	0.00570695226927	0.0368845673228	0.434293867761	0.303850145606	0.121890607887	0.0209132547127	0.0232973977276	0.0152972691642	0.00643682924437	0.0059256351081	0.00570206018497	0.00566227122718	0.0131135650039
e	0.000701760746409	0.00412628032128	0.0288391521209	0.356108563254	0.350093066869	0.165780884429	0.0250465901289	0.0229221731225	0.0160908005281	0.00531533412346	0.00442083961177	0.00491710252726	0.00455404470733	0.011083479172
r	0.00252176180231	0.00486502675425	0.0156441838043	0.260390179751	0.343627752823	0.23816940481	0.0356803295363	0.0426197444742	0.0189750125494	0.00610168755649	0.00601664091966	0.00438072745469	0.00707819750738	0.0139293686087
ò	0.00397168213326	0.00858505465988	0.0132545935854	0.176707079184	0.279445772141	0.272818908937	0.0831501894588	0.0773029605114	0.0270573387165	0.00779562827883	0.00936865209989	0.00520796903156	0.0137421242758	0.0215920155329
o	0.00229818471972	0.00689270763332	0.00778294467847	0.103912245528	0.26653616338	0.312994996312	0.14938719342	0.0693226189751	0.0242061866855	0.00575586378961	0.00888319384663	0.00638704781952	0.0169320399986	0.0187085679376
c	0.00140345532969	0.00394159827457	0.00820533608282	0.067393707176	0.237850429127	0.397496236771	0.11828521556	0.073620238263	0.0292609722285	0.00605448680254	0.00788163763688	0.00913572285797	0.0145731524529	0.0248977455445
e	0.00105971635834	0.00296269932985	0.00827257570627	0.0454617545253	0.156320040776	0.483495914924	0.134144644007	0.0828464531543	0.0300385567428	0.00610511849018	0.00602718703629	0.00773164568246	0.0091427822843	0.0263908167002
r	0.00129636131084	0.00304015580757	0.00471214438262	0.0237368011351	0.091276516172	0.458839612575	0.155759931269	0.158297290251	0.0354864298609	0.00912586913006	0.00786419903476	0.00780142894815	0.0177123261948	0.0250509232507
ò	0.00160759029701	0.00384148146756	0.00374357193677	0.015709417225	0.064556651304	0.327512726458	0.16112187769	0.271702032417	0.0535294294203	0.0147545149367	0.0132223571916	0.00938433806272	0.0307292820583	0.0285847870609
e	0.000844117585923	0.00256628630126	0.0017465828503	0.00915031678327	0.0458037742613	0.229570738153	0.302408486563	0.238111259672	0.0769790110734	0.0168024198989	0.0198002113105	0.00888675624757	0.0257162472661	0.0216138048203
n	0.000483364443325	0.00229062922362	0.00143157720527	0.00578925006069	0.0293425292004	0.191319713384	0.283776062988	0.283452317424	0.0936581372911	0.0188886895463	0.0202013609635	0.00986940807252	0.028397114122	0.0310998091994
ì	0.000372316976905	0.00217354447008	0.00129850874191	0.00346989098796	0.0186156557168	0.133184046395	0.172428490996	0.455806156475	0.082546067497	0.0212297335621	0.0211732806678	0.0102191892142	0.0432836444073	0.0341994536925
c	0.000920186197244	0.00443568133157	0.000966316217585	0.00404500797239	0.0172483276089	0.099914008665	0.131087591619	0.507611418825	0.0794540178323	0.0258465354274	0.0213023335093	0.0107143142941	0.0614749409358	0.0349793297388
