 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.827105889	0.12054825134	0.007021669005	0.0193223687955	0.00326634293576	0.00206691523488	0.00263713850427	0.00247684768659	0.00122473505232	0.000826299384922	0.00214822153826	0.0113553333191
ì	0.855689348333	0.10711517938	0.004913506807	0.0170972428595	0.00258788163202	0.00145885084061	0.00157515474914	0.00101619466428	0.00071183283034	0.000585509873296	0.00110468933775	0.00614462833074
o	0.672677290378	0.290909956193	0.0106108699523	0.0169931731745	0.00248064506134	0.000727064874483	0.000879944683875	0.000506338082305	0.000334748420219	0.000339476415049	0.000568174118925	0.00297236685374
ì	0.348347352382	0.560887724064	0.0302802097508	0.0241680293448	0.00419322279445	0.00185987933737	0.00146003982505	0.00114213575063	0.00106639894986	0.00268399055446	0.0148682195624	0.0090428058959
s	0.17274286357	0.643690202021	0.0709203833169	0.0333023658483	0.00683211220015	0.00665120313259	0.00529962813428	0.00263021088114	0.00340581128555	0.00494446521622	0.0214730078435	0.0281077130541
s	0.133690908777	0.559659242674	0.099508097239	0.0693609606828	0.0157689514034	0.0285513438422	0.0148350072284	0.00617879540678	0.0107500347917	0.0104071620901	0.0122993167407	0.0389901769901
e	0.0849993973643	0.462838099091	0.229326592146	0.0952508520943	0.0204117817545	0.0316360224917	0.0152160036315	0.00623476557026	0.0111094381219	0.0107143316097	0.00732613782917	0.0249365891777
r	0.0382181851032	0.32890552883	0.353189333049	0.141659024431	0.0387158771848	0.0288071239748	0.0120925234458	0.00682829348142	0.0120491623453	0.0075386549829	0.00667179745866	0.0253245025912
e	0.0214534474815	0.180708598783	0.43862980395	0.209217761477	0.0510118268616	0.0281894783743	0.0119541714379	0.00748656078981	0.0125343657431	0.0065280905423	0.00661164003249	0.0256742760744
k	0.011924494899	0.103213565301	0.529214035983	0.223853888492	0.0513459840872	0.0210939171608	0.0104171143553	0.0043157466756	0.0067085583077	0.00478977284877	0.00502986516643	0.0280930985741
a	0.00908829089527	0.0563318506443	0.513140020661	0.266482385497	0.0740142514291	0.0194156745656	0.0140891926204	0.00456521070687	0.00492012873257	0.00421669210339	0.00460387369441	0.0291324843914
s	0.00733209391326	0.0293382883788	0.428288194887	0.309388868766	0.130009922743	0.0280706200472	0.0164052073888	0.00727338676829	0.00774561852219	0.00537724664826	0.00764482847707	0.0231257643491
ì	0.00640871203699	0.0194943218863	0.267272631496	0.399723968522	0.200339920914	0.0349126837491	0.0127175563763	0.00757561551276	0.00946163917406	0.00731568343275	0.012484636971	0.0222926437117
m	0.00567954858587	0.0178089942288	0.158627660232	0.502279915841	0.207096357571	0.0276445276297	0.0133698762734	0.00477971875099	0.00732466159715	0.00637506240758	0.0177035153708	0.031310148852
b	0.0197700117734	0.0399797616229	0.135050509077	0.437065572947	0.160877648324	0.0915401239899	0.0237717647258	0.00424371759706	0.00896685864085	0.00849954345586	0.0217970631434	0.0484373966275
e	0.0222450563787	0.0435933758303	0.092627691559	0.351981821449	0.251342742308	0.125787310797	0.0376903081953	0.00933546901569	0.00954935878362	0.00845618653929	0.0145656127618	0.0328250336272
