 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.854976914	0.03380425421	0.078199865863	0.010202073218	0.00209781865842	0.00166005539701	0.00128030924694	0.00294354336703	0.0148351945264
a	0.760228643667	0.0944973430367	0.0990108866363	0.0119887838693	0.00254470252022	0.00180741833057	0.00164659412456	0.00244566762856	0.0258299580908
n	0.552196133556	0.281117039346	0.0788608591121	0.0322697059644	0.00563902501667	0.00202486639675	0.00453488174567	0.00694911449319	0.036408373828
o	0.411052043719	0.418335938449	0.0781323200374	0.0419797231948	0.00685134784222	0.00202353275638	0.00666475072849	0.00921594176687	0.0257444159743
n	0.294784876106	0.50800803615	0.0986987192791	0.0385784710116	0.00695177878074	0.00280778454959	0.0063992820011	0.00835800106056	0.0354130586523
ì	0.163274655035	0.57648850205	0.14563990076	0.0497638716505	0.00782114441625	0.00440465373653	0.00530656317557	0.00854160716305	0.0387590622099
s	0.139211013032	0.53592857735	0.199464796253	0.0524160536835	0.00786854047208	0.00718292682551	0.00849242097839	0.00775139272188	0.0416842386541
o	0.0983886098098	0.55740627245	0.234027600751	0.0417457322278	0.00762806564336	0.00684812299617	0.00918270269546	0.00558006942338	0.0391928649916
n	0.0511450317637	0.522318492817	0.316543234917	0.0573098067426	0.00894429622312	0.00543799846172	0.00535316918982	0.00420183489455	0.0287461753632
t	0.0473274648426	0.436623137606	0.329270287639	0.0864922288475	0.0244104032944	0.00993674370257	0.0118214937753	0.0114420540515	0.0426761711581
a	0.0477730151161	0.417322521869	0.343457442546	0.0861893967492	0.0309322905048	0.0101432011042	0.0154692348191	0.0131691547417	0.0355437540244
t	0.0240768197056	0.296277282956	0.495002302849	0.0957535701831	0.0250463710016	0.0122625183447	0.013133435751	0.0091239510511	0.0293237714697
e	0.0129102299467	0.194692540719	0.587765602283	0.120063305194	0.0247474817939	0.0132827368482	0.0115030372637	0.00802474631857	0.0270103244004
s	0.00968351805306	0.145878110126	0.613939528761	0.138395285731	0.0269171457446	0.0153262063161	0.0103330502039	0.00925692133172	0.0302702012648
m	0.0302595418867	0.145311381729	0.545237784254	0.134492536577	0.0269918197682	0.038886398462	0.0110779719746	0.0146586644406	0.0530838313561
à	0.03522372676	0.13407044301	0.476598399418	0.198637650859	0.0263291248094	0.0542528115773	0.0094249513422	0.0137233648033	0.0517395186559
n	0.0172018603227	0.0635276702807	0.483985556739	0.27237234862	0.0304463614631	0.0648575114258	0.00733708917407	0.00949204356757	0.0507796769253
t	0.0153698521318	0.0493017511376	0.38088660318	0.259433975207	0.037850084061	0.101923195242	0.0199771335074	0.0359888916825	0.0992686274084
e	0.0110960517017	0.0358993393687	0.19748151908	0.386012261736	0.105094561354	0.0961281793207	0.0291353910958	0.0448503868225	0.0943023739095
ì	0.00447016430099	0.0149838898919	0.0824240788133	0.567612143912	0.157337650651	0.0729387265469	0.0322785204653	0.0301474631452	0.0378074078562
t	0.00796370766932	0.00710346366449	0.0438462440778	0.548375529971	0.147198355737	0.108189558469	0.034676824452	0.0381115370791	0.0645347846557
s	0.00943690976501	0.0064938428158	0.0346014592393	0.372334324257	0.113235085832	0.160013911443	0.0326826764076	0.109382682248	0.161819020796
e	0.00400134973032	0.00510887078962	0.0237741363878	0.278332654886	0.173058841144	0.189071254148	0.0503419282692	0.123800357583	0.152510520579
r	0.00573412552239	0.00462303540818	0.0148726713973	0.230089309162	0.260924431648	0.253896292583	0.0626885018231	0.0722754460277	0.094896221967
e	0.00663399763043	0.0045685760306	0.012235306926	0.144785864587	0.281938259216	0.324308619528	0.0813457718744	0.0633707129759	0.0808129505697
k	0.0325902562776	0.00335331862796	0.00875889361793	0.0927885117757	0.259230451672	0.385767152976	0.102426721825	0.055486960292	0.0595976688756
a	0.0413333652544	0.00309418567464	0.00779265380894	0.0607717368386	0.202109826957	0.371145718125	0.183008883142	0.0697511070173	0.0609924221843
n	0.0154706132221	0.00341842204867	0.00802171757608	0.0457150344529	0.151234077386	0.340097093775	0.261239435714	0.102781870526	0.0720217569874
a	0.00758219832697	0.00310662939218	0.00766478498849	0.027276832221	0.0932254763753	0.290842242325	0.328236101905	0.156183295375	0.0858825611151
v	0.0338703877655	0.00230035239609	0.0056573670679	0.020880724473	0.0643555475384	0.217102165908	0.387547968102	0.172182575925	0.0961029831217
r	0.0439292844406	0.00293636556288	0.00572542802437	0.0168061012003	0.0403488504128	0.180606136436	0.289855715967	0.255171174308	0.164620914041
è	0.0174956106234	0.00236674142244	0.00491822397879	0.0152319879401	0.0254659293289	0.155005156119	0.163289745589	0.386601132569	0.229625445664
t	0.0134686067642	0.00155774943604	0.00278507520693	0.010372757728	0.0177600194863	0.17316875868	0.14982910515	0.412260377456	0.218797489955
s	0.0178716059151	0.00494520351482	0.00588125404231	0.00807498559067	0.0139497726341	0.13708733736	0.129527366137	0.388736299285	0.293926148385
i	0.0138595451921	0.00557630819959	0.00735617345602	0.00878367298756	0.0098438137247	0.0736639183067	0.0859230034457	0.347822111095	0.447171457595
</S>	0.00988290964773	0.00307624291688	0.00536022785688	0.00789432057978	0.00647771340235	0.0441787812333	0.0880340494229	0.324405966547	0.510689747797
