 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.908997639	0.06771531188	0.003363803907	0.000908131041	0.001822138512	0.00092395478235	0.00035856009	0.00254346085235	0.0133669096047
a	0.720677903933	0.260195324747	0.006498501949	0.00140096372587	0.00158410270127	0.00102904453073	0.000202119156284	0.000982952650428	0.00742899643642
p	0.494169499378	0.410269746676	0.0357034856163	0.0254831951061	0.00711743464769	0.00675685231476	0.00120318458485	0.00494469157269	0.0143518784161
e	0.416895423753	0.448269444452	0.0552811559454	0.0361144278237	0.0100594510172	0.00937179781988	0.00162092231616	0.00632229139855	0.0160651112066
d	0.374921594598	0.433898421391	0.0984929771018	0.0241767284259	0.0196223540137	0.0166723203436	0.00683749509413	0.00833955828711	0.0170385732787
ì	0.283812822346	0.435870883904	0.154967530034	0.0249082505086	0.0291541563046	0.0200431725432	0.010195473794	0.011240938939	0.0298067606802
a	0.141495745235	0.395682212108	0.323299520545	0.0387435460695	0.0390056821242	0.0131775541476	0.00769357480201	0.0101229853157	0.0307791945973
m	0.0825196452117	0.214962950549	0.468915731515	0.0535286998165	0.0531960486574	0.0331609704137	0.00900200703668	0.019648411292	0.0650655950176
i	0.0595440304632	0.12992852341	0.517590746505	0.0972782813988	0.0575019139125	0.0396172940671	0.00767200001276	0.0195406260253	0.0713265954805
n	0.0296359161941	0.07630241305	0.560573596168	0.118560370066	0.0977556297308	0.0366618125182	0.00908771580812	0.0108673807431	0.0605551645122
c	0.0439283434718	0.05980347465	0.451544824723	0.0862656421287	0.12785704629	0.0442575130814	0.0227507616747	0.028016223581	0.135576178706
i	0.0427207365153	0.0516858041233	0.322195678241	0.12071036235	0.146543095543	0.0559847884725	0.0343561040989	0.0616683466583	0.164135044118
à	0.0187153664256	0.0673843333278	0.255291046947	0.191071072583	0.183060401981	0.0915866812605	0.031420073573	0.0595098941662	0.101961108562
e	0.00887740614126	0.0766959676498	0.166686710649	0.239048393528	0.237340205794	0.165823271925	0.0245701977823	0.0308091840049	0.05014867631
n	0.00967536322448	0.0370431041011	0.0859450855963	0.210555070243	0.286144265931	0.24977927022	0.0286257921041	0.0313661301357	0.06086595199
i	0.0100384087965	0.016061518668	0.0472617568541	0.159819785481	0.320014285777	0.289684565407	0.0495485588814	0.0345458587815	0.0730252532767
n	0.00962192921899	0.00743404703655	0.0235015797934	0.126792851194	0.336311922126	0.346037045602	0.0629751694071	0.0284525672634	0.0588728828856
d	0.0265880589913	0.00689019785996	0.0203330476545	0.073329827898	0.235140206375	0.344597061001	0.064622629869	0.0653955562211	0.163103483989
ì	0.0282491636868	0.0108350512575	0.0270099105282	0.0798909894327	0.139629097725	0.3118771768	0.086447337623	0.104379906807	0.21168140429
n	0.0212015812089	0.0140685066603	0.0309884914294	0.0924787570576	0.153259788202	0.357925411667	0.090753163541	0.102879634009	0.13644465543
n	0.0436853777436	0.0291706959846	0.0295876818378	0.0615361779792	0.130136408961	0.311735438889	0.0908946327137	0.125890387543	0.17736317481
u	0.0422714655509	0.0292458531795	0.0215246184627	0.0380527426731	0.0872419496803	0.20058283123	0.191072019705	0.162153177514	0.227855325603
t	0.0173495599905	0.0110968474677	0.00900327041206	0.0223031495777	0.0660815215734	0.183418854077	0.275206487368	0.200328700705	0.215211587934
t	0.00897164054727	0.00735219107837	0.00545499815342	0.0109951561326	0.0386307111178	0.160138369826	0.246743671923	0.259978741568	0.261734484995
e	0.00520453540868	0.00552339837511	0.00324345205822	0.00742457443647	0.0360454730193	0.092676378542	0.265886970441	0.313771299856	0.270223821282
m	0.0103565358473	0.00262405907514	0.00277705346435	0.00576340981909	0.0374913657131	0.095674033114	0.311999259547	0.300537543019	0.232776574816
a	0.0122558014347	0.00166447790814	0.00274955657192	0.0042983926117	0.0256358146204	0.0977703607047	0.314133000782	0.32360964674	0.217882842928
n	0.00662339516753	0.0012836506293	0.00231910177297	0.00273053932057	0.0137093581821	0.0638564029682	0.278964727194	0.423083906913	0.207428877663
i	0.00392666470596	0.00103163131632	0.00199391729669	0.00206153488886	0.00953896230203	0.0448166488961	0.220279603198	0.502380716971	0.213970302974
c	0.00394433727964	0.000627705606264	0.00140199608701	0.00159505774262	0.00622299128894	0.0269614543187	0.181016255333	0.53980805899	0.238422148178
h	0.00648883138945	0.000536775938609	0.00117421883542	0.00118239600703	0.00411373973791	0.0191178137149	0.125917716044	0.581327647663	0.260140904205
ò	0.00836735313505	0.00274403723825	0.00090017602838	0.00219293141886	0.00373935167646	0.0231113704932	0.0747800721213	0.664658391888	0.219506389027
t	0.0196968727006	0.00874888234792	0.00267367159481	0.00734935716778	0.00737974721578	0.0291503254773	0.0516065346138	0.690454752629	0.182939891276
t	0.0431924458245	0.0101062404899	0.00535526865318	0.00916678168739	0.00954456517373	0.0264598362704	0.0350090699779	0.62379559421	0.237370243359
o	0.0379900628405	0.00528692276813	0.00451234606472	0.00485431240364	0.00651007913261	0.0187958488947	0.0251650756446	0.502958090737	0.39392732912
</S>	0.0198453114448	0.00286450132783	0.00266766853455	0.00277026765758	0.00415520541835	0.0133723520172	0.0225931821403	0.435451191369	0.49628037156
