 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.754240379	0.13222901875	0.04586517511	0.00731726393	0.00433296519389	0.00351946555036	0.00198668304998	0.00201778808493	0.0114422865115	0.0370489357781
ò	0.818726114533	0.134821307517	0.017607839554	0.00465321671333	0.00248021509189	0.00179128890566	0.000802585774155	0.00103898613654	0.00441642354003	0.013661975411
t	0.776857402378	0.157437818212	0.0122826844087	0.00760238456111	0.00277376565196	0.00557652325512	0.00071784305318	0.000939524570528	0.00372168620758	0.0320903915059
t	0.682582940126	0.147438035644	0.0253323546429	0.026078547105	0.0268817730093	0.0435585456806	0.00167883928601	0.00271969857782	0.00399337572597	0.0397359580947
i	0.425468255941	0.384729808548	0.0500802808143	0.0302898999929	0.0334560356904	0.0544078929289	0.00163884543669	0.0027629359871	0.00212404206292	0.0150420760979
ì	0.166391000945	0.657636782849	0.119126788605	0.0146880243843	0.0117562591024	0.0215792393812	0.000724619544948	0.0011085847472	0.00121893371655	0.00576978866615
r	0.0734024539603	0.652269234283	0.185387626602	0.0320835393348	0.00968494071507	0.0100746429086	0.00186116369247	0.00238419516541	0.00350294193862	0.0293492289548
t	0.0851695318334	0.507203696094	0.181426873401	0.0685682156383	0.040126517269	0.0249055370274	0.00858738316561	0.0183952262579	0.00828440820153	0.0573326224652
e	0.0769034642847	0.379828897098	0.3131669058	0.0747455662328	0.0461098084697	0.0309035953091	0.00941693878214	0.021928100499	0.00707778180102	0.0399190004723
è	0.0264604777307	0.338536856966	0.5129960846	0.0539800103643	0.0180653443979	0.015292952655	0.00432015507726	0.00923090988863	0.00404964609345	0.0170675758665
t	0.0111868660135	0.320356635189	0.499394027533	0.0788133003348	0.011492524496	0.00897461664583	0.00791134906597	0.00997152934294	0.00933916870605	0.0425599790883
t	0.00935214535745	0.27060557713	0.385853126511	0.122726005258	0.035346781734	0.0146990028508	0.0169461001059	0.0301207217917	0.0255351593843	0.0888153608034
a	0.00716793048586	0.167727346977	0.407660817504	0.207698820886	0.0432760989447	0.0235858799236	0.0148385676106	0.0321296336702	0.0247070786687	0.0712078142951
s	0.0040630637389	0.079839973079	0.432957718235	0.300476517362	0.0452197842816	0.0262549364879	0.0102063157055	0.0360968224897	0.0108497309768	0.0540351727902
e	0.00317957928949	0.038368694161	0.353677316478	0.429439588787	0.0505024929605	0.0233473799426	0.0088721562865	0.0375188559232	0.00633301802947	0.0487609034899
o	0.00190831208975	0.0156730997377	0.238522118693	0.640134789596	0.0435235405202	0.0201152727789	0.00406198209443	0.0141272239907	0.00334622517913	0.0185873783246
