 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.825411475	0.1369681285	0.02028660287	0.0016552957924	0.001297750858	0.0005718714485	0.000671796856	0.0131370838553
a	0.745720673667	0.212737376767	0.02653219765	0.0024629081632	0.0015339035812	0.000441354636897	0.000524722719362	0.0100468924468
k	0.553691743889	0.288999001922	0.108082130417	0.0067519257168	0.0083980250496	0.0026069100937	0.00340337743422	0.0280669169264
à	0.311688492176	0.467671425641	0.158998425606	0.00776593690473	0.0111261971239	0.00400316355323	0.00513771471721	0.0336086211251
j	0.218286264472	0.634397460914	0.0986464529687	0.00413757052738	0.00590349267863	0.00249017184308	0.0038921577852	0.0322464362206
o	0.232135771897	0.604200920005	0.11411281549	0.0100692154838	0.00366296870621	0.00186794834289	0.00279361878302	0.0311567894686
t	0.152935083319	0.477979490668	0.294676580497	0.0268903966893	0.0092167844054	0.00531410836083	0.00336768074876	0.0296199007195
r	0.0894879550863	0.357516476889	0.408762159499	0.0456381072098	0.0149385302151	0.0147666744536	0.00696248140692	0.0619275691591
a	0.0656800892601	0.305409316296	0.4682627545	0.0651394138366	0.013867564085	0.0159948195845	0.00645008824719	0.0591958919477
v	0.0315324582054	0.241751896099	0.5667089715	0.0611314185922	0.0268662853183	0.0108492308015	0.00811639283995	0.0530432935472
ù	0.0162032758291	0.167701026966	0.6620178965	0.0405373838041	0.0465783022094	0.0102027438692	0.00871855384692	0.0480407514817
d	0.011457920783	0.125100954789	0.7004604151	0.0304472945147	0.0428249006565	0.0112345564424	0.0147445345146	0.0637294334839
i	0.0118204745097	0.0983702599297	0.5286519857	0.202327243858	0.0504081258588	0.0176973965648	0.0185989140253	0.072125670488
a	0.0072161429179	0.0467244747015	0.288768636767	0.504166615686	0.0801166589529	0.0239410727483	0.010948370771	0.0381180724673
i	0.00304067821973	0.0179772431594	0.144587226756	0.625375267895	0.128288660784	0.0406306261361	0.00921949327987	0.0308808092304
g	0.00276314887267	0.00844823772047	0.142743093752	0.492506854832	0.214846638928	0.0678131199787	0.029038452012	0.0418404684301
r	0.00524775373256	0.0120095808468	0.169767250517	0.282148149411	0.215956323643	0.102262491193	0.0642886635373	0.148319783387
à	0.00487872961679	0.0153560805623	0.120654936979	0.160413475004	0.257774237214	0.160029762664	0.0853340202924	0.195558697922
f	0.0059005950958	0.0136066321423	0.0722796645997	0.141155106641	0.384160951738	0.183558254621	0.0852538802775	0.114084847107
u	0.00805147541681	0.00940563179227	0.0440484039052	0.140433492987	0.347632742379	0.27193417154	0.0814472371592	0.0970467414757
t	0.00706650412137	0.00538572460289	0.0222896314444	0.102745950409	0.262618818593	0.384922259847	0.0970151139197	0.117955942577
t	0.00537854047781	0.0065998706715	0.0176575783655	0.0699479596497	0.191689301131	0.362169161149	0.14212056524	0.204436984526
e	0.00356911855105	0.00526443352409	0.00928515676177	0.0422780103966	0.105119480906	0.40815842425	0.188117419347	0.238207911397
a	0.00237386301792	0.00254316262384	0.00616868086232	0.0263407857455	0.0683136408573	0.542981433417	0.195528646982	0.155749802846
t	0.00116328591414	0.0017947844757	0.00634615941591	0.0196575900085	0.0553857241791	0.583806573139	0.215157054861	0.116688824213
s	0.000835734276707	0.00131397579725	0.00478380867497	0.0141700623675	0.0402631486424	0.425595615046	0.33450700522	0.178530689641
è	0.000621594386911	0.00151843584444	0.00341076686932	0.0099302098685	0.0271607954541	0.226513823082	0.493423412407	0.237421038833
n	0.00127049047844	0.00289212492624	0.00381309226741	0.0077434814287	0.024095534822	0.159397796094	0.612081064802	0.188706476278
ì	0.0015835962246	0.0029452924633	0.00369115732508	0.0053887397743	0.0198930886067	0.113393760945	0.686731268267	0.166373145759
t	0.00240078640639	0.00167565579911	0.00202410563609	0.00311972777677	0.0115821309976	0.0651466921617	0.731631400756	0.182419515753
t	0.00277714514911	0.0013938969986	0.00240656739573	0.00159928868539	0.00799906125853	0.0388466046272	0.770005929585	0.174971539429
a	0.00196657413556	0.00156037348546	0.00288690105758	0.001389726413	0.00593919665053	0.0404902550064	0.601790805195	0.343976167021
</S>	0.00206586601561	0.00172894587979	0.0025881099139	0.0016066740713	0.0034325920968	0.0520012837392	0.417417625597	0.51915883651
