 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.709079158	0.1307046495	0.062303351516	0.037504642168	0.0045062044219	0.00236498900867	0.00262026796535	0.000786047596	0.042858768781	0.0007432241269	0.00039708097285	0.0003015786754	0.0007386547167	0.0050912883455
à	0.39964010208	0.2199464931	0.198695481285	0.0601562993027	0.00653965185127	0.00303388623287	0.00342852065834	0.002878853554	0.0781434660597	0.0023498084541	0.00151110720469	0.0060689431692	0.00437249729937	0.013234826667
b	0.152611928687	0.368347703967	0.314653670424	0.0472212386762	0.00590127264922	0.00273137791156	0.00384858548167	0.00394971676907	0.0623772144086	0.00304222360176	0.00212924857547	0.00856645939707	0.00609997766232	0.0185193648117
b	0.0808438374757	0.465867473322	0.298037570344	0.0240597000607	0.00791042925114	0.0181712853125	0.0287199361416	0.0216526188054	0.0269582627782	0.00465237478911	0.00352070611276	0.00441648381563	0.00462480839771	0.0105645045922
e	0.106870968192	0.454923359107	0.243551145421	0.0448457418136	0.0130268623921	0.0265140043028	0.0402694154985	0.0300735577218	0.0183178219687	0.00576191465237	0.00416359706825	0.00247623906301	0.00380384111497	0.0054015357452
t	0.168115431417	0.480544526302	0.194339472267	0.0563363512312	0.0147787958515	0.0182752790176	0.0207214147436	0.0169130415806	0.0137691772536	0.00501186658679	0.00359086453382	0.00249316675814	0.00219928299779	0.002911304296
o	0.17738490783	0.391196509367	0.201448147216	0.124917325397	0.018625202198	0.0162036859425	0.0153559017853	0.0148301312935	0.0223036144912	0.0071898736596	0.00384089502434	0.00270828871098	0.0018365994768	0.00215891929181
à	0.126250889945	0.261178160856	0.215353569739	0.250847668466	0.0481507286127	0.0178758869742	0.0184231487351	0.0142529737512	0.0299608803704	0.00828914774387	0.00324087929878	0.00219773717793	0.0016171668358	0.00236122337968
t	0.095877616333	0.268303452819	0.181651794713	0.279138914575	0.0603149169976	0.0319419675181	0.0185937559117	0.0131778043864	0.0249429906581	0.00762393598509	0.00449816527629	0.00417118350004	0.00343112602793	0.00633239223816
t	0.124202978124	0.23773303574	0.142125558038	0.224668174365	0.0396456735819	0.0860563704394	0.0234513727239	0.0286200472648	0.0259508392474	0.0094047764855	0.00762643340212	0.00875236314341	0.0200067191033	0.0217556427633
o	0.0978356297322	0.122271800303	0.165224378946	0.223426514875	0.0567729732833	0.118394279746	0.0593923178613	0.0412868801549	0.0353305402491	0.0139229807352	0.00972861687737	0.00990147987514	0.0236925663238	0.0228190564364
k	0.0692497407859	0.0647754995386	0.204025733982	0.242249081225	0.0942620957298	0.103224397962	0.0662571085071	0.0409779671183	0.038805403183	0.0154356662251	0.00973233876912	0.00943915592571	0.0267963037806	0.0147695059248
o	0.0566332330379	0.0438090478303	0.210729529934	0.222939031675	0.143743834345	0.108979961767	0.0616726914557	0.0445896069394	0.0340082513277	0.0172271658817	0.00769463003904	0.00758741166657	0.0278992215895	0.0124863909743
r	0.0294619529493	0.0231675570709	0.159592130385	0.180796639292	0.186311179288	0.154955557322	0.0653519817519	0.0589964223331	0.0542181090426	0.0281514699206	0.0121786552423	0.0134178875135	0.0252752026992	0.0081252634961
à	0.020413748466	0.0170237736889	0.098851666393	0.127922145297	0.144153346956	0.211105213574	0.113841664651	0.104336323231	0.0647815104142	0.0302926371402	0.0148792410008	0.0180159352325	0.026214939862	0.00816784893603
s	0.0278539701111	0.0111693896446	0.079311460809	0.114375939766	0.0887209728253	0.216601695658	0.177649231817	0.144904833277	0.0500138542047	0.0210116611934	0.0144529253336	0.0138282538188	0.0164825080029	0.0236232859033
