 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.580318209	0.385306454	0.01455372803	0.002278819099	0.0016013272872	0.0033061089264	0.00093000252403	0.00129655180961	0.000398055693208	0.000798581081861	0.00119630239057	0.00801586387236
j	0.440147504	0.378875262667	0.0692694239767	0.0380126528083	0.0116855779545	0.00716337376173	0.00297934727096	0.00220529101461	0.0011039570762	0.000542498348465	0.00304932687029	0.0449658135583
i	0.284931695733	0.485177633556	0.0865983062056	0.0502840829464	0.0150908167856	0.00866092388578	0.00366454628807	0.00247944470112	0.00133443036526	0.000474669537998	0.00369505847653	0.0576084318571
n	0.161710133178	0.663499829185	0.0927803392152	0.0238190147257	0.00950353970593	0.00625085415847	0.0044209369287	0.00444928483575	0.00242674606475	0.000397972656839	0.00176071720036	0.0289806740767
è	0.0858390763927	0.724336183062	0.117289802405	0.0160753689019	0.00861669579531	0.00656399698282	0.00521292441557	0.00627078210792	0.00308167331265	0.000733217646346	0.00155548545465	0.0244248428653
k	0.0934832010109	0.730342965687	0.118595119602	0.0113316000606	0.00645971303844	0.00627839138427	0.00406645302852	0.00657652452264	0.00159916836562	0.00117864802648	0.00128595808462	0.018802268735
a	0.0872328046866	0.567401019829	0.278175789867	0.0209222871069	0.00887926649281	0.00965268653276	0.00484998939551	0.00689917094288	0.00118537045034	0.00110594268639	0.000894960615273	0.0128006462005
t	0.0432371047309	0.325764389876	0.476908713956	0.0522622031556	0.0260368546976	0.0187622291356	0.024263119728	0.00972626900163	0.00572899712925	0.00123587207968	0.00127738124382	0.0147967656868
è	0.0219983546234	0.161785626159	0.641302869985	0.0633801191852	0.0296261987659	0.0186659305319	0.0293397714381	0.00953414322121	0.00691828398862	0.00116170507264	0.00137919854754	0.0149076898639
l	0.0164343189918	0.098797656273	0.743614971995	0.0642124249951	0.0183583358686	0.0149364723306	0.019097273337	0.00601100350407	0.00323614547807	0.00153192553195	0.00158909687391	0.0121803058402
i	0.0139802160922	0.057100417649	0.634667094665	0.202654701665	0.0275120161562	0.0225102612169	0.0187180256146	0.00611166680969	0.00226820573469	0.00183523321398	0.00166539809684	0.0109767538063
n	0.00573424803151	0.0264923816523	0.481615942888	0.375681281222	0.0481499196521	0.0294732667123	0.0121920458549	0.00434791925123	0.00201407543756	0.00113665221246	0.00133264662608	0.011829595375
a	0.00301175593561	0.0110159814321	0.341277751763	0.512589284407	0.0699871092174	0.0320522741574	0.0093507428883	0.00387153954241	0.00212507163785	0.00111119532162	0.00116650230023	0.0124408024773
p	0.00272179358249	0.0064066613497	0.222643718721	0.580133959469	0.0984765572725	0.0394541451725	0.0137806830828	0.0059392798088	0.00280911907395	0.00258401706394	0.00173609924961	0.0233139527111
u	0.00259609082978	0.00446360197823	0.142954800507	0.610863855823	0.133826557491	0.0475621275242	0.0160769691943	0.0070699654836	0.00297180625932	0.00290341932638	0.00194443305987	0.026766294039
l	0.00190593862333	0.00298070877741	0.0783406345223	0.632631909274	0.16143830483	0.0630830998414	0.0158421613381	0.00666247017787	0.00443669883444	0.00185709149613	0.00573020641062	0.025090752062
i	0.00165598720781	0.00229007102647	0.0460272721874	0.602783670425	0.209203799277	0.0757769462805	0.0157613712594	0.00683203920596	0.00502607582081	0.00161301883938	0.00721249054487	0.0258172440997
z	0.00149804043373	0.00224060461529	0.0259726893358	0.563527546142	0.241913007426	0.0864679350935	0.0180810164265	0.00906210764865	0.0058156060896	0.00167423717646	0.00512885441762	0.0386183279939
z	0.00357099044818	0.0119062914229	0.0343436040119	0.507359857381	0.200040350142	0.102410032898	0.0270511896155	0.0188255771982	0.0124463971565	0.00970948496882	0.00959235876854	0.0627438963973
è	0.00371081099627	0.014621508363	0.054320128544	0.42742443646	0.226168503381	0.134792699299	0.0335588107118	0.0257056630347	0.0120970882722	0.0119864859236	0.0111097406122	0.0445041326111
s	0.00508059237444	0.00849737516519	0.056785237784	0.37081832082	0.29363568246	0.159253368766	0.0311413458573	0.0277569519449	0.00638695022407	0.00595911445853	0.00853500624007	0.0261499975437
s	0.00641685774768	0.00803162357258	0.041273991764	0.320326704273	0.262611530153	0.165900553255	0.0275249490858	0.030373868515	0.00743295306136	0.00923310111618	0.0308107181754	0.0900631070012
i	0.00343227009027	0.00516597687485	0.0229608337991	0.193377864891	0.298701143384	0.234910941752	0.0495952880953	0.0323660304383	0.00885236530712	0.00972733659873	0.0369151955565	0.103994722054
o	0.00139004876964	0.00206074843767	0.0086391791404	0.0939026177237	0.340161206861	0.298949351251	0.129484734298	0.0526623790794	0.011312338809	0.00763852194424	0.0146987816055	0.039100009608
s	0.000793451312913	0.00111689464168	0.0038478649118	0.0618753250946	0.278383980954	0.350416913084	0.155419274566	0.0643462833465	0.0150831569763	0.00912932349701	0.0099666153005	0.0496208495567
p	0.00130894962091	0.000918414246292	0.00236511921533	0.0664347294249	0.204669256851	0.349910203495	0.107047362855	0.0731768403688	0.0310755844321	0.0266242892499	0.0186342947815	0.11783486496
i	0.00137789642981	0.000761550086914	0.00176933526993	0.0534295463616	0.166608319217	0.325656470965	0.143079394885	0.0856412790563	0.0444178777574	0.0334877567766	0.0204777173338	0.123292759057
t	0.0012840957986	0.00103695701786	0.00172752002238	0.0302036104965	0.159388831872	0.334719456188	0.186136731962	0.107805671132	0.0541384764525	0.0199562429255	0.0173465372913	0.0862558140213
i	0.00120595141709	0.00113728335709	0.00198987665478	0.0222621091015	0.125781313157	0.301216241929	0.228252178054	0.131947785624	0.0733765544842	0.0235503023485	0.0188082735371	0.0704720560961
k	0.00155168939093	0.00130137587484	0.00209846404659	0.0216673436312	0.100171303052	0.247562238376	0.282383074818	0.135230069675	0.0905058118947	0.0295074687162	0.020542500979	0.067478598052
u	0.00176091392877	0.00140421562761	0.00237571715466	0.0220660178897	0.0846437413973	0.193959265859	0.300875821139	0.153867031225	0.113471294898	0.0412479621721	0.0206600319263	0.063667989844
à	0.00100135887708	0.000944965247263	0.00220070767093	0.0148713600428	0.0534902638458	0.146595020153	0.29483194458	0.262366748408	0.107507534899	0.047880005124	0.0281781366821	0.040131997368
i	0.000585631237936	0.00074418630539	0.00186561605231	0.00836314110547	0.0297811128919	0.104707216824	0.252424021327	0.354270810536	0.0963265726997	0.0802984816413	0.0399009042807	0.0307322994293
m	0.0014881658543	0.00179452172744	0.0022412732031	0.00762854800376	0.033291954154	0.0887821341813	0.219753120242	0.300227985245	0.132784638167	0.104519572014	0.0555829927736	0.0519050755404
è	0.00191591216611	0.00222598541373	0.00225661387834	0.00650407370685	0.0309823594513	0.0740890098604	0.178172944347	0.299303366748	0.125304003922	0.0788640321113	0.129241034925	0.0711406943308
r	0.00220576069565	0.00240919313631	0.00279270191517	0.00528762719828	0.0174071485878	0.0477982054201	0.133704778116	0.365504934583	0.0968087200407	0.0808113667038	0.159652480575	0.0856171752769
i	0.00286557701697	0.00267504968905	0.00455975066186	0.00633106282263	0.0145787584309	0.0300835597534	0.0898874029187	0.290266143401	0.159943337654	0.165950334128	0.137631377925	0.095227709359
n	0.0026086661609	0.0020955783171	0.00436720478355	0.00581064337061	0.0115540308853	0.0199844418711	0.0537754518529	0.17989010794	0.253414911791	0.213827251709	0.133395490242	0.119276238198
a	0.00208002217941	0.0016555284838	0.00321943168347	0.00548590396197	0.00923805347917	0.0140997538157	0.0367082570443	0.128337530647	0.249972404344	0.269355550103	0.157921976214	0.121925590544
s	0.00208891833866	0.00161380509837	0.00319516677787	0.00511572456696	0.00806659903348	0.0119924682316	0.0231415795414	0.0821926328823	0.190560447395	0.313313815501	0.216495583805	0.142223293603
t	0.00192624733571	0.00170236526196	0.00242269472076	0.00417019383559	0.00650906798358	0.0105159180663	0.0192244169138	0.0543634042808	0.143906178712	0.297256706567	0.278767036068	0.179235850773
a	0.00083308203714	0.000891856231091	0.00166193801589	0.00359891216497	0.00560124859479	0.00783882975477	0.0145316133479	0.0358696238809	0.118658168981	0.345582962656	0.305061341756	0.159870481141
s	0.000953200294932	0.000942711423649	0.00182146589183	0.00249610304958	0.00416030450176	0.00648652795935	0.0103236766393	0.0291453319523	0.106245636024	0.313777154085	0.316608005919	0.207039875618
ì	0.000993396749592	0.00095195118921	0.00179305246194	0.00158922342337	0.00341482853165	0.00640743681714	0.0115201652598	0.0509367119688	0.0671427826393	0.184333875848	0.410622931973	0.260293605111
p	0.00105975537618	0.0010622095807	0.00177326691952	0.00156359852125	0.00300271867237	0.00460012375711	0.0124787602973	0.0747969281829	0.0653473917844	0.116387026103	0.449147024658	0.268781191744
u	0.00135293960802	0.00117230226554	0.00201005959989	0.0033505341033	0.00419543985325	0.00424429972617	0.00919585860603	0.0576075528743	0.0935960965128	0.137807710081	0.412974098886	0.272493060621
l	0.00152118080869	0.00140310194801	0.00211027473177	0.00403329779189	0.00451916656738	0.00463910631822	0.00650777656961	0.0293481104381	0.0857359292823	0.169762477207	0.399511595362	0.290907935782
i	0.00153056560198	0.00146089352493	0.00200548196752	0.00543444332389	0.00458813350207	0.00481990676117	0.00550283397294	0.0150004842652	0.0703941656994	0.219998112216	0.393070674587	0.276194292169
t	0.00115362786919	0.00102687279503	0.00157356045098	0.00549987037688	0.00433366124103	0.0045459488093	0.00437526060458	0.00858100476833	0.0597407753651	0.229148530179	0.410404280596	0.269616541883
a	0.000808237809994	0.000800121986663	0.00115031082401	0.00352936694573	0.00331865824644	0.00390176705667	0.00401438769939	0.00587909031524	0.055356293057	0.211521166646	0.427329792865	0.282390726454
</S>	0.000475591203758	0.000460795101506	0.00111659743892	0.00362630195523	0.00379584916152	0.00418072168873	0.0040484012437	0.00537561020512	0.0607199446415	0.223815631263	0.428957935432	0.263426556227
