 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.67867093	0.27009295665	0.01036603373	0.007261489303	0.001475701275	0.002480788991	0.00219626736006	0.00159436646517	0.00409038979777	0.00602226342282	0.00142336031407	0.00141673244213	0.00224619503055	0.000852703812047	0.00158945364637	0.00822043313852
k	0.444513848	0.358024075883	0.04554135431	0.0766937883757	0.00434693574007	0.005432323679	0.00451740350406	0.0033141747303	0.0174890305724	0.0107358057142	0.0016122511634	0.00130008416093	0.00452676527129	0.00072000472138	0.00150407111917	0.0197281107344
è	0.2392715568	0.456315633294	0.0641474419033	0.126785361093	0.00593749732709	0.0105967818463	0.00568135858269	0.0042936265021	0.0257807886815	0.0173546348567	0.00192501064347	0.0015490132938	0.0154981190093	0.00140297011267	0.00165506864277	0.0218051519861
c	0.2502123188	0.521026540531	0.0555737656278	0.0856655456177	0.00447408229636	0.0132524401288	0.0037893751949	0.0034760979531	0.0152332783925	0.0156734778651	0.0012388931116	0.00107498910709	0.0173390273992	0.00133186120856	0.000904796875967	0.00973354762226
c	0.2794878996	0.439146898277	0.0737524214693	0.0962582788326	0.00540739471145	0.0414346915256	0.00680022744803	0.00546002982367	0.0118046963678	0.0154574617122	0.00408738519217	0.00152841011323	0.0106041347464	0.00102420477719	0.00105307482366	0.00669282962675
i	0.17875815138	0.419304960759	0.172357570456	0.107797997418	0.0122125500958	0.0478054316845	0.00852905329641	0.00636838144346	0.0107302463289	0.0154878312103	0.00524336336652	0.00170186727461	0.00774080374833	0.000897719529863	0.00102146004009	0.00404257043092
a	0.0929624945523	0.355732109502	0.322124474052	0.138457823039	0.0242982029839	0.0214669363148	0.0078101656268	0.00560803236515	0.0069805498959	0.0123117540913	0.00272905971066	0.00111065969199	0.00519717403206	0.000527880698121	0.000497546169509	0.00218507744064
a	0.0332722220666	0.210225962617	0.359363966017	0.265579294346	0.0529654864613	0.0211421314583	0.0099651390236	0.00623436803238	0.0070841286529	0.0190138461515	0.00214375613816	0.00139069473813	0.00813202443527	0.00071192434663	0.000509573825842	0.00226546997717
r	0.0135333890737	0.104538771128	0.304133891206	0.349167208349	0.0628244388671	0.0440282219528	0.0144543378412	0.00757925716413	0.021345236967	0.0323821664744	0.00649286193177	0.00609753715639	0.0165595693867	0.00225702521123	0.00322629251214	0.0113798176495
è	0.00980101995776	0.0601297055427	0.236633108135	0.415853117683	0.0592711197357	0.0739978524509	0.0145324753204	0.00749461814138	0.0288114832917	0.0329857797481	0.00819925138886	0.00779696646453	0.0213157637488	0.00332127915176	0.00462499456531	0.0152315360762
t	0.0093152688929	0.0436974560762	0.217267944378	0.436179704828	0.0637949263786	0.119904433684	0.0118731370668	0.00739720238046	0.0259725625146	0.019848342602	0.00547778609055	0.00585611414464	0.0147324347321	0.00252658736454	0.00288185346717	0.0132743219566
i	0.00612803449757	0.0241887857161	0.214779127993	0.360450573876	0.15186223486	0.139417260095	0.0235846045689	0.0117785828268	0.0236446801555	0.0117961159379	0.00448185204645	0.00513505544335	0.00723501183301	0.00155994966091	0.00179020698599	0.0121679912562
e	0.00252320731485	0.0103408959608	0.149739958855	0.264727805625	0.232376889287	0.225825876165	0.0410025406563	0.0175670535423	0.0162283574852	0.0159175275418	0.00359941351802	0.00348612346272	0.00787792820081	0.0012278241614	0.00115471349287	0.00640392664913
s	0.00289818912404	0.00690818106915	0.0906314068403	0.172175443088	0.175444119362	0.354428441522	0.0546871526854	0.0222512468808	0.0314219642817	0.0312303817753	0.00959900915294	0.0102509125941	0.0176123694531	0.00333567694843	0.00472435609456	0.0124011529705
ò	0.00282848901148	0.00495277634816	0.0504136363234	0.127444439043	0.135624048321	0.477571903841	0.0569730226285	0.0186462682203	0.0340021647672	0.0270851646784	0.011036550531	0.0121002208747	0.016623362741	0.00390781482414	0.00606696794432	0.0147231647763
z	0.00219750472996	0.00377301638508	0.0321716631185	0.099655184165	0.14404481492	0.53608385928	0.0737451990762	0.0199823197534	0.0293751153971	0.0113762168795	0.00589968379633	0.00728679840023	0.00676936325767	0.00228984484971	0.00637646548831	0.0189729935872
u	0.00198656376887	0.00329341449003	0.0258344595857	0.060201650739	0.169377598853	0.37388689296	0.214338710825	0.0653849400711	0.0332554302004	0.0082432930225	0.00629496551678	0.00675257934408	0.00347337905256	0.0017473055999	0.00613919426157	0.0197896743244
n	0.00199162571898	0.00239965951422	0.0121814497712	0.0398043641397	0.151827599351	0.246354846853	0.319562176008	0.095879357357	0.0414614391535	0.0230197413768	0.0177025174756	0.01172173779	0.0104981092435	0.00390855992463	0.00670994000552	0.0149768791821
f	0.00279224514547	0.0032427387787	0.00894059903687	0.0330173730979	0.0827851938303	0.265638949618	0.253933059069	0.0741829462523	0.0562197522645	0.0499030677589	0.0308087117185	0.0191167497653	0.0341368876145	0.0136135407589	0.0149188689965	0.0567492964354
à	0.0018907395211	0.00251194921353	0.00646957596962	0.023014162304	0.0565732166568	0.339041159473	0.22066852089	0.0761942637508	0.0445518804482	0.050056506073	0.0266966214128	0.0165739675324	0.0353069867648	0.0148164689643	0.0170123518788	0.0686216472151
i	0.000822538484432	0.00115407936669	0.00340012137013	0.0158812646864	0.0635537005189	0.286203918998	0.25223535083	0.187594684984	0.0574537260961	0.0395699966743	0.0185419803776	0.0106101046335	0.0155550655043	0.00658671499997	0.00978651864	0.031050254889
o	0.000437618238713	0.000773906120705	0.00154590805635	0.0095224170788	0.052290229353	0.132905571073	0.268227878277	0.313660061261	0.112465654032	0.0459072341248	0.0180772866992	0.0100572527345	0.0109537228108	0.00451448854279	0.00429872155373	0.014362005803
g	0.0018526997578	0.0017633961462	0.00143493477043	0.0075749620652	0.034955830089	0.0792004334577	0.240879707759	0.300590148887	0.158424600411	0.0741275942783	0.0285339340331	0.0120708944362	0.0220564483503	0.0064657809392	0.00991888221791	0.020149692223
e	0.00228115384273	0.00191273050534	0.00132751751064	0.00637436878707	0.026493584861	0.0572051769326	0.21326328872	0.276005316096	0.187369734937	0.0936906623594	0.0441333149444	0.0173187492921	0.0292691003034	0.0073056512424	0.0118873173906	0.0241623182763
l	0.00203793033046	0.00216962129887	0.00102271534385	0.00364673930102	0.0142873838897	0.0444872489575	0.16702733644	0.227095458432	0.179382835579	0.136758802986	0.0720767505815	0.0330103876974	0.0504133647211	0.0172811962808	0.0249693620549	0.0243328489161
à	0.00194702280621	0.0022286776286	0.00164015053435	0.00493011561427	0.00942373044057	0.0869084767525	0.11245008208	0.139501997477	0.184714684013	0.167774428995	0.0891642931938	0.0474999400325	0.054775273707	0.0249118014936	0.0361208580716	0.0360084822467
o	0.000734518446882	0.000879084057631	0.00151476909661	0.00594474382876	0.0114876901422	0.0909613595271	0.108614265564	0.148614701492	0.205942021558	0.123722682385	0.130573256931	0.0643092250775	0.0289462333023	0.0192503721579	0.0216983000505	0.0368068214756
p	0.00210887430106	0.00128894452796	0.000825256402928	0.00332344462029	0.0086157116336	0.040551879072	0.0811303788787	0.137167483897	0.221788584253	0.141972716315	0.169634158744	0.0741935331125	0.0411208159674	0.0206917849126	0.0195762420102	0.0360101694059
