 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.705400013	0.10857419828	0.032919071378	0.0084755283965	0.079962020473	0.020185159776	0.00875672643089	0.0357273351998
s	0.790483023	0.112500162547	0.0182692221647	0.00322334180017	0.0330457235643	0.00848025540122	0.00586797836755	0.0281303351173
o	0.761240441667	0.191735597476	0.0130539058602	0.00151144354241	0.0130849104978	0.00352544800224	0.00261417904369	0.0132340868721
t	0.506799448156	0.439369210319	0.0248335727054	0.00605800534449	0.00809872228433	0.00408619576592	0.00200201351627	0.0087528756814
r	0.376067163252	0.551874354106	0.0292721259951	0.0110678428968	0.0114055177881	0.00866398651417	0.00332217028516	0.00832685595875
a	0.355361705017	0.577273618035	0.0300201190917	0.0087535407236	0.0133779565827	0.00771558880636	0.00276256430297	0.00473491498863
ù	0.191432334581	0.629054589612	0.132960031164	0.0047124782412	0.0343181435209	0.00344349264809	0.00122291075175	0.00285603208436
d	0.0764257879957	0.564464090471	0.244643174655	0.00783016328707	0.0510248567136	0.0048690545971	0.00339920365876	0.0473436593963
i	0.0354438418492	0.420730666157	0.388507859152	0.0235752185424	0.0530347137112	0.0113308445539	0.00447608656159	0.0629007994988
ì	0.0137505507632	0.237798745479	0.596105650384	0.0266321813161	0.0871813697137	0.0124369535211	0.00262865329304	0.0234659614196
r	0.00627725911231	0.12716998448	0.632572824128	0.0408351088774	0.103446806445	0.0120784536511	0.00805964943905	0.0695599914105
t	0.00810476922592	0.08524090862	0.434444498043	0.125069722796	0.0973115565117	0.0463493169671	0.0546115091892	0.148867781929
e	0.0086909875013	0.050729204844	0.295950596681	0.302858955999	0.0808520319706	0.074095475733	0.0693288020864	0.117493958018
g	0.00636688750838	0.028462097208	0.296493659294	0.412506699333	0.0604109490569	0.0557931831397	0.0372044856121	0.102761996553
r	0.00791749590055	0.027181449952	0.222802115031	0.416155779378	0.0620721930856	0.0539028920959	0.0377012831907	0.172266737396
a	0.0077369676582	0.0170433398387	0.14235070861	0.488351873793	0.0706363165619	0.0623080969633	0.0540980925569	0.15747455921
m	0.00504437796959	0.0100391537136	0.09073057295	0.597754384998	0.0708031013873	0.0408775683851	0.048073999939	0.136676845967
m	0.022360805306	0.0165354744905	0.06811589493	0.584245414066	0.0641759229958	0.0264412352724	0.0375191030663	0.180606165529
è	0.0606934117155	0.0196860239828	0.0746467317433	0.436635360689	0.193442999465	0.0269161279975	0.0375092385288	0.150470112866
n	0.0885258277022	0.0303170666183	0.0719998623078	0.379120031563	0.299553700488	0.0234612495192	0.0272722342096	0.0797500070087
o	0.0698717486741	0.0298221457694	0.0488023611893	0.346243841588	0.361047905896	0.0539169347664	0.0387976447299	0.0514973617762
t	0.0305240035912	0.0125155414006	0.0207665615151	0.243668785709	0.427508936119	0.0821266421088	0.0765907959766	0.106298678902
è	0.011645128812	0.0062628659681	0.0105720631544	0.14184882253	0.494150519213	0.0882381354896	0.123609539086	0.123672835774
s	0.00622874203324	0.00361333644635	0.00770438743213	0.0804478747233	0.582904990158	0.0775960913208	0.144777477055	0.0967270578273
s	0.00671173920473	0.00403588880477	0.00917640141404	0.101199820741	0.430539398453	0.103594213398	0.187909717752	0.15683282852
e	0.0139042518621	0.00352403403256	0.00783705802135	0.0868550140137	0.282027579151	0.200948250046	0.233614595851	0.171289219344
r	0.0158635491378	0.00441649956475	0.00486246479485	0.0445463477712	0.29225880949	0.243288576795	0.212161970484	0.18260169092
u	0.0111472414136	0.00447290503094	0.00370714482395	0.0272999753764	0.22575184347	0.312394461132	0.204469415028	0.210756919045
c	0.0083295197578	0.00236493882201	0.00231970163246	0.0206382135768	0.15247523289	0.358988287871	0.231196526943	0.223687518367
h	0.00612360194877	0.0016596283786	0.00198406287403	0.0213335389843	0.128296350123	0.339535141384	0.223658321648	0.27740927228
r	0.0425133446106	0.00167962616648	0.00237055548761	0.0159060604248	0.114356237268	0.343566104048	0.202609894549	0.276998177272
ò	0.05418179228	0.00231698728067	0.0030967746738	0.0131828003643	0.116786225689	0.293495172003	0.27431906885	0.242621237197
n	0.0539865747738	0.00610382444522	0.00773291090353	0.0166230233424	0.104333586363	0.248359139001	0.355823217617	0.207037796399
u	0.0781070267324	0.00801123185327	0.00909002643544	0.0198904147709	0.0647032913277	0.242575921267	0.395128327872	0.1824938488
a	0.0529363302397	0.00646501383371	0.00758986849175	0.0180976879779	0.0271765722426	0.227866266356	0.461542075291	0.198326232933
m	0.0192164192515	0.00499186296864	0.00635989619661	0.0114524802243	0.0152255524275	0.207810152185	0.527668055764	0.207275539856
p	0.012004674958	0.00333920476136	0.00412049027887	0.00904584406365	0.0091100280025	0.165295379895	0.541290609255	0.255793739467
ì	0.0569154782319	0.00337470199359	0.00413830013462	0.0126213580443	0.0150561585642	0.116735022712	0.504023465485	0.287135519125
</S>	0.101078653421	0.0037197584851	0.00387235001444	0.0142392391722	0.0230440826671	0.102581945026	0.480883378343	0.270580578563
