 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.648542289	0.32902664825	0.007644649083	0.002039284566	0.00137985423319	0.000296885243489	0.000749602449438	0.0103206609846
p	0.430312641667	0.450306065057	0.0272167582877	0.037655699562	0.0244688220095	0.00669189512616	0.00503744454517	0.0183105666172
e	0.361416976163	0.478665515459	0.0404894801226	0.0507571145767	0.0325248451427	0.00896582226263	0.00650301303418	0.0206771857228
t	0.343241388095	0.51119746678	0.0536327435142	0.0374372065196	0.0193935990631	0.0119150090909	0.00796501799325	0.0152175411545
à	0.243587465113	0.55690156562	0.0903582443714	0.0365998934979	0.0156992417304	0.0140248609891	0.0103691944605	0.0324594688982
c	0.266456875686	0.517835533007	0.118513136284	0.0228322628193	0.0130478823035	0.00650911562237	0.00720271776617	0.0476024082441
i	0.264319434582	0.329585943536	0.265440734388	0.0598062100398	0.0234110055745	0.00796400773412	0.00547288747339	0.0439997671507
a	0.109471816478	0.190152988779	0.482091595463	0.136298519547	0.0319211645217	0.0164156363432	0.00435994596856	0.0292883625649
k	0.0498867328442	0.0910129157797	0.500479166888	0.188053814716	0.0570530196108	0.0232499624169	0.0177357282843	0.072528693913
è	0.0320420787661	0.0633649800599	0.456618456696	0.207694852372	0.0758378883369	0.0204267670543	0.0274412470508	0.116573768961
c	0.0251994667247	0.0627818873	0.458687521565	0.203216226057	0.0906344175123	0.0140091703468	0.0238962852163	0.121575051467
c	0.0651870821609	0.0671547064667	0.363968453455	0.163308709839	0.132516715704	0.0106964332423	0.0589713645954	0.138196507029
i	0.069205340348	0.0590047206642	0.253931450618	0.2566336683	0.156033214835	0.0236199151741	0.0663524094451	0.11521924381
a	0.0255241962709	0.0243431306835	0.157227206239	0.448393979367	0.166258295078	0.080381655798	0.0318515002284	0.0660200443033
u	0.00929323792303	0.0124419520476	0.0677882951863	0.496478159056	0.211978953826	0.145059579066	0.0239391478361	0.0330206469678
s	0.00700931678941	0.00743713443183	0.0347710326288	0.369215556632	0.316348575942	0.164834645355	0.0564371590254	0.0439464589786
e	0.0065457555277	0.00572263369581	0.0177368099349	0.217262664824	0.384864247981	0.213502207652	0.0898461894285	0.0645194401155
n	0.0109088326614	0.00542152618712	0.0095192734687	0.135224803741	0.413028395327	0.242699220551	0.10902110221	0.0741769204452
d	0.0274072203477	0.00792313872563	0.0137923671453	0.0765418995803	0.352743643776	0.178945686317	0.16287002667	0.179776110122
ì	0.0261026174852	0.0122782555121	0.0166888244991	0.0628488543668	0.335333110592	0.124125248572	0.182846311823	0.239776882607
n	0.0195823626469	0.0135833351384	0.015208770719	0.0758970312089	0.438197711931	0.107161222324	0.144998325674	0.185371288269
n	0.0528602391118	0.0285014952251	0.0229703901963	0.0640998528496	0.351766146977	0.092569088708	0.161332414225	0.22590038369
u	0.0551000763094	0.0290525234961	0.0202539983702	0.0358340572285	0.180293682926	0.140239576569	0.249633010875	0.289593049897
n	0.0224987882487	0.0117154954376	0.00897494473002	0.0196113652375	0.111998345442	0.23799574539	0.329261419958	0.257943848901
e	0.0112850422924	0.00564392167423	0.00499073288249	0.0106352616872	0.0692399489407	0.282544891643	0.409010297986	0.206649955569
i	0.00433010967081	0.00242571998545	0.00254979761045	0.0063389785024	0.0337079658402	0.279305674728	0.499338791995	0.172003021856
g	0.00673536950724	0.00146509626641	0.00266176221939	0.0049526855648	0.0342240630134	0.296173427576	0.503202938665	0.150584619165
e	0.00758954529845	0.000938862142954	0.0020607144491	0.00383957594467	0.0323238720405	0.280007189685	0.516379710222	0.156860452602
n	0.019177722586	0.00120029852838	0.00555687707577	0.00435374417986	0.0238270266302	0.186400526955	0.614712871407	0.144770882801
i	0.0230088736322	0.00127813709364	0.00673130545772	0.00446738436459	0.0201573119541	0.127270997445	0.643792966469	0.1732930002
t	0.0166114626787	0.00137277948668	0.00443200609084	0.00316780245838	0.0160817705529	0.099244341975	0.669109626823	0.1899801976
ò	0.0143927538839	0.00835555054885	0.0043136176976	0.00586687472411	0.0225329417192	0.066634701577	0.660195988274	0.217707528067
r	0.0129681463853	0.0112543310025	0.00442765123428	0.00736747242324	0.0232737229364	0.054717648589	0.613938687425	0.272052301356
i	0.0128321942258	0.00525351984545	0.00392233476727	0.00484391267488	0.015130099583	0.0391502376917	0.475506204475	0.443361461119
</S>	0.0070778178029	0.00277010031895	0.00230211066251	0.00325308973714	0.0100662025478	0.0233984699719	0.330293293238	0.620838850559
