 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.775887979	0.1879755259	0.0035200453006	0.00261743161463	0.00138366673931	0.00108599573794	0.000496561984768	0.00171239271074	0.00995577175588	0.0153645843937
d	0.575524440133	0.320170740833	0.0167908495666	0.0110038710886	0.0267968250984	0.00480481154753	0.00929632379897	0.003597811982	0.010459133142	0.0215551769616
r	0.367269433578	0.437946970944	0.0334268254355	0.0276089351162	0.0441057389419	0.0177221183539	0.0179775302349	0.00832225010093	0.0206396115675	0.0249805591718
e	0.244767775993	0.573859166315	0.0447076837418	0.0348373362121	0.0269427222886	0.0204287400972	0.0123908120001	0.00929185835124	0.0173823629332	0.0153915196381
f	0.158596079198	0.617801611438	0.0526011057299	0.0392309348407	0.0309030605402	0.0213892311955	0.0124106377154	0.0206357166335	0.0115410260371	0.0348906157398
f	0.102381668933	0.534490958546	0.04886462615	0.0512588020269	0.0505327287647	0.0484725184836	0.0241116986105	0.0599201625498	0.0226346390957	0.0573322479219
ò	0.0921603645017	0.499184513582	0.065904541674	0.0736554692356	0.0537946609969	0.0532278714499	0.0238750565502	0.0604276759233	0.0331116514092	0.0446582711519
m	0.101658522185	0.544724093194	0.0685223790247	0.0917282419519	0.0511094617656	0.0336275369366	0.0159513536941	0.0242467514544	0.0274861060501	0.0409455911573
m	0.139503050288	0.530021207065	0.0414568728482	0.0748986444106	0.0645997341552	0.0226961923589	0.018660205462	0.0112287172315	0.0375553247851	0.0593800289524
u	0.122865636001	0.328308149822	0.132834704323	0.12148813207	0.112832437185	0.0604438669196	0.0196754617073	0.0107139915138	0.0387771927274	0.0520604388168
e	0.0485381046369	0.11765004435	0.237825115174	0.20437915849	0.183964881928	0.125958943493	0.0247549275691	0.0117796174346	0.0158546040459	0.0292946596276
m	0.0220239155501	0.0543421574527	0.169462695525	0.21977026583	0.263458361976	0.158857571923	0.0405965383764	0.0105531130515	0.0215645578464	0.0393709163572
o	0.0130170478162	0.0328063489276	0.0844127331083	0.24440320121	0.312164594659	0.203723919653	0.0399768773455	0.00989077708383	0.0230399493955	0.0365646048997
m	0.0128786622865	0.0424835242825	0.0532839551494	0.220559735203	0.293426592886	0.247303889878	0.0509297724485	0.0138433456146	0.0257069095318	0.0395835729606
a	0.0129621855647	0.0457529981928	0.0281752642565	0.168266960514	0.246630328962	0.321516637419	0.0788532046828	0.0246656680315	0.0271798764173	0.0459968336942
i	0.00483383575541	0.0164860300739	0.0202830347788	0.135061851851	0.194252713921	0.38594094714	0.155043173428	0.0436126433438	0.0124729227151	0.0320127915001
g	0.00560950892522	0.0168943670722	0.0139693421356	0.0836771643703	0.17243683104	0.35035069638	0.220801419609	0.0556363455146	0.021939251181	0.0586850412267
r	0.00917945797637	0.0252178279074	0.0118071676785	0.0577458368208	0.138826730947	0.24663718486	0.233034304136	0.0501475977049	0.0693512214603	0.158052692509
a	0.00699564390002	0.0178034187331	0.0101340742079	0.0382913620536	0.075719154869	0.177822005687	0.287682000045	0.0811679767016	0.0952641596201	0.209120241636
m	0.00704761402257	0.00852800780255	0.00637556592303	0.0212612926379	0.047776571483	0.155291818696	0.400509295615	0.113826075101	0.0825359992734	0.156847833698
m	0.0305558771376	0.00638576387086	0.00658670626368	0.0193447916561	0.0457909002677	0.121167945432	0.418665660138	0.086055438167	0.0744649367578	0.19098201444
è	0.0806632595703	0.0146170665064	0.0108071711096	0.0168428989759	0.0393183507759	0.103246632631	0.319878083046	0.0824064530557	0.146229552699	0.185990507535
n	0.105969621158	0.0280020741	0.0173845381369	0.0150188561897	0.0259372396453	0.0886091867637	0.273247972215	0.125186950312	0.20491470946	0.115728879378
a	0.0715262333455	0.0227028229178	0.014945894407	0.0143120649495	0.0183566693804	0.0802367456746	0.215128378472	0.308675116864	0.142556997067	0.111559080726
a	0.0276677552709	0.00936200264449	0.0064734322452	0.00839692858731	0.0108676381115	0.0579080924515	0.136426630624	0.523018034288	0.113694882336	0.106184581609
n	0.0103578332571	0.00530742404583	0.00333684882235	0.00531195226153	0.0094560423365	0.0289290457018	0.107756455541	0.488940011629	0.199795639625	0.140808826363
g	0.00891391269557	0.00447574772941	0.0021491308849	0.00418349232499	0.00863116109417	0.0227036081886	0.0728048579337	0.296333340076	0.328293673208	0.251511179481
r	0.0111424323842	0.00624441596897	0.00217499304893	0.00440772140711	0.00698214070006	0.0185171946395	0.0339078136646	0.137624460025	0.418660185736	0.3603386539
à	0.0076448243568	0.00663526501848	0.00388316094187	0.00500781651813	0.0106170854552	0.032630274994	0.0356937917729	0.094234552675	0.473948704245	0.32970450834
m	0.00425569791514	0.0053685816355	0.00523828916587	0.00599341765245	0.0110517255389	0.0356084668895	0.050084024829	0.118619313025	0.511265295748	0.25251521978
m	0.0103540207116	0.00791951692831	0.00761488676471	0.00871199160945	0.00946967245697	0.0179193442872	0.042993614223	0.098452498475	0.535743911249	0.26082064134
a	0.0129066574673	0.00796424150744	0.00757917800426	0.0084080946399	0.00981312145376	0.0174073838007	0.0300597513203	0.0652986628917	0.461157320416	0.37940570726
</S>	0.00939108457065	0.00593967117832	0.00515235014697	0.00619853794637	0.00888630971103	0.0197445489878	0.0265641691392	0.0668200735458	0.376531594208	0.47477175063
