 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.802503385	0.11794007	0.0176722657986	0.0196250705744	0.00502054515997	0.0016191679678	0.00397064845046	0.00208415852315	0.00327359223128	0.00214069171818	0.00360429053245	0.00415401695038	0.00269339470281	0.00287305481829	0.000984426044223	0.00262760843344	0.00721352066784
ì	0.848206059	0.103998829667	0.0083978533766	0.0172407439464	0.0049642554233	0.00100023499117	0.00158730956166	0.0010495715123	0.00149662875926	0.000891587103184	0.00141268812515	0.0015793158205	0.00112845709356	0.00103559029928	0.00054159665185	0.00105724753778	0.00441194552462
n	0.769169165	0.164459104289	0.00435628688887	0.0158203994228	0.0084675719171	0.00116862133282	0.00183127237058	0.00611702933791	0.000958310539	0.00403440256567	0.00277099595455	0.00151364292378	0.00162696930734	0.000792584772681	0.00058018430151	0.00104291187966	0.0152905291269
o	0.561836816133	0.34555593943	0.0189770199963	0.0178067165216	0.00984651841637	0.00190706962667	0.00216942517579	0.0078428206597	0.0009236983054	0.00509712208653	0.00330055551009	0.00159044521496	0.00182808440345	0.000741570293441	0.000614468842923	0.00103657375642	0.0189252257478
ì	0.328181070604	0.546567613143	0.0590595174654	0.0211198069872	0.00585544845879	0.00481358502922	0.00177757406937	0.00372964031573	0.00164137202127	0.00261501600368	0.00178005704274	0.00111843611771	0.00153029564081	0.000664587091088	0.00147485299797	0.00533970870067	0.0127314926753
t	0.166892920408	0.594746098181	0.101276711288	0.0464286328824	0.0114192112636	0.00722591786834	0.00218068089092	0.00550052818668	0.00259021781716	0.00411318838983	0.00322114993298	0.00266817922499	0.00244384184847	0.0013614754504	0.00247561142636	0.00769737671818	0.0377582796487
s	0.112859479803	0.524900876527	0.110459292696	0.0832180031141	0.0336741168279	0.0116449037041	0.00856062036957	0.0164573255149	0.00848086532719	0.0114721869873	0.00738531222186	0.00470478932626	0.00675802275029	0.00393332174184	0.00380450433104	0.00755872443495	0.0441277245121
e	0.0762719297437	0.423941109042	0.230796178632	0.119048808505	0.037067839916	0.0125747937327	0.0103821848094	0.0171192994335	0.00990336516306	0.0116586205158	0.00694916545742	0.00369555578749	0.0071913618689	0.00406987492848	0.00355457712768	0.00659827742465	0.0191771282071
r	0.032627124298	0.285846872881	0.335561160877	0.167095054835	0.052437276412	0.0134596252756	0.0068361013196	0.0193906555237	0.00810695397635	0.0122730416253	0.00786158086927	0.0138643816063	0.00530653678177	0.00683208035769	0.00205236890589	0.00595327682455	0.024495936733
e	0.0173916723623	0.142694591987	0.397771332959	0.244878165345	0.0627915590707	0.0151847343625	0.0063265378197	0.0202594012714	0.00778415836878	0.0125600337246	0.00846991973236	0.0175516794385	0.00475847803459	0.00787875035936	0.00157936389856	0.00577158266785	0.0263480817708
k	0.00953976299873	0.0750076851557	0.466566365653	0.278394074848	0.0668647651569	0.0190440230582	0.00476586751267	0.0136790950806	0.00661102164426	0.0077890193244	0.00561307290805	0.00791789214377	0.00302182518086	0.00350293787439	0.00144983580212	0.00333947341562	0.0268933004809
a	0.00702729757464	0.0418062068152	0.442538218151	0.322110310283	0.0853628084523	0.0225331443194	0.00612725240116	0.0117096678135	0.00669682423075	0.00637226431367	0.00583728014068	0.00564577308352	0.00256586026305	0.00247186680693	0.00142995547138	0.00253979253301	0.0272254944194
s	0.00531612855985	0.0213072489017	0.357768583917	0.339127153428	0.150331275884	0.0265541617398	0.0116380462917	0.0151075544178	0.00772699841492	0.00804020639009	0.00673356023423	0.0114028379416	0.00372115045245	0.00545471575431	0.0014713346658	0.00319096294547	0.0251081151918
ì	0.00483127922586	0.0148983457806	0.205981915306	0.381954244476	0.249394908628	0.0252915945866	0.0162474499006	0.0181179013593	0.00731329911657	0.00968091692336	0.00607984670874	0.0125959182303	0.00816884498815	0.0062508456241	0.00172168788607	0.00594841813582	0.0255226406779
m	0.00519903157472	0.0143344694935	0.126281936189	0.468219590825	0.261202027609	0.0140276758955	0.0147856352562	0.0162976623198	0.00368856905512	0.0106986434505	0.00730907163745	0.00564699697457	0.00902297429605	0.00299044834615	0.00169606583896	0.00755358759881	0.0310456434817
m	0.0172427558114	0.0257775417978	0.106079599683	0.411578637608	0.235786337936	0.0126164416298	0.0147319050814	0.0490295534199	0.00586557897637	0.0299938345442	0.0134777049917	0.00328844221199	0.00741475108402	0.00435875452764	0.00363789220979	0.0145991852658	0.0445210680603
e	0.0186252498362	0.0258452440733	0.0672807592277	0.357136235869	0.270801672645	0.0435335573546	0.0257767181405	0.05566253536	0.0176349160341	0.0321854283687	0.0221893626632	0.00608639706266	0.00558663136334	0.00502770589068	0.0041163667464	0.0142509681463	0.0282603193034
r	0.00801109964037	0.0125594935978	0.0346628220092	0.291648632556	0.334886338882	0.0818342694249	0.0463524261942	0.04842307654	0.0251961757734	0.0273950998456	0.0253870641557	0.0111793757929	0.00810756843778	0.00512900606323	0.0033619889426	0.0098412685731	0.0260243854471
i	0.00441710824731	0.00785903946307	0.0192985063231	0.180813213452	0.406241744294	0.137654105142	0.0597316083274	0.0510776558133	0.0229697628511	0.0262974151985	0.0210265886052	0.0109111461603	0.00925018665659	0.00520352265941	0.00292372538087	0.0084826937337	0.025842042393
ì	0.00199941670229	0.00466376380623	0.00912600498877	0.114783209151	0.539401275431	0.149156243101	0.0597447319491	0.0344141746964	0.017144557393	0.0153816470377	0.0137698537761	0.00731802024943	0.00670437276873	0.0032932646388	0.00323586233682	0.00827803137803	0.0115856637401
c	0.00153160968919	0.00333332327215	0.00809791789066	0.0988794573837	0.608783833144	0.10277990602	0.0484565437617	0.0292689622241	0.010118543923	0.0133777307408	0.00777531606877	0.00411390656674	0.00600478165344	0.002282547895	0.00413146803347	0.0130252108421	0.0380390392773
h	0.00273732238376	0.00342440871465	0.0107662333082	0.0839890608612	0.569140524781	0.0935045644133	0.0387541750504	0.0606894067747	0.00848793673367	0.0292518476203	0.0105022293719	0.00290883718518	0.00461667450915	0.00317208345697	0.00389662399249	0.0163548447927	0.0578032735272
e	0.00273122289347	0.00290587477015	0.00766597436273	0.0473519226471	0.45429765866	0.215690568278	0.054667394528	0.0888934271582	0.0156621812212	0.0358009232934	0.011918009904	0.00447172851039	0.00386013585238	0.00377114642789	0.0029653345595	0.0127321239816	0.0346143733251
n	0.00159960030187	0.00254670021143	0.00353781114491	0.0247771405224	0.322832252887	0.310174475693	0.0737266925867	0.128282018519	0.0238647934071	0.0369341894178	0.0142607813947	0.0049827966208	0.00675212411346	0.00390165542996	0.00242404558717	0.00882849509787	0.03057444604
a	0.00124479869188	0.00269166490067	0.00212063672297	0.0110488895808	0.221648410962	0.359284832831	0.0864000150196	0.16129048764	0.0344697560024	0.0407144249993	0.0175769693516	0.0070145989176	0.00827190511115	0.00556274166265	0.00255255769772	0.00773054188196	0.030376782349
k	0.00134184222761	0.00500862430479	0.00190407066499	0.0062362416116	0.140326209921	0.399402098944	0.0874414474585	0.183848370413	0.0463714193341	0.0413647489931	0.0199702986372	0.00802239735787	0.00862958392372	0.00917350841742	0.00440067774391	0.00734389396332	0.0292145177819
à	0.00120018082997	0.00513679002714	0.00200400945966	0.00788904172187	0.167184833374	0.270288574581	0.105951663072	0.237157807071	0.0480673994447	0.0548842465177	0.0216814932257	0.011507854938	0.0152912912612	0.011406027909	0.0050878023513	0.00848758571444	0.0267733389035
m	0.00149693749113	0.00597199830484	0.00308511635335	0.011702239334	0.236229626258	0.185885287927	0.104425145704	0.228152934757	0.0457337498816	0.0515217275926	0.0206132429152	0.0135355152431	0.0159386987137	0.015339504828	0.00395863824243	0.0190069195048	0.0374027404298
i	0.00160371334877	0.00643061901858	0.00314357860412	0.008886891132	0.178145570433	0.199619032976	0.069190543808	0.195448857452	0.118253603627	0.0579856593642	0.0379193894117	0.0211921892582	0.0123516945846	0.0205731353543	0.00480491610081	0.0212763831169	0.0431742784779
