 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.8703922	0.032813974824	0.0063080570064	0.0130939891954	0.00295802256904	0.00227145097026	0.00322184150847	0.00303048044176	0.00434944567633	0.00775196757783	0.0200622406557	0.00257086894804	0.00284413379816	0.00549151388591	0.0228397348639
v	0.751519859667	0.101052815608	0.0360772891888	0.0404958413185	0.0149779633982	0.0105904853303	0.00390570886847	0.00347819898976	0.00303974819673	0.00387025472183	0.00787114812253	0.00212244152668	0.00323302436031	0.00246684246591	0.015298347926
ò	0.505032757556	0.281920896003	0.0652082358496	0.0732571674462	0.0209969803287	0.0138673059801	0.00495579478882	0.00521736163325	0.00304169407558	0.00309645158794	0.00382622951911	0.00230619244309	0.00372691109724	0.0016225229603	0.0119235093972
s	0.302903766119	0.486562244001	0.0844896506165	0.0536240075621	0.0116811819759	0.0101959904214	0.00486233017714	0.00480403071442	0.00282328050333	0.00639515660531	0.0019203541501	0.00212296815397	0.00242512214661	0.00124510065122	0.0239448655931
t	0.145988339706	0.55832659	0.0950589991388	0.0688943227274	0.010015675305	0.0185254338551	0.00849720304858	0.0140282326648	0.00816890397258	0.0196368575644	0.00981810977843	0.00406656527386	0.0055322609016	0.00526948891646	0.0281730308352
o	0.0692876154067	0.479682833333	0.230382897313	0.0983773404691	0.00896045333167	0.0195751890925	0.00828844511286	0.0163018670438	0.00908268430953	0.0199947516721	0.0121806360687	0.00378953231262	0.00583574080087	0.00616333876479	0.0120966493992
d	0.0358900147802	0.358884528444	0.379991451104	0.123690436183	0.0113523345872	0.0253085855716	0.00661289915962	0.0144167335701	0.00552589261851	0.011377626228	0.00656779964817	0.00323924350621	0.00350372892196	0.00484465758157	0.00879403087784
e	0.0246211647691	0.217772438548	0.458717317035	0.184095364728	0.0190762516757	0.0286857356505	0.00912533407987	0.0160725240067	0.00588212872617	0.0108564718393	0.00521632184312	0.00330021147114	0.00324265300359	0.00526736208411	0.00806865932208
r	0.0173230840721	0.116801602196	0.457268558678	0.247237213576	0.0268390077986	0.0382078750768	0.01156295964	0.0233161288656	0.00862212448139	0.0144418501431	0.00505609407477	0.00304464723211	0.00398827957613	0.00562910497029	0.0206614166242
f	0.0259256580707	0.108988934152	0.314032562893	0.244676130259	0.0401858866862	0.0691528851389	0.0201425179667	0.0373535182352	0.0230659318565	0.0312267170744	0.0117974981249	0.00971324058404	0.0198281393054	0.00876993226343	0.0351403822754
ò	0.0236241302017	0.10774812508	0.208811047031	0.317284826486	0.0682317236154	0.067488818893	0.0239773536022	0.0355141730117	0.0263349005788	0.0320120365515	0.0128627010083	0.0118409245513	0.0235603478458	0.0126994433641	0.0280093544158
m	0.0258896202402	0.0810117972493	0.221049484077	0.407889815495	0.0788575342185	0.0453282589643	0.0165511860474	0.0246953293906	0.0160151666329	0.0185160967438	0.00750301995917	0.0062875738931	0.0102395893993	0.0124036928856	0.0277617811099
u	0.023496943123	0.0493227202691	0.224924676492	0.346451446498	0.142099589219	0.0747206540548	0.0406826549825	0.0168282303835	0.0232892340176	0.0161616095613	0.00448610441879	0.00315889128103	0.00529439311977	0.0065986429789	0.0224841989786
e	0.00811467583369	0.0179098992997	0.129383619164	0.251744009899	0.25359898974	0.137293224685	0.0973543307275	0.0255889246278	0.0309233611925	0.0209967118338	0.00498659823426	0.00347440431768	0.00413208162659	0.00314749491687	0.0113516603662
n	0.00340055375546	0.0072105818397	0.0566725683413	0.150376540966	0.22882086278	0.276466613562	0.114434155209	0.0742893159759	0.0228581885928	0.0209751230179	0.00608819331275	0.00568431227723	0.0043127812512	0.00391953718982	0.0244906595827
t	0.0023525833861	0.00561647640903	0.0407706758004	0.0848227756553	0.140642799093	0.366686135854	0.111050594903	0.115496478725	0.0290240447343	0.020041572106	0.0170484435469	0.00893214522374	0.0085355112394	0.00737891381261	0.0416007947944
u	0.00154334513542	0.00450047243267	0.0343065714668	0.0528933568051	0.124710911998	0.321712167551	0.184371065301	0.112890707042	0.0551339965528	0.0243993828287	0.0206963029156	0.0100432496492	0.0110583987198	0.00725697827687	0.0344830433817
t	0.00150489891904	0.00256389911288	0.0154914381529	0.030740824555	0.105328957273	0.316499897917	0.2383209291	0.139401600214	0.0595951180483	0.0258733355476	0.0106420765985	0.0088439200004	0.00928954523127	0.00666921367162	0.0292343132477
ò	0.00215073947336	0.00213967279891	0.0106745670836	0.0568041155517	0.0875595954977	0.244959682006	0.2372848511	0.199412814738	0.0612434667801	0.0271956593539	0.0103549791928	0.00706539279347	0.00745653361509	0.0183697851492	0.027328088869
g	0.0107607887108	0.00275886449033	0.00980073808987	0.0838606488506	0.0937331815192	0.165941640435	0.243882105567	0.203528081979	0.0638519251267	0.0330692128513	0.0151596044576	0.00477230488182	0.00504212693836	0.0293764251504	0.0344623386563
r	0.0144953209942	0.00552392475584	0.01351090409	0.0687991893502	0.0925800733064	0.173938957145	0.189460972889	0.195048257726	0.0592225637089	0.0340524124838	0.0352838867792	0.00977473558061	0.00656563299279	0.0279845602655	0.0737585985188
a	0.00649392408468	0.00490947937855	0.0124629867493	0.0392005845621	0.0712523106821	0.123407479982	0.168110824396	0.262649454575	0.118527110703	0.0459257138946	0.0406321499264	0.0124811062202	0.00780466514426	0.0182826045669	0.0678596118529
z	0.00284464124153	0.00267280362265	0.0063344063671	0.015931114942	0.035714088274	0.068368003194	0.196703958999	0.350434611525	0.148523175441	0.0579035646315	0.0390634901088	0.0137071863534	0.0100663672614	0.0124829071207	0.0392497160238
z	0.00302246108623	0.00420704631808	0.00814062546037	0.0111567793033	0.0387569398513	0.085059756598	0.168663487	0.348676219842	0.114047526847	0.0498498195438	0.0599967647029	0.0178404710778	0.0175103422605	0.0172192610936	0.0558524952832
a	0.00264302519477	0.00398454617482	0.00721654288152	0.0076251403711	0.0390259412304	0.0750730589193	0.145220951467	0.311086694614	0.161721567242	0.0828026531813	0.0560171102343	0.0192183534193	0.0201841702468	0.0160656535619	0.0521145907102
m	0.00172283602585	0.00310846509159	0.00458922852767	0.00522006382657	0.0196959584901	0.0333874165264	0.144911580289	0.326910349871	0.199708094841	0.104521979994	0.0383049422114	0.0234618805331	0.0208498957823	0.023498077078	0.0501092258016
à	0.00168160676633	0.00283400305345	0.00380994918886	0.00526549533372	0.01328767781	0.0172983577835	0.117738079556	0.343237115757	0.198849700974	0.114323952065	0.0585182030705	0.0250494108577	0.0199882673141	0.0297113881993	0.0484067460521
i	0.00104331405211	0.00118311454847	0.00181315431852	0.00349076109171	0.00853811293933	0.0073384741221	0.0725711427853	0.253760312519	0.222324812591	0.250956845088	0.0759551017062	0.0319371205659	0.020222781358	0.0216859364371	0.0271790298974
è	0.000460343993187	0.000473673785548	0.000915502722846	0.00188328407659	0.00568021777311	0.00292606912943	0.0358862456284	0.152202626146	0.196116594864	0.407355051029	0.0859539296047	0.0468583212353	0.024141383146	0.019566737303	0.0195801223038
n	0.000809216327271	0.000849209515824	0.00137740046386	0.00217104876655	0.00538544793904	0.00183222241228	0.0223070872361	0.144806990355	0.159815312288	0.402963836543	0.108822572088	0.0599114911251	0.0209488219153	0.0283866584117	0.0396127085839
a	0.000875298234986	0.000968674156778	0.00145088158368	0.00209109875632	0.00387582654501	0.00145928461809	0.0176200072587	0.103328968138	0.155218868229	0.365158486381	0.110568546416	0.091518194375	0.0691656538118	0.0304440877879	0.046256056276
n	0.000574605970991	0.000930054963696	0.00171820134176	0.00155311902939	0.00199458748927	0.00136489768336	0.0106348457129	0.077064616466	0.123332683076	0.323386564527	0.136330064659	0.124609426925	0.110344492804	0.0392270488893	0.0469347066507
g	0.00091437942849	0.00260830735072	0.00314788685467	0.00197530353174	0.00288493397602	0.00276296090445	0.015965525651	0.085618400822	0.089341413092	0.207265917709	0.169676703486	0.134738572908	0.0885676646013	0.0739295681164	0.120602387255
r	0.00119239657693	0.00381615683438	0.00343799142356	0.00231599757258	0.00428267520934	0.00726790666615	0.0258149088903	0.0761949277407	0.0775681409307	0.12064116477	0.186323054829	0.121697938789	0.0768315658004	0.0981643046388	0.194450879494
à	0.000944486272051	0.00257365880853	0.00222948041467	0.00254309148766	0.00523868005378	0.00736254481874	0.0214183003134	0.0685451261402	0.0583461069436	0.0996100296567	0.236162423676	0.121050880883	0.0632902174001	0.13772969008	0.172955308351
m	0.00419869485379	0.00186532918184	0.00168389129374	0.00505668669972	0.00508454152526	0.00344500277067	0.0120536768031	0.0580442082067	0.0517330435145	0.114250810419	0.262204991959	0.143657001628	0.0463779323334	0.17586908896	0.114475147924
m	0.009293026358	0.00553376388374	0.00546476742675	0.00866881621681	0.00580863555575	0.00332587399662	0.011324598063	0.0563435888689	0.0579059967715	0.113018833806	0.291949095986	0.131567988076	0.0359710249578	0.15216629452	0.111657789373
a	0.00745882441807	0.00607349190389	0.00650228005098	0.00736837870882	0.0057237796334	0.00318011440115	0.008709200402	0.0384296215943	0.0615044931772	0.0987744383353	0.238905083995	0.132468576692	0.131000642033	0.11275370784	0.141147444649
u	0.00275899533622	0.00231105945091	0.00290989440587	0.00377288580465	0.00314567306489	0.00202104902536	0.00371565454253	0.0164499406114	0.0515097875791	0.0816462506451	0.111300086365	0.151889212497	0.343312640011	0.09227478076	0.130982075883
