 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.662405964	0.2869544108	0.005846744152	0.0026789823286	0.003957866214	0.00229056370384	0.0018190035307	0.00234189108404	0.00249762001013	0.00214292975862	0.00280366630268	0.00214349416426	0.00206822785949	0.00107701385198	0.00157391944379	0.00109975075003	0.00131541638739	0.000495853773719	0.000589229948127	0.000392812268606	0.000533463878847	0.0129711411441
m	0.4018600204	0.424719622533	0.0200519838307	0.0208497128473	0.066574024008	0.00452896241584	0.00147597850223	0.0045904206165	0.00376813218613	0.00320223387948	0.00470093038295	0.00161867950786	0.00214948205049	0.00346497810351	0.00135323654881	0.000870092912632	0.00179701886946	0.00713367182902	0.00063190373626	0.000370279634933	0.000429762686467	0.0238588326548
e	0.20263386126	0.577533986044	0.0361214022636	0.0282257421604	0.0886681091827	0.00467396767661	0.00145824028257	0.00531902313357	0.00360334168809	0.00339392800389	0.00516321106894	0.00122921740086	0.00209592050414	0.00422768892137	0.00111080423527	0.000675438399607	0.00181322811993	0.00932947796976	0.000565202209888	0.000316746320679	0.000292554480485	0.0215488243484
s	0.103447770747	0.662714542548	0.0771797521879	0.0256121961021	0.0639167347622	0.00491316447354	0.00278077390608	0.00672682333639	0.00351598721727	0.00329088275916	0.005872505126	0.00167629629199	0.00248360917203	0.00304849724265	0.00130534979561	0.000857854210799	0.00156874824286	0.00477830636034	0.000563856191624	0.000420343435235	0.000262942148758	0.0230629364967
s	0.0672725813157	0.558727718516	0.0986640579426	0.0463434880047	0.0669702816187	0.0153446863358	0.0115200948808	0.0175342218319	0.0158836006606	0.00503029260105	0.013055245802	0.00523573957266	0.00644719677828	0.0139992446542	0.00453370494974	0.00465300112933	0.00373903691946	0.0111012345626	0.0024316763352	0.00208022853211	0.00254886807074	0.0268837296201
è	0.0684693137519	0.491742151972	0.113148343781	0.0781709923216	0.0703279493296	0.0181180470159	0.0143917982236	0.023783623024	0.0197148325038	0.00542900833502	0.0168862696207	0.00639980100889	0.00754740723076	0.0167462840581	0.00510431754125	0.00565482124671	0.00403198420409	0.011785865229	0.0028789799684	0.00250235949497	0.00329113060751	0.013874669815
r	0.0624792860973	0.439681546324	0.167353470527	0.115633854774	0.0751243595499	0.010405704132	0.0093513544192	0.0191538862213	0.0154028765679	0.00558632754901	0.0194028179536	0.00479623219696	0.00719641283692	0.0137114710594	0.00373110308042	0.00432887209757	0.0032656154927	0.00797508311647	0.00288362045393	0.00155039377012	0.00177441784224	0.00921121956547
e	0.0412664197218	0.294447637508	0.240584773109	0.185843136325	0.0960529196566	0.0151475363973	0.0104821408511	0.0194675274204	0.0179455930026	0.00473698311767	0.0178025291579	0.00459248175459	0.00620006851164	0.013375792845	0.00393182972254	0.00447874781992	0.00461239728733	0.0071776028146	0.00282663926138	0.00133446747471	0.00118117644557	0.00651155444142
m	0.0223748085059	0.147120326216	0.255850147503	0.271987056442	0.130536003266	0.0234320058324	0.00969238701903	0.0207493984436	0.0149360843509	0.00595833343389	0.0211597403593	0.00488409867266	0.00616460639255	0.0166232962802	0.00365817969391	0.00354013376404	0.00622193915052	0.0152831768032	0.00200796180013	0.00128921480944	0.000791806508677	0.0157392632281
u	0.0140853315945	0.0732324024853	0.218848459301	0.339981897814	0.152167146469	0.0305645990441	0.0113709787417	0.03073514365	0.0137511045256	0.00629486542196	0.0207774142664	0.00551931932829	0.00586971791352	0.0177828345879	0.0036601120023	0.00396388799805	0.00690469864362	0.0209320883712	0.0021045540856	0.00196256681067	0.000755251342706	0.0187356693668
p	0.00931811422803	0.0345987512484	0.1774552491	0.333724825005	0.192363370156	0.0462713432814	0.0146060222139	0.0395018233211	0.0198684278805	0.00693393934065	0.0338809744355	0.00546566164263	0.00482075451117	0.0223589207571	0.00349256032443	0.00406120976872	0.00637572412835	0.0239699506627	0.00197151581083	0.00210221400742	0.000614612749382	0.0162441225629
e	0.00753395931051	0.0191290515828	0.104163369567	0.321877682735	0.239809923785	0.0725814399605	0.020458184138	0.0476983457308	0.0294392476135	0.00829137681622	0.0386434352185	0.00497829140121	0.00452741864572	0.0239163584729	0.00330954818581	0.00359122164744	0.00572102864651	0.02466484181	0.00181823409841	0.00183648188557	0.000596399340507	0.015414187583
k	0.00664080353037	0.0119627076843	0.0784327928957	0.298565823245	0.282270827328	0.0915209085202	0.0203856112953	0.0488044246029	0.0319343681045	0.00970125724141	0.0353988882128	0.0047874034234	0.00558433065724	0.0182252381182	0.0032505462296	0.00348961048901	0.00569878075423	0.0210527280857	0.00198004391994	0.00205282008242	0.000887996927549	0.0173720988195
a	0.00635984692819	0.00942601637077	0.0614307907319	0.218263370348	0.317385737443	0.13728974684	0.0287669091211	0.048023323749	0.0416612787882	0.0117881182565	0.0347356814243	0.00517369636113	0.00613872104008	0.0167632194901	0.00326749836653	0.00372501577487	0.00601388336332	0.0202931479939	0.00206617626785	0.00219128297023	0.00104672591754	0.0181898622566
e	0.00237763212679	0.00483809684792	0.0255009681326	0.145410058716	0.340192018481	0.220969369947	0.0511667184404	0.0635340497363	0.0617806457761	0.0153068310882	0.0182606544814	0.00480959240591	0.00373008568036	0.00845554441017	0.00262091362438	0.00295262508816	0.00471685844342	0.01206607982	0.00124211733148	0.0017084657985	0.000800886730207	0.0075598057182
n	0.00173103738516	0.00372461141484	0.0152725181025	0.0896726753987	0.271495015427	0.281451885382	0.0496321802135	0.0907330905388	0.0694006686987	0.0402632398961	0.0284879986138	0.00388612771017	0.00640664639279	0.00980641155286	0.00294001269366	0.00232334691139	0.00326433243987	0.0091345517488	0.00150799654196	0.0018930286803	0.0016487077014	0.0153238299765
è	0.00145614150805	0.00307149202498	0.011460021448	0.0689910326929	0.140862527729	0.268356869461	0.0698135601378	0.170878474526	0.0957580028996	0.0700399770187	0.0328058546913	0.00509593691006	0.00843411557093	0.011463669066	0.00378266145722	0.00210234967713	0.00336195022396	0.0068347366716	0.00196880271119	0.00185771886543	0.00232067126313	0.0192834285799
n	0.00173230746413	0.00332283478101	0.0090254019834	0.0612736871643	0.0924908298297	0.243353321087	0.0879414065126	0.197477267309	0.1205275457	0.0739856667662	0.0342895601838	0.00607437624269	0.0117182195303	0.0127388549591	0.00393372180841	0.00275635514304	0.00444867091379	0.00475438970013	0.0025399891726	0.00132513972028	0.00361190963971	0.0206786351541
a	0.0017845527406	0.00286546856165	0.0071099652992	0.042210445386	0.0927183734099	0.236054507762	0.132917492638	0.132844414323	0.143841013233	0.0813509209861	0.0437861901479	0.0081234558769	0.0130300318641	0.0137634944812	0.0051008571798	0.00417064511668	0.00706723887506	0.00513944487978	0.00247145682067	0.00119317687685	0.0035562489599	0.0189006573135
f	0.0019994450521	0.00256529749322	0.00411296988826	0.0177129033079	0.0669004113833	0.226209463387	0.152062540613	0.0955774887877	0.165683216678	0.0893078367527	0.076130339336	0.010587360469	0.0139719372754	0.0286675437599	0.00600299758027	0.00429111273123	0.00829393842062	0.00907912601353	0.00243160068902	0.00237774896384	0.00197403619597	0.0140606897072
à	0.00203027685732	0.00250021801825	0.00324489148877	0.0112802827506	0.0347902119764	0.182305463142	0.125528015738	0.144550560189	0.181859702093	0.107599303624	0.0946387322053	0.0104636009497	0.0166309985551	0.036066055274	0.00630475919142	0.00327723018374	0.00631269491181	0.00943239524651	0.00278873300647	0.00277158186408	0.00200143601026	0.0136228463377
o	0.000869802396252	0.00141791535955	0.0016408105117	0.00700233894939	0.0194293910475	0.105535020507	0.154546557313	0.186164167543	0.211862998031	0.119130988915	0.111407549495	0.0132693939166	0.0146606776484	0.0216625730453	0.00700744180181	0.00272750714325	0.00459821242127	0.0049620051435	0.00214306942096	0.00143744673723	0.00168643245369	0.00683770764457
g	0.00340698164159	0.0024470274388	0.00172827849316	0.00430422918846	0.0168804672838	0.0882896356823	0.133911973271	0.141262349828	0.191852157744	0.114322149972	0.165985506565	0.0153128778522	0.0159455719895	0.0354408038218	0.0070586728006	0.00341316948375	0.00639917981976	0.0199564392347	0.00272338054545	0.00211088473548	0.00406261729856	0.0231856184067
l	0.00482411151998	0.00379704908104	0.00281327066529	0.00417100609562	0.0166916447359	0.0766369457141	0.0770430589237	0.0945803123693	0.141205351248	0.131850701057	0.169092614588	0.0189176192507	0.0302362457298	0.0777107780673	0.0108809703069	0.00795115374392	0.0112719378453	0.0281480775191	0.00632751962762	0.00440013274889	0.0301139399355	0.0513354887094
i	0.00242987724411	0.00280118117231	0.00227860670684	0.00299705252321	0.0153815979985	0.0434115240514	0.0633138083746	0.0760815247611	0.134969893816	0.192004616352	0.144412675196	0.0303709381502	0.0435622687099	0.0858559578491	0.018667613429	0.0137013205346	0.0143631319071	0.0187557058677	0.00714825918654	0.0042013706683	0.0361117469285	0.0471792625385
c	0.00315015222104	0.00213672826355	0.00177460533068	0.00229994477707	0.0103956779794	0.0327403594771	0.0582333991582	0.062428354263	0.151495027539	0.212494279451	0.163615773132	0.0352279017167	0.0532952796366	0.0729166127097	0.0208268594963	0.0151562520582	0.0135304493077	0.0278670068932	0.00571913841285	0.00310136504143	0.0153923381128	0.0362024997996
è	0.00335596147161	0.0019575107157	0.00172732449267	0.00223808151996	0.00602176817047	0.0258682060537	0.0416361869194	0.0669147856057	0.138371110313	0.191943578084	0.203375082111	0.0409034355722	0.0719652270789	0.0845780293299	0.0230177248388	0.0122760445527	0.0112321744759	0.0274219116937	0.00532548276228	0.00262102144114	0.00872045915693	0.0285289403467
a	0.00121808943067	0.0010088681172	0.00083884511772	0.00139651036926	0.00330931232165	0.0134319655639	0.0350736497398	0.0585381267179	0.106667980698	0.222197561381	0.24132444937	0.0493806868574	0.082917624093	0.08706299391	0.0327322626263	0.0110746949576	0.0106963435166	0.0166080925312	0.00420143995476	0.00177893258771	0.00446339325164	0.0140781770556
j	0.000831135297222	0.000897774059081	0.000624369127664	0.00104564559276	0.00247142069271	0.00927378512597	0.0297126015399	0.032893127838	0.0998526124927	0.199506374747	0.265213760457	0.0430280635991	0.0912213069643	0.10514146387	0.0306339280554	0.0107932682859	0.0106066170695	0.0195154955451	0.00455826364359	0.0028860200779	0.0101837370772	0.0291092328665
a	0.000676512134285	0.000829492165511	0.000525992842379	0.000873075657409	0.00223339095693	0.00772948738266	0.02294044208	0.022528842416	0.106426822724	0.155223227849	0.228368738152	0.0750596554464	0.104042487121	0.126815233457	0.0352237217985	0.0112565579486	0.0206891779292	0.0248634999097	0.00473911919053	0.00321267560463	0.0119147206291	0.0338271024502
m	0.00227117468267	0.00155703500254	0.00127332459732	0.00110815088181	0.00239652831565	0.00496602563622	0.0173950855067	0.0129773993579	0.0922776075547	0.142366851216	0.182948883984	0.102496598749	0.122960728507	0.127572751952	0.0484696080662	0.0172160241629	0.0283117663897	0.0421731396632	0.00614820762351	0.00360974837154	0.0092852359837	0.0302180672074
u	0.00280385029029	0.00181778300941	0.00151448126216	0.00114561702411	0.00212161905662	0.00348551808707	0.0115001672169	0.0074644398189	0.0634559366482	0.133329401072	0.159427479261	0.10701676105	0.145769115702	0.137833019717	0.0662201222221	0.0228440009676	0.0344882606632	0.0481827331477	0.00726932476117	0.00414587486385	0.00892582953457	0.0292386192865
k	0.00263511846482	0.00161197065745	0.00138381106912	0.00105496267122	0.00180581083589	0.00232942404482	0.0082484876603	0.00419542210343	0.0429890442774	0.117860488144	0.14562146242	0.10733524855	0.153045099567	0.155679545906	0.087060493274	0.0303381381559	0.0403361721544	0.0478352220292	0.00858737750039	0.00476577632128	0.00949725515952	0.0257836616442
à	0.0025564245915	0.0014223879072	0.00133310725672	0.00111441438965	0.00156455464784	0.00209488692681	0.0056541172121	0.00485473946394	0.0323409016705	0.112342418375	0.14750685414	0.0718106701433	0.176221684522	0.200698853702	0.0879915848247	0.0289967526853	0.0302790355848	0.0408678812631	0.0101115963135	0.00485195924309	0.0100309876732	0.0253541695014
n	0.00259604878331	0.00147597348946	0.00157146759866	0.00128202795558	0.00143914164371	0.002012777168	0.00524876762003	0.00657418432291	0.0222552839568	0.107501472492	0.137505252047	0.0540728669544	0.228982870574	0.212753617234	0.0776730799416	0.0246690491618	0.0269084002816	0.0243791674144	0.0105628090112	0.0045205812597	0.0160541899577	0.0299608860918
