 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.835366233	0.077694436794	0.02351579023	0.008972029288	0.0090987320315	0.0105542846042	0.01121333155	0.0042773357135	0.0021514177929	0.001589706222	0.00181088600265	0.0137558408404
ù	0.899197373	0.062757658394	0.0123138280623	0.00322558508139	0.00538194635723	0.00414968906163	0.00395968274565	0.00155242148182	0.000843866021944	0.000568438939354	0.000712794506694	0.00533671726834
s	0.888424335667	0.074749016798	0.0107138967798	0.00247049275186	0.00572080249948	0.00322455102856	0.00242151350187	0.00112634041854	0.000835472154279	0.00030404993853	0.000415429650855	0.00959414682999
o	0.744217565222	0.215746920199	0.0143452359866	0.00241832916475	0.00577791358196	0.0027891610813	0.00192032685082	0.000922367033297	0.000786718997358	0.000196541822266	0.000225338426078	0.010653636916
t	0.442533014774	0.497240734066	0.0342270700622	0.00525044308905	0.00544179874145	0.0031427542148	0.00244898351474	0.00114093896991	0.00118405390293	0.000224842670987	0.000509694264973	0.00665568207385
r	0.309334450425	0.583838895822	0.0459683228874	0.00936078855635	0.0203215813758	0.0106013487715	0.00608844914685	0.00300348908194	0.00255767985744	0.000426371110396	0.00128946603579	0.00720914912734
a	0.281147045522	0.605376208407	0.0516134117625	0.00867079717612	0.0237510390566	0.0112351806606	0.00624873840028	0.00311397486465	0.00259362720615	0.000372449099692	0.00116134728171	0.00471616898021
v	0.150634428887	0.686624568136	0.0673099483208	0.0167133432094	0.0192663072589	0.0113800386583	0.00592170693009	0.00232702075728	0.00231135767838	0.000541377769857	0.00122316572662	0.0357467582066
ù	0.0633332620537	0.721078086712	0.111295480574	0.0195602461231	0.0166876883303	0.0113695295254	0.00524262399443	0.00180821401636	0.00180128980099	0.000597859995886	0.00123431628041	0.0459914266283
d	0.0385133352026	0.692511965037	0.152547210458	0.017271737821	0.0137974784781	0.00625261224313	0.00344497986921	0.00156421766765	0.00179810479386	0.000900691075095	0.00140775224967	0.0699898874486
i	0.0298086442562	0.471808324612	0.330972664886	0.0534011610003	0.0191739099727	0.00538004801104	0.00407079482574	0.00209533753988	0.00256483358129	0.0010396149013	0.00147590065022	0.0782087802612
ì	0.0119414812528	0.237169397871	0.614606189629	0.0748637872801	0.0178369405696	0.00494012856075	0.00381796555205	0.00221980713511	0.00260982327494	0.000757619101507	0.00122451053585	0.0280124248268
r	0.00590484811978	0.122509568197	0.66382039721	0.0806160060667	0.0400366931672	0.0108207132531	0.00583591514658	0.00427135510462	0.00663290107122	0.00590520593131	0.00380170151907	0.0498447288096
t	0.00821475121006	0.087341169839	0.471989077737	0.140328361782	0.0869369416064	0.0375664418982	0.017863596964	0.0115383857413	0.0192834031828	0.0212200630078	0.014840408144	0.0828773925095
e	0.00793848190206	0.0589306917203	0.353338053046	0.285499601594	0.0993379370021	0.0465320196054	0.02276841825	0.0133896916951	0.0200121360163	0.0211900294979	0.0158660080402	0.0551968932612
g	0.00866580445342	0.0278847702074	0.349532482815	0.377316134531	0.085834646134	0.0345158462678	0.0189759567187	0.0083866081797	0.0104118136808	0.00937860671463	0.00753610677227	0.0615612176567
r	0.0105474354286	0.0222234644225	0.278346936672	0.384646741177	0.110467338578	0.0399791307359	0.0256189390129	0.0139619041066	0.00965953428693	0.00644497446954	0.00665200688742	0.0914515798661
a	0.00692681507434	0.0136031508302	0.199609297224	0.476824984392	0.136511229393	0.0438134940053	0.0275217734043	0.0173500867289	0.00901615905564	0.00392425862051	0.00447989752754	0.0604188320576
m	0.00677237524197	0.00749038545007	0.134434012941	0.575194461464	0.127240931398	0.0343247173218	0.0194893379081	0.010076997683	0.00654216876055	0.00301082515084	0.00300661617491	0.0724171849369
m	0.0182505590425	0.0115946174807	0.101816798647	0.545814246488	0.149451725299	0.0311807329539	0.0172379723694	0.00901590210767	0.00651686954218	0.00381901017495	0.00389316341564	0.101408364777
è	0.0325332407312	0.018967492376	0.130692939576	0.458787167496	0.195513131133	0.0410519327446	0.0204688018498	0.0134531585026	0.0138383199447	0.00898642004498	0.00328826505388	0.062419132499
n	0.0446341228084	0.0270596737491	0.120404404452	0.434358076499	0.219999189711	0.0497049992349	0.0241044026499	0.0144657210142	0.0177676872922	0.0114600129017	0.00257855594996	0.0334632133043
o	0.0365246826257	0.0213099808003	0.0608728871107	0.353599504433	0.351086591904	0.0779601811716	0.03685834555	0.0163913646914	0.0127319471887	0.00757556104257	0.00220875380465	0.0228802689101
p	0.0184188556115	0.00818930285379	0.0239164660416	0.225828790411	0.448821272635	0.108130027884	0.05319061285	0.0259772885638	0.0196900115342	0.00654476456686	0.00541065595155	0.0558820340727
o	0.0118471423482	0.00388884253708	0.0099884025472	0.139270805337	0.474234852212	0.141614357121	0.07569314315	0.0352966296479	0.0252942258114	0.00785611066162	0.00684740398718	0.0681681677982
d	0.00794268608028	0.00298961397295	0.0047961459044	0.0787594648457	0.513872245404	0.167538573547	0.08068272685	0.032045130076	0.0179463867038	0.00780015292521	0.00992018514039	0.0757067185194
d	0.0107502173157	0.00391467974356	0.0345515259148	0.0723481862819	0.419163492068	0.206916504422	0.0698190668167	0.031633073412	0.0171077312479	0.0071701341044	0.0176120341868	0.109013294138
h	0.0709614606238	0.00447927092119	0.0483106497849	0.103978912734	0.292901988656	0.254792010607	0.0663763481389	0.0334073131107	0.0180479279826	0.00611765116813	0.0154709054156	0.0851554354567
ù	0.0895039118826	0.00414665250665	0.022698539535	0.094350471178	0.291613175585	0.236489256469	0.11119549838	0.0557150895702	0.0300831334542	0.00651161697604	0.0092433683892	0.0484492004709
c	0.0440628242981	0.00355330758116	0.012495252241	0.0520383408193	0.357272872462	0.19725691229	0.147500946527	0.0670309479834	0.0347946045114	0.01392978271	0.0132001461511	0.0568640450176
h	0.0403721693749	0.00388583349308	0.0210847718563	0.0539438504064	0.335797038154	0.201749306763	0.132504504709	0.0551900430178	0.0302060477091	0.0161302088147	0.0153166551104	0.0938195826005
r	0.0845144538309	0.00331863967983	0.0214509408654	0.0500198107755	0.266727724451	0.278411233721	0.116263060836	0.0464981000026	0.028933223535	0.0102783957782	0.0161472339795	0.0774372807928
ò	0.0857629198361	0.00268250643177	0.00901235691447	0.0293269606118	0.20997372895	0.322847021507	0.157392418345	0.0658388695675	0.038714928085	0.0135150331061	0.0185408680132	0.0463924964829
n	0.0669055718778	0.00324547459097	0.00499826269669	0.0189242049839	0.171749714783	0.285794379502	0.220271651982	0.0908197883225	0.0534196018283	0.0220676275754	0.0181257892244	0.0436779058943
u	0.0626874577768	0.00290157189332	0.002729598152	0.012670531952	0.121531925328	0.243361389501	0.281516994527	0.123507565574	0.0584121468094	0.0377851687918	0.0195690967788	0.0333264732381
a	0.0248374737597	0.00169153136413	0.0018578323733	0.00685142864167	0.0568115671093	0.2062461523	0.338598283509	0.182235198925	0.0830657798698	0.0506613710306	0.0249604023369	0.0221829468594
m	0.0115676842596	0.00116421619479	0.0015925441965	0.00604870585756	0.0406795663698	0.208488778967	0.33451203417	0.169632092175	0.0821723622899	0.0440787716435	0.030628714419	0.0694344967705
p	0.0103441610481	0.00105212453108	0.00101212921977	0.00596942128919	0.0381005457899	0.226143283389	0.264778936123	0.115372050658	0.0575403052966	0.0368653493145	0.085243946053	0.157577725494
ì	0.00983901604881	0.000982783303208	0.000834358018623	0.0052853760816	0.0277386826206	0.191166868376	0.195081780774	0.117524175619	0.104982204566	0.0706777398382	0.125401680351	0.150485309491
a	0.00712691490468	0.000801508476787	0.00108371081106	0.00500677405557	0.0201059707849	0.131405886905	0.168425899258	0.160460994273	0.194150079522	0.0956055664127	0.133772279564	0.0820543484037
t	0.00430275182377	0.000745484306193	0.00110096247032	0.00412818710232	0.0135135638623	0.0984631995683	0.165657560553	0.176895920824	0.183478363307	0.0717972596042	0.195220785635	0.0846958676139
t	0.00306066415973	0.00147854764362	0.00136744526101	0.00369059310173	0.00987759996743	0.112005295156	0.165327355718	0.156844081941	0.118168731136	0.0597667434481	0.221351445478	0.147061374627
o	0.00207532514008	0.00147271998564	0.0013393856432	0.0032593590007	0.00718437676181	0.0992070174653	0.127972393853	0.174711350154	0.119046962392	0.063558158596	0.253960441693	0.146212467659
p	0.00301403667922	0.00165515969809	0.00105698657149	0.00243090062935	0.00448507621327	0.0672253866684	0.110603429498	0.203012031291	0.136576579244	0.060396155132	0.254158014098	0.155386262618
o	0.00412926453762	0.0018622065211	0.00108423571527	0.00277972565572	0.00441111038976	0.0526698594228	0.0988657054327	0.195765956704	0.149711979948	0.0797947173107	0.247113577166	0.161811633024
è	0.00271283605383	0.000936319972719	0.00070434326699	0.0022060289745	0.00328648735389	0.0286695628363	0.0649564431242	0.142340903881	0.196663968383	0.15459876757	0.300526050789	0.102398241828
t	0.00104403348512	0.000605377427907	0.000603435993222	0.00155657298028	0.00205779526106	0.0154592867608	0.0405956920947	0.0770974532003	0.220466764861	0.205548319923	0.36089859693	0.074066637876
a	0.000872492274858	0.000469580392596	0.000589844273592	0.00134893700045	0.00170624828215	0.0096983593576	0.0309894876649	0.0725540175934	0.20066449702	0.191183093441	0.385343587977	0.104579766559
d	0.00514489441103	0.00268719929948	0.0015082541867	0.00266277547476	0.00231522662392	0.0085557372032	0.0266223325016	0.0712166256645	0.158448651407	0.162383261614	0.373560778992	0.18489413392
i	0.00703168302249	0.00351234384138	0.0018677802604	0.00354990179794	0.00316199549491	0.0076899687224	0.0221267824739	0.0625837589815	0.115505090402	0.136508406805	0.411910332997	0.224551908507
k	0.00485202462087	0.00230993457559	0.00142235104326	0.0033412924862	0.00334696508959	0.00683453622213	0.0178732983026	0.0524487048538	0.0837442452007	0.131509585802	0.477423102332	0.214893938856
ò	0.00330458413283	0.0019250133773	0.00121232802963	0.00265143775741	0.00246218578004	0.00630062001071	0.0135712097522	0.0317560711046	0.0611011770469	0.199746844067	0.496331643444	0.179636865239
m	0.00207420158932	0.00157000852419	0.00129616797397	0.00196935911884	0.00179012868905	0.0052776561069	0.0129726687067	0.0266062368215	0.0721719039023	0.252553171822	0.446133705815	0.175584813786
m	0.00554696789224	0.00253890160381	0.00228332901226	0.00328479002341	0.00290596942076	0.00883962384897	0.0193225220782	0.0282399771672	0.0701387954341	0.242280938941	0.391333835272	0.223284324934
a	0.0100509891018	0.00342185245353	0.00259989110136	0.00576380223475	0.00714525690439	0.0108838842577	0.0170053912287	0.0199926325857	0.0451832941047	0.19495866138	0.340847143091	0.342147132543
</S>	0.0114154865915	0.00366700587536	0.00241568184268	0.00729404145499	0.0104346425154	0.00978184306085	0.0116146390984	0.0149409459578	0.0357447381523	0.14867572279	0.311554589545	0.432460619271
