 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.5755913055	0.30892924126	0.007281605281	0.0034813390418	0.0060314805084	0.00143192583129	0.00155566208865	0.00175200135041	0.00289720050902	0.0910482043089
t	0.323314514346	0.510427923087	0.039310012381	0.0155002924298	0.0077713347384	0.00461094366889	0.00728075391492	0.00223815454708	0.00299489066022	0.0865511458217
e	0.145574404534	0.721521635696	0.054756799207	0.0195652987706	0.00537652341967	0.00553741710516	0.00856174549277	0.00204584407246	0.00234890088146	0.0347114490231
l	0.0737051639258	0.778406609232	0.0764974767223	0.0273367047509	0.00366313349809	0.00435566067479	0.0170406826517	0.00226297451225	0.00354031340587	0.0131912930593
ì	0.03794753125	0.789885904411	0.103247987041	0.0304168536236	0.00303190435696	0.00402317538993	0.0200247176264	0.00207547449922	0.003435841274	0.0059105777831
s	0.0250031797433	0.76145512147	0.136987142014	0.0201650310145	0.00558990169859	0.00582702824818	0.0209460687083	0.00457438670687	0.00212370640005	0.0173284703179
i	0.0237114820591	0.521506402157	0.356487313338	0.0299863848848	0.0086879508502	0.00831698006339	0.0216061634521	0.00579872696496	0.00257838468446	0.0213203087203
n	0.0153596972456	0.312905597319	0.545826376446	0.0652990770283	0.0197779003207	0.0063547424914	0.0109156516824	0.00419763481499	0.00289623169927	0.0164672052363
a	0.0097645640578	0.17619695708	0.654414571482	0.0982007762094	0.0240377359736	0.0072734282574	0.00767432902313	0.00355118500966	0.00342706063222	0.0154594936837
m	0.0058838210448	0.0811768757	0.664081821827	0.18095397967	0.0262587575979	0.00794972815713	0.00554810198991	0.00346548114389	0.00424200220987	0.0204394646716
ì	0.0036981922226	0.059818500462	0.603494283942	0.256901112557	0.0288287018926	0.00687701462771	0.0049197320455	0.00379861129463	0.00712199963289	0.0245418613592
n	0.00426880510767	0.043612135176	0.593859445314	0.281802761519	0.0302221470175	0.00824505356124	0.00422941792183	0.00446092214488	0.00760233020323	0.0216970107637
i	0.0040138030171	0.022402423046	0.418949734731	0.421093574506	0.0771748382725	0.0188815945951	0.00607655031394	0.00548819050629	0.00789141537288	0.0180278580052
p	0.00283923317986	0.0105036654797	0.216727626937	0.540849978169	0.146109444891	0.0250324261797	0.0206051113973	0.0108487094734	0.00901691126009	0.0174668184933
à	0.0023447572158	0.00733497070665	0.120955782712	0.619546596056	0.155127401964	0.0244325361946	0.0268797311051	0.0135658847431	0.0104826834456	0.0193296315546
n	0.00159646659504	0.00448673973437	0.074857282704	0.683019418019	0.148769783921	0.0237785263669	0.016038369015	0.00911351768637	0.0111541972208	0.0271857070082
t	0.00154875084803	0.00474347524726	0.0591795634213	0.625864730006	0.17093414544	0.018292588471	0.0118204401737	0.0124616459088	0.0487552006709	0.0463994676661
a	0.000834532361799	0.00388863822573	0.0375504456331	0.438417194669	0.33705682888	0.0426628708703	0.0165484447532	0.0181766433396	0.0680740479332	0.03679038104
l	0.000828509061832	0.00289346307468	0.0179308232704	0.30455853409	0.469897400293	0.0583188021768	0.0468929174231	0.0271990585565	0.0457826093366	0.025697921294
e	0.000796117061892	0.00257189095956	0.0118915883021	0.24000143623	0.502721033431	0.0880522552789	0.0596009584864	0.0325168607188	0.0389995758949	0.022848327194
t	0.000637839931649	0.00177934156382	0.00797906371963	0.155348464497	0.553442882477	0.1074538354	0.0677079478088	0.0402608106729	0.0392376754143	0.0261521897209
t	0.00063890454031	0.00290063178144	0.00636238580681	0.162600653786	0.555218126826	0.06592039234	0.0699306949263	0.040929485591	0.0389305318048	0.0565682109928
ò	0.000421149135302	0.00288854425289	0.0063739774556	0.165811308595	0.457095946942	0.07059635528	0.120948611585	0.049250116197	0.0614809562016	0.0651329796605
m	0.00486935274835	0.00245008109115	0.00826170574053	0.175558532665	0.337918640314	0.0801494310267	0.189920029555	0.0620573128657	0.0837745716672	0.0550403222268
i	0.00627381319586	0.00191671680439	0.00802864471818	0.14091278886	0.284615347438	0.148675815342	0.202680559078	0.0959396268219	0.0658210336224	0.0451356930156
f	0.00322505462962	0.0084058943371	0.00972869798633	0.0604781892707	0.219154077413	0.178727052181	0.222903689559	0.152689641607	0.0920857420741	0.0526019737665
à	0.00220507269234	0.0109791281057	0.00997409152638	0.0326361278629	0.149300404071	0.10219042006	0.26560940172	0.191079383869	0.169811787401	0.0662141925235
i	0.000850949870991	0.00441476796896	0.00558214049191	0.0157972670028	0.0847079743037	0.07154441262	0.25604671544	0.318399450623	0.186932704444	0.0557236225478
t	0.000481288471484	0.00327570511811	0.00442866059944	0.00843614090387	0.0667313599346	0.048207126012	0.17579700428	0.405914910208	0.208186368348	0.0785413981693
o	0.00031972782595	0.00278666361496	0.00475447719287	0.00515835048389	0.0507556459715	0.025050442076	0.103472473327	0.426369017669	0.288431108063	0.0929020560431
v	0.00140678464482	0.00364101251089	0.00689679055508	0.0073245203212	0.0537442541588	0.0194892500733	0.0546934159423	0.384528118623	0.365314650368	0.102961200614
r	0.00193272591371	0.00497422127251	0.00730208407299	0.00937972448677	0.0593696626346	0.0164083444058	0.0344608123541	0.224748656674	0.415484994523	0.225938781138
à	0.000958941696103	0.00297668973568	0.00463302590148	0.00605427903026	0.0334213903675	0.0137142426379	0.0379851822534	0.127382301291	0.459081868488	0.313792066913
i	0.000549680067726	0.00142477244598	0.0045504159264	0.00404890784701	0.0175333938787	0.0126306250066	0.0582696363211	0.126512113897	0.397244142209	0.377236296371
</S>	0.000437826098711	0.00121361621889	0.00642538802313	0.00448722255888	0.0143130256196	0.0089608053403	0.0658359597725	0.144463172548	0.302176416304	0.451686573586
