 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.819577152	0.122868705866	0.0081316904465	0.0195811787549	0.0032811562179	0.00252139836587	0.00275883359793	0.00190473707053	0.00268604929048	0.00320301888396	0.00121769282192	0.000779417194574	0.00102630413754	0.00258861184159	0.00787398316175
ì	0.853391054	0.107503071222	0.0054136685685	0.0173602766697	0.00253444543623	0.00167378065541	0.0015383238804	0.000912872825907	0.00118877693387	0.00119375507838	0.000571189949638	0.000505594303061	0.000522341878835	0.00108817594386	0.00460268013429
n	0.767818341333	0.171177947341	0.00367709599883	0.0166107762026	0.00313783563008	0.007450003933	0.00206482506233	0.00563754257242	0.00365636945768	0.00156497227282	0.0015963793352	0.00060998659104	0.000634018225765	0.00127946996059	0.0130844434225
o	0.559157263444	0.353893616447	0.0174179143083	0.0184577325655	0.00462378425323	0.00949908428543	0.00264915674838	0.00723617224334	0.00462781920129	0.00181703310418	0.00198358876741	0.000680090812438	0.000693529334448	0.00134614467991	0.0159170304013
ì	0.327196382561	0.556459759482	0.0497066793028	0.0231378566018	0.00548451593241	0.00496443388095	0.00230603876579	0.00359633131351	0.00246611839681	0.00152217193518	0.00143375909567	0.000513559153944	0.00153691690969	0.00655552242508	0.0131199010454
t	0.166085393894	0.602623615427	0.0929739815676	0.0534488907139	0.00929955646414	0.00858668375722	0.0042154709076	0.0056301161661	0.00435021809338	0.00286125052095	0.00300710051175	0.00109298470825	0.00274799955614	0.00932751709663	0.033749175496
s	0.112295903825	0.524460996742	0.114789984256	0.0929704347713	0.0188910264014	0.0288495359077	0.0125225742772	0.0158468619794	0.00992640997793	0.00374323269205	0.00710022116118	0.00566403737425	0.00484576181462	0.00904862009308	0.0390443078724
e	0.0764944964017	0.420444618847	0.238017741085	0.12029897679	0.0259085125871	0.0310606924477	0.0142182392351	0.0161243163381	0.00955724834664	0.00264070909768	0.00673691490006	0.00661251404811	0.00464013745654	0.00794504252829	0.0192997394777
r	0.0324782306644	0.278103825416	0.345466736362	0.166452034263	0.0477333641157	0.032242247941	0.0175398547077	0.0162040278243	0.00877316656688	0.00867083419116	0.0133156293237	0.00450526647273	0.00273174581451	0.00632300490203	0.0194600533394
e	0.0171511357656	0.134262457992	0.409031679787	0.238422034354	0.0652482380386	0.0331775585743	0.0192506258892	0.016343272656	0.00894124396143	0.0109895338331	0.0156574390086	0.00392871176832	0.0021263458351	0.00583993414668	0.0196298509709
k	0.00942105883371	0.0708763778507	0.478639452596	0.267886945051	0.0717494188129	0.0251675130121	0.0151792115497	0.0107971273065	0.00689751534894	0.0052740004155	0.00754877197553	0.00342027774418	0.00175555092263	0.00340491735489	0.0219818271216
a	0.00691706604452	0.0389060765169	0.448282258599	0.299370309684	0.109246409938	0.0236142411074	0.0160178416899	0.0091123593997	0.00827007872798	0.00439103726583	0.00516193983951	0.00353812385181	0.00165564977334	0.00260243297563	0.0229141113147
s	0.00531830818794	0.0197647835856	0.355480213486	0.317168898561	0.181005312646	0.0352086509391	0.02125563887	0.0107077334308	0.00914194614099	0.00776028243994	0.0100763129048	0.00493954987968	0.00188268405091	0.00305072726921	0.0172389246462
ì	0.00476399853706	0.0137694373352	0.205400358915	0.38645138152	0.255159336215	0.0436733486797	0.02185700011	0.0126388664169	0.007261916907	0.00822768160731	0.0119297004416	0.00509551509256	0.00223708816957	0.0052545976944	0.0162797304047
m	0.00458340794209	0.0133435441744	0.122925296972	0.48905225184	0.250706768872	0.0336486482599	0.0133757122167	0.0130205482476	0.00960205817033	0.00425943215517	0.00733334897973	0.00247168706785	0.00206941567112	0.00799703009147	0.0256108031408
m	0.0166889796648	0.0280036020275	0.105371249591	0.447167285413	0.188420008824	0.0671272452866	0.0108212470789	0.0388387441272	0.0169546559028	0.00278709324646	0.00763777574778	0.00385333243295	0.00422833758371	0.0156136452925	0.0464867389215
e	0.0186574393971	0.0295047947309	0.0685940883837	0.360294175538	0.257898154675	0.0930346501622	0.0294467685396	0.0435167380757	0.0272988077689	0.00628679688415	0.00670917909193	0.00460255192938	0.00461711311017	0.0144425218508	0.0350961157035
r	0.00792172131634	0.0134030933823	0.0332697593412	0.269141422779	0.342803017558	0.140167371387	0.0577895441132	0.0345058506226	0.030623549533	0.0105357863867	0.012846328338	0.00778423000486	0.00412731945299	0.0100822510103	0.0249986174094
i	0.00426486418032	0.00780657602557	0.0176674073871	0.162077062593	0.402650459853	0.202111453462	0.0790670321711	0.0327906593075	0.023868259151	0.0094860287249	0.0146913613767	0.00877405502169	0.00383742782566	0.0088058176481	0.0221014633384
è	0.00321902893065	0.00632837353623	0.00952447230337	0.119526798264	0.497063451951	0.190559553341	0.085811304457	0.0242368597758	0.016338278917	0.0089867144123	0.00903824869623	0.00423952866016	0.00427336097589	0.00955858598203	0.0112953918863
f	0.00305302482205	0.00599716148812	0.00719530662879	0.133183824921	0.47221411865	0.1892761113	0.0710181528857	0.0252810367853	0.012353241207	0.0080696429541	0.00847850589874	0.00427969390292	0.0091165279927	0.0215827486367	0.028900846233
r	0.00190454170688	0.00478581138558	0.00652360367826	0.100206390447	0.31157263255	0.303107440433	0.0574282618286	0.0746883404151	0.0162480055437	0.00649974488137	0.00928000211958	0.00778233963097	0.011040187239	0.0280886314669	0.0608440897031
ì	0.00107580464654	0.0031780132116	0.00541019435142	0.0856340170823	0.179851486917	0.379902486811	0.115256607943	0.108085696738	0.0177768568212	0.00972432752046	0.00898797919986	0.00717503232699	0.00712330967367	0.0199092899716	0.0509089304137
