 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.744576721274	0.0021267096803	0.116497884868	0.081275453435	0.0066514208845	0.0098108777369	0.039060910191
c	0.743407514319	0.0253202264161	0.145402918088	0.0510852265353	0.00971257107617	0.0069087595959	0.0181628083165
h	0.702186698487	0.0602895891954	0.130373980703	0.0527245065695	0.0244383753247	0.0154608739873	0.0145259946388
a	0.558364372596	0.208258445478	0.122975805911	0.0458913492511	0.0371490637944	0.0171991903369	0.0101617264569
n	0.397955572165	0.340866031039	0.113630206394	0.0377845783065	0.0526847565287	0.0389256640221	0.018153112743
a	0.355680012154	0.346730064326	0.112096230151	0.0405559722612	0.0741281373033	0.047821163508	0.022988360541
v	0.247332400594	0.337327008255	0.177620604337	0.0829903005401	0.0862313354211	0.041607808106	0.026890550797
o	0.1508620531	0.306366025045	0.276601970512	0.107718627333	0.0769707496704	0.0442272350487	0.0372533201157
r	0.177005754481	0.264883739368	0.301212865504	0.129227156264	0.0580048626635	0.0272902449696	0.0423753285239
à	0.151622869951	0.164148188187	0.330495739835	0.184988526488	0.101900854155	0.0224276744965	0.0444161497
s	0.0846448449525	0.10869578065	0.398415525278	0.198024016296	0.124346292986	0.0404836459722	0.0453899559267
o	0.0728033369557	0.102761262413	0.396232270426	0.254598173099	0.0892408095753	0.0420038149241	0.0423603898289
o	0.0649208783714	0.0829531110337	0.339714336875	0.316360666433	0.118981509398	0.0279134334347	0.0491561070496
t	0.039855380156	0.0677714367139	0.264355077758	0.357900861478	0.149373336599	0.0334334268716	0.0873105018379
s	0.019393688502	0.066955737006	0.221046036973	0.427241473493	0.1295541117	0.0388343173972	0.096974525586
o	0.020444369501	0.0590842029533	0.173386376971	0.348782248164	0.142275146933	0.0791050171124	0.176922532921
m	0.0211791781815	0.0269590860231	0.11325711953	0.312252675388	0.230768326578	0.103464519284	0.192119064483
ì	0.0144035134805	0.0146265408904	0.0681269239167	0.262754909529	0.362747274526	0.132435132675	0.144905699004
k	0.0443868054957	0.0188392753752	0.0302762013189	0.154325785243	0.399235700175	0.213069829092	0.139866436668
u	0.0498724160615	0.019638130053	0.0167534868752	0.115956968954	0.362728258525	0.282439677431	0.152611101889
à	0.0178912333219	0.00822176631994	0.0085205601766	0.0513967093712	0.318123495975	0.399822972677	0.196023261763
i	0.00656897992782	0.00314192097299	0.00320593422913	0.0210693933603	0.236758947725	0.538980436892	0.190274369721
m	0.00292646206326	0.00159524354069	0.00178797244344	0.0125417246994	0.218494804308	0.573581744297	0.18907201795
è	0.00228360131663	0.00151623946092	0.00133035815128	0.0100821471186	0.196894282836	0.600427619432	0.18746566956
r	0.00209049604735	0.00138663993243	0.00133025263196	0.00841123133553	0.119971159612	0.688270873811	0.178539278087
i	0.00252934898797	0.000919893796037	0.00139865854529	0.00737526054749	0.0601949312907	0.550944339404	0.376637556729
</S>	0.00321649872038	0.000732310595579	0.0010851582083	0.00511184602742	0.0320206848754	0.373589412902	0.584244108365
