 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.904810469	0.0299787065856	0.008161735518	0.0050513294673	0.0136453817797	0.0022025701105	0.0017959962926	0.00239959773962	0.0319541004841
ò	0.941195097	0.0228347249752	0.00586461275933	0.00277206846477	0.0104258206346	0.0013545674103	0.000767859558345	0.00169321858918	0.0130919544818
z	0.849424607667	0.0683076969917	0.0263014150331	0.0106403220773	0.0132474769709	0.00466220871907	0.00129634300423	0.00669518722102	0.0194247264978
i	0.571558693556	0.296467803731	0.065158697211	0.0151422010391	0.0147702167283	0.00588704261339	0.00147292508332	0.00827323469954	0.021269198219
m	0.299572928519	0.37574410111	0.21755996907	0.0373520798797	0.0265610962228	0.00911160558846	0.00438483382465	0.0103469870048	0.0193664211758
i	0.15221215382	0.353248374237	0.36839801769	0.0491860395599	0.0308270598276	0.0103500620235	0.00569051654968	0.0111353540415	0.0189524434569
n	0.07170025245	0.330206405279	0.46529271523	0.05858999372	0.0304579172292	0.00773842055783	0.00443497034003	0.00905288705643	0.0225264346143
o	0.030220620946	0.19771287216	0.613462839743	0.0807883939733	0.0327614971031	0.00749839110528	0.00420472302968	0.00869496296011	0.0246557265228
m	0.0141081975487	0.130977996453	0.681711386581	0.101861976991	0.0329379579277	0.00677830332843	0.00333409721689	0.00631476826334	0.0219753440309
i	0.00976570165817	0.0687981820843	0.693534955527	0.154296230864	0.0357835629759	0.00751465259614	0.00342208942096	0.00560548330737	0.021279167591
l	0.00965259457266	0.0444956582721	0.599125679176	0.226167339621	0.0582744356586	0.0156287273854	0.00832324586965	0.0134138767934	0.024918535955
ì	0.0110592782362	0.033779262588	0.488446104392	0.299044564807	0.0826333260195	0.0236803023485	0.0124332633259	0.0177569057598	0.0311670726943
s	0.0140848771139	0.0282867311227	0.451171206797	0.342729088536	0.0874639872065	0.0220032417762	0.0129773732913	0.0139379217486	0.0273456491514
i	0.0117571867193	0.0188277332456	0.294973678532	0.445641717512	0.146954050069	0.0341378668587	0.0161451508571	0.0110026450914	0.0205600614438
a	0.00416101310781	0.00688000672987	0.115818085264	0.470986773304	0.299951354956	0.0688885186196	0.0165938363046	0.00607399029533	0.0106464189746
t	0.00236483351852	0.00321499180356	0.0488911292147	0.318380763235	0.481551000319	0.0825021225399	0.0190475484577	0.0124184115881	0.031629110103
ù	0.00241896018407	0.00240879132912	0.0284898619049	0.183938027078	0.580369394106	0.10012410078	0.0394133729499	0.0192244946314	0.0436129252418
t	0.00298713135496	0.00270313029071	0.0210011513683	0.134398091026	0.584990724702	0.12083415646	0.0505763047366	0.0244523857925	0.0580568931393
t	0.00359015311083	0.0029675545449	0.0175096863894	0.101301237009	0.478835599567	0.130143483753	0.0506318329122	0.0838939076108	0.131126582022
o	0.00248072852751	0.00195329175852	0.00971228333247	0.055332243803	0.313286543856	0.294954705118	0.0876224558374	0.0985293033836	0.136128531107
p	0.00316107534607	0.00275680738046	0.00637953349816	0.0368520285477	0.233207645685	0.436522872373	0.126997541946	0.0649465805079	0.089175957683
r	0.00478774287242	0.00349254471889	0.00791230881072	0.0355212973959	0.254667766295	0.331998292391	0.131704179382	0.106818037236	0.12309786784
à	0.0034815697628	0.00260585178723	0.00887450335691	0.0347119532853	0.239455613098	0.267007081197	0.174603134794	0.120844121212	0.148416218445
m	0.00676112944506	0.00506452929574	0.00989704344697	0.0337577305484	0.182070781099	0.306211017866	0.224485639598	0.106803911137	0.124948250262
m	0.0174869860678	0.0138946265476	0.0163852637903	0.0396268788828	0.183154551766	0.286742683022	0.215379060733	0.104318285179	0.123011736563
a	0.0170094601034	0.0137626644076	0.0159792499875	0.0316134355683	0.141278292255	0.239347565074	0.273581099111	0.106106722193	0.161321599483
m	0.00848066606617	0.00742081903704	0.00930995534363	0.0140964701041	0.062092817085	0.210996940358	0.331164305904	0.176245074198	0.180193030694
e	0.0050266812235	0.00531558902248	0.00702941257341	0.0083262161227	0.032446111195	0.162294471653	0.337956174835	0.272612439733	0.168992931031
t	0.00372104314294	0.00260154915988	0.00453657449094	0.0052156443931	0.016529096445	0.090611411171	0.286901054145	0.377297755911	0.212585845109
i	0.00302728399663	0.00154413218723	0.00365267364631	0.00332122171483	0.00844904644633	0.046214528977	0.230184883648	0.46241531797	0.241190889135
n	0.00201214216626	0.000919378439895	0.00315321473779	0.00244761022161	0.00480165476611	0.027024303423	0.197188650016	0.538822421323	0.223630627278
A	0.00202274209698	0.00064071539465	0.00228779493448	0.00258293474294	0.00510826045237	0.017776440525	0.150253912239	0.628438638441	0.190888640593
n	0.00169707244521	0.000603469026279	0.00181463698725	0.00248477491305	0.00465190224846	0.0119953225217	0.11536430298	0.714946706814	0.146441879464
n	0.00766216927099	0.0054347991498	0.00407773141751	0.00345561353175	0.00451254346282	0.0102987337072	0.06832858446	0.738883828271	0.157345991021
a	0.0094755706939	0.00693338688734	0.0054900223887	0.00454577283725	0.00477232534561	0.00892475467347	0.0473106879333	0.575577154757	0.336970334407
</S>	0.00506184373876	0.00378513566108	0.00445017917335	0.00388179801863	0.0034442025398	0.00596672753334	0.0378649240366	0.442950236379	0.492594986204
