 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.585457111	0.3883760944	0.00778822536	0.0018841073333	0.0017123765098	0.00281668598931	0.00111077243351	0.000871275819443	0.000964247023996	0.000357140392316	0.00127351979169	0.0073884176541
j	0.425185682467	0.406770156667	0.06677455912	0.0365643670186	0.0122766473091	0.00399165204731	0.00464745217651	0.00126212204891	0.0020088813625	0.000881088077089	0.00208632952312	0.0375510135884
i	0.268494085356	0.513101878089	0.08877320576	0.0484346567055	0.0157945432965	0.00449657884824	0.0058484917039	0.00140103620644	0.00242886786166	0.00105630932838	0.00236816895916	0.0478021437139
n	0.150083147719	0.66108672603	0.112365346193	0.0267999956878	0.00860736467562	0.00743972514855	0.00333210938036	0.00150268076881	0.00178816012695	0.00149550815557	0.0022036848036	0.0232954791368
è	0.081331590173	0.700911813343	0.144622130951	0.0235950595226	0.00705797988521	0.00997893142752	0.00297534638412	0.00214457277227	0.00273008186832	0.00221271488506	0.00260234096887	0.0198373393967
k	0.0967774036177	0.733822589114	0.108885662184	0.0183106914475	0.00548151763707	0.00625157572717	0.00282006995211	0.00197017517589	0.00284264150477	0.00320901379819	0.00240363092002	0.0172250034446
a	0.0882500829219	0.567496587705	0.269697797328	0.0390242358625	0.00647200554669	0.00537753693039	0.00249212583632	0.00162406459007	0.00190213374998	0.00313426755829	0.00197616696339	0.012553069428
è	0.0372071925175	0.320848068702	0.527280159109	0.0788083012608	0.00779832468123	0.00824095455146	0.00190360627766	0.002078653596	0.00225921378238	0.00210306324768	0.00135794942678	0.0101146044264
n	0.0189930493417	0.168956997501	0.60647364237	0.14327945282	0.0129817882137	0.0140865418105	0.00372137675589	0.00383991079367	0.00380330232613	0.00298346937009	0.00243742147493	0.0184430760261
e	0.0105556736353	0.084396918607	0.535251346123	0.296526164273	0.0215275086112	0.0195947256468	0.00384570376796	0.00349931626776	0.00311476673171	0.0025479727569	0.00229856578084	0.016841341969
k	0.00586522944319	0.0391214228423	0.379061216041	0.467756724758	0.0366666357104	0.0229722710456	0.00889625615132	0.00417332674779	0.00291728206024	0.00299704896963	0.00400076899681	0.0255718453717
a	0.00429205191259	0.0200504551651	0.224402346747	0.612675553586	0.0551871085035	0.0265117539619	0.0112376356358	0.0048788187294	0.00322019907265	0.00337538711234	0.0048298594832	0.0293388503806
p	0.00410163616635	0.0121699160487	0.136692778742	0.667488275195	0.0813157720345	0.0353017375473	0.0118540635413	0.00686747448327	0.00376895510345	0.00515932767258	0.00526450079867	0.0300155571993
