 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.844687745	0.0288350889	0.08571214471	0.0109897217136	0.00203108883843	0.00119977917087	0.0265444232599
a	0.777908249	0.0834655494733	0.09722223899	0.0120843344641	0.0019035818855	0.00140057458948	0.0260155204583
n	0.587368821	0.274125158224	0.07507522733	0.0224494302659	0.00633832823184	0.00313363141303	0.0315093997204
o	0.429164716133	0.421747398075	0.0759757296633	0.0288120682126	0.00814058893395	0.00441705448928	0.0317423958918
n	0.302447592444	0.526298603358	0.0882991496211	0.0260365926775	0.00887950007265	0.00564360940863	0.0423948871354
ò	0.177597527281	0.597307189119	0.13408237974	0.0278286008325	0.0109641715629	0.00809719371148	0.0441229149366
n	0.148533688847	0.583343568373	0.188211196847	0.0264373247842	0.00726970546297	0.00715837599749	0.0390461426062
t	0.114962507369	0.541621608124	0.225407347882	0.0349527839414	0.00752898087766	0.0244616770432	0.0510650885867
a	0.093496930605	0.536768690708	0.242008955294	0.0440785437805	0.00780932252455	0.0307650252988	0.0450725345983
t	0.056061841485	0.483554456903	0.330575755765	0.0577582471268	0.0139732067002	0.016415056	0.0416614132505
a	0.0296789838513	0.386168253634	0.434304603255	0.0750087592423	0.0169731821174	0.0135619770764	0.0443042482699
s	0.0205700091294	0.289786990945	0.526247889085	0.0818124249474	0.0201648241231	0.0144344685219	0.0469833599724
ì	0.0123941160623	0.140379806215	0.671576101695	0.0875097933825	0.0218549059344	0.018876928931	0.0474082844619
n	0.00828447519393	0.0716565865183	0.743127369232	0.0810135381942	0.0117144263581	0.0212345289027	0.0629690437966
n	0.0146882183426	0.0770302423194	0.620814007077	0.0825315383314	0.0125370473794	0.0900135432322	0.102385382475
e	0.0147064549188	0.0697191274778	0.382721373159	0.26470229091	0.0415745239665	0.130717889996	0.0958583700917
f	0.0163129877498	0.0409967823346	0.24749394452	0.387534439237	0.0908415104555	0.112874546451	0.103945782794
a	0.0167549174648	0.0286083409039	0.164366024273	0.391320208012	0.162553068152	0.122433441306	0.113963932895
n	0.0109816241662	0.0186839602912	0.0979633114177	0.393502954671	0.247596251384	0.136483004924	0.0947888407477
o	0.00891987392136	0.0121031308913	0.0678074679526	0.314209829424	0.325471173795	0.183380972075	0.0881075533652
ò	0.0049486419342	0.0077602741455	0.0367004621309	0.341630165675	0.348520141932	0.191366653152	0.0690737349217
k	0.00974507103718	0.00679217238669	0.0299302996236	0.339103318958	0.346546758644	0.197578961744	0.0703034814406
a	0.0108869781104	0.00391761811118	0.016176391877	0.193474882673	0.376093342955	0.303216274248	0.0962345129069
v	0.0387761293348	0.00299729777556	0.00800917210813	0.0808402826777	0.340180753325	0.404144058283	0.125052275286
r	0.0481203437339	0.00277228986252	0.00553546736738	0.0396779959726	0.216996129197	0.509562177428	0.177335614587
è	0.0163232165797	0.00133755734874	0.00276136344579	0.0223321792029	0.115070726288	0.593576610743	0.248598402331
c	0.0132636826615	0.00184896666168	0.00232427717393	0.0362104149623	0.100517199043	0.583991845914	0.26184362399
h	0.0174677849294	0.00339705092609	0.00383743288264	0.0435730596788	0.0904954526743	0.582193368705	0.259035810503
i	0.0120314974347	0.00268885798567	0.00368777579461	0.0229507283416	0.0500942094268	0.524194085568	0.384352777461
</S>	0.00738335883054	0.00152464832429	0.00242574421091	0.0123131027008	0.0345269873464	0.453904896784	0.487921182731
