 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.87040469	0.09272009057	0.0128770950295	0.004127428759	0.0041269059733	0.0052382544463	0.0105055204248
o	0.761662722	0.16347152459	0.0342068629232	0.0189794644083	0.00722175979443	0.0041752994357	0.0102823451982
n	0.560709858667	0.304722328463	0.0759401225877	0.0245536638694	0.0129715017901	0.00291115949217	0.0181912916901
à	0.300272357022	0.438998720888	0.155309267423	0.0698240514185	0.0129292236643	0.00289843988646	0.0197678798323
b	0.144082185141	0.508312998096	0.232670388301	0.0845026026082	0.00635060332503	0.00231776080055	0.0217634783942
b	0.118170094114	0.513451280032	0.26893175198	0.0393295750894	0.00461799484034	0.00724555401192	0.0482537948876
e	0.146434539685	0.436585494011	0.28195820846	0.0624804024631	0.00553512583678	0.0144787882986	0.0525274942001
t	0.18205268273	0.416887991404	0.268671835691	0.0743328781744	0.0146450020849	0.0146964272486	0.0287132406883
o	0.181983576981	0.312123426535	0.296341671822	0.166462985911	0.0180764620856	0.0102338469197	0.014778055464
a	0.11433999084	0.132168663178	0.331364020927	0.373832271304	0.0341115848885	0.00695837489323	0.00722507779567
t	0.0859852522013	0.078038924726	0.272508649029	0.421642715635	0.0896752895628	0.0163154156711	0.0358337077472
s	0.117486898891	0.111638826242	0.18353360933	0.318145373078	0.110353761761	0.0442012144837	0.114640292732
è	0.0843242326303	0.105707960647	0.207103761777	0.251621612493	0.109913172347	0.0936171060026	0.147712155115
k	0.0823308337061	0.054584350089	0.271864736459	0.262238399364	0.101638609142	0.104658909309	0.122684132885
o	0.0800455510294	0.031014957877	0.26989703302	0.361647629455	0.0986607730207	0.0701246788363	0.088609368795
r	0.0539763299902	0.0299875990131	0.181667654473	0.342976826265	0.235087958474	0.0750466322188	0.0812570236717
à	0.0437577429107	0.0262403868016	0.126297171025	0.191156426868	0.379024730358	0.148324914302	0.0851986273439
s	0.0507548571131	0.0158375512527	0.108325631169	0.103169947876	0.443568414119	0.18688950755	0.0914540228146
i	0.0577744806556	0.0203597097529	0.0504334833003	0.068514458292	0.47974525204	0.216422980917	0.106749508005
t	0.0283072623153	0.0200715449891	0.0250828425094	0.045381164124	0.49920811468	0.234122369972	0.147826591495
è	0.0137278372935	0.0116966005025	0.0123412214837	0.0217456435147	0.47529863156	0.325245347057	0.139944657392
l	0.0111093235957	0.00545365167367	0.00825152830877	0.0129109956202	0.385659274053	0.468473780086	0.108141460091
i	0.018710042324	0.0140464823268	0.00557910119786	0.0072349769854	0.257007035171	0.490851776162	0.206570600724
à	0.0147606227454	0.0155099536059	0.00470749995758	0.00447125133776	0.12690649249	0.634074515521	0.199569622788
s	0.00549195598199	0.00612386104346	0.00324754604633	0.00194906142455	0.0653039199633	0.77072504984	0.147158589309
p	0.00924101638422	0.00740952346201	0.00202155019089	0.00091519487485	0.0407385667878	0.639569174147	0.300104985723
r	0.0365726076347	0.0227613009448	0.00624745553196	0.00285004759628	0.0445702798359	0.501091974249	0.385906344041
o	0.0489837129268	0.0301767772234	0.00769897443623	0.00415663547103	0.0507851965453	0.38590699475	0.47229171936
</S>	0.0397308534789	0.025229329946	0.00484314470999	0.00331128314792	0.0453336990326	0.287065470375	0.59448621768
