 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.7553027475	0.0525716304	0.009883129537	0.07266892275	0.0051043878941	0.00677132369455	0.00950184461474	0.0047187511692	0.00448278293611	0.0196102539606	0.00448597395451	0.0133054945747	0.0120570665	0.00134795506115	0.00379075990231	0.003745992003	0.0021534836197	0.00133918779803	0.00182472145094	0.0153335260595
v	0.746391749433	0.0874127787333	0.0504141126323	0.0343882117147	0.0119357759734	0.00503563535548	0.00784935260607	0.0023563388292	0.00218592994104	0.00961727493221	0.00220553604484	0.00562999989207	0.00546702663188	0.000703325379153	0.00164068904664	0.0021818147832	0.0017490912871	0.000654501721255	0.00290705763479	0.0192737726782
ò	0.463160739911	0.361184434578	0.0825740730574	0.0223148400796	0.0144618726865	0.00440056568316	0.00737635557669	0.00130372402073	0.00137345423055	0.00635128962674	0.00139643918918	0.00312812319692	0.00326433797906	0.000480616831091	0.00092207062898	0.00166647704855	0.00162065551839	0.000417386956521	0.00324240889562	0.0193601112999
d	0.223407014504	0.646772563526	0.0676467341325	0.0118609358272	0.0064736225831	0.00233900855372	0.0032571473209	0.00183529393671	0.000811910502183	0.00248451799345	0.000665766172227	0.00132458666338	0.00132515546525	0.00028100615627	0.000428105266773	0.00070677309591	0.00105622921195	0.000265112063963	0.00219661953791	0.0248618971564
ò	0.121587895508	0.755196866509	0.0714764072442	0.0084482422064	0.0036442738953	0.00165829180924	0.00186193291137	0.00201539986084	0.000608360755994	0.0011648844191	0.000420000853309	0.000712232871273	0.000682572767077	0.000209374197903	0.000266452253298	0.000390238716991	0.000876979671712	0.000214647972338	0.00185398925515	0.0267109702242
p	0.06840908382	0.71661551217	0.129153910681	0.0271652839215	0.0127692071471	0.00416556753308	0.00880643685686	0.00222056456475	0.00125059890833	0.00414947383658	0.0016183291418	0.00293052664181	0.00175451013614	0.000825165280581	0.0011037011766	0.00135902024377	0.00136347337697	0.000321565246283	0.00171132240349	0.0123067728293
o	0.0487184923967	0.489840894057	0.316640764227	0.0718292098605	0.0184171682424	0.00707501406836	0.013035733139	0.00329106047172	0.00185259640291	0.00569029937953	0.00231331377647	0.00390457048315	0.0022177987319	0.00106977565525	0.00138911788404	0.00167720522772	0.00151066695619	0.000380497186221	0.00165915741036	0.00748666882385
j	0.0253889298972	0.340498077352	0.426812099409	0.0949937150602	0.0246367980541	0.00887080628012	0.0171777319263	0.00619002667471	0.00339366468977	0.00818308024238	0.00282938928362	0.00595647435555	0.00363601046903	0.0017019462708	0.00196647472305	0.00193164424904	0.0017422986016	0.001273421648	0.00260756697705	0.0202097626141
u	0.0166934538527	0.220980262717	0.50014418447	0.10667156582	0.0335621806647	0.0135467005247	0.0242919779174	0.00857625840624	0.00607200463772	0.0108188617605	0.00425204018525	0.00770937046025	0.00541455053661	0.00355071049232	0.00263756931008	0.00254653037758	0.00276876994915	0.00195210324697	0.00306688652702	0.0247439856168
r	0.0122856182982	0.107366738239	0.544275046157	0.153613896607	0.0525356745349	0.0206346125329	0.0272673788478	0.00927577431008	0.00700217157837	0.0115951133286	0.00435958962913	0.00834467449618	0.00484711405447	0.00479245114216	0.00245596292043	0.00266572664376	0.002747354673	0.0016110498273	0.00243080077007	0.0198933088086
ì	0.0105985680012	0.067626733813	0.601348198052	0.159543245869	0.0535199904796	0.0181329852636	0.0216476054586	0.00743383273979	0.00530839923772	0.00980885631753	0.00307011669704	0.00738144970819	0.00335156011776	0.00362784105832	0.00196821493681	0.00222492399479	0.00185991048947	0.00112677377303	0.00224558800269	0.0181752477625
z	0.00643376120027	0.061724364771	0.669530078684	0.14775585198	0.0310559209279	0.0110196430805	0.0133191207822	0.00418649357303	0.00446261869617	0.00897795312648	0.00372521559348	0.0072923420557	0.00334066287057	0.00328881690171	0.00306533871745	0.0028154528964	0.00211874584109	0.00151310028666	0.00489953904136	0.00947497004193
o	0.00476009522728	0.0468222605637	0.585697294228	0.23586570995	0.0339671697093	0.0161597791455	0.0150007693227	0.00485596392314	0.00561571687139	0.00980399826946	0.00467127046163	0.00764152300953	0.0036372809219	0.0031899409473	0.00342976450266	0.0029945251134	0.0021789285723	0.0016380532378	0.00564463494497	0.00642533833694
v	0.00302960831709	0.0205178646299	0.439434165209	0.35990080265	0.0636438392364	0.0247228344538	0.0210077272296	0.00619270052985	0.0055432242018	0.00827225124115	0.00443800999054	0.00567866936118	0.0046073430753	0.00216450283783	0.00262125726322	0.0029650090478	0.00391102870657	0.0011325877548	0.00410436522944	0.0161122312344
e	0.00259860217532	0.0114371807146	0.28524819287	0.440984090883	0.113654291945	0.0415457449646	0.0283416777832	0.00779507369022	0.00700261277927	0.00872108682172	0.00503368291351	0.00547671889073	0.0056606564891	0.00216080482528	0.00253878437107	0.00299962943813	0.00454560320799	0.00104878440325	0.00362692569555	0.0195798313537
k	0.00198289736588	0.00632128543807	0.188119136823	0.468082084961	0.164699545448	0.0532101111749	0.0317674318544	0.00822682981034	0.00799744017806	0.00924449633057	0.00467381588784	0.00529309247204	0.0048336012569	0.00192011101776	0.00244429819676	0.00229518631091	0.00444743233646	0.00137098264306	0.00461686577295	0.028453304501
k	0.00389375906998	0.00617493714322	0.202089386808	0.433601153654	0.143173065816	0.050962463747	0.0373172425915	0.00863475492978	0.00954378807279	0.0149330811216	0.00620825570461	0.00859699162341	0.00755559229203	0.00310917760705	0.00487103130205	0.00523868776497	0.00473024861535	0.00234231764695	0.00763434664688	0.0393896579241
i	0.00381752002787	0.00439418618814	0.198923040136	0.434371804551	0.111365914272	0.0742471744643	0.0468513724372	0.0131405892763	0.0123661837107	0.0178576833206	0.00883412894754	0.0101720888304	0.0100826178676	0.00489754795468	0.00611136167375	0.00629314156366	0.00226456678498	0.00270419001165	0.00573718443763	0.0255676980067
a	0.00160885991601	0.00226735580931	0.107300005779	0.419703920984	0.204739589891	0.112869724715	0.0512660465124	0.0156959806788	0.0129098196969	0.0135314719842	0.00769196771318	0.00772618299347	0.00744946146093	0.00430261636476	0.00427373261758	0.00388431728189	0.00218210346233	0.00238153921195	0.00408118670381	0.0141341511562
r	0.00123227400509	0.00191540383917	0.0620555687663	0.320168108128	0.305362603764	0.119052408732	0.0564784447375	0.0129140279329	0.011305285679	0.0139702116467	0.00557348033106	0.00937944453362	0.00477826975298	0.00326638844025	0.00334941904919	0.00346725886463	0.00376785573278	0.00288882757665	0.0102700539229	0.0488046647724
è	0.00125376334937	0.0018487608317	0.0418688636821	0.267910806968	0.366343482455	0.0990017629973	0.0679391058725	0.011153036911	0.014494977169	0.0225915157462	0.00500270822102	0.0116031337883	0.00361313689099	0.00270237928742	0.0027323157384	0.00300250483154	0.00335039552226	0.00276606008322	0.0110341597494	0.0597870905771
d	0.00177739363523	0.00246261336135	0.0349508931474	0.269742796705	0.391471907352	0.0724026020858	0.0776199612508	0.00937518232033	0.0149874358257	0.0246671914887	0.00457273912434	0.00933555700657	0.00362294841233	0.00178091799314	0.00158351383967	0.00272134166451	0.00273662471275	0.00172737848141	0.0134446413966	0.059016351308
d	0.00227661265521	0.00561445124112	0.0521458960491	0.236107265358	0.345489259784	0.0583398830286	0.0920106543969	0.0104613409968	0.0142685777239	0.0470060094149	0.00929550915078	0.0241937020927	0.00604450479518	0.00344975389238	0.00198940421209	0.0046944143855	0.00331898811758	0.0020962356758	0.0193656567819	0.0618318777677
a	0.00140455779824	0.00538493605954	0.0522741339604	0.142126110719	0.304541698795	0.167757111743	0.120352523779	0.0237444475123	0.0211162759366	0.0568989495756	0.0154372791929	0.0292458533056	0.00666014999946	0.00421061986279	0.00231215947603	0.00426622257517	0.00229100554186	0.00189146772433	0.0122454457306	0.0258389490926
p	0.00176939747781	0.00312206804882	0.0215193421128	0.0856387561997	0.307905959132	0.246337608048	0.135210916393	0.0383235302041	0.0213416314762	0.0370117581185	0.014858666211	0.0186230599819	0.00893220983315	0.00516132989493	0.00408651466001	0.00674529515839	0.00459050005329	0.00203889444851	0.0117245830175	0.0250578756655
u	0.00190098796894	0.0024125113521	0.0110799308176	0.0594857912312	0.274690477177	0.248188706816	0.173516083064	0.0629215813347	0.0313254230761	0.0315382550728	0.0170338637703	0.015332725894	0.00976607238438	0.00560575114964	0.00464894027067	0.00736878923613	0.0053990823131	0.0020218888435	0.0114887011098	0.0242744198358
l	0.00119610835414	0.00142579960158	0.00515491063253	0.0347498346257	0.230738118526	0.257158783272	0.223457843021	0.0765225113782	0.0435498291654	0.0361089000776	0.0174961973901	0.0155549823367	0.00791127296146	0.00503852319455	0.00432406382356	0.00533448026204	0.00417016811303	0.00245922424117	0.00959892950193	0.0180495255954
ò	0.000996346740628	0.00105992600168	0.00293177849351	0.0293471744124	0.235093026642	0.216256351224	0.23697590834	0.0694709830594	0.0492677439685	0.0695213712792	0.01329618003	0.0232971523042	0.00662253308049	0.00496276132485	0.00389056077719	0.00480121329335	0.00384705171368	0.00272736970572	0.00971570471064	0.0159187864859
s	0.00100476658669	0.00119713931802	0.00268493109584	0.0233360235066	0.255968454014	0.183567618541	0.24971358478	0.0626154382465	0.0452292947362	0.0938882165597	0.0120485823767	0.0259311613861	0.00659647353016	0.00423501609495	0.0026424088884	0.00368761861978	0.00259641430056	0.00251707802724	0.00830725476928	0.0122323980153
p	0.00119857892645	0.00165625765751	0.00566169179595	0.0249946405715	0.223611054938	0.132347343114	0.219587503993	0.0501437514888	0.0545317608721	0.11070246412	0.0193070121589	0.0517557778	0.0140999157934	0.00644988224498	0.0068932289628	0.00835076757593	0.00435622517152	0.00590118984175	0.0312513536315	0.0271995636251
ì	0.000740492038475	0.00110925533665	0.00558212808665	0.0219134305677	0.156277593046	0.114639621638	0.240106671064	0.0671762973629	0.0659622803774	0.128936919573	0.024473803253	0.06238077568	0.0150459929911	0.00696802122833	0.00770601319427	0.00866673852064	0.00417856744451	0.00595378883592	0.0350476942148	0.0271340064504
t	0.00121459534395	0.00110311696245	0.00387808000555	0.0175707820436	0.146616730415	0.139768317479	0.291792623021	0.0931265352076	0.0567905752325	0.112031044991	0.021477266351	0.04126463914	0.0146744565037	0.00718383539611	0.00487690149809	0.00891401949555	0.00321541755084	0.00465718204397	0.0155538898649	0.0142900842121
i	0.00134806562733	0.00106292142997	0.00320916761834	0.0117566020075	0.107455661602	0.150325320926	0.270587523007	0.140285496403	0.0816034621842	0.0905474165303	0.0402747904503	0.0329146673267	0.0191934396146	0.00850604389404	0.0053970912747	0.00917079680252	0.00322987483361	0.00427756355199	0.00899302074197	0.00986113755803
m	0.00119036520447	0.00148718072654	0.00286506887147	0.00678519789198	0.056452980598	0.162074363009	0.274537203002	0.156201886668	0.102498191721	0.0736378327368	0.0494175214168	0.0265746829989	0.0230718898289	0.00978799311335	0.0090385985489	0.00842548521151	0.00661927114787	0.003318935526	0.00841510584619	0.01760031576
u	0.00115537801461	0.00169052803365	0.00283526501334	0.00520333704971	0.0373712556573	0.156635849323	0.244813116467	0.153220771423	0.1220663051	0.0849591620056	0.0624123441389	0.0288812322763	0.0282349672336	0.0114054467178	0.0112114579716	0.0085767278705	0.00784996867596	0.00312691841	0.00822490018026	0.020125070104
k	0.000676809429996	0.00131397268349	0.00206659037674	0.00340191961457	0.0246939675951	0.124087911334	0.177554109556	0.180681321608	0.16410723658	0.102610054869	0.075859211913	0.0323312324521	0.0364037842845	0.0133747148193	0.0128875343972	0.0079449921435	0.00889312351865	0.00277407493667	0.00713005305249	0.0212074031355
a	0.000519136859889	0.00120701309013	0.00185550726455	0.00273272653615	0.01927827926	0.097506673178	0.129297757585	0.178865990136	0.18128725254	0.12472675629	0.094461796771	0.0412083566107	0.0456886129015	0.0167269002798	0.0152402796724	0.0083863039945	0.00965714283288	0.00289956420556	0.00704244520923	0.021411514674
è	0.00041457743044	0.000635788956539	0.00118639820837	0.0014356116494	0.00995753457033	0.065116493062	0.0950773980617	0.138840517845	0.174762585847	0.18509292303	0.11706740899	0.0938056274702	0.0409080617338	0.0189985519666	0.0121173838375	0.0123684024755	0.0100358758643	0.00384181823519	0.00868933797441	0.009647683266
c	0.000697196259767	0.00129011351054	0.00207857059277	0.00176996146655	0.0252566923968	0.04744155253	0.141328676421	0.113016470062	0.161335239149	0.185160232277	0.0918691743967	0.101897632137	0.0301696693846	0.0161849868222	0.00814567603917	0.0131033456558	0.0118479192014	0.00475080570506	0.0164090408328	0.0262470847347
h	0.000877001486721	0.00155254433756	0.00242971320406	0.00267090936025	0.0328111207989	0.0526583706433	0.18035458174	0.140502612707	0.137642280656	0.176643264692	0.0697377093989	0.068590735359	0.0307672136349	0.0117383311007	0.00766589341972	0.00834535664527	0.00780665154247	0.00387383347902	0.0178993882976	0.0454325318189
o	0.000619015318504	0.00075493125464	0.00154968611924	0.00228607248031	0.0163384204455	0.0413934762084	0.129650436367	0.127189435876	0.096005537292	0.237572466031	0.105194523733	0.0906417475197	0.0540342298116	0.0185927879936	0.0158405463999	0.0101261446284	0.00572612808949	0.00370888002367	0.0109833367199	0.0317922026636
V	0.000305382701615	0.000407376345505	0.00137103462348	0.00171218767401	0.00780713730503	0.0256974238395	0.0753008161757	0.0792933555987	0.0973539772307	0.279251584477	0.138378446311	0.13175358544	0.0682244962039	0.0276405335979	0.02196236918	0.0110679560628	0.0092930384365	0.00464016363456	0.00491190480663	0.0136272218079
e	0.000153338718568	0.0003208845734	0.00106312861452	0.0013933815524	0.00614733681655	0.0177229015802	0.0496678534232	0.0556149752396	0.110823974944	0.269739689339	0.146115644504	0.14341188728	0.081714771068	0.036423974666	0.0304236649733	0.0138570193876	0.0136747096588	0.00843515771819	0.00500141793354	0.00829431086863
