 	avete	cucinato	le	verdure	</S>
è	0.777894241	0.104423296447	0.010143073602	0.0188683256879	0.0886709624068
c	0.544482519	0.261169779818	0.018087334474	0.0600304845812	0.116229827262
h	0.384014878333	0.389505467539	0.0288554362047	0.0831478649937	0.114476380747
e	0.371324394111	0.44740088478	0.0547678849816	0.0459935110512	0.0805133911357
t	0.250618214304	0.521324109327	0.0692425959939	0.0823161742237	0.0764989680006
e	0.165223341728	0.493236960842	0.153397553865	0.0959735446412	0.0921686208622
m	0.117137330489	0.372387937014	0.249168592688	0.18394142998	0.0773647245727
a	0.0732686113963	0.268997396938	0.355569654763	0.220593367227	0.0815710081096
r	0.0707757846581	0.170131511113	0.388389885721	0.266772645042	0.103930208317
à	0.044631509612	0.156140356458	0.348562434907	0.302570433481	0.1480952798
t	0.0296226897553	0.177270309393	0.372441429636	0.249741624294	0.1709239541
a	0.0175609643457	0.099389503031	0.436305672259	0.259455604565	0.1872882211
t	0.00731272516794	0.040913444733	0.383222186633	0.378277533988	0.190274005902
a	0.00443286082269	0.016844025667	0.306854597438	0.450231481996	0.22163699287
l	0.00301410822233	0.007768634013	0.248020345206	0.522059354665	0.219137596596
à	0.00380316824674	0.009060911115	0.153528040002	0.547349741555	0.286258146738
c	0.00618807756011	0.0142480642917	0.159771835134	0.485221941185	0.334570094266
h	0.0055890995327	0.0126131069972	0.125244417295	0.587940718395	0.268612712021
a	0.0053654325629	0.00728170198173	0.075873903169	0.597050576132	0.314428444186
n	0.00637119588702	0.00684012344124	0.0439069213097	0.625257986044	0.317623841419
a	0.00668580237973	0.00663578971375	0.0220761901299	0.478013159681	0.48658913583
</S>	0.00678766400086	0.00429411178988	0.014226561755	0.282542695341	0.692149042915
