 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.706348872	0.2223790072	0.039729611164	0.0035374779496	0.00377893667226	0.00105408442741	0.00434729249431	0.0188247587343
m	0.528197151307	0.345330477467	0.0726264066707	0.0115374205449	0.00788168407293	0.00231811076581	0.00661009118858	0.0254986530761
a	0.386883231876	0.480874627556	0.0733801885676	0.0145080521679	0.00952952511362	0.00275624186863	0.00708971590915	0.0249784383492
r	0.299934081092	0.591087855585	0.0547594846799	0.0181308015022	0.00822369669919	0.0035400706865	0.00345002257934	0.0208740329031
a	0.176209751531	0.713441873195	0.0564851827133	0.0199636797274	0.0069862137444	0.0048274737615	0.00275026467225	0.01933554042
n	0.11418402917	0.750592101065	0.0779945533244	0.0176574018225	0.0069757129368	0.0046128771101	0.00285938676362	0.0251238619593
g	0.101071946483	0.665284388355	0.107820423841	0.0414099969475	0.0130617272689	0.0089426055167	0.0163487758645	0.0460600934944
i	0.103727213628	0.623582170785	0.116078373614	0.0557298698358	0.0142044350556	0.0169218709989	0.0259338268968	0.0438222374968
à	0.0948753229723	0.517739065595	0.263970682871	0.0456032530119	0.0156463058079	0.0153955721116	0.0165509671283	0.0302188156969
n	0.0856516378004	0.366168611198	0.42170254029	0.0405531279373	0.0277086723893	0.00775197642253	0.0105195692761	0.039943844553
e	0.047386061152	0.276596270306	0.535257976097	0.0580205641791	0.0291561954124	0.00716966614518	0.0082679772167	0.038145259707
è	0.0183629387905	0.145220705689	0.701394944699	0.075827859793	0.0267600416135	0.00855301260873	0.00497848828623	0.018902013055
n	0.0106212229661	0.066796662683	0.738983721566	0.0855074217977	0.0394354418245	0.00826696621958	0.00864726237988	0.0417413705669
e	0.00798209387717	0.0381535800077	0.580520461189	0.247304288733	0.0491970154482	0.0173585385692	0.0112541912884	0.0482298900315
s	0.00460604307116	0.0221377623346	0.379906844396	0.436919045578	0.0661883860161	0.0223528727051	0.0199100438101	0.0479790266958
e	0.00344527522057	0.0127513269533	0.240472746599	0.558773254526	0.0887226149387	0.0208045831684	0.0222134122614	0.0528168024106
g	0.0033494167191	0.0119316242309	0.145362594666	0.627613713509	0.10595339838	0.0210369329228	0.0219944866225	0.0627578464942
i	0.00327564045146	0.0112716288962	0.088490203302	0.632319504503	0.14270052686	0.0291617074943	0.0218182662228	0.0709625032687
r	0.00508770335839	0.0107178469504	0.053176000114	0.591956387501	0.213546058753	0.0423738651048	0.0248204671409	0.0583216085696
è	0.00548923074905	0.0100326436612	0.038447760838	0.4416679985	0.394284348918	0.0357043456549	0.0276159604003	0.0467576445832
t	0.00397731221275	0.00590933112093	0.0277492650113	0.3335053935	0.515765359639	0.0293131969516	0.0411990136201	0.0425810834277
s	0.00864094982023	0.0081031242075	0.0255209795691	0.262294635167	0.46704210188	0.0386142731172	0.0828007798067	0.106983145996
i	0.00836347725385	0.00698146733779	0.0193907534344	0.209075083829	0.422310526493	0.120779632106	0.0857391161356	0.127359997352
d	0.00631965030932	0.0104569436062	0.0105788223708	0.16530294425	0.446072036698	0.184031246902	0.0795053068132	0.0977331588153
ò	0.00551759119424	0.0112700682023	0.00791546255493	0.09556469395	0.569644146899	0.155118234634	0.0717965309724	0.0831734020364
p	0.00344489037962	0.00495816897388	0.00545348303788	0.0859329460167	0.538416776433	0.163702427278	0.130142776791	0.0679485939455
u	0.00354440699724	0.00414110192319	0.0040750840999	0.0819780156656	0.324383031144	0.278602912026	0.217552397864	0.0857230444485
e	0.00216112833069	0.00483057607115	0.00532125870653	0.0477008356219	0.197712946048	0.381424240675	0.224478908355	0.136370089083
m	0.0030843621122	0.0114575118667	0.00564983893618	0.0318261166253	0.155107321483	0.405924618892	0.222873753552	0.164076421551
a	0.00348570042229	0.0120788802184	0.00584236276211	0.0283526291664	0.119937240914	0.397211056297	0.254289442617	0.17880266704
r	0.00633222581023	0.0131899937894	0.00700722075006	0.0213693533021	0.105558276845	0.305177706032	0.316755276986	0.224609960516
è	0.00724614355399	0.0132813966347	0.0055027183489	0.0173043720607	0.110757730468	0.184142465877	0.411721546442	0.250043627408
i	0.00267094907095	0.00607345434703	0.00738887003928	0.0219988097009	0.081952704632	0.128206883526	0.404620312814	0.347088007803
</S>	0.00153714475654	0.00529241374731	0.0102809033424	0.0242232683314	0.05945308093	0.121448214213	0.336083174407	0.441681771901
