 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.684499474	0.1495438828	0.10096548908	0.0056155504734	0.002433124741	0.00238564139264	0.0078267126732	0.0011749301472	0.002817442511	0.00287384426563	0.002977076789	0.0045662826306	0.0053800244825	0.00207169038908	0.000848998449087	0.00258376702845	0.0214361545722
ò	0.744935568	0.179971296667	0.0435283524147	0.004300519681	0.00177210165813	0.00099367403908	0.00322898094627	0.00062966119298	0.00142678355253	0.00183984086317	0.0018707792208	0.0016474480758	0.00230448758143	0.00113570815973	0.000595008668962	0.00148735129903	0.0083325200806
p	0.710212124	0.205303133956	0.0319876563062	0.00929405703327	0.00319116503584	0.00226920893147	0.00355579541582	0.00275555749917	0.00253646886838	0.00254662027793	0.0031801245654	0.0017057217958	0.00266548759874	0.00316482193322	0.00126701637753	0.00208470896792	0.012280415232
o	0.501957778033	0.398402171319	0.0415911922154	0.0105756190911	0.00407513652795	0.00286457437626	0.00358917624842	0.00358219706105	0.00275068610679	0.00273161654459	0.00337983506247	0.0017777896406	0.0024358725547	0.00352311943776	0.00127625545511	0.00186734697724	0.0136197109766
G	0.276857847178	0.534015803106	0.0892677960051	0.017898241137	0.00570795122798	0.00276082904519	0.00762934431929	0.00541562320661	0.00735848999493	0.00694875592481	0.00836407276816	0.0050278503702	0.00576984675602	0.0066589129326	0.00451644609231	0.00416201560201	0.0116401610322
i	0.147709097859	0.589388271702	0.105824612402	0.0346092629987	0.00885043761866	0.0050324109308	0.01208805536	0.0063672535242	0.0119395087993	0.0124169583355	0.0137721906781	0.00718405802678	0.00987883890057	0.00967293411317	0.00703708071839	0.00637103368694	0.0118579845943
o	0.0768440333123	0.676189261901	0.139592904134	0.0300234604526	0.00813068045422	0.00465356712323	0.00757828926307	0.0030306473804	0.00723315780175	0.00888103995916	0.0090558701547	0.00374661634644	0.00658472558216	0.00531641026962	0.00387830675662	0.00377421164629	0.00548681989735
v	0.028499236602	0.578036232234	0.278479688778	0.0282070449975	0.0192152852901	0.00407225653764	0.00704589570389	0.00410388803713	0.00553263397423	0.00724811183248	0.0061168037049	0.00228507977428	0.00340012595145	0.00453471195547	0.00186550523774	0.00424941962847	0.0171080811047
à	0.0146298202897	0.497769745678	0.345594370659	0.0311409216325	0.0303708669167	0.00482982087055	0.0074629250413	0.015205736099	0.00527965482341	0.00737051128749	0.0053827286943	0.00184696269743	0.00238091241282	0.00437682807822	0.00126112510058	0.00441299539856	0.0206840925366
n	0.0122286541574	0.466405086559	0.387573478086	0.0221354990775	0.0257432383962	0.00419613935485	0.00476762879377	0.0185950929567	0.00388115842914	0.00523067620383	0.00373895192077	0.00177314468114	0.00200799638261	0.00333022314981	0.00107122202019	0.00392853501592	0.0333933023249
n	0.0138430006496	0.36030357072	0.356896922162	0.0348236435792	0.0807188946827	0.0118642083037	0.0129682263677	0.0186130993552	0.00785326616838	0.0107246302947	0.0138094685396	0.00551902147971	0.0067032444669	0.0063757899998	0.0038945838452	0.00791193103931	0.047176571719
i	0.0103071183769	0.252601852173	0.389212518054	0.0892480294797	0.106675562834	0.0214259750986	0.0201498546456	0.0170968750891	0.00876012878039	0.0113925322257	0.0167177431719	0.0061020574591	0.00752632277209	0.00580762710609	0.00431554743939	0.00700226759134	0.0256580516489
j	0.00431910042889	0.137645947724	0.481905090685	0.150724342493	0.0720922141047	0.0197365460542	0.0223471430685	0.0105075375677	0.0123846044611	0.012035300856	0.0141932612533	0.00663562690357	0.00923359467445	0.00800682707832	0.00532477301765	0.00867876008401	0.024229325107
ù	0.00235425700374	0.079196476908	0.431046868628	0.212180900831	0.116986194868	0.0172397323581	0.0211980936668	0.0126941583512	0.013296060655	0.013103933056	0.0136444338078	0.00727977603452	0.0104309686499	0.00914391747211	0.00602756624062	0.00973252618394	0.0244440427649
r	0.00293927289309	0.0637604575027	0.406647147543	0.250870208277	0.148369663723	0.0165153977794	0.0207704563329	0.0158831669924	0.0106808727797	0.010354757216	0.00995083532593	0.00513891739817	0.00775974139503	0.0072769377967	0.00392594717494	0.00596915791725	0.0131869514227
i	0.00292949329957	0.0414501329342	0.324535558781	0.379070316759	0.119066148908	0.0317238358151	0.0288916910576	0.0132107146414	0.00965574910457	0.00867594402547	0.00876780988864	0.00411374526272	0.00614509474701	0.00618531425423	0.00284901630151	0.00412763447982	0.00860174292423
s	0.00165277182688	0.0177722103314	0.205938573994	0.50273515892	0.132319713236	0.0423546199604	0.0353396307659	0.00919983379437	0.00832423880619	0.00797088445529	0.00869841807621	0.00358916977757	0.00481475425767	0.00430793818008	0.00245415903437	0.00304175734067	0.00948607870328
e	0.00131362061321	0.00854629181047	0.132564490865	0.540614558307	0.153848779912	0.0550943247201	0.0443870241886	0.00936462430519	0.00874515548206	0.00814610093656	0.00946904375207	0.00426219768586	0.00456808678989	0.00387960039869	0.00239492225572	0.00277567121156	0.0100254260566
o	0.000779067733017	0.00515344721616	0.070736459755	0.523144436102	0.185673287471	0.0863876869067	0.0557665494895	0.0196655115131	0.00771041173735	0.00692811279012	0.019063321684	0.00661077666662	0.00271343138463	0.0019261040797	0.00122064174724	0.00147490360785	0.00504582337667
v	0.00115574216957	0.00584810510472	0.0527230836717	0.432122388701	0.21475799449	0.0791873831022	0.0660907637232	0.049935479012	0.0117589584491	0.0107007812432	0.0276868871347	0.00778544024887	0.00434340513221	0.00437695080803	0.00189954832881	0.00547504246195	0.0241519899184
r	0.00144964584276	0.00663799010824	0.0466235199772	0.3182575113	0.212442911363	0.0979859947007	0.0911827128411	0.0515761449773	0.0223945177164	0.0113280778611	0.0199884379782	0.00593650204496	0.00682396212074	0.0101287558227	0.0034436740796	0.0196938903473	0.0741057260435
à	0.000941316562792	0.00746422044941	0.0337944350257	0.225107125833	0.235848777988	0.151173739234	0.124937338947	0.0319857753791	0.0239241643121	0.0103410251204	0.0134279174594	0.023110805575	0.0121924264769	0.0103894053142	0.0039105944052	0.0204253160218	0.0710256694265
i	0.000498482188012	0.00605611788412	0.0206233387181	0.175205447544	0.214709177569	0.207083561611	0.157614040316	0.0284807086144	0.020328965264	0.0174328939321	0.0267989502865	0.0634338799717	0.0175597599123	0.0069099128714	0.00315312028173	0.00807439358327	0.0260372814622
è	0.000283315138793	0.00239285894902	0.0100376595776	0.103125444781	0.183876559963	0.214681417204	0.182182273105	0.0498130665281	0.0223772650413	0.035550838964	0.0409536802955	0.107277266151	0.0211334381908	0.00668519591047	0.00348943145724	0.00484353995909	0.0112967337114
s	0.000375409447577	0.00125529365634	0.0086733862932	0.062497672527	0.173612852654	0.171222452801	0.245569332702	0.0703644190447	0.0260183605671	0.0453125929493	0.0365974843652	0.0924260932903	0.0189560149056	0.00759404588816	0.00535715155308	0.0153433301657	0.0188241964518
s	0.000551690172929	0.00107738425645	0.00815847370307	0.0526368127423	0.177689843971	0.1732102712	0.253989678234	0.0712113718816	0.0396905367224	0.0422252984498	0.0335432201551	0.0434513527634	0.0144876221972	0.00873542366739	0.00736273494569	0.0239347648599	0.0480436370439
