 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.666610894	0.19773104487	0.01355115782	0.004671232213	0.002850347642	0.00454958384023	0.0020404314283	0.00634812904623	0.101647150251
n	0.4154537943	0.336599594677	0.0904274184933	0.0209092212043	0.0138664350253	0.0022874797295	0.00203222435497	0.00485785558268	0.113565922057
e	0.199036586	0.517741458746	0.167608460298	0.0285150411081	0.0178401523524	0.00148879636689	0.00175252396636	0.00239620361316	0.0636207620306
s	0.096535854598	0.503409802142	0.289908075033	0.030784519236	0.0127537169415	0.00125979985469	0.00199955812282	0.00187633987799	0.0614723789253
p	0.043497625284	0.314367531714	0.450027875011	0.051234441492	0.0291750933192	0.0171979054918	0.0112295046863	0.00899536442806	0.074274696732
ì	0.0229818914393	0.210803331011	0.572093777004	0.0671008893773	0.0353163549784	0.0247390003775	0.0138832302814	0.0107124948041	0.0423689902962
c	0.0127410708844	0.167835259137	0.674244033668	0.0648852921924	0.0286524250995	0.0146979170705	0.00596386035447	0.0045395511217	0.0264404994861
c	0.0125229846948	0.124870150128	0.726351391223	0.0459063364841	0.0344655392065	0.0108847723175	0.00335540345682	0.0122802753551	0.0293630595907
e	0.0116736102659	0.0677420674553	0.629738201741	0.183466296048	0.0359707472222	0.0278985897998	0.00394928684227	0.0160391547912	0.0235220178289
t	0.0115316724246	0.0418211578491	0.451962105247	0.318839653349	0.0527134411607	0.0372422934313	0.0162575117928	0.0168290209277	0.0528031634273
s	0.0121351242099	0.0447755509497	0.357688146416	0.295130647116	0.0827981727202	0.0477750061838	0.0606840143243	0.0215078523892	0.0775054915505
a	0.0074915693191	0.0400685403532	0.210476040539	0.392899791705	0.158515496773	0.0608716717453	0.0672541618681	0.0153102895467	0.0471124448912
o	0.00333440879517	0.0173133791317	0.0758751023263	0.467252350235	0.318150914124	0.0411648276524	0.0369092305294	0.0110578177139	0.0289419907817
s	0.00270738789366	0.00849973612594	0.0340310507088	0.312025452212	0.486476658041	0.0271116492241	0.0565765402298	0.026244065706	0.0463274410623
ò	0.00235673327245	0.00465012665908	0.0212039331589	0.146776413557	0.662928010014	0.031722925008	0.0556107470899	0.0292765473673	0.0454745277225
z	0.00355699248683	0.00514456399341	0.0156860990516	0.12940182443	0.712948483338	0.0494953558027	0.0258587007166	0.0206767831618	0.0372311361638
o	0.00407777944865	0.0050201905317	0.0124906083737	0.115444660167	0.537480420113	0.221774362601	0.0537001525055	0.0170882561479	0.0329234739375
s	0.00334292902564	0.00414513322748	0.0082908430933	0.0616212018823	0.416141796771	0.3394688172	0.0833443539018	0.0306106167826	0.0530343111058
p	0.00323434470066	0.0042052612802	0.00798651164003	0.0543772649741	0.371135027857	0.3199522214	0.0691233295006	0.0468622033942	0.123123860042
i	0.00294477751296	0.00243506400157	0.00795801209331	0.0415852932267	0.226487497019	0.460905666467	0.0998339273669	0.0334635902981	0.124386141841
c	0.00486799214006	0.00373339884094	0.00891435088994	0.0233048869309	0.118406988473	0.561190658422	0.130513675856	0.0486052113994	0.100462791675
c	0.00907294606016	0.00426686084589	0.0109021875788	0.0234128837703	0.137213494691	0.523911351741	0.0866154505787	0.0747341726998	0.12987061158
è	0.0154806549914	0.0042001780348	0.0195764831662	0.0188519909434	0.13081351143	0.52478282658	0.0740216536862	0.0923408794799	0.119931835367
t	0.0229091766271	0.00626761924614	0.0210977703945	0.0116659625866	0.09413731741	0.492813023527	0.115972638429	0.14005510864	0.0950814238023
s	0.0202752837941	0.00669910701175	0.0131763504566	0.00975341306233	0.08099406007	0.405466177842	0.12683918801	0.159118545547	0.177677892667
i	0.00999648091443	0.00487858089021	0.0119497583629	0.00729595941751	0.0474524642653	0.284780647414	0.274830989603	0.139411889645	0.219403181356
t	0.00588258618429	0.00402984023517	0.0102475980975	0.0044708570855	0.0223257518438	0.171640988271	0.387422775334	0.173893197811	0.220086356021
s	0.0039632096616	0.00361522894634	0.00772038299171	0.00569514424877	0.0136062623079	0.133470229277	0.267463046845	0.21769096227	0.346775496285
e	0.00188805775554	0.00202553165742	0.00834142811335	0.00479266572159	0.0064695506717	0.0852303827857	0.252855288148	0.259744900445	0.378652147004
g	0.00141086474027	0.00178730650657	0.00673685360336	0.00290331183227	0.00525049118497	0.0558309050886	0.284038806983	0.322961103837	0.319080316626
r	0.00179932730147	0.00215105296747	0.006619654976	0.00283152324682	0.00585100020032	0.0576750651495	0.199701884794	0.384347277279	0.339023205588
à	0.00163822349481	0.00210612232344	0.00644038625288	0.00258571485901	0.0108947555332	0.0507616484565	0.179498469425	0.457939629093	0.288135106951
t	0.00158590970128	0.00165721432455	0.00447345729382	0.00196234210902	0.0131786661209	0.0365812314722	0.183741126835	0.528692161031	0.228127942317
s	0.00649443580548	0.00161602159317	0.0055598755781	0.00200239080662	0.013618802137	0.0230262939307	0.115729675345	0.474830669677	0.357121818406
i	0.0076050942474	0.00167715172049	0.00865679784767	0.00168142175075	0.0129513803699	0.0174732868382	0.0686728595817	0.357880307666	0.523401706435
</S>	0.00409898595586	0.0014110343086	0.0104024383921	0.00095836417219	0.0084787479913	0.0121910546211	0.0583381443908	0.330031901493	0.574089390217
