 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.63338877214	0.1326616126	0.10007499037	0.006809736414	0.003412626697	0.005555682847	0.003379714184	0.00267893981311	0.00160108656671	0.00076976125408	0.00103765704512	0.00320017187135	0.105429240854
n	0.399782435263	0.2429780928	0.196885168377	0.0175021072007	0.0259789268303	0.005761761725	0.00447389808867	0.00199019864111	0.00158377711004	0.000832055548413	0.000703583595451	0.00183831829969	0.0996896897605
ì	0.14331488036	0.412135902493	0.326747410126	0.0215423810036	0.0329195172474	0.005894746997	0.00491214434489	0.0018038709321	0.00427484039628	0.0012254422866	0.000601957589884	0.00116979247337	0.0434571235332
c	0.0688026567427	0.490517260191	0.327077266709	0.0273013048312	0.0170386535311	0.00655461621833	0.0041971645633	0.0023482589895	0.00601815389989	0.00141389228282	0.000550426070428	0.0010062061326	0.0471741238069
h	0.0608581563076	0.47424042453	0.329264784903	0.0367338265704	0.0146371146884	0.00807113643544	0.00673128238917	0.00358054701677	0.0057157925681	0.00365971027549	0.00118327232981	0.0015375029322	0.053786398431
e	0.0422934911719	0.386540743577	0.358182432968	0.12675404439	0.0314216649715	0.00770610268981	0.00599737658146	0.00313509734146	0.00428580268443	0.00406015837043	0.00128864556017	0.00138042181879	0.0269539713433
n	0.0155313080315	0.238825048572	0.407858208323	0.246994512597	0.0457262525505	0.0103070875139	0.00516967402382	0.00241926882849	0.00431383642014	0.00242002600521	0.000691232321023	0.000858402999917	0.0188851452372
d	0.00953927521537	0.148682822171	0.397410963708	0.266812546666	0.0624684675168	0.0310673848926	0.0110156642546	0.0059813742715	0.00771284359691	0.0170574219349	0.00313196110107	0.0166014253696	0.0225179093982
i	0.00787939913386	0.093935492457	0.282170149203	0.367088734222	0.112458458412	0.0459048696615	0.0143477449662	0.00724338103317	0.00662593161908	0.0216565957257	0.00392058723125	0.0219838544088	0.0147848936624
s	0.00525548979095	0.0506262704497	0.259129503134	0.450350524741	0.130291552404	0.0392395139672	0.0142295056767	0.00924057762839	0.0056259037398	0.00968552623437	0.00206209844878	0.0083507472025	0.0159128152504
ò	0.00429372294612	0.0330111305846	0.247017488165	0.438652290247	0.139353982401	0.0355416023024	0.0443643367122	0.00986508466413	0.0116568401733	0.00824757729146	0.00248195995586	0.0043887025983	0.0211252755461
n	0.00388555830465	0.0247858039682	0.209352527015	0.465049332749	0.158481103267	0.0323451146341	0.0558533039441	0.00528713482538	0.0125329715418	0.00760242063115	0.00259724017982	0.00350257643357	0.018724970508
t	0.00473895604439	0.0227893260587	0.186970134412	0.454591521583	0.153003967156	0.031237191678	0.0706983621347	0.00538155815246	0.0103052353113	0.00923782407772	0.00541357474701	0.0118351191832	0.0337972949707
a	0.00330675546252	0.0158171881435	0.100400533798	0.341411480128	0.276547612652	0.101118599226	0.0829997093782	0.00725062274415	0.0079643788411	0.00841641681391	0.00620650969247	0.0140104592795	0.0345497659409
o	0.00120445575667	0.00591009419917	0.0350767126273	0.183091992469	0.396218588217	0.280675052075	0.0514636659927	0.0157953579614	0.0043721351777	0.0034944413433	0.00258850832587	0.00517797586101	0.0149310336716
a	0.00045992184765	0.00233172096752	0.0121194282478	0.079713929903	0.340458789206	0.452133409358	0.0420897999976	0.0482035616071	0.00806450486123	0.0021265840451	0.00131752645264	0.0021453111115	0.0088354732452
t	0.000499231962352	0.00197929154226	0.0103372159405	0.0470533012477	0.235354425935	0.471950486453	0.110279274266	0.0682351817357	0.0237534250091	0.0049097472017	0.00211660491731	0.0037585223123	0.0197732709591
r	0.000990199171639	0.00362573741411	0.0160922935764	0.0528185542826	0.163243815312	0.344107429684	0.176634788355	0.0635640745119	0.045931529403	0.0161120486072	0.00808155621977	0.0331664649374	0.075631477285
e	0.000857709317413	0.0032976877495	0.0120423164463	0.0413702952709	0.137638699037	0.325639540095	0.200979187452	0.0668167894373	0.0424610073877	0.0192447002424	0.0111688916533	0.0466724458405	0.0918106769923
f	0.000863038321858	0.00232819765044	0.0062701645784	0.021772822379	0.101907634612	0.360959566298	0.265425054951	0.0866146667458	0.0440744297159	0.0182117995208	0.00868068856443	0.0264003965282	0.0564915288174
f	0.00110331942182	0.00333165129568	0.0060442126723	0.0231973366983	0.072461178204	0.264408253033	0.290583991584	0.0886077765819	0.064237004972	0.0283079999069	0.0221003351681	0.0498063588694	0.0858106130418
ò	0.00125295909134	0.00356617986047	0.00430648564077	0.0210392216794	0.052436306268	0.153393925011	0.352793438328	0.0602055198073	0.125738158037	0.0470043044356	0.0318717238027	0.0583874253831	0.0880044213986
m	0.00336938574791	0.00476691263095	0.00472606579432	0.0156948095691	0.0332187016227	0.12198536083	0.439026272443	0.0540131599958	0.148830213392	0.0664246706119	0.0214838834409	0.0365175271537	0.0499430979862
m	0.0102936895551	0.0104352408616	0.0122320254628	0.026807029639	0.0475450360076	0.115692874437	0.426144308814	0.0475723141786	0.0985367363507	0.0679642169373	0.018138929351	0.0345743495706	0.0840632629421
u	0.0103251845531	0.00994745268246	0.0120738422348	0.0260044189336	0.0470690720892	0.0959567563457	0.320049355271	0.13949056186	0.115494063404	0.0725179378458	0.025365543081	0.0313751926102	0.0943305831207
o	0.00355897967619	0.00368024378052	0.00445886636976	0.0112882836525	0.0213116937017	0.0825383838219	0.18215169889	0.287043833953	0.189451852135	0.112402065549	0.027205071227	0.0224045777101	0.0525044226069
n	0.001458877965	0.00172460680486	0.00257033342384	0.00501157423423	0.0126270329739	0.050305035874	0.11463115627	0.255181533784	0.297746439045	0.167197939983	0.021823152409	0.0219767481634	0.0477456068981
ì	0.000817124473382	0.00105905132457	0.001756382736	0.00255888374734	0.0081930224173	0.0267530230247	0.11779845633	0.131680410168	0.420485535015	0.196889138661	0.0258284070897	0.0218155765945	0.0443650604152
c	0.0010460581162	0.00116552939242	0.00106567756634	0.00172278272538	0.00604479904177	0.0181749547816	0.122949366243	0.0982060190293	0.434980921672	0.207114629887	0.0364539228832	0.0364489251515	0.0346264604651
h	0.00205208909052	0.00209699633407	0.00167292178941	0.00316521948479	0.00768569331192	0.0184828814739	0.102421429681	0.0981619442098	0.372583974557	0.223676812962	0.0537524491277	0.0707516099305	0.043495980355
a	0.00178851685706	0.00191977714836	0.00171233314701	0.00462479128633	0.00644622657797	0.0159241364126	0.0672481698337	0.0719310135166	0.281986588519	0.313314256321	0.116330885509	0.0644212997102	0.052351929965
p	0.00430184651276	0.00209254492202	0.00187995077142	0.00512888502812	0.00674468246466	0.0149640140382	0.0343734792512	0.0550365550855	0.202653787173	0.383695332774	0.14931724217	0.0664756158367	0.0733359447297
à	0.00524565743085	0.00212239565396	0.00182829725002	0.00375320091411	0.00822006818522	0.0202925238374	0.0264068264104	0.0372016287212	0.202326375724	0.378406432925	0.135653829923	0.0906433229456	0.0878993752779
r	0.00760731412498	0.00332274959203	0.00183489772997	0.00286676937368	0.00607390686854	0.0172256859418	0.0248159853061	0.0256039249664	0.178004901775	0.404417980975	0.137376101108	0.111788858315	0.0790609309126
o	0.00826070866086	0.00364149169677	0.00180412207966	0.00286982624293	0.00379085034991	0.00841274552627	0.0171655808747	0.0210612810981	0.0996582103183	0.334416251858	0.201641055703	0.177013191105	0.120264728831
n	0.00450306087978	0.00233178537353	0.00204946739553	0.00347297617135	0.00355899548663	0.00579476054816	0.00852179876003	0.016794183238	0.0665451340328	0.256641660819	0.240601258834	0.217748031035	0.171436959457
t	0.00337798205993	0.00219291247151	0.00279921706379	0.00422324349612	0.0039176296736	0.00467496285379	0.00665880428314	0.024229336562	0.0708474863443	0.242331217406	0.191573471211	0.239405396478	0.203768370599
a	0.00132378522677	0.00119510347084	0.0018696571606	0.00309416161875	0.00213057248058	0.00278325182646	0.00485579641085	0.0249300100473	0.0492493444488	0.161758676335	0.188549624404	0.333616492959	0.224643544466
m	0.00201782771758	0.000984055316114	0.00118417929156	0.00215412089767	0.00249266437567	0.00307355583515	0.00367835306202	0.0160185738424	0.0467973710169	0.140467579778	0.191367607268	0.37027184032	0.219492288406
e	0.00226176208579	0.00109830443437	0.00105343672777	0.00268022622791	0.00260244706848	0.00310112492678	0.00397040426801	0.0124531942168	0.0445661907836	0.124520786626	0.176680337556	0.41436701344	0.210644750186
m	0.00297218272811	0.00104783100464	0.000961784254	0.00329027068765	0.00233403908176	0.00259279959473	0.003606592879	0.00834991043093	0.0327326916992	0.105110298242	0.155532249985	0.46708452448	0.214384828404
e	0.0031904199766	0.000915400279691	0.00087857471106	0.00297805022432	0.00217282235053	0.00225814786931	0.00287383655167	0.00638976371831	0.0257685453537	0.091971510414	0.112006422928	0.51695095816	0.231645558277
a	0.00125848133042	0.000648862996235	0.00190756022121	0.00255020150495	0.00174598537015	0.00236861205737	0.00427688520469	0.00477984072857	0.0176158524119	0.0457896772913	0.0881872719093	0.537382516053	0.291488275026
</S>	0.000867913136585	0.000621795630534	0.00304863764009	0.00211745206887	0.00222974503378	0.00302126557629	0.00567541435895	0.00359115514999	0.019785987656	0.0385565602756	0.0842948011546	0.487200125027	0.348989195513
