 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.882134911	0.08972770077	0.004892743868	0.002905794616	0.000766326034	0.0031402563706	0.0027778016	0.0005964258523	0.000952887391	0.00149807152948	0.0106070531616
a	0.69074646896	0.28611788427	0.00745199274933	0.002604946024	0.000609445561895	0.002813106275	0.00125223878442	0.000285382150739	0.000467115653891	0.00053891502131	0.0071124733858
p	0.456012493347	0.425694202714	0.0385153121631	0.0224183598427	0.0110706077725	0.0176720184785	0.00878533540856	0.00201499622097	0.00202107212685	0.00188319251418	0.0139123860845
e	0.382140987069	0.451043974195	0.0610153376344	0.0330021532009	0.0150224636778	0.0231777332288	0.0114847861593	0.00266679062701	0.00264247741094	0.00234004408443	0.0154632517109
d	0.346084937463	0.416308469625	0.112695860945	0.0339215571336	0.0160506887936	0.0289105439276	0.0108281616535	0.00526291109394	0.00662397197097	0.00600688845987	0.0173060819093
ì	0.260909867338	0.390492611435	0.183456775115	0.0520296858445	0.0168387338492	0.0353322681765	0.0132107260532	0.00678467459105	0.00999100356899	0.00887127613536	0.0220824686682
a	0.142946398767	0.366832152685	0.327328476438	0.0802944540815	0.0114648275833	0.0259181929995	0.0114972253043	0.00425104815026	0.0081613125116	0.00492411825106	0.0163818273947
m	0.074382248779	0.219244510902	0.452831745479	0.0942040542272	0.0201892707926	0.0677187490798	0.0177742541594	0.00637842964926	0.0131424405105	0.00603051772029	0.0281038112693
i	0.0451979649973	0.120673715534	0.54141204116	0.126319565876	0.0215807150842	0.0742469676333	0.0175102043811	0.0064596091376	0.0123586528445	0.00628467847843	0.0279559525949
n	0.021124215595	0.0613451750913	0.61396192772	0.179110024625	0.0202979721681	0.0372985633111	0.0124328212217	0.00587892034725	0.00820207222912	0.00454920355247	0.0357991888643
c	0.0254258572633	0.0490199967771	0.505806031773	0.194552794875	0.0438548810494	0.0396962305104	0.0515838693592	0.0119675951811	0.0105706131964	0.00831285242882	0.059209332406
i	0.0234076261904	0.040381819139	0.370600171258	0.248733569625	0.0727293267898	0.0430688879768	0.10169672503	0.0168995176572	0.0122690587288	0.0163277794452	0.0538855245839
à	0.0111425304465	0.0388682239054	0.273046270453	0.410809601875	0.0629862515166	0.0389129116256	0.0820609560973	0.013939960197	0.0132529315883	0.0173717695347	0.0376085995634
è	0.00705080185943	0.0426895691362	0.172616021478	0.541141655292	0.0415375762255	0.0929120073752	0.0430828139811	0.00969498828673	0.0126677030294	0.0102691913414	0.0263376253173
r	0.00618894017909	0.0237864657103	0.106169968899	0.577261971097	0.0520079777418	0.126651300658	0.030407287367	0.00797607518951	0.0185696249345	0.00775879479517	0.0432215556081
