 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.921647147	0.03021849603	0.0076339988753	0.0022078559661	0.0035750708568	0.0119474334107	0.00505180528367	0.0016982777675	0.00182949216557	0.00168308654242	0.0125072811072
ù	0.890964364333	0.0695513368767	0.00733074802977	0.00207080251903	0.00284631417367	0.00872081761577	0.00405785125334	0.00122623479743	0.00125799406173	0.00232255307902	0.00965093761781
r	0.769270395444	0.166201462626	0.0110634477499	0.00936872871768	0.00541637372689	0.00578029482592	0.00804010833891	0.00630133743214	0.00316103570213	0.00368287808849	0.0117139329438
u	0.494931210948	0.371652682275	0.0642752866166	0.0226977583839	0.0065509533823	0.00735325563731	0.00944084291937	0.00789347507031	0.00375706241098	0.00282162325114	0.00862586295378
k	0.220468945316	0.515376371425	0.149756006872	0.0470023093813	0.0104206820008	0.0111203885011	0.0163226328745	0.00893386990704	0.0045458087958	0.00294861324382	0.0131043618548
a	0.0969248274193	0.492820999008	0.244971503624	0.0858484863604	0.0131270548803	0.0148654429604	0.0198559135532	0.00925093747835	0.00489954944803	0.00299136278927	0.0144439331877
s	0.0484308845337	0.412288291403	0.355041733208	0.10221201906	0.0252064615934	0.0141563148111	0.0108950850057	0.0112777903661	0.00250593453211	0.00181807977089	0.0161674145452
e	0.0248574043265	0.262282740134	0.453152349069	0.162264118893	0.0354144080445	0.018051275208	0.0095325907039	0.0123955053247	0.00223440381367	0.00221376199836	0.0176014345591
t	0.0184783426274	0.151754785445	0.49228177569	0.212875028064	0.0443526969548	0.0219681047053	0.0116376568433	0.0240881810029	0.00242339222086	0.00246646919545	0.017673555765
o	0.0162580500497	0.095020799295	0.43676538523	0.288048411255	0.0631571026916	0.0289290344578	0.0145344361098	0.0292894197516	0.003828818275	0.00485846875555	0.0193100519937
r	0.0202285410563	0.0688552531183	0.35674349841	0.329781914165	0.0952139392972	0.0430142619059	0.0185445080566	0.0312830354772	0.00583470239305	0.00697310856785	0.0235272172606
ò	0.0224346938745	0.0641676799528	0.237025206003	0.306276785135	0.189803885699	0.0630660934086	0.0239305290522	0.0372571229591	0.00756525561235	0.00961321694328	0.0388595018269
m	0.0145754094932	0.0530370053416	0.150986180901	0.332847839045	0.256398615366	0.0620013882029	0.0374191444374	0.0275973190864	0.0105054700026	0.0138628532958	0.0407687823276
ì	0.0109385465418	0.0415250298045	0.108710787467	0.299036194348	0.319741974589	0.0726759796676	0.0540980771191	0.0281123325955	0.0116429176047	0.0147472594506	0.0387709248505
a	0.00485073477373	0.0172068807686	0.0446716698777	0.193052511416	0.404100668196	0.134375159356	0.102167873973	0.0420576428652	0.0128189033416	0.0106470146482	0.0340509261435
f	0.00883478546381	0.0122393904913	0.0223235373212	0.0981493014387	0.384225158732	0.156730652519	0.133894817984	0.0823761232217	0.0279022836939	0.0124033730574	0.0609205268745
o	0.0106761374442	0.01088337789	0.0139311111937	0.0553676592129	0.300089602244	0.179554291886	0.180211298521	0.126215033341	0.036402592538	0.0159780795298	0.0706907717488
r	0.0125094638882	0.0144478217951	0.0107644981539	0.0301993811643	0.217230212415	0.189732371142	0.187098631774	0.149666160714	0.0758649669527	0.0215682987546	0.0909182006669
à	0.0124026526265	0.0154931352227	0.00973533162203	0.0186418080881	0.180490110272	0.193113487714	0.151803089525	0.170045677571	0.109018524371	0.0332700382049	0.105986147336
e	0.00455553993759	0.00622498985703	0.00426580663805	0.0119106028634	0.134483068691	0.187265416305	0.193657059842	0.272671142257	0.0939543299303	0.0313113611903	0.0597006649853
n	0.0053983911329	0.00506640636262	0.00287278794466	0.00714015547113	0.071108762697	0.128154831655	0.163952755681	0.326902834086	0.140891363063	0.0340205799568	0.114491104395
s	0.00679319342819	0.00555503040911	0.00421938427755	0.00562956278638	0.0437629379657	0.0797334018183	0.082031720227	0.219391197162	0.251098652954	0.100064621552	0.20172029412
e	0.00418260272276	0.00358160667384	0.00380820730134	0.00535558087899	0.0252671184486	0.0398598608994	0.063846178609	0.167831474321	0.306994331651	0.168416215824	0.210856809862
