 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.839673248	0.1186012653	0.010268936453	0.0022999176467	0.00121262235164	0.0020916920542	0.00456385330774	0.0010949504909	0.0010190441673	0.00189002136857	0.0172844857377
d	0.6729583866	0.2189605685	0.042802160331	0.00745722700803	0.00201391138064	0.00254961328227	0.00230968036478	0.00294692215015	0.00300467264573	0.0026695599503	0.0423273418268
e	0.456644146	0.410755770167	0.056220515447	0.00936430172268	0.00296685703148	0.00318335905789	0.00210738301933	0.0036191745719	0.00375128812388	0.0032797866113	0.0481074357118
r	0.281936811467	0.573177117389	0.063579448959	0.0134108592389	0.00399376666276	0.00745656484563	0.00595900399538	0.00834258886663	0.0103150414984	0.00276039098723	0.0290684394657
f	0.176872364756	0.57347686113	0.0880677224663	0.0270940032396	0.0116115811196	0.0182280046129	0.0199371492843	0.0303243897493	0.0238064779172	0.00391411996241	0.0266673149323
ì	0.137487705492	0.568557282377	0.123798842942	0.0342620535332	0.0148809088312	0.0191829492563	0.02502046042	0.0327956649768	0.0212460280721	0.00353980476747	0.0192282860072
m	0.131929831097	0.615246188792	0.131805932647	0.0269851426444	0.0114980435551	0.0136100072174	0.0151158106553	0.0154642645139	0.0187071575097	0.00190632593849	0.0177313431559
u	0.10707981773	0.478652238464	0.297067835882	0.0419053668415	0.0141455845164	0.0108327306511	0.00833115833377	0.011052705737	0.0177563803576	0.00115669355143	0.0120195196368
e	0.0375998298637	0.224163531368	0.581138624627	0.0857663072138	0.0205898199788	0.00742753177037	0.00577258925792	0.0145058050177	0.0129164161252	0.00079082874041	0.00932867776427
n	0.0147678583216	0.0941542284427	0.587211803276	0.174603498405	0.0234712538463	0.0150590645635	0.00646690579597	0.0139567214379	0.0115578634551	0.0115128609675	0.0472379123621
è	0.0076539795458	0.0524101240689	0.533498480825	0.225567805175	0.0499212165488	0.0271820655878	0.0161772768953	0.00783150716597	0.00670315669237	0.0152536311158	0.057800776214
e	0.00340476078249	0.0252867283723	0.451598172342	0.273558542765	0.135765188916	0.0310104196626	0.0207070043184	0.0181434855487	0.0109544984848	0.00588275780327	0.0236884050867
r	0.00659520506519	0.0182550083288	0.256006542714	0.312870121588	0.153407163772	0.0682409327542	0.0266291684595	0.0260902354029	0.0190379713309	0.0460062501391	0.0668613322309
t	0.0152563325128	0.0270514779729	0.151578575438	0.246267459863	0.0941067164907	0.0986122973847	0.0669940895998	0.0233490458076	0.019874910477	0.121864377146	0.135044630322
o	0.0131867951846	0.022131290903	0.093025007746	0.199779003954	0.145383582597	0.131941620262	0.0979272657199	0.0521428503625	0.0268519083057	0.108286826562	0.109343779272
m	0.01380091648	0.0221919167962	0.0492139303287	0.205960846185	0.185228997599	0.160739816087	0.0907452144533	0.0805062894542	0.0367268070086	0.0584888418073	0.0963964092507
è	0.0146125306042	0.0242254129184	0.0400147251229	0.210066876835	0.1577789048	0.184800609762	0.104999076231	0.0905240032181	0.0388628084029	0.0388302698491	0.0952847843902
n	0.0216671939251	0.0180881078283	0.0352126062076	0.173211418658	0.128210059933	0.246047217254	0.11178852521	0.123518204073	0.0492395214676	0.027488540543	0.0655286371967
a	0.0236289640614	0.0137839557558	0.0220367046092	0.101104279539	0.113719493484	0.280156676171	0.108371522937	0.187187018691	0.0801400302625	0.0229021139343	0.0469692742256
a	0.00849409470416	0.0057453717706	0.00915318492947	0.0414154544237	0.102085753021	0.23164637745	0.135838964446	0.284935718897	0.119108125194	0.0279273980248	0.0336495510285
n	0.00363577005125	0.00326212017487	0.00479764485622	0.0205996626652	0.0596589774803	0.153348066057	0.147831283235	0.285798943579	0.140878933025	0.0945636344083	0.0856248741775
k	0.010691929468	0.00479904596402	0.00354365672541	0.0141677131484	0.0401091222801	0.151016358352	0.130676091638	0.17355737714	0.124345821768	0.160731872003	0.186360920884
ò	0.019593820695	0.00949624097257	0.0108173754885	0.0203578591028	0.0404783629867	0.179191575451	0.111298280953	0.10482607638	0.106384540076	0.125992632248	0.271563226078
r	0.0231286691169	0.0147644317867	0.0164363932528	0.0264337005409	0.0473459187622	0.17816819875	0.0916784509843	0.142007997393	0.155534064045	0.0918648426227	0.212637273626
a	0.0208386724127	0.0140121659008	0.0121103502833	0.0196643863923	0.0469655462958	0.135977153888	0.0678758854614	0.194058132864	0.220141424682	0.120159704634	0.148196520209
e	0.0108268482609	0.00757902536339	0.00682132917743	0.0114134423676	0.0324069945537	0.07091138571	0.0466726486671	0.173647756555	0.241026969694	0.249661929678	0.149031655603
t	0.00500161667829	0.00426671015165	0.00311365721521	0.00537686887073	0.0127827345809	0.028661078426	0.0282165904224	0.107423560418	0.201925611165	0.460214953226	0.143016551134
t	0.00823547358799	0.00841784190872	0.00177744520467	0.00325522914571	0.0060245794243	0.0162885219467	0.0626195071505	0.046352240972	0.116463149982	0.569329931075	0.161236066178
ù	0.00818956370172	0.00943034307589	0.00195971069207	0.00496364662232	0.0114781614766	0.0158870544276	0.0924192636292	0.0361428374367	0.060661839634	0.507089634358	0.251777964793
</S>	0.00436702653585	0.00601367229366	0.00234739065551	0.00692407709359	0.0181253123596	0.0180362077948	0.0802267800986	0.0427129987883	0.048127424587	0.429865706179	0.343253373696
