 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.88528985	0.079663061567	0.00116131783	0.012156369914	0.001638976195	0.001556278336	0.004262180892	0.00202556705005	0.0006435343934	0.00137155311058	0.0102312868662
a	0.6971129653	0.275836967167	0.003764932456	0.00779004092467	0.00135756412247	0.001204206585	0.00426329601382	0.00267702710091	0.000360544460615	0.000553657905404	0.0050787456168
p	0.4383997424	0.406236779222	0.0240770269387	0.0530484486549	0.0167796404716	0.00534658841	0.0336245485852	0.00872482355983	0.000975837764554	0.00211132863427	0.0106751915445
e	0.349971804955	0.439063256707	0.0384806220062	0.0698690062516	0.0231592896432	0.007460842544	0.0439196965093	0.0115070306453	0.00137380603014	0.00273176739668	0.0124628508484
t	0.304983306314	0.479582772036	0.0608162394354	0.0554213771505	0.0228047783937	0.010181294162	0.0325627742879	0.0164928953251	0.0025841937502	0.0046865036647	0.00988385528643
ì	0.185097780043	0.469897130812	0.103604651945	0.111477645483	0.0232241142446	0.0112294849073	0.0371236148346	0.0375002124737	0.00343232609407	0.0059653273881	0.0114476979361
a	0.0823330658203	0.372150430671	0.259605178848	0.164016889961	0.0249633587015	0.0143801864691	0.0302964379822	0.0376673787967	0.00250228572859	0.00325283280188	0.00883190657835
e	0.0369652531041	0.181208362924	0.370837924416	0.279231289854	0.0474109407938	0.0213768672897	0.0233874303821	0.0273211862313	0.00239396765538	0.00233539256483	0.00753140622954
s	0.01790041582	0.0783888599547	0.262671549845	0.463738463285	0.0642240481179	0.0215339869966	0.031918076464	0.0318073357493	0.00503227914041	0.00724606109184	0.0155390220049
ò	0.0105948291895	0.0372241892316	0.171768284608	0.623536649762	0.0559988115193	0.0158799366495	0.030637121718	0.0238076856267	0.00517396211094	0.00836551579908	0.0170130587964
z	0.0070514527457	0.0234993575325	0.154729012643	0.645259977921	0.0887491245998	0.0182613161538	0.0272104557285	0.0097735680275	0.00221166381918	0.00537803484776	0.0178760442591
u	0.00590543811458	0.0143460221122	0.132266529368	0.431056905507	0.2936520404	0.0604207815779	0.0323343079653	0.00538298563883	0.00156774908579	0.00445885322552	0.0186084341779
n	0.00361899393228	0.0088632030144	0.0874606927893	0.302052894702	0.421062973467	0.086709495326	0.0421251024484	0.0200250768343	0.00504553555793	0.00667298831251	0.016363098828
e	0.00293083802993	0.00531389565093	0.0447453187098	0.245526713567	0.485808098489	0.109752386309	0.0481953737095	0.0260879878848	0.00660991262798	0.00767696980417	0.017352497054
f	0.00501026390447	0.00535563050351	0.0247392499699	0.150066926189	0.528938863496	0.13706315357	0.0613240680365	0.0483500717683	0.0117849951047	0.00998752702139	0.0173792308113
à	0.00597073694232	0.0071195630555	0.0161607374766	0.18716522693	0.460701638099	0.14937729799	0.0659962639455	0.0578031191494	0.0147314074416	0.0131555820871	0.0218184117438
i	0.00255757758025	0.0055102220578	0.0105680504055	0.160718872637	0.398893999633	0.289644697997	0.0676995277152	0.0304370678498	0.00804669768987	0.00777284261703	0.0181503929679
t	0.00162789537417	0.00263257581822	0.00516342268223	0.063991795599	0.311841432411	0.369087075399	0.118976126505	0.0711971731233	0.0121464266593	0.0159883941337	0.027347687524
o	0.00128392137259	0.00147440696983	0.00256931966448	0.0283925820199	0.23028741897	0.3760637312	0.194779290168	0.0949174087078	0.0174097272531	0.0198600352846	0.032962262676
g	0.00276382757322	0.00110930486302	0.00205886301256	0.0148000144109	0.156915984823	0.349146008133	0.268317639656	0.125310744303	0.0224398955177	0.0216327307015	0.0355050670813
