 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.72224274683	0.03908444555	0.137292594886	0.0635153549155	0.0186179969103	0.0069619726302	0.0122849582035
n	0.643498473877	0.106925223469	0.113642167949	0.0291653355032	0.0426057863001	0.0354440606781	0.0287190173353
a	0.52595052543	0.212846612932	0.086236140983	0.0279697366251	0.0673360624688	0.0486292371605	0.0310316931151
a	0.359934868183	0.273294276301	0.207098921041	0.058984574087	0.0545711354157	0.0261034370813	0.0200127964137
f	0.178269511406	0.22090432059	0.362785579947	0.137785199862	0.0412768067506	0.0197660416898	0.0392125259059
o	0.105101357746	0.13635659073	0.450156259316	0.159879555887	0.0637690189302	0.0187612010499	0.06597596141
r	0.124013212775	0.0884352081233	0.460612971772	0.170130428096	0.0761587922167	0.01265669809	0.0679926408013
à	0.097628827963	0.0481716629478	0.410018808857	0.236837389765	0.143714714504	0.0129030743233	0.0507255005651
s	0.0590554473427	0.0609029465679	0.385721332552	0.263402941855	0.164243346093	0.0258668752678	0.0408071013217
o	0.0397812629392	0.120796063125	0.338539613984	0.313753512352	0.109569183098	0.0322926928293	0.0452677018406
t	0.0201360279737	0.114756562746	0.226837308861	0.412513591184	0.111076311899	0.0350187786831	0.0796614478335
o	0.014367346213	0.11156451285	0.133360286327	0.426677959461	0.173496300766	0.051285612361	0.0892479762978
t	0.00819327026333	0.105103572612	0.0747706025357	0.382872000887	0.245909721722	0.070531847287	0.112619050353
s	0.00591859485698	0.0816163824909	0.0780306088986	0.409371262296	0.218733980074	0.0796018146623	0.126727499384
o	0.0227710579807	0.0657908804503	0.0733991077795	0.333817243565	0.184606939525	0.132500611687	0.187114293275
m	0.0288790477875	0.0265797181973	0.0375126877458	0.235038728322	0.307934437175	0.165343991762	0.198711457192
ì	0.0131329860611	0.0124574171217	0.0219484998413	0.166597881687	0.418648683058	0.197934946987	0.169279551431
p	0.00713248975728	0.00629045793849	0.00897302654657	0.0681786560557	0.418970457019	0.302268223996	0.188186647144
à	0.00683535188034	0.0045536741912	0.00428977684832	0.0329357693972	0.34191785954	0.410412019332	0.199055547048
s	0.00798201880947	0.00325347654249	0.00261787496064	0.0138712161897	0.228532814913	0.530873807111	0.212868796349
s	0.00647222124861	0.00366515651894	0.00498512104875	0.00897417056857	0.174362798104	0.55814004037	0.243400543743
i	0.00539902052308	0.0036461021006	0.00555811704735	0.00614573316559	0.104576815035	0.510588457457	0.364085822208
n	0.00456595596727	0.0022406021884	0.00339617324572	0.00790232942616	0.060436809745	0.536590477819	0.384867755096
i	0.00365392613023	0.00181014713039	0.00236747516521	0.00867916388851	0.052906176415	0.52915922394	0.401424000725
m	0.00328581937534	0.00206630853128	0.00189467452347	0.0093845727704	0.050561326505	0.516548983313	0.416258359295
è	0.00380448616509	0.00187836981762	0.0016960933567	0.0101563495569	0.0473985421017	0.586317913104	0.348748258818
r	0.00575676113929	0.00277244222907	0.00439013043358	0.0154220500962	0.0448904788606	0.619445221035	0.307322898206
a	0.00701772182071	0.00330565751809	0.00595621479406	0.0178037749285	0.0380872094842	0.456412343812	0.471417066669
</S>	0.00723895123991	0.00277498188163	0.00454624114073	0.0120958143391	0.0226042068981	0.297188378106	0.653551459334
