 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.744576721274	0.0021267096803	0.116497884868	0.081275453435	0.0066514208845	0.0098108777369	0.039060910191
c	0.743407514319	0.0253202264161	0.145402918088	0.0510852265353	0.00971257107617	0.0069087595959	0.0181628083165
h	0.702186698487	0.0602895891954	0.130373980703	0.0527245065695	0.0244383753247	0.0154608739873	0.0145259946388
a	0.558364372596	0.208258445478	0.122975805911	0.0458913492511	0.0371490637944	0.0171991903369	0.0101617264569
n	0.397955572165	0.340866031039	0.113630206394	0.0377845783065	0.0526847565287	0.0389256640221	0.018153112743
a	0.355680012154	0.346730064326	0.112096230151	0.0405559722612	0.0741281373033	0.047821163508	0.022988360541
v	0.247332400594	0.337327008255	0.177620604337	0.0829903005401	0.0862313354211	0.041607808106	0.026890550797
o	0.1508620531	0.306366025045	0.276601970512	0.107718627333	0.0769707496704	0.0442272350487	0.0372533201157
r	0.177005754481	0.264883739368	0.301212865504	0.129227156264	0.0580048626635	0.0272902449696	0.0423753285239
à	0.151622869951	0.164148188187	0.330495739835	0.184988526488	0.101900854155	0.0224276744965	0.0444161497
s	0.0846448449525	0.10869578065	0.398415525278	0.198024016296	0.124346292986	0.0404836459722	0.0453899559267
o	0.0728033369557	0.102761262413	0.396232270426	0.254598173099	0.0892408095753	0.0420038149241	0.0423603898289
t	0.0568271338878	0.0640337445177	0.347404774809	0.360814635766	0.0717052166651	0.0298896830547	0.069324812041
o	0.0374178056894	0.0814773533659	0.276589357963	0.402584512189	0.0842439968884	0.0353799748382	0.0823070081783
t	0.0301218052037	0.0853181657106	0.187754064148	0.449336314996	0.0992063134961	0.0432843647127	0.104979013781
s	0.0155464725915	0.0768582078629	0.167038114889	0.474466134999	0.0956332174787	0.0523814421576	0.118076528502
o	0.0139909129074	0.0685652244863	0.153608816293	0.345842173	0.12167074814	0.102526137339	0.193796088621
m	0.0147351371738	0.0290899144634	0.098301734141	0.300648321	0.218058034247	0.127962814486	0.21120405097
ì	0.0128802435263	0.0152694413911	0.057425418207	0.253102129333	0.355248150082	0.153898995335	0.152175659353
k	0.0393061114087	0.0181685165681	0.0257226971957	0.138975367444	0.404022690027	0.230500401512	0.143304222918
à	0.0476223817814	0.0184191272114	0.0150237843992	0.0933928041013	0.359049512542	0.316037047837	0.150455227173
i	0.0221348916983	0.00767400474344	0.00797500759353	0.0340081488771	0.267372560714	0.415457498879	0.245377730391
m	0.00891972005043	0.00337165632379	0.00369560139315	0.0161722045424	0.241369572905	0.476724782293	0.249746358744
è	0.00530207317461	0.00211229072979	0.00213724090669	0.0103996655252	0.229274193502	0.554707982764	0.196066520861
r	0.00450359138159	0.00186859594407	0.0024009157409	0.0106179583508	0.150385843101	0.655207091588	0.17501600944
i	0.00545087496302	0.00157404729891	0.00263506618757	0.0101359500702	0.0815375204137	0.537072573329	0.361593962967
</S>	0.00693391974526	0.00137405827135	0.00200817298688	0.006208559678	0.0433482561768	0.379762664865	0.560364339484
