 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.80407769	0.093804055644	0.03288633146	0.0157169892598	0.0048511881565	0.002528901132	0.0030807047394	0.0008568458742	0.003459993387	0.0387373077024
ì	0.683922343333	0.221707060215	0.0374898107	0.0146609375678	0.00387775077617	0.00317661557887	0.0034187742058	0.0006990795178	0.00196521512987	0.0290824451145
s	0.491484532444	0.384671420605	0.0509402723153	0.0200274955873	0.00679588788606	0.00780894196516	0.0044092231526	0.00150717421307	0.00202055004482	0.0303345203525
o	0.264472913041	0.521797160202	0.135525630905	0.0237529428824	0.00837342276869	0.00888831120811	0.00444665221669	0.00162080669035	0.00190429341907	0.0292178407985
n	0.103355381107	0.570924150067	0.258982029635	0.0172047624341	0.00830239525623	0.0072744876331	0.00324309537272	0.00156073131945	0.00333519070716	0.0258177783045
t	0.0501340733023	0.579719210022	0.276220055478	0.0231647646114	0.0125796569254	0.011396381963	0.00624043173384	0.00285779031688	0.00673677791772	0.0309508830091
a	0.0264096820108	0.496207166674	0.388281760093	0.0309474090971	0.0132427651751	0.0114236651175	0.00767868794515	0.00244853832586	0.00540450965991	0.0179558361606
e	0.00995284101027	0.254760275958	0.569582528031	0.126804667166	0.013711423985	0.00705101960403	0.00659147118652	0.00106166154102	0.00220725681235	0.00827685149007
k	0.0107636855211	0.134151871339	0.54798169801	0.221295748922	0.021957979395	0.011354691367	0.00833890677804	0.00303776505891	0.0141978639592	0.0269197838792
i	0.0115325057638	0.0923049308663	0.490275789337	0.290914641507	0.0366013121383	0.0149507057583	0.00799367967155	0.00384206206104	0.0187640687617	0.0328203347444
a	0.00488583593203	0.0357685246941	0.392110916779	0.462186409169	0.0592952794928	0.0121332843789	0.00779419840265	0.00197524916198	0.00844358381477	0.0154067453025
t	0.012908087697	0.0357068434034	0.224420821126	0.453837483323	0.140090929964	0.0415478637364	0.0128476353208	0.00845149759289	0.0274501783738	0.0427386838112
è	0.021263611678	0.0363665250051	0.124516049909	0.375049290041	0.236684407855	0.0770450934121	0.0178746361063	0.0116783781323	0.0366056323939	0.0629164948824
r	0.0155318237995	0.0178868396324	0.100955402436	0.422243290014	0.259575766818	0.0687938379707	0.0163017591548	0.00695499761543	0.0346329961846	0.0571233735105
a	0.00771552902215	0.0102585515784	0.071607872552	0.395613356005	0.346838903939	0.0618944341236	0.0249850024249	0.00480483580181	0.0325979670322	0.0436835637852
m	0.00436129672488	0.00786742769113	0.037098439488	0.293704711602	0.44354807398	0.0959983781745	0.045585500935	0.0113621968339	0.0326951608374	0.0277788541464
u	0.00356791140071	0.00740338003	0.023641685314	0.193233351201	0.50613104866	0.149218016125	0.0459391546317	0.0137741661853	0.0314643447191	0.0256269966935
i	0.00168733297852	0.00353788783751	0.0105750159537	0.1188478496	0.56348508622	0.205777650108	0.0537387695172	0.0078039584631	0.0169673523004	0.0175791588178
n	0.00238771431807	0.00339630504979	0.0064005024569	0.06182081668	0.45540976674	0.327949877969	0.0597816269391	0.011912719575	0.0322058581208	0.0387349300219
ì	0.00366293001505	0.00304753258804	0.00401569781363	0.0291943379933	0.299401537247	0.487133261323	0.0621712427797	0.017978945525	0.0381257159226	0.0552689083126
c	0.0036571157812	0.00198030786611	0.00378561529254	0.0379784734844	0.249288561016	0.509329357774	0.0805704171932	0.0179868121217	0.0401654343145	0.0552579201405
h	0.0039101155775	0.00307672127402	0.00707580701018	0.0473388197615	0.206879165539	0.508802268591	0.0740321998977	0.0167486387339	0.0707947158095	0.0613415998638
a	0.00297916038294	0.00315985192788	0.00673509286496	0.0284351487521	0.12677974996	0.503629331397	0.186787629333	0.0316268211246	0.0612767052632	0.0485906023379
p	0.00495381507934	0.00564672146513	0.00774654704432	0.0298536312556	0.0729409332333	0.391348474999	0.320726334444	0.0657856861749	0.0532543773877	0.0477435501185
à	0.00572624526647	0.00614120848212	0.00789370224521	0.0369964213345	0.0483494466511	0.313950193	0.371743885815	0.103118418992	0.0552228292559	0.050857716722
r	0.00426568810338	0.00437511933906	0.00621938794534	0.0290410933352	0.0376786772704	0.262790648333	0.427008680072	0.112866743864	0.0519000561586	0.063853899246
o	0.00356755848073	0.00394992333985	0.00557410354946	0.0184756368735	0.0257282215371	0.159463020444	0.425828100491	0.196174626555	0.0839810202862	0.0772577138773
n	0.00220783666755	0.00360522912954	0.00451537964408	0.0108948550451	0.014114404648	0.104270525015	0.40662210283	0.263541120385	0.106867543029	0.0833609677344
t	0.00270298925763	0.00493319157898	0.00541240507221	0.0080458608482	0.013468080318	0.109185572138	0.332799141277	0.255319389662	0.11261889221	0.155514507325
a	0.00216402642166	0.00377739400926	0.00369137320878	0.00431296840207	0.0109959746906	0.0712413094567	0.227837773859	0.337458133887	0.15610280345	0.182418241346
s	0.00178533597612	0.00281482579411	0.00264602420318	0.00316120941758	0.00660223553093	0.0425035772962	0.17275331892	0.390448739296	0.214990651197	0.16229404998
t	0.00194304116321	0.00277728492599	0.002347375488	0.00217424796695	0.00686241282111	0.0436367856987	0.123637276907	0.349838137099	0.219499653732	0.247283777334
i	0.0012347730011	0.00205815809675	0.00182122254059	0.00171523619344	0.0053766473995	0.0300583447642	0.0788842588357	0.3558406337	0.261077950877	0.261932696987
n	0.000910836547953	0.00169038610026	0.00165331378148	0.0018432350884	0.00366755517497	0.0206728261974	0.0674119250119	0.3766412339	0.327975146592	0.197533416567
a	0.000876850735395	0.00139100333134	0.00110942056257	0.00117437203552	0.00285909245359	0.0183460654191	0.0506827731506	0.3873394413	0.361801442811	0.174419486227
g	0.00109663438657	0.00144011742227	0.00120349010346	0.00112353020963	0.00212094125362	0.0138750439564	0.0459704276215	0.373632826167	0.401275815217	0.158261159753
l	0.00105288641148	0.0016939113259	0.00143047307695	0.00111648641128	0.00240453865503	0.0154647235601	0.0461970419292	0.327916451122	0.364465453072	0.238258048252
i	0.00065330569088	0.00125526416582	0.000866820295403	0.000655468707367	0.00189806851728	0.0115880646843	0.0217356621604	0.305607546907	0.364930318071	0.290809574207
s	0.0011557456704	0.00128318398973	0.00121248817388	0.00129551436482	0.00187837833396	0.00787316512837	0.0138775871975	0.259871887929	0.442557810737	0.268994370716
ì	0.00137572389483	0.00121117082029	0.00137375518389	0.0114978082194	0.00537552954669	0.00737102165212	0.0196888111678	0.196284197883	0.511880764912	0.243941288285
a	0.00104647225965	0.000682622124661	0.000708283270452	0.0141255218168	0.00583406877366	0.00600214179617	0.0164611248873	0.155592099574	0.529156144304	0.270391536762
