 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.768778351	0.08967500952	0.0470882881395	0.080511079186	0.0021799622253	0.0025698993618	0.00919735371507
à	0.45736888502	0.18235100354	0.182058255366	0.140649144435	0.016852488496	0.00763278754963	0.013087392089
b	0.172248505593	0.34112469918	0.322766509115	0.10900603089	0.0221398713543	0.0101603773052	0.022554016935
b	0.117062983831	0.43954393306	0.337722320232	0.044056311408	0.0126530509201	0.0106391651921	0.038322287683
i	0.149439863984	0.440809912353	0.295763944144	0.0537556344693	0.0095196016187	0.0138779584897	0.0368331404548
t	0.181570701621	0.477510908984	0.246214892059	0.0567986068571	0.0096934776081	0.0106993576538	0.0175120879585
o	0.182157042088	0.383888703528	0.271536213744	0.136095364206	0.0099319706859	0.0070133483138	0.0093773723779
u	0.116417182755	0.183914631643	0.317585332428	0.348372331869	0.0229632289153	0.00537354161527	0.00537378794283
k	0.0971942212516	0.103970325368	0.324618582163	0.390038600556	0.0357726288984	0.0211629055184	0.0272427688336
o	0.0900088889575	0.0703958852893	0.356844879141	0.381656666119	0.0377590699595	0.0274353729528	0.0358992333845
r	0.0719300562178	0.0641214395631	0.29618476048	0.382705270506	0.110766266186	0.0337009648443	0.0405912358682
a	0.0667819174253	0.0641373173817	0.23527535226	0.408308205302	0.139228750275	0.0398755935814	0.0463928414761
s	0.0542417022082	0.0579827591439	0.189959154633	0.396807811701	0.196947872238	0.0442945987271	0.0597660446387
ì	0.0481443539793	0.0509046337926	0.152453707358	0.2560329905	0.300097771359	0.0952962677957	0.0970702093862
u	0.0169380068574	0.0206270530798	0.158827585813	0.186338982567	0.412336811266	0.122458068239	0.0824734572554
t	0.0089744916964	0.0133854080469	0.089507875591	0.113766324189	0.549440921355	0.114881499213	0.110043513378
è	0.0059525917147	0.0091817358971	0.0351882981303	0.055118756263	0.606656752052	0.155188782404	0.132713097139
l	0.0084303985892	0.00591900229321	0.0183759737048	0.0303756059857	0.574637105017	0.260274285935	0.101987592466
i	0.0161297117308	0.0180316697188	0.0121532531069	0.0193057742399	0.424277475672	0.359211110912	0.150890957855
à	0.0123939521202	0.0197079362162	0.00935033116076	0.013149042936	0.272865365011	0.532007272971	0.140526105458
s	0.00473744894911	0.00799944371864	0.00617603116181	0.00572407501467	0.18792312939	0.670075988324	0.117363910693
p	0.00834176197427	0.00876402992234	0.00353804639336	0.00240383960022	0.120812484597	0.567581170641	0.288558674798
r	0.03105770127	0.0193634404414	0.0113147837301	0.00441840760874	0.080075223399	0.469196121414	0.384574340269
o	0.0393152077926	0.0237519094778	0.0138150190593	0.00563136205251	0.066602089355	0.401435469538	0.44944894856
</S>	0.0300404272941	0.0203407350006	0.00788818771353	0.00390365139065	0.0520921620105	0.332138333369	0.55359650878
