 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.862349447	0.0153425631	0.014029257215	0.0154911612907	0.0089816250274	0.00529904228717	0.0132023189851	0.0237183894759	0.00582112391903	0.00426419151267	0.00624189303635	0.0252590605162
M	0.769576680733	0.121650634	0.042254665259	0.0248976121287	0.0073780983714	0.0027021975085	0.00539954459777	0.00846826101123	0.00327993195628	0.0016535506446	0.00237897997652	0.0103599124053
à	0.619669589311	0.2474781382	0.067019800513	0.0298627221082	0.00716637387813	0.0020096278863	0.00319674588072	0.00451551199023	0.0110535603593	0.0008915581003	0.00119143340521	0.00594503041757
r	0.566745206437	0.281429099533	0.0681438282843	0.0241133913681	0.00549794810438	0.00437317485957	0.00553912151037	0.0113904458306	0.0242886419159	0.0034144459216	0.00096258109427	0.00410218970146
i	0.401659580946	0.376057298444	0.138904341628	0.0183186100494	0.00530837075746	0.00574994074832	0.00613005433879	0.0134191573835	0.0259406315278	0.004132481224	0.00079990306553	0.00357966467858
k	0.265785575095	0.453148528815	0.204950404009	0.0224612944231	0.00571354150582	0.00596490279191	0.00496814204626	0.00706219322517	0.0181952824697	0.00196578860147	0.00123435265595	0.00855004589216
a	0.173641748225	0.529855304938	0.224929351003	0.0248468960077	0.00627577250394	0.00685465243784	0.00533169071115	0.00437168018386	0.0108644591876	0.00187167356016	0.0014547598132	0.00970206894599
j	0.0865977602083	0.528554800313	0.286570911668	0.0322257305359	0.00641763262331	0.00812573390715	0.00672416751745	0.00398286093275	0.00901214878067	0.00206721539639	0.00122407735895	0.0284969278165
u	0.0509711128426	0.456119834771	0.362880658223	0.0431518696453	0.00746264104644	0.00955286731078	0.00938992429008	0.00995763255892	0.00856984762129	0.003916166404	0.00242051312221	0.0356068643708
r	0.0304739360147	0.37977383719	0.410031944074	0.0742914968818	0.0134588816675	0.0128468904753	0.012095666683	0.0156033249143	0.0104118806624	0.00526189638453	0.0027754836033	0.0329747716295
è	0.0268501164936	0.340048991997	0.417088658691	0.107247823761	0.0160772626092	0.0124050583718	0.0112098011543	0.0136251502514	0.0167153568797	0.00377642283551	0.00210275150443	0.0328526735181
i	0.0133832457876	0.280928730399	0.481822256897	0.145961105787	0.0157243076297	0.00836338659727	0.00639516226477	0.0110456542038	0.0192707647568	0.00222983673117	0.00142054307634	0.0134550468312
m	0.00898462088445	0.1600474812	0.520815373632	0.205437080996	0.0229073011966	0.0127498262091	0.00631363869492	0.0116348112699	0.0162538362714	0.00158202229746	0.00353142750571	0.0297425927866
i	0.00729155470594	0.09920800762	0.468043485211	0.276450907665	0.0599013828789	0.0188036984464	0.00848378175164	0.00915530167197	0.0109016494649	0.00213876785322	0.00435117866277	0.0352703280419
a	0.00288213797993	0.0414904615267	0.370852140337	0.355564112555	0.14550692496	0.0285185233421	0.0102117000772	0.0145492194707	0.011590998995	0.00278030611941	0.00184991021306	0.014203574736
m	0.00280213572231	0.0238795265289	0.249884236112	0.419896810452	0.180292229787	0.0378200508807	0.0128623854991	0.0194419250549	0.015846093745	0.00231660024647	0.00388312842969	0.0310748891489
à	0.00276092987784	0.0222204944963	0.179542418284	0.504321700417	0.157353953329	0.0416308722936	0.019037932393	0.0149539264163	0.013930950145	0.00207870864282	0.00501604662856	0.0371521275346
