 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.884736855	0.0317328655977	0.0033843570745	0.00252612124071	0.00387073081733	0.0101227704689	0.0220614431359	0.00244377652829	0.0033215518669	0.00688190756099	0.0289175991125
v	0.8121635446	0.0573362961659	0.0167376261982	0.0325233826165	0.0144395365302	0.00819119869957	0.0117289794187	0.00642747279991	0.0130814102353	0.00497237262132	0.0223981804012
ò	0.584499174067	0.218000355829	0.0539650421727	0.0478945946655	0.0213763070127	0.0110506054959	0.0090984531209	0.00850299664424	0.0171066254459	0.00465822987731	0.0238475915972
e	0.321781009156	0.456854965943	0.114252435724	0.0354524597352	0.0134451373422	0.0120956658226	0.0050080668807	0.00393184895675	0.00694572594723	0.00261052149848	0.0276221375628
n	0.144454390852	0.416819310648	0.287003754441	0.0824209060251	0.0122931005987	0.0119548516115	0.0047695338413	0.00317721172732	0.00327319354488	0.00254612906567	0.0312876564731
ì	0.078090559404	0.234592783349	0.477393566347	0.134520351195	0.0230090761996	0.0157739378772	0.00532301854383	0.00308312072311	0.00212789707696	0.00251655733316	0.0235691813664
m	0.0487494985413	0.162548236783	0.492800901449	0.188565337852	0.0309747427285	0.0305398758457	0.00699437833648	0.0038205741217	0.00225932517479	0.00247091635432	0.0302762535959
e	0.0309345424494	0.0951888326343	0.39996166715	0.313104856351	0.0646656696782	0.0516925182286	0.00716134512729	0.0046592335019	0.00207770074473	0.00190452494597	0.0286491370784
g	0.0119193225769	0.0422494773381	0.306368682583	0.450448460784	0.0941027813434	0.0503045204029	0.0091192971191	0.00823517645397	0.00537973457158	0.00362758460652	0.0182449951908
r	0.00861976061051	0.0214835206394	0.200256389128	0.508766124261	0.133093309734	0.0413700587896	0.022265352413	0.011381285576	0.0123734003685	0.00673020678884	0.0336606394615
a	0.00618841172617	0.0112053093651	0.100291300809	0.45407871142	0.266644696214	0.0721580859252	0.0259615617243	0.009247288612	0.0138264931315	0.00664645107855	0.0337517111684
m	0.00317504466668	0.00558213954703	0.053497588003	0.485631175807	0.286441195965	0.0888272122084	0.0203593555481	0.0119289740507	0.0122931670158	0.00623778009778	0.0260264221441
